,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,16700,22250,18310,16300,28500,20304,15600,16900,16580,16300,-2.91,-22.33,-23.29,-2.34,-3.5,31022,0.0387,0.0679,0.0369,0.0443,4.79,-2.91
1,2000-01-31,14000,16800,14575,13000,28500,19796,13000,14250,13590,13000,-12.5,-16.02,-35.83,6.06,-15.56,10590,0.0384,0.0284,0.0343,0.0457,4.78,-12.5
2,2000-02-29,16400,16400,14035,11650,28500,19460,11650,16400,15920,15300,15.09,9.73,-24.59,9.33,10.87,39260,0.0413,0.0491,0.0363,0.0506,5.07,15.09
3,2000-03-31,15500,18500,16553,15300,28500,19329,11650,16900,16130,15450,-5.49,-3.12,-18.7,-10.92,-3.21,19722,0.0457,0.0547,0.0392,0.0472,5.05,-5.49
4,2000-04-30,26100,26100,17033,13700,28500,19140,11650,26100,22320,19000,54.44,83.16,58.38,57.7,41.08,312072,0.0553,0.0777,0.045,0.0631,5.06,54.44
5,2000-05-31,20200,50100,30685,17600,50100,19904,11650,21500,19220,17600,-22.61,23.17,27.78,-3.35,19.32,666318,0.073,0.1229,0.0554,0.0903,5.12,-22.61
6,2000-06-30,19350,23700,20775,18200,50100,19803,11650,21100,19930,19250,9.94,25.24,20.94,-6.07,-6.44,107916,0.0728,0.0574,0.0575,0.0918,5.16,9.94
7,2000-07-31,17200,22400,19233,17200,50100,19216,11650,18000,17570,17200,-11.11,-34.1,22.86,-4.44,-21.16,61698,0.0744,0.0483,0.0587,0.0817,5.13,-11.11
8,2000-08-31,16650,19000,17818,16650,50100,18789,11650,17350,17100,16650,-3.2,-17.57,1.52,-4.31,-17.44,29966,0.0718,0.0218,0.0582,0.0446,5.12,-3.2
9,2000-09-30,25950,25950,21010,16650,50100,18837,11650,25950,23280,22400,50.43,34.81,60.19,32.4,29.59,444216,0.0792,0.0986,0.0644,0.0649,5.09,50.43
10,2000-10-31,23000,30000,25708,21950,50100,19532,11650,25950,23640,21950,-11.37,33.72,-11.88,-15.44,37.97,314752,0.0764,0.0686,0.0674,0.0733,5.37,-11.37
11,2000-11-30,24300,27500,25408,23600,50100,20207,11650,25400,24880,24300,10.71,42.94,38.07,2.97,53.72,144228,0.0624,0.0433,0.0679,0.0739,5.32,10.71
12,2000-12-31,28300,39100,27580,22300,50100,20885,11650,39100,34130,28300,13.2,23.31,34.12,-21.39,81.22,577794,0.0681,0.0899,0.07,0.0717,6.08,13.2
13,2001-01-31,27800,30900,26965,24900,50100,21922,11650,28000,27390,26850,0.0,23.04,64.53,1.83,102.14,294614,0.0686,0.0627,0.0715,0.0648,5.27,0.0
14,2001-02-28,25450,27900,26710,25450,50100,22979,13700,26150,25650,25450,-5.21,2.81,49.32,-2.68,61.92,76506,0.0683,0.0146,0.0703,0.0601,5.06,-5.21
15,2001-03-31,22700,24800,23018,22000,50100,23531,13700,23550,22980,22700,-10.81,-18.35,-10.95,2.02,49.57,93484,0.0562,0.0248,0.0686,0.0346,4.96,-10.81
16,2001-04-30,21500,22600,21398,20050,50100,23860,16650,22000,21660,21300,-5.29,-23.21,-0.29,-2.93,-16.14,28958,0.048,0.023,0.0649,0.0215,5.01,-5.29
17,2001-05-31,25250,25700,23750,21800,39100,23275,16650,25700,25220,24800,17.44,-0.79,5.78,4.99,27.25,147732,0.0465,0.0322,0.0554,0.0271,5.01,17.44
18,2001-06-30,23000,24800,23718,22500,39100,23502,16650,23700,22980,22500,-7.26,1.1,-17.27,-2.95,21.63,19986,0.0303,0.0228,0.0525,0.0259,4.99,-7.26
19,2001-07-31,21000,24000,21808,20000,39100,23732,16650,21400,21190,21000,-8.7,-2.33,-24.46,0.48,24.29,13532,0.0239,0.0206,0.0511,0.0261,4.77,-8.7
20,2001-08-31,20400,23300,21823,20400,39100,24091,17600,23300,21900,20400,-2.86,-19.21,-19.84,-11.11,24.73,31008,0.0248,0.0232,0.0512,0.0205,4.54,-2.86
21,2001-09-30,20400,21500,19738,17800,39100,23936,17800,21500,19660,18700,-9.73,-9.73,-13.38,9.68,-8.11,51560,0.0314,0.0568,0.0461,0.037,4.0,-9.73
22,2001-10-31,21050,22000,21173,20400,39100,23532,17800,21650,21310,21050,3.19,0.24,-2.09,-0.71,-6.83,12238,0.0306,0.0181,0.0401,0.0364,4.02,3.19
23,2001-11-30,22800,23500,22438,21900,39100,23270,17800,23500,22740,22000,7.55,6.05,-8.25,-1.3,-4.49,17866,0.029,0.0191,0.0386,0.0355,4.04,7.55
