,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-29.82,-29.82
1,2000-01-31,4.78,-10.63,-10.63
2,2000-02-29,5.07,-2.35,-2.35
3,2000-03-31,5.05,-7.22,-7.22
4,2000-04-30,5.06,-10.81,-10.81
5,2000-05-31,5.12,9.85,9.85
6,2000-06-30,5.16,-10.03,-10.03
7,2000-07-31,5.13,-10.0,-10.0
8,2000-08-31,5.12,15.87,15.87
9,2000-09-30,5.09,-7.34,-7.34
10,2000-10-31,5.37,-9.43,-9.43
11,2000-11-30,5.32,12.6,12.6
12,2000-12-31,6.08,-15.28,-15.28
13,2001-01-31,5.27,16.08,16.08
14,2001-02-28,5.06,0.0,0.0
15,2001-03-31,4.96,0.71,0.71
16,2001-04-30,5.01,0.35,0.35
17,2001-05-31,5.01,6.32,6.32
18,2001-06-30,4.99,-4.76,-4.76
19,2001-07-31,4.77,-11.33,-11.33
20,2001-08-31,4.54,-8.65,-8.65
21,2001-09-30,4.0,-18.6,-18.6
22,2001-10-31,4.02,13.81,13.81
23,2001-11-30,4.04,19.91,19.91
24,2001-12-31,4.01,2.33,2.33
25,2002-01-31,3.98,4.55,4.55
26,2002-02-28,4.01,51.09,51.09
27,2002-03-31,4.0,0.0,0.0
28,2002-04-30,4.04,7.73,7.73
29,2002-05-31,4.28,-34.53,-34.53
30,2002-06-30,4.26,-11.88,-11.88
31,2002-07-31,4.27,-10.64,-10.64
32,2002-08-31,4.28,-0.76,-0.76
33,2002-09-30,4.28,-12.69,-12.69
34,2002-10-31,4.28,3.96,3.96
35,2002-11-30,4.28,11.54,11.54
36,2002-12-31,4.52,-13.41,-13.41
37,2003-01-31,4.34,-11.5,-11.5
38,2003-02-28,4.27,36.63,36.63
39,2003-03-31,4.27,12.68,12.68
40,2003-04-30,4.26,-10.0,-10.0
41,2003-05-31,4.01,-5.05,-5.05
42,2003-06-30,4.1,-2.84,-2.84
43,2003-07-31,3.75,-0.73,-0.73
44,2003-08-31,3.72,29.85,29.85
45,2003-09-30,3.77,10.92,10.92
46,2003-10-31,3.84,18.65,18.65
47,2003-11-30,3.78,5.53,5.53
48,2003-12-31,3.97,8.2,8.2
49,2004-01-31,3.78,1.68,1.68
50,2004-02-29,3.78,2.43,2.43
51,2004-03-31,3.74,17.19,17.19
52,2004-04-30,3.76,8.8,8.8
53,2004-05-31,3.77,-21.04,-21.04
54,2004-06-30,3.78,2.95,2.95
55,2004-07-31,3.77,-6.49,-6.49
56,2004-08-31,3.52,13.88,13.88
57,2004-09-30,3.55,14.71,14.71
58,2004-10-31,3.53,3.02,3.02
59,2004-11-30,3.26,10.96,10.96
60,2004-12-31,3.29,-9.87,-9.87
61,2005-01-31,3.26,8.95,8.95
62,2005-02-28,3.28,1.69,1.69
63,2005-03-31,3.26,-3.06,-3.06
64,2005-04-30,3.29,-11.59,-11.59
65,2005-05-31,3.29,12.95,12.95
66,2005-06-30,3.3,-6.3,-6.3
67,2005-07-31,3.27,5.16,5.16
68,2005-08-31,3.25,-5.5,-5.5
69,2005-09-30,3.28,-7.72,-7.72
70,2005-10-31,3.51,2.51,2.51
71,2005-11-30,3.5,44.5,44.5
72,2005-12-31,3.76,-0.68,-0.68
73,2006-01-31,3.76,-12.5,-12.5
74,2006-02-28,3.99,14.19,14.19
75,2006-03-31,3.97,-7.85,-7.85
76,2006-04-30,3.97,10.39,10.39
77,2006-05-31,3.96,-5.18,-5.18
78,2006-06-30,4.21,7.94,7.94
79,2006-07-31,4.22,-5.29,-5.29
80,2006-08-31,4.49,3.76,3.76
81,2006-09-30,4.48,-2.33,-2.33
82,2006-10-31,4.48,20.0,20.0
83,2006-11-30,4.49,-5.02,-5.02
84,2006-12-31,4.6,12.02,12.02
85,2007-01-31,4.61,5.36,5.36
86,2007-02-28,4.55,-5.96,-5.96
87,2007-03-31,4.63,-1.68,-1.68
88,2007-04-30,4.88,1.11,1.11
89,2007-05-31,4.56,19.92,19.92
90,2007-06-30,4.52,29.77,29.77
91,2007-07-31,4.76,3.93,3.93
92,2007-08-31,4.98,17.68,17.68
93,2007-09-30,4.98,-2.66,-2.66
94,2007-10-31,5.02,-1.37,-1.37
