,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,12750,19800,15335,12750,20900,16297,12450,13650,13170,12750,-14.43,-28.77,-19.3,-10.21,-1.54,8788,0.0396,0.0713,0.0413,0.0467,4.79,-14.43
1,2000-01-31,13700,15300,13740,12000,20900,16138,12000,13700,13470,13050,10.04,-15.48,-14.19,5.79,-9.48,4994,0.0468,0.0669,0.0393,0.0569,4.78,10.04
2,2000-02-29,13600,14250,13393,12150,20900,16020,12000,14250,13580,13100,-0.73,-6.84,-22.62,3.03,7.97,7978,0.0497,0.0494,0.0399,0.0624,5.07,-0.73
3,2000-03-31,13700,17400,14648,13250,20900,16085,12000,15500,14400,13700,0.74,10.04,-16.49,-2.14,-0.85,14136,0.0535,0.0658,0.0433,0.057,5.05,0.74
4,2000-04-30,12100,13900,12608,11600,20900,15904,11600,12500,12180,11900,-21.94,-11.68,-26.24,-3.2,-24.44,3098,0.0539,0.0346,0.044,0.0512,5.06,-21.94
5,2000-05-31,11050,16750,11915,9850,20900,15413,9850,11050,10610,10000,-8.68,-18.75,-24.05,12.18,-31.83,9864,0.063,0.0842,0.0486,0.0642,5.12,-8.68
6,2000-06-30,10300,11750,10442,9620,20900,14951,9620,10400,10290,10200,-3.74,-25.9,-17.27,0.98,-31.51,13740,0.0581,0.0502,0.0503,0.0589,5.16,-3.74
7,2000-07-31,10150,12500,10930,10100,20900,14394,9620,10500,10250,10100,-1.46,-16.12,-25.91,-0.49,-36.42,4300,0.0556,0.0405,0.0508,0.0602,5.13,-1.46
8,2000-08-31,9810,10800,10182,9810,20900,13747,9620,10150,10022,9810,-3.35,-11.22,-27.87,-3.82,-43.24,6700,0.0506,0.0199,0.0506,0.0381,5.12,-3.35
9,2000-09-30,12300,14500,11853,9810,19800,13189,9620,12300,11960,11600,22.39,20.59,-15.17,7.89,-28.23,93886,0.0543,0.0739,0.0539,0.0496,5.09,22.39
10,2000-10-31,10000,12700,11203,9900,19800,12704,9620,10900,10370,9900,-18.7,-1.48,-17.36,-9.09,-38.31,18994,0.0549,0.0381,0.0539,0.0494,5.37,-18.7
11,2000-11-30,12700,15000,12070,10300,19800,12342,9620,15000,13930,12700,28.28,27.0,18.69,3.25,-12.71,64618,0.0475,0.0479,0.0553,0.0552,5.32,28.28
12,2000-12-31,12200,19700,15230,12200,19700,12322,9620,18200,14720,12200,-12.54,0.41,17.31,-32.97,-5.35,162884,0.0563,0.0931,0.0576,0.0627,6.08,-12.54
13,2001-01-31,15750,15750,14248,12200,19700,12361,9620,15750,14760,14450,29.1,57.5,55.17,9.0,14.96,45098,0.0571,0.0485,0.0563,0.0643,5.27,29.1
14,2001-02-28,16850,17600,16448,15650,19700,12616,9620,17600,17130,16200,16.21,18.66,66.01,5.31,18.25,45464,0.0573,0.0253,0.055,0.0618,5.06,16.21
15,2001-03-31,14000,15750,14755,14000,19700,12631,9620,14550,14280,14000,-16.91,14.75,13.82,-3.45,0.72,7066,0.0503,0.0194,0.0523,0.0342,4.96,-16.91
16,2001-04-30,13900,14600,13890,13400,19700,12742,9620,14150,13950,13900,-0.71,-4.79,40.4,0.0,14.88,3360,0.0483,0.0191,0.0515,0.0235,5.01,-0.71
17,2001-05-31,21850,21850,17158,14200,21850,13185,9620,21850,19480,18600,57.19,29.67,72.05,12.63,97.74,23560,0.0478,0.0371,0.047,0.0286,5.01,57.19
18,2001-06-30,21600,22350,20998,19200,22350,14051,9810,21600,20930,20400,15.2,52.11,77.05,8.0,111.76,13820,0.031,0.0364,0.046,0.033,4.99,15.2
19,2001-07-31,21750,24000,22048,20900,24000,15013,9810,22000,21680,21350,0.69,56.47,38.1,4.07,114.29,1826,0.0302,0.0286,0.0453,0.0352,4.77,0.69
20,2001-08-31,28050,30500,26753,23150,30500,16478,9900,30500,29710,28050,28.97,28.38,66.47,0.18,185.93,9342,0.0316,0.0386,0.0462,0.0329,4.54,28.97
21,2001-09-30,23400,28750,25218,22500,30500,17494,9900,24200,23220,22750,-23.28,8.84,65.37,-3.31,101.72,8002,0.0362,0.0478,0.0435,0.0376,4.0,-23.28
22,2001-10-31,26850,27800,26145,23750,30500,18761,10300,27800,27220,26700,14.74,23.45,93.17,-0.19,168.5,9306,0.0366,0.0226,0.0425,0.0381,4.02,14.74
23,2001-11-30,30900,38200,32095,29700,38200,20543,12200,31800,30780,29700,15.73,3.0,62.63,-2.98,143.31,16140,0.0381,0.0524,0.0428,0.043,4.04,15.73
24,2001-12-31,27650,31300,29003,27150,38200,21535,13400,30450,28420,27150,-6.9,18.16,28.6,-9.2,126.64,11698,0.0368,0.0279,0.0353,0.0355,4.01,-6.9
25,2002-01-31,26500,28500,26870,25300,38200,22563,13400,26500,26110,25800,-4.16,-1.3,21.84,1.53,68.25,7560,0.0366,0.0187,0.0331,0.0339,3.98,-4.16
26,2002-02-28,28550,29200,26388,24650,38200,23327,13400,29200,28070,27000,9.81,-3.87,-6.39,10.23,69.44,17395,0.0341,0.0205,0.033,0.0227,4.01,9.81
27,2002-03-31,32850,36200,30843,27200,38200,24628,13400,36200,34570,32850,15.06,18.81,40.38,-3.52,131.34,31045,0.0314,0.0353,0.0336,0.0259,4.0,15.06
28,2002-04-30,31000,39400,33540,29250,39400,26303,14000,31000,30100,29250,-5.63,18.32,16.1,-2.82,123.02,8374,0.0355,0.0473,0.0357,0.0357,4.04,-5.63
