,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-23.31,-23.31
1,2000-01-31,4.78,-4.0,-4.0
2,2000-02-29,5.07,-19.83,-19.83
3,2000-03-31,5.05,-4.3,-4.3
4,2000-04-30,5.06,-16.21,-16.21
5,2000-05-31,5.12,-5.76,-5.76
6,2000-06-30,5.16,-3.42,-3.42
7,2000-07-31,5.13,-5.9,-5.9
8,2000-08-31,5.12,0.5,0.5
9,2000-09-30,5.09,-21.31,-21.31
10,2000-10-31,5.37,-26.79,-26.79
11,2000-11-30,5.32,32.81,32.81
12,2000-12-31,6.08,2.22,2.22
13,2001-01-31,5.27,27.72,27.72
14,2001-02-28,5.06,-7.96,-7.96
15,2001-03-31,4.96,-20.56,-20.56
16,2001-04-30,5.01,2.94,2.94
17,2001-05-31,5.01,34.29,34.29
18,2001-06-30,4.99,-2.44,-2.44
19,2001-07-31,4.77,-17.88,-17.88
20,2001-08-31,4.54,42.86,42.86
21,2001-09-30,4.0,-0.63,-0.63
22,2001-10-31,4.02,-3.48,-3.48
23,2001-11-30,4.04,31.45,31.45
24,2001-12-31,4.01,1.24,1.24
25,2002-01-31,3.98,-2.86,-2.86
26,2002-02-28,4.01,-6.27,-6.27
27,2002-03-31,4.0,-1.11,-1.11
28,2002-04-30,4.04,-19.72,-19.72
29,2002-05-31,4.28,-11.23,-11.23
30,2002-06-30,4.26,-23.05,-23.05
31,2002-07-31,4.27,5.99,5.99
32,2002-08-31,4.28,-4.1,-4.1
33,2002-09-30,4.28,-19.66,-19.66
34,2002-10-31,4.28,3.99,3.99
35,2002-11-30,4.28,-3.25,-3.25
36,2002-12-31,4.52,-14.21,-14.21
37,2003-01-31,4.34,-12.05,-12.05
38,2003-02-28,4.27,0.69,0.69
39,2003-03-31,4.27,20.21,20.21
40,2003-04-30,4.26,9.48,9.48
41,2003-05-31,4.01,-0.6,-0.6
42,2003-06-30,4.1,-4.8,-4.8
43,2003-07-31,3.75,-9.15,-9.15
44,2003-08-31,3.72,6.46,6.46
45,2003-09-30,3.77,-2.88,-2.88
46,2003-10-31,3.84,2.3,2.3
47,2003-11-30,3.78,-2.26,-2.26
48,2003-12-31,3.97,-0.66,-0.66
49,2004-01-31,3.78,1.33,1.33
50,2004-02-29,3.78,-1.32,-1.32
51,2004-03-31,3.74,3.01,3.01
