,Date,riskfree,activity,MA1M,actualreturn
32,2002-08-31,4.28,-1.128468929854183e-06,1.19,1.19
33,2002-09-30,4.28,2.7870258729601457e-06,-6.76,-6.76
34,2002-10-31,4.28,-8.87382275028385e-07,-2.21,-2.21
35,2002-11-30,4.28,7.2933848043859004e-06,10.47,10.47
36,2002-12-31,4.52,6.049309819426821e-06,4.89,4.89
37,2003-01-31,4.34,1.7609349144011522e-06,1.75,1.75
38,2003-02-28,4.27,5.786645094402587e-06,-5.71,-5.71
39,2003-03-31,4.27,2.0044286545032144e-06,-5.76,-5.76
40,2003-04-30,4.26,8.62645896922368e-08,13.81,13.81
41,2003-05-31,4.01,3.935469395166047e-06,8.18,8.18
42,2003-06-30,4.1,1.9125235719611964e-06,-6.59,-6.59
43,2003-07-31,3.75,7.179692793124378e-06,16.97,16.97
44,2003-08-31,3.72,-2.928630961024777e-06,41.3,41.3
45,2003-09-30,3.77,1.18049072871887e-06,-1.85,-1.85
46,2003-10-31,3.84,-2.3693631336887302e-06,4.39,4.39
47,2003-11-30,3.78,-3.9135783687755844e-07,-16.15,-16.15
48,2003-12-31,3.97,2.6033968495661406e-06,1.77,1.77
49,2004-01-31,3.78,-3.334079430430395e-06,-20.19,-20.19
50,2004-02-29,3.78,3.6843083234279285e-06,14.31,14.31
51,2004-03-31,3.74,5.04714172679198e-07,-6.44,-6.44
52,2004-04-30,3.76,5.367827006085351e-06,-1.69,-1.69
53,2004-05-31,3.77,8.284617674830363e-06,-1.34,-1.34
54,2004-06-30,3.78,3.749804822058794e-06,-0.74,-0.74
55,2004-07-31,3.77,-7.601622430537344e-06,-13.94,-13.94
56,2004-08-31,3.52,-8.703592646829396e-06,1.3,1.3
57,2004-09-30,3.55,-3.286514237254115e-06,3.08,3.08
58,2004-10-31,3.53,-1.552823737466323e-05,-6.53,-6.53
59,2004-11-30,3.26,1.6297599893267803e-06,13.51,13.51
60,2004-12-31,3.29,6.28046993991039e-06,13.89,13.89
61,2005-01-31,3.26,7.848376020042723e-06,7.32,7.32
62,2005-02-28,3.28,1.651893549104198e-06,10.1,10.1
63,2005-03-31,3.26,-4.932477000699044e-06,-1.33,-1.33
64,2005-04-30,3.29,-8.466729838446927e-06,-16.57,-16.57
65,2005-05-31,3.29,9.814744503668575e-07,26.3,26.3
66,2005-06-30,3.3,6.150620070105298e-06,-1.13,-1.13
67,2005-07-31,3.27,-5.768026719005113e-06,14.08,14.08
68,2005-08-31,3.25,1.4777915995445827e-06,41.39,41.39
69,2005-09-30,3.28,-4.489049173207134e-06,25.18,25.18
70,2005-10-31,3.51,4.9862089329628524e-06,9.1,9.1
71,2005-11-30,3.5,-1.6281886540084924e-06,76.47,76.47
72,2005-12-31,3.76,-1.1262441260650169e-06,15.63,15.63
73,2006-01-31,3.76,-1.7891275329658334e-06,-15.54,-15.54
74,2006-02-28,3.99,-1.9780199409350645e-07,-1.69,-1.69
75,2006-03-31,3.97,-3.26703871098246e-06,-16.81,-16.81
76,2006-04-30,3.97,5.308384301865095e-06,16.15,16.15
77,2006-05-31,3.96,1.3857617114514159e-06,3.14,3.14
78,2006-06-30,4.21,-2.176669233513103e-06,-10.0,-10.0
79,2006-07-31,4.22,-5.283110866981578e-06,-6.57,-6.57
80,2006-08-31,4.49,6.5327662361117485e-06,12.72,12.72
81,2006-09-30,4.48,-3.91703107280494e-06,-1.94,-1.94
82,2006-10-31,4.48,-6.660219093258931e-07,-2.97,-2.97
83,2006-11-30,4.49,-4.3659630901799716e-06,5.02,5.02
84,2006-12-31,4.6,-3.59776848948444e-06,-5.39,-5.39
85,2007-01-31,4.61,-7.416370867535505e-06,-27.38,-27.38
86,2007-02-28,4.55,-1.8365247760644467e-06,7.27,7.27
87,2007-03-31,4.63,-9.174502731456103e-06,-5.56,-5.56
88,2007-04-30,4.88,-3.2246057285104183e-06,-1.0,-1.0
89,2007-05-31,4.56,1.8774447392699911e-06,7.54,7.54
90,2007-06-30,4.52,2.648896612067555e-07,4.9,4.9
91,2007-07-31,4.76,3.5752781200873314e-06,10.39,10.39
92,2007-08-31,4.98,4.159052088819377e-06,-12.94,-12.94
93,2007-09-30,4.98,2.1513154691017114e-06,-1.96,-1.96
94,2007-10-31,5.02,-7.589798278844594e-06,-15.74,-15.74
95,2007-11-30,5.02,3.0421792929058875e-06,3.04,3.04
96,2007-12-31,5.02,1.712832718463547e-06,2.9,2.9
97,2008-01-31,4.96,4.2850410523750573e-07,-10.34,-10.34
98,2008-02-29,4.94,-1.0015092311122708e-05,-4.01,-4.01
99,2008-03-31,4.98,9.655610690734264e-06,2.91,2.91
100,2008-04-30,4.95,1.2044137172159735e-06,7.75,7.75
101,2008-05-31,5.04,-4.189898087044016e-06,-11.44,-11.44
102,2008-06-30,5.01,-8.380669878097365e-06,-13.28,-13.28
103,2008-07-31,5.03,2.3068306419461532e-07,-9.26,-9.26
104,2008-08-31,5.25,5.520779767742781e-06,-7.24,-7.24
105,2008-09-30,5.22,7.381486041073046e-06,8.97,8.97
106,2008-10-31,4.14,-2.1649684300457805e-06,-12.65,-12.65
107,2008-11-30,3.99,5.7920953447822485e-06,-13.36,-13.36
108,2008-12-31,3.02,-1.5798446807843207e-06,4.79,4.79
109,2009-01-31,2.41,1.2464957650154326e-05,14.51,14.51
110,2009-02-28,1.87,3.6348059888421397e-06,3.37,3.37
111,2009-03-31,1.73,5.117505023792527e-06,13.4,13.4
112,2009-04-30,1.85,-8.910802085708276e-07,22.26,22.26
113,2009-05-31,1.96,5.533840325419467e-06,24.13,24.13
