,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn
44,2003-08-31,3.75,7.08,2.860761125867445,0.36926,0.6751798547587138,-3.09,0.0215,6.03
45,2003-09-30,3.72,5.24,2.2912844174875846,0.33353,0.37373786300724654,6.03,0.0234,-9.66
46,2003-10-31,3.77,-8.24,1.9667603961273454,0.32876,-0.3036578305839226,-9.66,0.0199,-1.34
47,2003-11-30,3.84,13.28,2.3738166343076035,0.35338,1.243561151337086,-1.34,0.0193,7.54
48,2003-12-31,3.78,3.06,1.7938535100434871,0.35576,0.07203997434134561,7.54,0.0264,0.54
49,2004-01-31,3.97,1.54,1.2552929913009094,0.36688,1.0793450942938598,0.54,0.0115,3.22
50,2004-02-29,3.78,5.4,2.395977600078014,0.38435,-0.47699281943568994,3.22,0.0161,2.72
51,2004-03-31,3.78,2.57,3.167217372753983,0.34385,0.3261587872569894,2.72,0.0132,-10.43
52,2004-04-30,3.74,0.05,1.8635086661477576,0.3509,0.13204209557306298,-10.43,0.0215,-10.87
53,2004-05-31,3.76,-3.09,1.5869296167607436,0.3037,0.0713700781966733,-10.87,0.0165,-13.41
54,2004-06-30,3.77,-7.35,0.9481253005007239,0.3224,0.01623710875444795,-13.41,0.0318,5.85
55,2004-07-31,3.78,-2.2,0.9140054688023591,0.30637,0.8166427894251271,5.85,0.0237,-4.87
56,2004-08-31,3.77,-6.46,0.9544262463188894,0.31795,2.162296510038406,-4.87,0.0104,3.72
57,2004-09-30,3.52,8.0,1.5786864847343947,0.3224,0.45045861138024124,3.72,0.0084,1.57
58,2004-10-31,3.55,4.67,1.2152840829530915,0.33932,4.099455046955081,1.57,0.0118,4.63
59,2004-11-30,3.53,0.61,0.967430614351492,0.36248,3.003843347893733,4.63,0.0094,6.95
60,2004-12-31,3.26,5.01,3.830905774460144,0.41769,-0.5012431335827338,6.95,0.0146,15.16
61,2005-01-31,3.29,1.63,4.69728791821022,0.47202,-1.0674606593009208,15.16,0.0144,13.16
62,2005-02-28,3.26,5.04,5.842855479519683,0.64035,-0.3256334704784275,13.16,0.0176,37.37
63,2005-03-31,3.28,8.09,10.15896928051738,0.49696,-0.16095111293867015,37.37,0.0342,-22.41
64,2005-04-30,3.26,-4.64,4.660878576292732,0.36175,0.2848288211561303,-22.41,0.0382,-30.0
65,2005-05-31,3.29,-5.28,2.2484190337034873,0.40686,-0.08313946760187496,-30.0,0.0281,12.5
66,2005-06-30,3.29,6.17,9.510228616801651,0.52691,-0.2107022390305078,12.5,0.0182,27.5
67,2005-07-31,3.3,3.68,9.899482594821238,0.57283,-0.03931982587247185,27.5,0.049,13.55
68,2005-08-31,3.27,11.61,4.1870823950164695,0.5108,0.00818392894045612,13.55,0.019,-10.81
69,2005-09-30,3.25,-2.25,23.899204622291194,0.77183,0.07574860472097658,-10.81,0.0336,50.25
70,2005-10-31,3.28,12.46,11.930542408953217,0.69852,0.0196101963624192,50.25,0.0523,-9.53
71,2005-11-30,3.51,-5.53,21.01141773649893,0.89994,0.13786959384246825,-9.53,0.0357,30.04
72,2005-12-31,3.5,11.5,26.895659026412652,1.16822,0.07397558410666503,30.04,0.0281,34.47
73,2006-01-31,3.76,8.39,24.42954137526848,1.03771,0.021581641079213742,34.47,0.0423,-11.16
74,2006-02-28,3.76,1.81,9.863062721505315,0.96036,-0.2963775288775225,-11.16,0.0574,-7.35
75,2006-03-31,3.99,-1.77,5.134986038364147,0.78392,-0.23074774134509715,-7.35,0.0413,-18.41
76,2006-04-30,3.97,-0.7,8.889237932759372,0.85261,0.06203445612880738,-18.41,0.0217,15.76
77,2006-05-31,3.97,6.56,3.868277131962353,0.72434,0.27793753541868815,15.76,0.032,-15.04
78,2006-06-30,3.96,-7.11,2.8492358480980164,0.68813,-0.20062939013652756,-15.04,0.0288,-5.01
79,2006-07-31,4.21,-2.08,2.0657493027988214,0.67454,1.0981488476509398,-5.01,0.0314,-1.93
80,2006-08-31,4.22,0.63,3.127214297252449,0.81715,-1.3820318593206715,-1.93,0.0221,21.15
81,2006-09-30,4.49,4.11,5.851672357482822,0.83073,0.15481037945357426,21.15,0.0207,9.05
82,2006-10-31,4.48,1.87,3.127941752178802,0.81489,0.2964745319130505,9.05,0.0268,-1.89
83,2006-11-30,4.48,-0.68,11.616878228213615,1.03973,0.6974637649752927,-1.89,0.0255,29.71
84,2006-12-31,4.49,4.59,17.382670643333768,1.07369,0.44732155249459427,29.71,0.0381,6.6
85,2007-01-31,4.6,1.63,5.545045558543732,0.88506,0.2974773525656726,6.6,0.039,-17.57
86,2007-02-28,4.61,-5.07,9.255554088108855,0.98616,0.4241501881049028,-17.57,0.023,8.08
87,2007-03-31,4.55,4.1,5.821383937006756,0.93938,-0.1393910535265164,8.08,0.029,-4.78
88,2007-04-30,4.63,2.4,16.110600448679687,0.85544,0.9307574903209194,-4.78,0.0176,18.4
89,2007-05-31,4.88,5.84,26.68671976746206,0.96687,0.3118562892460863,18.4,0.0298,13.04
90,2007-06-30,4.56,9.02,57.68914114663808,1.11602,0.014834926322381752,13.04,0.0276,18.81
91,2007-07-31,4.52,4.36,49.280359408308534,1.49732,-0.0634932061768153,18.81,0.0597,34.17
92,2007-08-31,4.76,10.4,19.03240668489372,1.31102,-0.25781020719897546,34.17,0.0501,-12.42
93,2007-09-30,4.98,-2.47,10.869279119959817,1.25995,-0.42382203097746995,-12.42,0.0613,-0.37
94,2007-10-31,4.98,6.38,10.946421420841,1.21236,-0.015610797586621311,-0.37,0.0489,-3.8
95,2007-11-30,5.02,5.35,7.360365601315002,0.95178,-0.16408100120862135,-3.8,0.0491,-20.09
96,2007-12-31,5.02,-7.11,6.029324542209366,1.12705,0.6836146732969205,-20.09,0.029,21.14
97,2008-01-31,5.02,3.61,5.7584654790003675,0.91464,-0.04376757082417902,21.14,0.0212,-18.87
98,2008-02-29,4.96,-13.88,3.9002378739769084,0.92103,0.0596548927257055,-18.87,0.037,3.1
99,2008-03-31,4.94,4.37,4.610646023392625,0.85893,-1.4298004403149087,3.1,0.0256,-6.7
100,2008-04-30,4.98,0.37,6.54362458247958,0.83661,-0.801292792383954,-6.7,0.0229,-2.94
101,2008-05-31,4.95,7.97,4.13894953963806,0.87461,0.00945832634570097,-2.94,0.0194,4.54
102,2008-06-30,5.04,1.05,2.619128141891198,0.87979,-0.005593093454297103,4.54,0.0164,0.6
103,2008-07-31,5.01,-10.08,6.814075794387421,0.69554,-0.07648180341855261,0.6,0.0114,-20.96
104,2008-08-31,5.03,-4.4,3.7081945320843004,0.57405,-1.363605312749487,-20.96,0.0502,-15.83
105,2008-09-30,5.25,-5.47,12.517792656624621,0.62184,-0.24556184301777004,-15.83,0.0238,8.26
106,2008-10-31,5.22,-1.24,19.202690475232682,0.4635,0.3169728616416243,8.26,0.0531,-25.42
107,2008-11-30,4.14,-20.96,12.031305309790467,0.45832,0.34282083867466523,-25.42,0.0886,8.07
108,2008-12-31,3.99,6.22,10.575189180134654,0.46869,0.2390001907928434,8.07,0.0607,2.3
109,2009-01-31,3.02,4.05,5.938854645538348,0.48193,-0.3321685281069988,2.3,0.0347,2.81
110,2009-02-28,2.41,3.4,4.236678115791692,0.44508,0.15916288630871975,2.81,0.0303,-2.31
111,2009-03-31,1.87,-2.6,9.843502454639069,0.5136,-0.1172980614896666,-2.31,0.0196,15.38
112,2009-04-30,1.73,13.72,17.390277581434695,0.61109,-0.11411273812825404,15.38,0.0366,26.56
113,2009-05-31,1.85,12.09,9.961500038322534,0.61109,-0.12469784883951543,26.56,0.0488,0.83
114,2009-06-30,1.96,3.85,4.835882400072048,0.56548,0.11466765269152462,0.83,0.0204,-7.41
115,2009-07-31,1.96,0.16,5.840727638486519,0.63362,0.13793886229421629,-7.41,0.0179,12.0
116,2009-08-31,1.95,13.39,6.66988530570553,0.63362,0.2509829161667546,12.0,0.0198,0.0
117,2009-09-30,1.99,2.21,23.186501619346082,0.68858,0.2416652327205235,0.0,0.0196,10.04
118,2009-10-31,2.0,5.93,6.457853922592341,0.60835,0.20014035813532735,10.04,0.0439,-11.68
119,2009-11-30,2.01,-5.89,2.9804561160788565,0.58307,0.6631320427467527,-11.68,0.0222,-4.13
120,2009-12-31,2.01,-1.0,15.201803021160426,0.61824,0.06183955933450429,-4.13,0.0162,6.03
121,2010-01-31,2.01,8.36,5.89155956210929,0.6056,-0.2007619145105545,6.03,0.0393,-2.43
122,2010-02-28,2.0,-4.54,2.955799873568605,0.59351,-0.43668909080660395,-2.43,0.0172,-2.48
123,2010-03-31,2.01,-3.04,3.276630991221284,0.59351,-0.6082068442382988,-2.48,0.0114,0.0
124,2010-04-30,2.0,6.34,3.6163263086643966,0.5338,0.20888818735851483,0.0,0.0199,-5.13
125,2010-05-31,2.0,2.87,3.0541408993019106,0.49492,0.9376193797489434,-5.13,0.0125,-7.21
126,2010-06-30,2.0,-5.97,1.855464374346708,0.48073,0.5227525036015022,-7.21,0.0225,0.5
127,2010-07-31,2.03,3.04,3.328545734013771,0.48546,-0.07694827841532557,0.5,0.015,1.0
128,2010-08-31,2.28,3.8,2.292296061490677,0.46602,1.2714125627553599,1.0,0.0169,-3.96
129,2010-09-30,2.28,-1.06,2.7964212812739446,0.47338,-0.8064640646726244,-3.96,0.0084,1.55
130,2010-10-31,2.27,7.12,4.788869019937822,0.48284,-1.1141083666006808,1.55,0.0075,1.01
131,2010-11-30,2.26,0.29,3.1422107022386814,0.44921,0.43790920801289296,1.01,0.0126,-7.06
132,2010-12-31,2.51,2.74,3.0452841451637953,0.46497,-0.22812007145556853,-7.06,0.0131,3.53
133,2011-01-31,2.51,8.63,4.237548817321177,0.5049,2.4846904101708156,3.53,0.0148,8.58
134,2011-02-28,2.75,0.71,2.485377736897503,0.49492,4.571192561100951,8.58,0.0125,-2.37
135,2011-03-31,2.76,-6.14,2.449119044632087,0.48546,1.3236846623259084,-2.37,0.0137,-1.94
136,2011-04-30,2.99,8.78,4.131813832435913,0.42062,0.8115084011804363,-1.94,0.009,-6.0
137,2011-05-31,3.02,5.9,1.6910589324641792,0.40105,2.787288057840599,-6.0,0.0141,-4.68
138,2011-06-30,3.03,-2.63,0.9987918088857421,0.42502,5.141127323971709,-4.68,0.0091,7.1
139,2011-07-31,3.28,-2.68,1.1452227984209804,0.41133,1.8157947641872176,7.1,0.0069,-2.44
140,2011-08-31,3.27,0.91,1.6756827677124115,0.36926,2.132451737006409,-2.44,0.0048,-10.23
141,2011-09-30,3.27,-12.61,5.473208651388598,0.33063,-7.329751855039674,-10.23,0.0294,-8.54
142,2011-10-31,3.28,-4.85,1.1747507670177801,0.31497,0.03704398342256865,-8.54,0.0199,-4.74
143,2011-11-30,3.26,8.45,1.284022196666936,0.30519,-4.535953714850458,-4.74,0.0158,-4.62
144,2011-12-31,3.27,-3.48,0.7271665404819322,0.31497,-0.4288653836109226,-4.62,0.0111,3.53
145,2012-01-31,3.29,-1.82,1.4070206035236998,0.36535,0.02924711450528747,3.53,0.0108,16.05
146,2012-02-29,3.27,7.9,1.1707279922216822,0.39225,0.5855579536885533,16.05,0.0175,5.79
147,2012-03-31,3.26,3.98,1.2075414058695784,0.40399,0.24206145287801906,5.79,0.013,2.96
148,2012-04-30,3.24,-0.21,0.7639067811212582,0.33832,0.2557310985402147,2.96,0.0115,-12.62
149,2012-05-31,3.26,-0.84,0.5286874831069668,0.31348,-0.004907033623313915,-12.62,0.0152,-7.35
150,2012-06-30,3.27,-7.68,0.6232367937971501,0.35238,0.9230735173505356,-7.35,0.0101,10.78
151,2012-07-31,3.26,-0.15,1.115766507698085,0.37252,3.1039817559217173,10.78,0.0151,5.72
152,2012-08-31,3.02,2.12,0.8498806130963178,0.3833,2.7280924017027,5.72,0.0154,2.88
153,2012-09-30,3.01,0.19,2.199725030646197,0.43953,2.091624828658789,2.88,0.0081,14.53
154,2012-10-31,3.01,3.93,4.478669654488481,0.55949,2.301955172486492,14.53,0.0177,27.32
155,2012-11-30,2.75,-4.69,4.674286805517393,0.53606,0.8404425938246404,27.32,0.0283,-3.85
156,2012-12-31,2.77,1.63,2.927769915992945,0.60026,1.5592877412475743,-3.85,0.0243,8.53
157,2013-01-31,2.77,4.85,4.756877975743818,0.57214,0.4905783624102583,8.53,0.0258,-4.64
158,2013-02-28,2.76,-2.22,3.4078920736663765,0.59791,0.06836518266471792,-4.64,0.0199,2.57
159,2013-03-31,2.76,3.85,5.379282990789348,0.60447,1.518798238735134,2.57,0.0245,1.08
160,2013-04-30,2.75,-1.72,3.280869648981471,0.59742,1.3239812297252669,1.08,0.0177,1.06
161,2013-05-31,2.78,-2.91,5.627275320268092,0.66019,1.112952925831,1.06,0.019,10.53
162,2013-06-30,2.5,2.25,4.066531659166055,0.63728,2.8219429793061486,10.53,0.0224,-6.75
163,2013-07-31,2.5,-6.31,2.8840362697240267,0.64553,0.796726828564474,-6.75,0.0186,1.32
164,2013-08-31,2.53,2.36,2.8100249962599646,0.57406,0.09404375752240618,1.32,0.0157,-9.87
165,2013-09-30,2.51,1.19,1.9850817959000822,0.64553,0.36660210098633345,-9.87,0.0091,12.41
166,2013-10-31,2.5,3.64,2.514514413396236,0.70417,1.7597533390227862,12.41,0.0155,9.09
167,2013-11-30,2.52,2.3,3.434916171135231,0.74815,0.6698109285818873,9.09,0.0111,8.84
168,2013-12-31,2.5,-0.26,2.817138409691097,0.73349,1.3993144362033867,8.84,0.0206,-1.96
169,2014-01-31,2.52,-1.98,1.9598805650276832,0.60017,1.7593880874330177,-1.96,0.0168,1.71
170,2014-02-28,2.51,-3.96,1.8572815862669876,0.61524,2.2568063345367846,1.71,0.0171,3.68
171,2014-03-31,2.49,2.18,5.696497833059768,0.76666,2.9829139839261645,3.68,0.0145,24.59
172,2014-04-30,2.49,-0.12,4.23020156555773,0.76151,1.3886010639463118,24.59,0.0201,1.12
173,2014-05-31,2.5,-1.08,2.4293955036392685,0.77327,0.8397370627650705,1.12,0.0159,1.55
174,2014-06-30,2.49,1.81,2.04935024692736,0.72623,0.025422274178945957,1.55,0.0136,-6.09
175,2014-07-31,2.49,0.24,6.414891856018024,0.98864,0.8529438819621353,-6.09,0.0136,36.11
176,2014-08-31,2.49,3.5,4.3970414255734935,1.14815,0.43594714122039036,36.11,0.0275,20.88
177,2014-09-30,2.24,-0.97,4.469535664154505,1.33007,1.0431930229935762,20.88,0.025,15.81
178,2014-10-31,2.24,-3.26,4.345164542514294,1.46091,0.7493321572570636,15.81,0.0241,9.86
179,2014-11-30,1.97,-2.46,7.496487820027165,1.37197,0.007967739482130646,9.86,0.0238,-5.34
180,2014-12-31,1.99,4.27,3.4214864323393823,1.32309,0.6431493752783923,-5.34,0.04,-3.55
181,2015-01-31,2.03,-3.8,2.4002865163673546,1.01093,1.3315817889525028,-3.55,0.0243,-2.29
182,2015-02-28,2.0,2.39,4.439153798134256,1.20404,0.4878525437442855,-2.29,0.0152,20.05
183,2015-03-31,1.99,-0.29,6.907399445359205,1.49083,0.16232139364142092,20.05,0.0296,23.8
184,2015-04-30,1.74,2.31,10.167061263394105,1.65376,0.46065900634529405,23.8,0.034,13.74
185,2015-05-31,1.74,3.55,7.0588034272769535,1.70376,0.6856574884910415,13.74,0.0296,2.69
186,2015-06-30,1.74,-2.85,6.998522251410262,1.87445,0.9957578028324034,2.69,0.0334,10.03
187,2015-07-31,1.5,-3.12,5.491748342988931,1.68106,-0.22193575280480884,10.03,0.0303,-10.32
188,2015-08-31,1.5,-3.16,4.943918416400317,1.39945,0.24968390396481166,-10.32,0.0248,-16.75
189,2015-09-30,1.52,-4.71,4.842712669396289,1.28306,-0.45045541196197025,-16.75,0.0308,-12.96
190,2015-10-31,1.49,1.68,3.269865242039378,1.46554,0.3390749638676219,-12.96,0.0377,14.22
191,2015-11-30,1.5,5.37,2.841395332249197,1.29169,-0.4366647649064925,14.22,0.0312,-11.86
192,2015-12-31,1.5,-2.07,3.353539557481166,1.14801,-0.7162479573830524,-11.86,0.0264,-11.12
193,2016-01-31,1.52,-1.58,6.256555035510309,0.96275,-0.9225647664205578,-11.12,0.0309,-10.07
194,2016-02-29,1.5,-3.78,7.368290739449301,0.87463,-1.4933211233709889,-10.07,0.0405,-9.15
195,2016-03-31,1.52,1.09,7.240140683166111,0.93776,-0.4898790723848083,-9.15,0.0399,7.22
196,2016-04-30,1.53,4.79,7.367365060883369,0.9496,-0.46572090878702616,7.22,0.0251,0.42
197,2016-05-31,1.5,-0.13,4.9565985197168665,0.83781,-1.6122971569367275,0.42,0.026,-11.77
198,2016-06-30,1.48,-0.64,5.309285738368173,0.84701,-0.4004000509139332,-11.77,0.0187,0.63
199,2016-07-31,1.23,1.0,8.144643600403448,0.98906,0.7175783916263243,0.63,0.025,17.13
200,2016-08-31,1.24,3.78,5.192481799517906,0.8891,-0.07727983027729081,17.13,0.0224,-10.11
201,2016-09-30,1.25,2.14,3.1684602736698846,0.88384,-1.0521984615049937,-10.11,0.0171,-1.32
202,2016-10-31,1.26,0.0,5.501751437344832,0.89568,0.19395698484063056,-1.32,0.0128,1.34
203,2016-11-30,1.24,-0.61,3.6899244159057925,0.9325,1.5375725506916804,1.34,0.016,4.73
204,2016-12-31,1.23,-0.88,6.762733638065563,0.91014,-0.14095705858321103,4.73,0.0194,-2.26
205,2017-01-31,1.27,2.81,4.330483143430747,0.80375,0.980282542746435,-2.26,0.0229,4.34
206,2017-02-28,1.25,3.11,3.7749442602190793,0.81376,0.893845226576594,4.34,0.0149,2.09
207,2017-03-31,1.26,-0.16,3.4149541700552453,0.82935,1.0273952646650741,2.09,0.0147,1.92
208,2017-04-30,1.27,3.92,4.528484884526387,0.91952,2.076040923459719,1.92,0.0132,11.32
209,2017-05-31,1.21,2.12,6.640686683661082,0.98743,0.4914008521598831,11.32,0.0146,7.38
210,2017-06-30,1.26,6.08,5.070861699603071,1.12658,0.7290519346345413,7.38,0.029,13.84
211,2017-07-31,1.29,2.35,3.8062524764011054,1.15998,0.947054579887716,13.84,0.0239,2.96
212,2017-08-31,1.24,0.91,3.4794805777552686,1.07426,-0.04937014206031404,2.96,0.0169,-7.39
213,2017-09-30,1.27,-2.01,3.1462815416714007,0.97963,-0.03878886751167083,-7.39,0.0234,-9.0
214,2017-10-31,1.27,2.47,3.5507887946205923,0.99188,-1.1006347469136197,-9.0,0.0201,1.25
215,2017-11-30,1.26,5.47,4.265382036995813,1.05088,0.13344883098258278,1.25,0.0169,6.79
216,2017-12-31,1.53,-1.55,3.751687657102235,1.0186,-0.4561797986664717,6.79,0.0168,-5.48
217,2018-01-31,1.58,-1.89,5.149216105620981,1.1024,1.8131164837840201,-5.48,0.0144,15.85
218,2018-02-28,1.54,2.66,3.406305346414482,1.01608,0.05780317317866914,15.85,0.022,-8.69
219,2018-03-31,1.51,-6.71,4.445957879470795,0.8892,-1.849977165343311,-8.69,0.0202,-12.49
220,2018-04-30,1.54,0.56,3.2734729091705757,0.86632,-1.7581455714102383,-12.49,0.0233,-2.57
221,2018-05-31,1.51,2.84,4.260855654176443,0.84968,-0.7990954074413446,-2.57,0.0149,-1.92
222,2018-06-30,1.55,-3.91,2.959197298611669,0.7384,-1.6600152364173217,-1.92,0.0237,-15.07
223,2018-07-31,1.57,-5.23,2.120935777987883,0.73424,-0.978979986835053,-15.07,0.0164,-0.56
224,2018-08-31,1.52,-0.74,2.3944272331334457,0.82368,1.5351318563454128,-0.56,0.0143,12.18
225,2018-09-30,1.55,0.88,2.3332321534509064,0.86424,2.2590536804974954,12.18,0.0156,8.2
226,2018-10-31,1.65,1.11,2.8698464454689594,0.82576,1.2890445335116127,8.2,0.0153,-4.45
227,2018-11-30,1.57,-12.15,3.236820233799457,0.91624,1.6495983537843146,-4.45,0.0202,13.53
228,2018-12-31,1.76,3.38,2.816072459274312,0.89024,1.5589795271221802,13.53,0.014,-1.95
229,2019-01-31,1.89,-4.19,2.6704463270524803,0.80311,1.7677537271419868,-1.95,0.016,7.13
230,2019-02-28,1.81,9.13,2.380597552883629,0.80486,2.3625760269908747,7.13,0.0139,3.84
231,2019-03-31,1.8,0.77,2.658850144780099,0.85566,1.8365257386950777,3.84,0.0138,6.31
232,2019-04-30,1.81,-2.58,4.808272549844324,0.88631,-0.02008442965446667,6.31,0.0156,3.58
233,2019-05-31,1.79,3.05,6.1737196759294015,0.82325,0.0027759795963018066,3.58,0.0161,-7.11
234,2019-06-30,1.79,-7.38,3.498009936410461,0.93886,1.740414220037809,-7.11,0.0165,14.29
235,2019-07-31,1.83,4.84,1.90140438931775,0.88806,0.5217313129182333,14.29,0.0147,-5.41
236,2019-08-31,1.56,-4.02,2.7000573379425403,0.83289,-0.1963114937597513,-5.41,0.0098,-6.03
237,2019-09-30,1.54,-3.7,1.5106446618442462,0.88456,0.7395411174897962,-6.03,0.0244,6.2
238,2019-10-31,1.58,5.62,1.6040408086545102,0.78997,-1.641164643850342,6.2,0.0119,-10.69
239,2019-11-30,1.29,0.83,2.3496827825544426,0.74443,-2.3681870018864717,-10.69,0.0121,-8.5
240,2019-12-31,1.28,-0.28,5.109685041246609,0.66386,-1.9656250595414049,-8.5,0.0131,-10.82
241,2020-01-31,1.39,6.14,3.7500237245796813,0.59118,-0.8291664260679608,-10.82,0.0308,-3.43
242,2020-02-29,1.25,-3.15,3.186298432611991,0.5613,-0.5865241552234334,-3.43,0.025,0.87
243,2020-03-31,1.26,-8.45,4.99017917890221,0.45711,-0.5272815432055278,0.87,0.0188,-18.56
244,2020-04-30,0.8,-11.64,5.487702301819125,0.52818,-0.2159003465314981,-18.56,0.0762,24.33
245,2020-05-31,0.76,10.42,4.236107406615688,0.53061,0.2340581772054497,24.33,0.0346,0.46
246,2020-06-30,0.49,3.94,4.35889840284906,0.48942,-0.7471934868640967,0.46,0.0279,-7.76
247,2020-07-31,0.57,4.39,3.2164920547273996,0.49749,-1.7246353945188502,-7.76,0.0254,1.65
248,2020-08-31,0.51,6.87,7.111741847200419,0.51768,-0.47736579771140414,1.65,0.017,4.06
249,2020-09-30,0.55,2.61,2.9940586531906423,0.52415,-1.5313460498449833,4.06,0.0352,-1.07
250,2020-10-31,0.55,-0.9,3.08057898228473,0.53141,0.6692490252425579,-1.07,0.0149,1.39
251,2020-11-30,0.52,-2.53,4.263842700963896,0.59602,0.6202720061753512,1.39,0.0165,12.16
252,2020-12-31,0.6,14.74,4.733209027594248,0.59199,0.16585136140622703,12.16,0.0178,-0.68
253,2021-01-31,0.61,12.5,6.352973222679349,0.46293,0.2079195503290824,-0.68,0.0201,-4.08
254,2021-02-28,0.52,6.11,3.5219477181768424,0.49379,1.1204525552343807,-4.08,0.0146,6.52
255,2021-03-31,0.59,-3.94,4.5565296130074096,0.60542,1.4486125752995005,6.52,0.012,22.61
256,2021-04-30,0.59,1.25,2.7826783525717356,0.63431,0.8164373186374969,22.61,0.0171,9.28
257,2021-05-31,0.49,1.38,5.3642013979973715,0.58966,0.11353833294722117,9.28,0.0145,-7.04
258,2021-06-30,0.51,1.31,2.831133023298601,0.62183,0.4869316456081277,-7.04,0.0379,5.93
