,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,10200,10200,8630,7710,22500,14759,7710,10200,8960,8450,13.33,-29.66,-41.38,20.0,-30.14,88650,0.0402,0.0509,0.0424,0.0415,4.79,13.33
1,2000-01-31,10450,11300,9546,8520,22500,14233,7710,11300,10640,10300,2.45,-17.72,-43.51,8.85,-28.42,122682,0.0407,0.0515,0.0395,0.0464,4.78,2.45
2,2000-02-29,7890,10950,8575,6890,22500,13855,6890,7890,7436,6930,-26.26,-10.34,-49.42,14.51,-34.25,30714,0.0448,0.058,0.0414,0.0533,5.07,-26.26
3,2000-03-31,7280,9500,8249,7120,22500,13380,6890,8510,7702,7120,-7.73,-28.63,-44.64,-12.18,-48.91,36722,0.0488,0.0587,0.0435,0.0544,5.05,-7.73
4,2000-04-30,6910,7800,7192,6640,22500,12791,6640,7380,7138,6910,-14.69,-35.42,-45.59,-4.69,-61.18,17470,0.0485,0.0343,0.0436,0.0509,5.06,-14.69
5,2000-05-31,5500,7300,6063,4900,21150,11764,4900,5900,5282,4910,-20.41,-30.29,-38.89,4.76,-66.97,52194,0.053,0.0639,0.0446,0.0531,5.12,-20.41
6,2000-06-30,5480,6570,5444,4910,21150,10780,4900,5620,5536,5480,7.87,-23.03,-46.27,7.87,-69.97,66770,0.0554,0.0681,0.0481,0.0568,5.16,7.87
7,2000-07-31,5300,6500,5733,5100,19050,9638,4900,5300,5178,5100,-3.28,-23.3,-49.28,2.71,-71.35,27614,0.0549,0.0438,0.048,0.0592,5.13,-3.28
8,2000-08-31,5800,6250,5783,5280,16200,8694,4900,6200,5964,5800,9.43,5.45,-26.49,-3.33,-61.59,112856,0.051,0.0401,0.0482,0.0504,5.12,9.43
9,2000-09-30,7100,8200,6902,5730,13500,8075,4900,7470,7242,7030,19.13,29.09,-5.33,-1.39,-48.18,232146,0.0575,0.0833,0.0532,0.0583,5.09,19.13
10,2000-10-31,5090,8330,6598,5090,13500,7557,4900,6200,5724,5090,-28.31,-3.96,-26.34,-16.01,-59.92,118926,0.0618,0.0633,0.0552,0.0647,5.37,-28.31
11,2000-11-30,6300,7490,6011,5120,11300,7038,4900,7140,6786,6300,20.92,6.24,24.02,-6.11,-30.0,327720,0.0601,0.0663,0.0573,0.0715,5.32,20.92
12,2000-12-31,4940,7090,6136,4900,11300,6860,4900,6060,5280,4900,-30.42,-33.87,-11.47,-18.48,-43.54,111306,0.059,0.0487,0.0579,0.0597,6.08,-30.42
13,2001-01-31,7110,7450,6516,4940,10950,6593,4900,7130,6844,6430,43.93,39.69,34.15,5.33,-31.96,105652,0.0613,0.0574,0.0582,0.0611,5.27,43.93
14,2001-02-28,7400,8150,7152,6600,9500,6474,4900,8050,7712,7350,15.09,5.87,19.35,-9.2,-5.13,222744,0.0622,0.0476,0.0574,0.0529,5.06,15.09
15,2001-03-31,8320,8510,7660,7090,8510,6422,4900,8320,7982,7630,12.43,68.42,17.18,9.04,16.85,252956,0.0551,0.0416,0.0562,0.0496,4.96,12.43
16,2001-04-30,8230,8500,8050,7610,8510,6496,4900,8250,8048,7790,-1.08,15.43,57.97,2.11,19.1,129876,0.0498,0.0295,0.0559,0.04,5.01,-1.08
17,2001-05-31,7500,7980,7605,7330,8510,6635,4900,7820,7562,7450,-8.87,1.35,19.05,-6.02,36.36,75646,0.0433,0.0248,0.0532,0.0328,5.01,-8.87
18,2001-06-30,7000,7880,7382,6810,8510,6796,4900,7600,7062,6810,-6.67,-14.22,41.7,-10.14,27.27,117642,0.0393,0.0233,0.0499,0.0246,4.99,-6.67
