,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,13526.32157014157,0.50286,-9.90584937836799e-06,-7.72,-7.72,0.0356,-7.72,11.18
1,2000-01-31,4.78,-8.41,10317.654224662896,0.48496,-9.980907890705396e-07,0.0,0.0,0.0573,0.0,-8.41
2,2000-02-29,5.07,-13.36,11949.962751727178,0.42756,3.363035782633073e-07,-12.02,-12.02,0.0538,-12.02,-13.36
3,2000-03-31,5.05,4.71,26873.484955060572,0.52059,3.870695930360539e-06,21.76,21.76,0.0686,21.76,4.71
4,2000-04-30,5.06,-17.96,7520.346974241108,0.44537,2.3579440238011626e-05,-22.28,-22.28,0.0386,-22.28,-17.96
5,2000-05-31,5.12,1.68,6143.6575211166355,0.42162,1.884408115267672e-05,-5.33,-5.33,0.047,-5.33,1.68
6,2000-06-30,5.16,12.61,5825.308597591996,0.38104,3.017790380260163e-06,-7.45,-7.45,0.0323,-7.45,12.61
7,2000-07-31,5.13,-14.44,3943.93745305565,0.39292,7.151270957488395e-06,3.12,3.12,0.0227,3.12,-14.44
8,2000-08-31,5.12,-3.14,14496.2075009081,0.42558,4.499736665079796e-06,8.31,8.31,0.0439,8.31,-3.14
9,2000-09-30,5.09,-17.36,8536.808926318661,0.38005,1.0479791038780164e-06,-15.88,-15.88,0.0312,-15.88,-17.36
10,2000-10-31,5.37,-16.2,6095.094988324053,0.34937,-1.2986989840157437e-06,-8.07,-8.07,0.0284,-8.07,-16.2
11,2000-11-30,5.32,-0.81,3839.210993550257,0.37609,4.7987987987987984e-06,7.65,7.65,0.021,7.65,-0.81
12,2000-12-31,6.08,-4.36,9824.879386807277,0.39391,3.5165947520949143e-07,9.94,9.94,0.0426,9.94,-4.36
13,2001-01-31,5.27,23.09,6984.434269918472,0.37751,-6.43365786039532e-08,-1.76,-1.76,0.0448,-1.76,23.09
14,2001-02-28,5.06,-7.49,9575.150896951713,0.40455,-7.185854168011116e-07,11.73,11.73,0.0252,11.73,-7.49
15,2001-03-31,4.96,-9.68,16991.926057036988,0.35627,1.6179043732474422e-07,-12.05,-12.05,0.0292,-12.05,-9.68
16,2001-04-30,5.01,11.19,5836.610421836228,0.35241,2.3795274217295305e-08,-0.95,-0.95,0.0146,-0.95,11.19
17,2001-05-31,5.01,5.02,8018.4288281938325,0.37172,-1.2985704816709573e-08,5.48,5.48,0.0111,5.48,5.02
18,2001-06-30,4.99,-7.17,13881.044957237373,0.42289,1.3263065783637965e-06,10.05,10.05,0.0159,10.05,-7.17
19,2001-07-31,4.77,-8.5,3049.7760357960174,0.37268,5.468642065617145e-06,-11.99,-11.99,0.0245,-11.99,-8.5
20,2001-08-31,4.54,0.66,1583.8190367626105,0.33986,9.95152745313995e-06,-8.69,-8.69,0.0122,-8.69,0.66
21,2001-09-30,4.0,-17.28,4452.637601519254,0.31958,1.3326881027300528e-05,-11.73,-11.73,0.052,-11.73,-17.28
22,2001-10-31,4.02,12.78,1386.7250264737029,0.32248,1.1479940049201965e-05,0.91,0.91,0.0121,0.91,12.78
23,2001-11-30,4.04,20.45,2170.544691581047,0.35627,5.482267964446752e-06,9.67,9.67,0.0171,9.67,20.45
24,2001-12-31,4.01,10.41,3013.353799032404,0.3862,1.5197968432846896e-05,11.9,11.9,0.0221,11.9,10.41
25,2002-01-31,3.98,6.92,2990.641599614882,0.3747,1.8396336474115818e-07,4.38,4.38,0.0148,4.38,6.92
26,2002-02-28,4.01,10.36,8021.355604926977,0.38907,2.064373307813181e-06,7.72,7.72,0.0229,7.72,10.36
27,2002-03-31,4.0,8.98,9002.496628940002,0.5571,1.3049265049994982e-06,43.35,43.35,0.0423,43.35,8.98
28,2002-04-30,4.04,-4.87,6495.091655018895,0.42232,-4.0473027836789674e-05,-24.19,-24.19,0.0304,-24.19,-4.87
29,2002-05-31,4.28,-5.25,2284.591318496136,0.39446,5.744317796216785e-06,-6.6,-6.6,0.0375,-6.6,-5.25
30,2002-06-30,4.26,-12.73,1721.1005905886836,0.36302,1.9641723041558325e-05,-8.18,-8.18,0.0383,-8.18,-12.73
31,2002-07-31,4.27,-3.77,623.7874719630726,0.36571,6.903550427495288e-06,0.74,0.74,0.0292,0.74,-3.77
32,2002-08-31,4.28,1.76,1567.6257327471355,0.36391,1.9799790427767543e-06,0.0,0.0,0.0246,0.0,1.76
33,2002-09-30,4.28,-12.08,11978.846080775656,0.37829,1.3672327126767673e-10,3.95,3.95,0.0395,3.95,-12.08
34,2002-10-31,4.28,2.13,20485.291771935816,0.33157,4.198385515319675e-07,-12.47,-12.47,0.0432,-12.47,2.13
35,2002-11-30,4.28,8.38,1674.372864321608,0.34055,0.0,0.8,0.8,0.011,0.8,8.38
36,2002-12-31,4.52,-13.23,1840.0838467160906,0.32168,-3.6834922819985326e-08,-5.54,-5.54,0.0213,-5.54,-13.23
37,2003-01-31,4.34,-5.82,562.5349869154625,0.30125,1.114037787904927e-06,-1.26,-1.26,0.0182,-1.26,-5.82
38,2003-02-28,4.27,-3.15,341.54578054960047,0.28253,0.0,-5.56,-5.56,0.0251,-5.56,-3.15
39,2003-03-31,4.27,-6.59,720.7324126930826,0.27147,1.364448301137068e-06,-3.77,-3.77,0.0282,-3.77,-6.59
40,2003-04-30,4.26,12.34,1019.3181197267979,0.28083,-1.7916067202523097e-08,4.94,4.94,0.0189,4.94,12.34
41,2003-05-31,4.01,5.34,971.3540899631823,0.28594,4.358463263965969e-07,1.82,1.82,0.0141,1.82,5.34
42,2003-06-30,4.1,6.13,1230.0495340277234,0.28934,-9.55018470853075e-09,1.19,1.19,0.0136,1.19,6.13
43,2003-07-31,3.75,7.08,1199.3244509749413,0.28679,-3.010215995791116e-09,-0.88,-0.88,0.0086,-0.88,7.08
44,2003-08-31,3.72,5.24,527.8924748298779,0.28764,-3.392281128137012e-08,1.2,1.2,0.0087,1.2,5.24
45,2003-09-30,3.77,-8.24,890.3807492656231,0.28168,-1.107251943631528e-05,-2.07,-2.07,0.0099,-2.07,-8.24
46,2003-10-31,3.84,13.28,475.04990036195045,0.28934,-1.910639283949988e-06,2.72,2.72,0.0098,2.72,13.28
47,2003-11-30,3.78,3.06,558.7268039176494,0.28849,-1.0732261869622264e-08,1.65,1.65,0.0125,1.65,3.06
48,2003-12-31,3.97,1.54,1164.7848578792066,0.29955,-6.107984679769587e-09,3.99,3.99,0.0224,3.99,1.54
49,2004-01-31,3.78,5.4,753.8742323949278,0.27034,-3.8789093823295225e-07,-6.68,-6.68,0.0183,-6.68,5.4
50,2004-02-29,3.78,2.57,412.2756946427843,0.27445,-2.968984650299875e-08,2.46,2.46,0.0162,2.46,2.57
51,2004-03-31,3.74,0.05,764.5832697788303,0.27198,-5.488508518809524e-08,-0.75,-0.75,0.0183,-0.75,0.05
52,2004-04-30,3.76,-3.09,1401.8771061930445,0.28513,-2.3879351328564855e-08,2.21,2.21,0.0224,2.21,-3.09
53,2004-05-31,3.77,-7.35,1488.199749253291,0.30238,-1.5649221653358524e-08,6.2,6.2,0.0317,6.2,-7.35
54,2004-06-30,3.78,-2.2,5204.491712311603,0.29992,-1.250666186886104e-09,-0.95,-0.95,0.0432,-0.95,-2.2
