,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
105,2008-09-30,5.22,-1.24,11024.22451076923,1.10914,-2.89461773227565e-06,-8.32,0.0653,-8.32,-1.24
106,2008-10-31,4.14,-20.96,19478.85036130925,0.70245,-1.0512736114326573e-06,-36.67,0.093,-36.67,-20.96
107,2008-11-30,3.99,6.22,15324.982076878201,0.57752,-7.42098585544199e-06,-6.02,0.0709,-6.02,6.22
108,2008-12-31,3.02,4.05,67786.2949578032,0.85544,-1.6868074225531459e-06,48.12,0.0745,48.12,4.05
109,2009-01-31,2.41,3.4,40763.431767508206,0.44377,-7.243647253300471e-07,17.44,0.0464,17.44,3.4
110,2009-02-28,1.87,-2.6,65614.56626301601,0.59019,8.751247351919834e-07,35.58,0.0488,35.58,-2.6
111,2009-03-31,1.73,13.72,70116.81209775343,0.85601,1.491240543396993e-06,45.04,0.0436,45.04,13.72
112,2009-04-30,1.85,12.09,51114.13922766618,1.18264,-2.068495023666907e-06,46.65,0.0679,46.65,12.09
113,2009-05-31,1.96,3.85,49325.56203195958,1.12633,-9.146741100295641e-07,-6.1,0.0353,-6.1,3.85
114,2009-06-30,1.96,0.16,27243.036834123886,0.91908,-4.321942732014706e-06,-18.4,0.0391,-18.4,0.16
115,2009-07-31,1.95,13.39,36039.40624389834,1.12633,-3.524631369864345e-08,22.55,0.0521,22.55,13.39
116,2009-08-31,1.99,2.21,29714.786235123735,1.2108,6.617181577403248e-06,7.5,0.0253,7.5,2.21
117,2009-09-30,2.0,5.93,31098.623725235466,1.38538,3.920738016940771e-06,13.36,0.0336,13.36,5.93
118,2009-10-31,2.01,-5.89,18790.52096427918,1.10042,-9.593298959667058e-06,-20.57,0.0269,-20.57,-5.89
119,2009-11-30,2.01,-1.0,8999.10964907086,0.93034,-4.982700103813765e-06,-15.46,0.0337,-15.46,-1.0
120,2009-12-31,2.01,8.36,16456.35358988718,1.14322,1.5926542830513036e-06,22.88,0.0251,22.88,8.36
121,2010-01-31,2.0,-4.54,20740.27112272522,1.05451,1.5371287729628292e-06,0.81,0.0394,0.81,-4.54
122,2010-02-28,2.01,-3.04,6464.317431269792,1.02589,3.3730896140891436e-06,-6.47,0.0191,-6.47,-3.04
123,2010-03-31,2.0,6.34,9730.408977182415,1.0757,1.806652549647889e-06,4.86,0.02,4.86,6.34
124,2010-04-30,2.0,2.87,7255.793876086878,1.05027,2.215496206440428e-06,-2.36,0.0163,-2.36,2.87
125,2010-05-31,2.0,-5.97,8796.2134952447,0.99516,1.6652363255922079e-06,-5.25,0.0252,-5.25,-5.97
126,2010-06-30,2.03,3.04,14382.804687168047,1.17638,4.176074158750391e-06,19.74,0.0281,19.74,3.04
127,2010-07-31,2.28,3.8,17804.553069668174,1.13399,8.713939644648843e-07,-3.6,0.0315,-3.6,3.8
128,2010-08-31,2.28,-1.06,12972.042183270623,1.22408,1.6516506943369145e-05,7.94,0.0275,7.94,-1.06
129,2010-09-30,2.27,7.12,13267.214754721257,1.36715,7.646636627251051e-06,9.32,0.0299,9.32,7.12
130,2010-10-31,2.26,0.29,9949.803873980329,1.24527,-7.209187212098983e-06,-6.0,0.0222,-6.0,0.29
131,2010-11-30,2.51,2.74,8205.224225080448,1.14459,-1.3429786090053853e-06,-8.09,0.0257,-8.09,2.74
132,2010-12-31,2.51,8.63,6097.412971216366,1.1022,-9.64916757846259e-06,-3.7,0.0153,-3.7,8.63
133,2011-01-31,2.75,0.71,13040.839206460098,1.10374,2.114976557369179e-06,-4.33,0.0187,-4.33,0.71
134,2011-02-28,2.76,-6.14,10933.40732564948,0.85415,-1.6451388624595384e-05,-25.24,0.0324,-25.24,-6.14
135,2011-03-31,2.99,8.78,8531.589715365615,0.96508,-1.7714207943174245e-06,12.99,0.0256,12.99,8.78
136,2011-04-30,3.02,5.9,8904.904980432135,0.93957,-1.42271345815611e-06,-4.51,0.0232,-4.51,5.9
137,2011-05-31,3.03,-2.63,5575.0763322197745,0.82975,-6.278970564117911e-06,-11.69,0.0208,-11.69,-2.63
138,2011-06-30,3.28,-2.68,5201.234339626769,0.86303,-1.5317390633304033e-05,5.14,0.0317,5.14,-2.68
139,2011-07-31,3.27,0.91,3903.323834516282,0.82198,-5.237418284952634e-06,-1.98,0.0162,-1.98,0.91
140,2011-08-31,3.27,-12.61,5944.972483479437,0.60789,-6.33731034949947e-06,-26.05,0.0532,-26.05,-12.61
