,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,11250,13900,11083,9000,16000,8974,5690,13900,12450,11250,52.03,55.17,-11.07,157.48,4537140,0.0668,0.0815,0.0618,0.0702,4.79,2.27
1,2000-01-31,10700,13600,11768,10550,16000,9349,5960,10850,10750,10550,50.7,-29.14,-5.31,65.6,1299318,0.0635,0.0464,0.058,0.0705,4.78,-4.89
2,2000-02-29,10400,12600,10897,9750,16000,9624,6290,11100,10700,10400,-6.31,-16.8,1.96,93.1,1732080,0.0619,0.0433,0.0567,0.0586,5.07,-4.15
3,2000-03-31,8800,11300,9858,8160,16000,9887,6400,8810,8654,8160,-13.42,37.18,-2.11,63.27,777568,0.0578,0.0429,0.0563,0.0422,5.05,-6.35
4,2000-04-30,5530,8800,7317,5250,16000,9859,5250,6610,5948,5250,-43.59,-9.99,-17.22,-7.79,939352,0.0606,0.0585,0.0584,0.048,5.06,-36.44
5,2000-05-31,4730,7110,5192,3810,16000,9612,3810,4730,4263,3920,-49.66,-55.63,16.79,-20.12,1883354,0.0636,0.0967,0.0628,0.0685,5.12,-14.47
6,2000-06-30,5400,5400,4788,4000,16000,9345,3810,5400,5118,4940,-38.64,-46.87,13.68,-16.52,2467964,0.0593,0.0591,0.064,0.0729,5.16,29.03
7,2000-07-31,4970,6900,5668,4850,16000,8923,3810,5170,5048,4960,-10.13,-48.59,2.47,-63.57,1268814,0.0619,0.0605,0.0622,0.0736,5.13,-7.96
8,2000-08-31,5320,5830,5540,5190,13900,8225,3810,5670,5566,5320,12.47,-43.38,-8.75,-52.51,648590,0.061,0.0362,0.0611,0.051,5.12,7.04
9,2000-09-30,4300,5580,4657,3880,13900,7865,3810,4300,4093,3980,-12.96,-47.3,10.82,-35.68,938802,0.061,0.0415,0.0597,0.0469,5.09,-23.49
10,2000-10-31,3550,4800,4151,3550,13900,7616,3550,4120,3812,3550,-28.57,-35.8,-12.35,-44.66,793140,0.0602,0.0512,0.0598,0.0429,5.37,-17.44
11,2000-11-30,1620,3020,1908,1540,13900,6865,1540,1780,1663,1620,-70.97,-61.29,5.19,-84.8,528876,0.0572,0.0854,0.0606,0.0623,5.32,-54.37
12,2000-12-31,1800,2700,2021,1620,13600,6227,1540,2120,1894,1800,-54.77,-63.64,-2.44,-85.67,1385210,0.0645,0.0924,0.0625,0.0784,6.08,11.11
13,2001-01-31,2360,2735,2305,1800,12600,5407,1540,2360,2296,2200,-33.52,-52.52,7.27,-75.59,803184,0.0687,0.0815,0.0653,0.088,5.27,31.11
14,2001-02-28,2310,2840,2332,2070,11300,4694,1540,2400,2355,2310,40.85,-59.04,-2.12,-75.65,377364,0.0724,0.0681,0.067,0.081,5.06,3.59
15,2001-03-31,2080,2600,2259,2080,8800,4020,1540,2210,2142,2080,15.56,-51.63,-5.45,-76.36,363236,0.0749,0.0633,0.0682,0.071,4.96,-9.96
16,2001-04-30,1355,2180,1755,1355,7110,3578,1355,1460,1392,1355,-41.85,-61.83,-3.21,-75.5,1210226,0.075,0.05,0.0678,0.0609,5.01,-34.86
17,2001-05-31,1725,1860,1497,1230,6900,3255,1230,1860,1694,1605,-25.32,6.48,4.55,-63.53,1428956,0.0727,0.0761,0.0657,0.0651,5.01,27.31
18,2001-06-30,1920,2430,2015,1715,6900,3030,1230,2080,1950,1840,-7.69,6.67,-9.86,-61.13,654350,0.0659,0.0681,0.0665,0.0668,4.99,18.52
19,2001-07-31,1730,2000,1785,1730,5830,2697,1230,1730,1730,1730,27.68,-26.69,0.0,-65.19,0,0.06,0.0213,0.0643,0.0594,4.77,-9.9
20,2001-08-31,8700,11950,10345,8700,11950,3063,1230,10000,9306,8700,-16.1,-37.35,-12.56,-72.8,56450,0.055,0.0506,0.065,0.0495,4.54,-16.35
21,2001-09-30,7350,9600,7651,5530,11950,3331,1230,7350,7082,6690,-36.65,-43.66,19.51,-69.89,70388,0.0601,0.0775,0.0672,0.0539,4.0,-25.23
22,2001-10-31,7750,8500,7828,7090,11950,3625,1230,7750,7680,7570,-25.48,-4.86,-1.65,-63.68,40778,0.0583,0.0398,0.0668,0.0574,4.02,5.44
23,2001-11-30,9430,9430,8409,7730,11950,4193,1230,9430,8876,8650,5.96,-15.66,7.77,-3.17,104796,0.0515,0.041,0.0627,0.0538,4.04,24.57
24,2001-12-31,8050,9430,8500,7650,11950,4667,1230,8050,7818,7650,9.52,-30.62,4.55,-25.61,35014,0.0453,0.0281,0.0574,0.0344,4.01,-6.94
25,2002-01-31,12150,12150,8982,8090,12150,5221,1230,12150,10086,8930,56.77,16.83,32.21,-14.36,209901,0.0461,0.046,0.0541,0.0384,3.98,50.93
26,2002-02-28,11800,13100,12095,9550,13100,5947,1230,13000,12540,11800,36.42,20.04,-9.58,-15.03,106840,0.0499,0.0696,0.0534,0.0457,4.01,28.26
27,2002-03-31,15300,16200,14045,11950,16200,6905,1230,15800,15580,15300,90.06,108.16,-5.56,22.36,100688,0.0426,0.0429,0.0518,0.0488,4.0,29.66
28,2002-04-30,15700,18700,15958,14000,18700,8111,1230,17000,16040,15500,48.11,107.4,-9.25,92.74,66917,0.0435,0.0443,0.0511,0.0533,4.04,2.61
29,2002-05-31,13700,16700,15568,13700,18700,9381,1715,15350,14550,13700,16.1,45.28,-13.56,32.11,47777,0.043,0.0306,0.0473,0.0417,4.28,-12.74
30,2002-06-30,11550,13950,12475,10300,18700,10169,1730,11800,11260,10300,-25.0,43.48,-2.12,-0.45,61604,0.0456,0.0435,0.045,0.0406,4.26,-24.01
31,2002-07-31,10100,13950,11874,9920,18700,11069,1730,10550,10096,9920,-35.67,-16.87,-1.94,-2.88,172646,0.0486,0.0559,0.0474,0.0433,4.27,-12.55
32,2002-08-31,11950,11950,10529,9650,18700,11147,5530,11950,11420,11100,-13.41,1.27,11.68,34.27,156415,0.0429,0.0322,0.0461,0.0443,4.28,13.27
33,2002-09-30,8500,12250,10603,8500,18700,11400,7090,9750,9160,8500,-26.41,-44.44,-15.84,15.65,72556,0.0417,0.0381,0.0424,0.039,4.28,-28.87
34,2002-10-31,8530,8990,8385,7690,18700,11423,7650,8990,8740,8530,-15.54,-45.67,-3.07,10.06,51408,0.0394,0.0323,0.0417,0.0353,4.28,0.35
35,2002-11-30,9900,9900,8606,8080,18700,11448,7650,9900,9570,9080,-10.81,-32.65,17.16,13.79,129519,0.0389,0.0246,0.0411,0.0326,4.28,10.12
