,Date,professionalism,pbr,activity,indireturn,indistd
41,2003-05-31,34090.16324032683,0.53513,3.724496582380424e-06,23.08,0.0511
42,2003-06-30,23225.95380221018,0.65865,1.5447170045949622e-06,-6.99,0.0217
43,2003-07-31,7658.717766327858,0.61257,1.7155016024926604e-06,89.59,0.0725
44,2003-08-31,48043.172680610536,1.21336,3.6412974049128077e-06,-5.17,0.0602
45,2003-09-30,23743.51767157148,1.15064,6.605972818647709e-06,61.84,0.0597
46,2003-10-31,34201.62855099417,1.8622,7.504837097873038e-06,0.8,0.0579
47,2003-11-30,35692.80583781932,1.71912,1.727390796009242e-06,12.88,0.0441
48,2003-12-31,18040.722364090252,1.94062,1.0500538824668819e-05,3.03,0.0486
49,2004-01-31,18325.61937562665,1.09107,8.611225130124335e-06,-5.26,0.0351
50,2004-02-29,7823.764555464589,1.05898,6.761773925450337e-06,-20.4,0.0302
51,2004-03-31,18003.249919746733,0.8429,-5.071694639265876e-06,-8.8,0.0385
52,2004-04-30,13367.066472317401,0.78728,-3.5754064340965808e-06,6.66,0.0493
53,2004-05-31,9853.07873530265,0.83969,9.659226176901974e-06,9.77,0.0407
54,2004-06-30,12701.455435982502,0.92526,9.457675226840295e-06,3.24,0.0227
55,2004-07-31,9456.462179371538,0.95523,1.184516089585558e-05,17.58,0.021
56,2004-08-31,8048.313769286935,1.12316,1.3506020370175567e-05,-5.78,0.0192
57,2004-09-30,7078.354244112478,1.02797,-3.970400723078643e-06,47.31,0.0526
58,2004-10-31,36268.305473603425,1.46546,4.685028077518563e-06,17.52,0.0348
59,2004-11-30,22659.69339136802,1.72217,2.7505534751445397e-06,-6.83,0.0489
60,2004-12-31,11457.124113058566,1.60452,5.207208470574857e-07,1.67,0.0237
61,2005-01-31,5177.150262764224,0.96666,2.0943037975633503e-06,24.0,0.0409
62,2005-02-28,7855.79901867316,1.17901,1.306665065406963e-05,-5.38,0.0306
63,2005-03-31,5379.128296595883,1.11562,4.131900117120055e-06,-7.76,0.0292
64,2005-04-30,3735.4271680231764,1.01736,-2.5219635254281704e-06,0.0,0.0255
65,2005-05-31,3647.3685432096127,1.01736,-6.1230877619343975e-06,-2.52,0.0277
66,2005-06-30,3829.0138541035594,0.97934,2.5013648086373734e-06,4.79,0.0436
67,2005-07-31,9822.163864033375,1.03955,-4.969033290867674e-06,-19.82,0.0299
68,2005-08-31,7160.0965023356985,0.83355,-4.727937645253011e-06,12.27,0.0338
69,2005-09-30,6606.758142826718,0.95715,-7.357378887275313e-06,-15.89,0.0226
70,2005-10-31,5629.362140933948,0.80502,-1.7462654085436692e-05,1.56,0.0223
71,2005-11-30,5385.776309406686,0.82404,-2.1518259237574304e-06,4.62,0.0331
72,2005-12-31,8362.022156665296,0.86207,2.4796782631224473e-06,11.76,0.0532
73,2006-01-31,17605.075606961276,0.89554,1.08707097606878e-06,1.69,0.0341
74,2006-02-28,7143.540762354558,0.8867,1.029462474201696e-05,-8.31,0.0202
75,2006-03-31,5195.915114833068,0.81305,-1.0336494599010145e-05,39.64,0.0454
76,2006-04-30,29074.16118216576,1.1312,-4.987120002447041e-05,7.97,0.081
77,2006-05-31,60025.39371877358,1.22134,-3.237484940988681e-06,-5.21,0.057
78,2006-06-30,28075.041554242467,1.15774,-2.444451826473845e-07,-15.66,0.0346
79,2006-07-31,11425.085963812628,0.97644,-2.061182337230853e-08,17.92,0.0444
80,2006-08-31,7555.61252146502,1.15137,4.077390045349706e-06,-1.61,0.0266
