,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,36200,37000,33385,30000,41200,19846,5990,36200,33420,31500,0.04596158684894741,27.4,117.79,6.78,596.15,98796,0.0569,0.069,0.0573,0.053,4.79,-8.59
1,2000-01-31,23800,33500,26498,22300,41200,21383,6510,24600,24140,23800,-0.08028137561411344,-21.57,-6.9,-5.18,268.68,64916,0.0532,0.0444,0.0545,0.0519,4.78,-33.61
2,2000-02-29,19800,27800,22685,18200,41200,22452,6800,20000,19290,18200,-0.22498153618906944,-48.74,-9.53,4.21,216.64,278838,0.0528,0.0509,0.055,0.0554,5.07,-18.52
3,2000-03-31,21150,22500,20560,18250,41200,23551,8100,21700,20750,18800,-0.2635808421729347,-41.0,-24.09,11.32,155.55,335634,0.0502,0.0579,0.0564,0.0501,5.05,6.82
4,2000-04-30,14300,21150,16408,13700,41200,24081,8100,15400,14840,14200,-0.6639238464020651,-41.15,-49.18,-1.38,61.98,205338,0.0524,0.0522,0.0575,0.0534,5.06,-33.8
5,2000-05-31,11050,14300,10901,7870,41200,24230,7870,11050,9928,9550,3.417633410672854,-44.19,-70.64,32.49,-12.93,178800,0.0588,0.0765,0.0576,0.0625,5.12,-22.73
6,2000-06-30,11250,11700,9578,8100,41200,23726,7870,11250,10186,8550,1.660044150110375,-45.12,-68.62,31.58,-27.18,479946,0.0573,0.0613,0.0588,0.0634,5.16,14.21
7,2000-07-31,10600,14650,12540,10600,41200,22632,7870,10950,10770,10600,0.441920054663478,-25.87,-55.46,-0.47,-58.54,122412,0.0616,0.0719,0.057,0.0692,5.13,-5.78
8,2000-08-31,10900,12300,11193,10100,41200,21511,7870,11650,11140,10900,0.028601472134595168,-1.36,-44.95,-0.91,-47.55,141948,0.0616,0.0508,0.0569,0.0611,5.12,2.83
9,2000-09-30,8800,11650,9891,7950,41200,20293,7870,8800,8594,8290,0.2650746268656717,-17.76,-59.45,10.69,-67.0,74130,0.061,0.0552,0.0571,0.0588,5.09,-20.36
10,2000-10-31,6730,9200,7925,6730,41200,18311,6730,7630,7126,6730,0.469159599074788,-36.51,-52.94,-13.72,-77.82,77242,0.0599,0.0445,0.0561,0.0486,5.37,-23.52
11,2000-11-30,5980,7930,6910,5980,37000,15590,5980,6610,6258,5980,0.57864700986803,-48.67,-39.29,-3.55,-84.11,68668,0.0543,0.0297,0.0563,0.0471,5.32,-12.32
12,2000-12-31,4850,6350,5757,4850,36200,13583,4850,6260,5324,4850,0.4976635514018692,-42.6,-43.27,-22.52,-85.6,116818,0.0514,0.0398,0.0552,0.0429,6.08,-23.26
13,2001-01-31,6570,6800,6218,4850,27800,11761,4850,6790,6598,6400,0.032877469263710456,-2.38,-38.02,-3.24,-72.39,146852,0.0488,0.0563,0.0555,0.0489,5.27,35.46
14,2001-02-28,6450,7370,6855,6400,22500,10441,4850,6760,6606,6450,-0.023173431734317344,1.57,-41.36,-7.86,-67.75,97914,0.0462,0.0305,0.0543,0.0449,5.06,0.78
15,2001-03-31,4900,6130,5605,4900,21150,9136,4850,5470,5214,4900,-0.013534822601839686,1.03,-44.32,-8.92,-76.1,102092,0.0425,0.0266,0.0525,0.042,4.96,-24.03
16,2001-04-30,5040,5200,4959,4700,14650,8233,4700,5070,5012,4950,0.35963557751698577,-23.29,-26.1,-1.75,-64.76,73226,0.0394,0.0214,0.0506,0.0282,5.01,2.86
17,2001-05-31,5740,6180,5583,5000,14650,7770,4700,6180,5970,5740,0.22913631633714882,-11.01,-4.01,-7.12,-48.05,119292,0.0376,0.0348,0.0466,0.0282,5.01,13.89
18,2001-06-30,5830,6800,6122,5720,14650,7487,4700,6210,5892,5720,-0.3647549989013404,16.6,20.21,-8.04,-45.51,217508,0.0361,0.0336,0.0445,0.0304,4.99,-3.64
19,2001-07-31,4700,5750,4922,4305,12300,6838,4305,4760,4600,4400,0.12127200862378729,-6.75,-28.46,5.62,-55.66,31772,0.0308,0.0331,0.0407,0.0339,4.77,-19.38
20,2001-08-31,4360,5100,4803,4360,11450,6259,4305,4900,4630,4360,0.40066666666666667,-24.04,-32.4,-10.66,-60.0,42150,0.0289,0.0244,0.0385,0.0285,4.54,-7.23
21,2001-09-30,3580,4600,3848,3300,9200,5819,3300,3580,3464,3400,0.6536885245901639,-38.28,-31.81,7.19,-58.56,29940,0.0338,0.0494,0.038,0.0368,4.0,-25.42
22,2001-10-31,4140,4420,4028,3570,7930,5476,3300,4345,4222,4055,0.30951143451143454,-11.91,-17.86,-6.33,-38.48,30882,0.0338,0.0256,0.0367,0.0352,4.02,15.64
23,2001-11-30,5420,5780,4913,4190,7370,5283,3300,5780,5388,5000,-2.0705128205128207,19.38,-9.21,-1.45,-9.36,98808,0.0373,0.0511,0.0374,0.0438,4.04,33.66
24,2001-12-31,12200,12200,8833,5420,12200,5542,3300,12200,11330,10200,1.5887825800065984,240.78,110.34,19.61,151.55,774232,0.0512,0.0814,0.0439,0.0591,4.01,144.0
25,2002-01-31,18350,20000,17700,14450,20000,6529,3300,18600,18010,17100,1.9143335192414945,343.24,290.43,7.94,179.3,347501,0.0573,0.0683,0.0459,0.0704,3.98,50.41
26,2002-02-28,16350,18350,16463,14000,20000,7169,3300,17500,16670,16350,1.478923708384911,227.0,240.62,-9.67,153.49,288255,0.0602,0.0528,0.0477,0.0723,4.01,-12.1
27,2002-03-31,23650,25300,20433,16500,25300,8370,3300,24350,23250,22700,0.25160857908847184,93.85,560.61,-6.52,373.0,572400,0.0603,0.055,0.0492,0.0618,4.0,44.65
28,2002-04-30,17700,23500,20755,17400,25300,9724,3300,20350,18270,17400,-0.006648353835741868,-1.67,336.5,-14.9,251.19,290261,0.0637,0.0481,0.0511,0.0534,4.04,-25.16
29,2002-05-31,17450,21700,19405,16850,25300,10951,3300,19300,18290,17450,0.032988578991225925,6.73,221.96,-13.83,204.01,124310,0.0614,0.041,0.0514,0.0482,4.28,-1.41
30,2002-06-30,17100,19850,18218,14550,25300,11864,3300,18700,16650,14550,-0.12831699430272545,-25.0,40.16,-11.4,194.83,179003,0.0557,0.055,0.0529,0.0474,4.26,-8.8
31,2002-07-31,16400,18650,17280,15100,25300,12949,3300,16750,16350,16000,-0.02948501646983209,-7.34,-10.63,1.86,248.94,67920,0.0496,0.0437,0.0534,0.0458,4.27,-4.09
32,2002-08-31,17500,17500,16235,15250,25300,13929,3300,17500,17040,16650,0.0,0.0,7.03,1.74,285.46,75458,0.0448,0.0204,0.0533,0.0416,4.28,4.48
33,2002-09-30,15250,17600,16785,15250,25300,15033,3570,16550,15960,15250,-0.0331922203816185,-10.82,-35.52,-9.5,325.98,39338,0.0395,0.0227,0.0519,0.0312,4.28,-12.86
34,2002-10-31,14100,15500,13768,11550,25300,15830,4140,15500,14600,14100,-0.058275833402610354,-14.02,-20.34,2.17,240.58,96138,0.0408,0.0534,0.0534,0.0348,4.28,-7.54
35,2002-11-30,18600,18900,15900,13900,25300,16771,5420,18900,18510,17850,0.03439755255726388,8.77,0.81,9.41,254.96,234603,0.0394,0.0292,0.0522,0.0385,4.28,24.83
36,2002-12-31,16300,20300,18883,16300,25300,17588,11550,18500,17500,16300,0.20499851234751562,6.89,-4.68,-11.89,33.61,84610,0.0364,0.0357,0.0467,0.0412,4.52,-12.37
37,2003-01-31,17950,19500,18453,17450,25300,17682,11550,17950,17690,17450,-92.71428571428571,25.96,7.16,-1.64,-0.28,57098,0.0336,0.0252,0.0421,0.0322,4.34,10.12
38,2003-02-28,19300,19550,18078,16700,25300,17815,11550,19550,18910,18250,0.20842572062084258,3.76,12.87,7.82,18.04,146128,0.0345,0.0253,0.04,0.0303,4.27,9.04
39,2003-03-31,15300,18700,15890,12700,23500,17455,11550,16300,15850,15300,0.17360521098838855,-6.13,0.33,-4.08,-35.31,206910,0.0432,0.0694,0.0413,0.0444,4.27,-20.73
40,2003-04-30,17750,18600,17288,15800,21700,17145,11550,18000,17470,16950,-3.9642857142857144,-1.11,24.56,-1.39,0.28,125813,0.0387,0.0258,0.0394,0.0451,4.26,10.94
41,2003-05-31,28700,29000,23188,17750,29000,17446,11550,29000,28070,27300,0.7609375,48.7,54.3,9.96,64.0,235365,0.0414,0.044,0.0403,0.0504,4.01,61.69
42,2003-06-30,31000,31000,27163,25200,31000,18170,11550,31000,28140,25500,1.1532783860253413,93.75,90.18,23.02,81.29,235822,0.0409,0.0356,0.0387,0.0364,4.1,8.01
43,2003-07-31,36850,38100,33840,30200,38100,19615,11550,38100,37160,36400,0.8629510825982357,107.61,105.29,7.75,124.7,149398,0.0416,0.0306,0.0376,0.0374,3.75,18.87
44,2003-08-31,44400,47550,42143,36750,47550,21711,11550,44400,43440,42300,0.33260256811775757,53.1,130.05,5.46,159.65,263712,0.0451,0.0524,0.0399,0.0394,3.72,18.24
45,2003-09-30,42750,44400,41510,38300,47550,23646,11550,42750,42240,41900,0.21017024344257748,37.9,167.19,8.92,180.33,175722,0.0381,0.0344,0.0405,0.0398,3.77,-3.72
46,2003-10-31,40950,45800,43790,40950,47550,26314,12700,43300,42420,40950,0.058446673318279685,11.13,130.7,-3.42,190.43,72977,0.0373,0.0207,0.0381,0.0365,3.84,-4.21
47,2003-11-30,38000,41350,36643,33400,47550,28020,12700,38000,35920,33400,-0.11927133269415148,-12.44,39.19,12.09,104.3,90614,0.0352,0.034,0.0383,0.0295,3.78,-12.24
48,2003-12-31,38750,38750,36795,33900,47550,29512,12700,38750,37580,36750,-0.0536341909180374,-7.63,27.38,7.45,142.26,99911,0.0337,0.0273,0.0375,0.0273,3.97,3.92
49,2004-01-31,41500,41500,39245,37500,47550,31195,12700,41500,39750,38300,-0.001032372243934813,-0.14,14.61,5.87,135.61,157022,0.0337,0.0285,0.0377,0.0297,3.78,7.1
50,2004-02-29,44950,48200,45475,42900,48200,33383,12700,46400,45770,44950,0.17228799046980867,23.14,8.29,-3.02,134.31,81761,0.0277,0.0221,0.0375,0.0255,3.78,11.26
51,2004-03-31,49600,51100,48543,44450,51100,36257,15700,50600,49360,48100,0.12154360376785171,28.0,18.24,1.74,230.37,85997,0.0266,0.0281,0.0327,0.0259,3.74,10.34
52,2004-04-30,59800,62800,58348,49950,62800,39804,17850,61200,60480,59800,0.18123535938848476,44.1,43.9,-0.33,243.33,87750,0.0287,0.0332,0.0334,0.0276,3.76,18.18
53,2004-05-31,55000,61100,52630,48000,62800,42054,25200,55000,52320,50700,0.23465211459754431,22.36,47.5,8.48,95.29,78617,0.0305,0.0424,0.0328,0.0351,3.77,-8.03
54,2004-06-30,47100,58000,49820,43850,62800,44027,30200,47300,46440,45200,-0.12620828013861024,-6.92,21.55,7.41,54.83,106017,0.0329,0.0378,0.0332,0.039,3.78,-10.11
55,2004-07-31,37200,41050,38078,35600,62800,44454,33400,37200,36580,35600,-13.791970802919707,-37.79,-10.36,-2.87,2.74,85185,0.0333,0.0296,0.0332,0.0371,3.77,-21.02
56,2004-08-31,37850,42000,38848,35500,62800,44157,33400,39650,38810,37850,2.3747143945163747,-31.18,-15.8,-6.54,-13.13,152604,0.0338,0.0297,0.0308,0.0294,3.52,1.75
57,2004-09-30,33250,38700,36508,33250,62800,43779,33250,36450,34450,33250,1.418032786885246,-29.41,-34.29,-2.35,-20.74,103492,0.033,0.019,0.0298,0.0246,3.55,-13.64
58,2004-10-31,25300,38400,32120,25300,62800,42789,25300,28300,26510,25300,0.7743563856638062,-30.68,-57.83,-14.81,-39.62,361702,0.0317,0.0345,0.0312,0.0296,3.53,-24.48
59,2004-11-30,28200,30900,28658,26650,62800,42009,24300,29250,28510,27850,1.0976610586787032,-26.75,-46.18,-1.74,-24.37,115626,0.0306,0.0343,0.0315,0.0324,3.26,11.46
60,2004-12-31,31600,32900,31490,29500,62800,41510,24300,31600,30980,30500,0.18997050147492628,-3.22,-31.68,2.65,-16.95,49477,0.0313,0.0316,0.0322,0.0357,3.29,14.11
61,2005-01-31,42800,42800,36750,31700,62800,41247,24300,42800,40620,38650,14.369781312127236,72.28,17.17,7.0,5.03,114214,0.0324,0.0293,0.0324,0.0317,3.26,35.44
62,2005-02-28,47400,47400,43220,40250,62800,41062,24300,47400,46500,45600,9.921515561569688,73.32,21.74,9.34,7.39,135644,0.0315,0.0202,0.0325,0.0293,3.28,14.22
63,2005-03-31,43000,45600,42820,39750,62800,40616,24300,43000,42680,41550,-3.0811272416737827,36.08,31.7,1.18,-11.71,43867,0.0318,0.0297,0.0325,0.0272,3.26,-9.28
64,2005-04-30,43200,44600,41628,37800,61100,39356,24300,43800,43190,42500,-0.15367316341829085,4.1,73.89,4.22,-26.68,61218,0.0302,0.0302,0.0321,0.0269,3.29,3.97
65,2005-05-31,51900,51900,47610,42800,58000,38969,24300,51900,50810,48750,-2.4333333333333336,9.49,87.42,4.74,-3.9,52233,0.0267,0.014,0.0302,0.0258,3.29,20.14
66,2005-06-30,48900,50500,48720,47350,51900,38781,24300,48900,47970,47350,2.4415357766143106,13.99,54.75,1.14,5.73,73997,0.0253,0.0213,0.0287,0.023,3.3,-5.78
67,2005-07-31,56100,58400,55925,52100,58400,40201,24300,58400,57720,56100,0.5283085633404104,29.86,35.18,-3.28,56.52,32307,0.0234,0.0212,0.0281,0.0205,3.27,18.23
68,2005-08-31,59000,61000,56825,50700,61000,41792,24300,59000,57500,55800,0.23289070480081714,13.68,24.47,4.24,58.74,48855,0.0247,0.0302,0.0283,0.0254,3.25,5.17
69,2005-09-30,67300,68400,63945,59900,68400,44038,24300,68400,65780,63000,0.37355050013277863,42.2,62.09,12.16,112.97,97059,0.0263,0.0339,0.0292,0.029,3.28,21.57
70,2005-10-31,61800,69600,65880,61800,69600,46776,24300,68800,65800,61800,0.08801426569863711,13.82,47.81,-8.04,157.02,53704,0.0262,0.0272,0.0281,0.0306,3.51,-8.17
71,2005-11-30,64700,64700,60125,55900,69600,49620,29500,64700,60700,57900,0.11929849374160244,16.87,28.81,11.94,141.41,157035,0.0278,0.0252,0.0274,0.0299,3.5,0.31
72,2005-12-31,65000,69300,65730,62600,69600,52499,31600,65000,63660,62600,-0.007199665131854332,-0.86,42.91,0.81,119.45,56489,0.0266,0.0181,0.026,0.0248,3.76,5.85
73,2006-01-31,69400,70600,65965,62000,70600,55057,37800,69400,67820,64900,0.1934644303065356,13.38,29.06,6.93,69.16,40290,0.0278,0.0318,0.026,0.025,3.76,6.77
74,2006-02-28,65700,71000,67275,64300,71000,56806,37800,67600,66100,64300,0.2367713004484305,10.56,18.99,0.0,44.6,40486,0.0256,0.0219,0.0261,0.0244,3.99,-4.51
75,2006-03-31,53900,65000,58043,49250,71000,58157,37800,54200,52550,49250,-0.5550861228469288,-17.08,-19.14,0.19,30.77,256069,0.026,0.0293,0.0261,0.0281,3.97,-17.96
76,2006-04-30,53000,59000,55245,50600,71000,59175,42650,54000,52520,50600,-0.8472888233124308,-22.97,-17.03,-0.56,27.11,109844,0.0262,0.0306,0.0261,0.0273,3.97,3.11
77,2006-05-31,43400,54700,49683,43200,71000,59439,43200,47100,44190,43200,2.6598746081504703,-33.94,-32.27,-9.96,-12.76,135269,0.0271,0.03,0.0272,0.0297,3.96,-18.11
78,2006-06-30,42800,42800,39193,34750,71000,58675,34750,42800,41380,38750,2.420023014959724,-21.03,-34.15,18.89,-8.69,121027,0.0316,0.0425,0.0291,0.0338,4.21,-1.38
79,2006-07-31,39500,42050,40493,38000,71000,57471,34750,41150,39990,39500,0.9593220338983051,-25.47,-43.08,-4.24,-26.55,86037,0.0316,0.033,0.0299,0.0355,4.22,-7.71
80,2006-08-31,46200,47400,44575,39050,71000,56373,34750,46400,45960,45500,-0.35226652102676137,6.45,-29.68,2.55,-18.31,78490,0.0319,0.0218,0.0293,0.0329,4.49,16.96
81,2006-09-30,44050,49300,45925,42250,71000,54922,34750,44050,43050,42250,-0.14868982327848873,4.88,-18.43,-0.56,-32.82,111921,0.0304,0.0246,0.0284,0.026,4.48,-3.4
82,2006-10-31,40100,44050,41655,38650,71000,52970,34750,41650,40870,40100,-0.04407074514351986,1.52,-24.34,-5.09,-34.49,65765,0.0307,0.0286,0.0285,0.0251,4.48,-8.97
83,2006-11-30,39750,42500,40368,39200,71000,51182,34750,39850,39630,39200,0.36265472741638133,-13.77,-8.41,-1.36,-37.97,56656,0.0279,0.0176,0.0277,0.0228,4.49,-2.81
84,2006-12-31,38200,39750,37605,35250,71000,48958,34750,38200,38050,37900,0.2651282051282051,-10.34,-7.32,1.19,-39.0,24878,0.0237,0.0167,0.0278,0.0211,4.6,-1.65
85,2007-01-31,32750,37500,33013,29200,71000,46086,29200,32850,32310,31400,0.3354974221882758,-17.57,-16.32,8.8,-52.37,68034,0.024,0.0331,0.0278,0.0234,4.61,-14.27
86,2007-02-28,33850,38250,36175,32750,65500,43621,29200,37450,35850,33850,0.2677083333333333,-12.85,-24.91,-8.27,-48.0,51250,0.0251,0.031,0.0284,0.0275,4.55,3.04
