,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,56.63,56.63
1,2000-01-31,4.78,39.23,39.23
2,2000-02-29,5.07,86.98,86.98
3,2000-03-31,5.05,25.93,25.93
4,2000-04-30,5.06,-25.94,-25.94
5,2000-05-31,5.12,-37.83,-37.83
6,2000-06-30,5.16,-12.5,-12.5
7,2000-07-31,5.13,-19.29,-19.29
8,2000-08-31,5.12,-22.83,-22.83
9,2000-09-30,5.09,-3.4,-3.4
10,2000-10-31,5.37,-2.75,-2.75
11,2000-11-30,5.32,120.78,120.78
12,2000-12-31,6.08,-43.41,-43.41
13,2001-01-31,5.27,57.11,57.11
14,2001-02-28,5.06,-12.86,-12.86
15,2001-03-31,4.96,15.56,15.56
16,2001-04-30,5.01,-5.22,-5.22
17,2001-05-31,5.01,23.19,23.19
18,2001-06-30,4.99,-0.13,-0.13
19,2001-07-31,4.77,-4.55,-4.55
20,2001-08-31,4.54,-15.65,-15.65
21,2001-09-30,4.0,-18.25,-18.25
22,2001-10-31,4.02,4.84,4.84
23,2001-11-30,4.04,31.03,31.03
24,2001-12-31,4.01,-1.28,-1.28
25,2002-01-31,3.98,5.19,5.19
26,2002-02-28,4.01,-4.91,-4.91
27,2002-03-31,4.0,-1.46,-1.46
28,2002-04-30,4.04,-20.13,-20.13
29,2002-05-31,4.28,-13.45,-13.45
30,2002-06-30,4.26,-3.4,-3.4
31,2002-07-31,4.27,-16.41,-16.41
32,2002-08-31,4.28,-3.7,-3.7
33,2002-09-30,4.28,-3.13,-3.13
34,2002-10-31,4.28,6.7,6.7
35,2002-11-30,4.28,-1.11,-1.11
36,2002-12-31,4.52,-14.27,-14.27
37,2003-01-31,4.34,-1.7,-1.7
38,2003-02-28,4.27,-4.28,-4.28
39,2003-03-31,4.27,-13.41,-13.41
40,2003-04-30,4.26,8.28,8.28
41,2003-05-31,4.01,-1.88,-1.88
42,2003-06-30,4.1,-0.88,-0.88
43,2003-07-31,3.75,8.75,8.75
44,2003-08-31,3.72,-2.32,-2.32
45,2003-09-30,3.77,-12.93,-12.93
46,2003-10-31,3.84,-1.88,-1.88
47,2003-11-30,3.78,-7.01,-7.01
48,2003-12-31,3.97,0.0,0.0
49,2004-01-31,3.78,-7.35,-7.35
50,2004-02-29,3.78,6.92,6.92
51,2004-03-31,3.74,-9.35,-9.35
52,2004-04-30,3.76,1.78,1.78
53,2004-05-31,3.77,-17.86,-17.86
54,2004-06-30,3.78,-1.87,-1.87
55,2004-07-31,3.77,-1.9,-1.9
56,2004-08-31,3.52,8.98,8.98
57,2004-09-30,3.55,3.63,3.63
58,2004-10-31,3.53,1.76,1.76
59,2004-11-30,3.26,27.86,27.86
60,2004-12-31,3.29,13.85,13.85
61,2005-01-31,3.26,6.53,6.53
62,2005-02-28,3.28,1.91,1.91
63,2005-03-31,3.26,-18.9,-18.9
64,2005-04-30,3.29,-7.33,-7.33
65,2005-05-31,3.29,58.27,58.27
66,2005-06-30,3.3,38.89,38.89
67,2005-07-31,3.27,21.45,21.45
68,2005-08-31,3.25,-11.53,-11.53
69,2005-09-30,3.28,45.95,45.95
70,2005-10-31,3.51,-12.59,-12.59
71,2005-11-30,3.5,3.72,3.72
72,2005-12-31,3.76,-27.76,-27.76
73,2006-01-31,3.76,3.44,3.44
74,2006-02-28,3.99,17.61,17.61
75,2006-03-31,3.97,-0.64,-0.64
76,2006-04-30,3.97,0.66,0.66
77,2006-05-31,3.96,-12.81,-12.81
78,2006-06-30,4.21,-2.07,-2.07
79,2006-07-31,4.22,-5.29,-5.29
80,2006-08-31,4.49,13.1,13.1
81,2006-09-30,4.48,-0.75,-0.75
82,2006-10-31,4.48,3.2,3.2
83,2006-11-30,4.49,3.65,3.65
84,2006-12-31,4.6,-5.57,-5.57
85,2007-01-31,4.61,-8.54,-8.54
86,2007-02-28,4.55,3.7,3.7
87,2007-03-31,4.63,-0.42,-0.42
88,2007-04-30,4.88,-7.47,-7.47
89,2007-05-31,4.56,9.22,9.22
90,2007-06-30,4.52,5.01,5.01
91,2007-07-31,4.76,27.04,27.04
92,2007-08-31,4.98,-11.89,-11.89
93,2007-09-30,4.98,-4.69,-4.69
94,2007-10-31,5.02,10.43,10.43
95,2007-11-30,5.02,11.52,11.52
96,2007-12-31,5.02,3.09,3.09
97,2008-01-31,4.96,-12.37,-12.37
98,2008-02-29,4.94,0.75,0.75
99,2008-03-31,4.98,0.75,0.75
100,2008-04-30,4.95,10.0,10.0
101,2008-05-31,5.04,3.75,3.75
102,2008-06-30,5.01,-2.81,-2.81
103,2008-07-31,5.03,5.79,5.79
104,2008-08-31,5.25,-9.69,-9.69
105,2008-09-30,5.22,-14.94,-14.94
106,2008-10-31,4.14,-33.91,-33.91
107,2008-11-30,3.99,25.86,25.86
108,2008-12-31,3.02,25.02,25.02
109,2009-01-31,2.41,71.36,71.36
110,2009-02-28,1.87,11.86,11.86
111,2009-03-31,1.73,23.67,23.67
112,2009-04-30,1.85,10.91,10.91
113,2009-05-31,1.96,-3.49,-3.49
114,2009-06-30,1.96,30.56,30.56
115,2009-07-31,1.95,-3.4,-3.4
116,2009-08-31,1.99,-30.4,-30.4
117,2009-09-30,2.0,-8.31,-8.31
118,2009-10-31,2.01,-2.91,-2.91
119,2009-11-30,2.01,-22.67,-22.67
120,2009-12-31,2.01,10.31,10.31
121,2010-01-31,2.0,5.6,5.6
122,2010-02-28,2.01,-14.64,-14.64
123,2010-03-31,2.0,-5.02,-5.02
124,2010-04-30,2.0,-6.19,-6.19
