,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
0,1999-12-31,4.79,11.18,19424.14111230381,1.09514,2.377859525250761e-06,-29.82,103407
1,2000-01-31,4.78,-8.41,28216.595001978276,0.87712,-8.107613844950094e-06,-10.63,78351
2,2000-02-29,5.07,-13.36,43452.16240373013,0.89257,-4.813877400351656e-06,-2.35,67129
3,2000-03-31,5.05,4.71,69120.79456448145,0.82831,-1.3632757160661238e-06,-7.22,84187
4,2000-04-30,5.06,-17.96,27542.346287109824,0.80977,2.8150057420039527e-06,-10.81,65515
5,2000-05-31,5.12,1.68,21921.74230358637,0.88948,1.5785636045486532e-05,9.85,69318
6,2000-06-30,5.16,12.61,20132.453387085163,0.79741,1.4025198371428047e-06,-10.03,69455
7,2000-07-31,5.13,-14.44,23996.05396413332,0.7177,-1.8326126572400895e-07,-10.0,67026
8,2000-08-31,5.12,-3.14,58100.87990402792,0.83171,5.974746392820341e-06,15.87,68770
9,2000-09-30,5.09,-17.36,23210.376642705123,0.77609,5.032361723735467e-06,-7.34,67191
10,2000-10-31,5.37,-16.2,19250.888978760373,0.70287,-8.27350055737847e-07,-9.43,66762
11,2000-11-30,5.32,-0.81,64980.2182440938,0.81101,1.4423794431651719e-06,12.6,68318
12,2000-12-31,6.08,-4.36,42932.79925297919,0.74674,8.21655780705734e-07,-15.28,67468
13,2001-01-31,5.27,23.09,50730.88258480978,0.75289,4.345289423316543e-06,16.08,72810
14,2001-02-28,5.06,-7.49,19449.664333103265,0.71721,-5.642820332667237e-06,0.0,70993
15,2001-03-31,4.96,-9.68,65267.664899857824,0.72231,-5.936209176941511e-07,0.71,72447
16,2001-04-30,5.01,11.19,46666.93539884132,0.72472,-2.208782672024123e-06,0.35,70943
17,2001-05-31,5.01,5.02,30674.809376821577,0.7706,-2.7966201379203887e-06,6.32,75484
18,2001-06-30,4.99,-7.17,23435.229062376602,0.76282,2.7138112120553517e-06,-4.76,78507
19,2001-07-31,4.77,-8.5,11249.864107593163,0.67642,3.983201102857478e-07,-11.33,71380
20,2001-08-31,4.54,0.66,14257.425144560897,0.61793,-5.303950764723194e-06,-8.65,66408
21,2001-09-30,4.0,-17.28,15815.873679058892,0.53395,-7.168677027874756e-06,-18.6,55169
22,2001-10-31,4.02,12.78,18717.182883430258,0.60774,-1.504632725486321e-06,13.81,57605
23,2001-11-30,4.04,20.45,22649.740339725362,0.6893,1.3026082602530186e-06,19.91,65759
24,2001-12-31,4.01,10.41,18413.806573306658,0.67133,-3.8558016053797835e-06,2.33,69980
25,2002-01-31,3.98,6.92,26122.202970221933,0.68293,-3.5055132950250906e-06,4.55,65921
26,2002-02-28,4.01,10.36,108775.60260328898,1.02439,2.2724395366568244e-06,51.09,86045
27,2002-03-31,4.0,8.98,66196.98464955256,1.02439,-1.6890645417711463e-06,0.0,107163
28,2002-04-30,4.04,-4.87,70738.77204783258,1.10349,3.087671302477405e-06,7.73,108378
29,2002-05-31,4.28,-5.25,45715.609354663495,0.72261,-1.0949441638142785e-06,-34.53,97577
30,2002-06-30,4.26,-12.73,18867.91951587269,0.69781,1.3230945043827876e-06,-11.88,73617
31,2002-07-31,4.27,-3.77,26539.62510672123,0.62367,-4.103476246861681e-06,-10.64,67934
32,2002-08-31,4.28,1.76,49175.23309847212,0.64325,-2.534523004427762e-06,-0.76,64861
33,2002-09-30,4.28,-12.08,36186.69484856251,0.5618,-1.1474400680302894e-06,-12.69,66331
34,2002-10-31,4.28,2.13,16514.99957951392,0.58399,-3.6188676761543432e-06,3.96,59455
35,2002-11-30,4.28,8.38,15348.217700086489,0.64586,3.1606832984673757e-06,11.54,60124
36,2002-12-31,4.52,-13.23,32091.268045863184,0.55919,-1.440872707379429e-06,-13.41,64627
37,2003-01-31,4.34,-5.82,10471.835833230758,0.43843,1.6575271079846677e-06,-11.5,56869
38,2003-02-28,4.27,-3.15,73181.14794283517,0.60492,1.1114200380647524e-05,36.63,62416
39,2003-03-31,4.27,-6.59,47742.44714393058,0.68169,2.7153420494627697e-06,12.68,67873
40,2003-04-30,4.26,12.34,39803.522867883155,0.65094,-2.2025914216807852e-07,-10.0,76614
41,2003-05-31,4.01,5.34,48850.36631767952,0.6181,-7.339641231798455e-06,-5.05,75743
42,2003-06-30,4.1,6.13,23391.574884121124,0.60053,3.65601710139613e-06,-2.84,72058
43,2003-07-31,3.75,7.08,13293.855437418391,0.59614,6.396290767954387e-06,-0.73,69693
44,2003-08-31,3.72,5.24,50214.47874624842,0.76263,5.150535828849935e-06,29.85,79633
45,2003-09-30,3.77,-8.24,46906.114598149885,0.84611,1.148498238126766e-05,10.92,99129
46,2003-10-31,3.84,13.28,22398.140391127497,1.00381,2.5105594934379945e-06,18.65,99814
47,2003-11-30,3.78,3.06,39600.231558945394,0.96219,-3.6121587561421976e-06,5.53,113673
48,2003-12-31,3.97,1.54,16106.910903426791,1.04104,6.640314392640321e-06,8.2,115560
49,2004-01-31,3.78,5.4,16674.495371314384,0.9749,8.201087749788589e-06,1.68,122605
50,2004-02-29,3.78,2.57,18063.367892690112,1.02133,1.9740130777260334e-06,2.43,116746
51,2004-03-31,3.74,0.05,57003.209303787124,1.19701,-1.455038710885299e-06,17.19,159118
52,2004-04-30,3.76,-3.09,30248.678845781422,1.24748,8.259624336040063e-06,8.8,170401
53,2004-05-31,3.77,-7.35,18248.77670029665,0.98491,-1.0342363180871958e-05,-21.04,137873
54,2004-06-30,3.78,-2.2,12744.556877966657,1.05774,5.065873363675993e-06,2.95,128301
55,2004-07-31,3.77,-6.46,5510.082835652501,0.98896,1.1048717070715057e-05,-6.49,132950
56,2004-08-31,3.52,8.0,5954.588783713791,1.12631,-1.4136276926476736e-06,13.88,133217
57,2004-09-30,3.55,4.67,17923.00630048158,1.24344,3.453389785392923e-06,14.71,157607
58,2004-10-31,3.53,0.61,10907.12496991762,1.30796,6.710914543344328e-07,3.02,162055
59,2004-11-30,3.26,5.01,18131.445051831415,1.45128,8.710990392687711e-06,10.96,174701
60,2004-12-31,3.29,1.63,6504.319378123265,1.30796,-1.7107081515543223e-06,-9.87,171095
61,2005-01-31,3.26,5.04,7684.17415560314,1.37532,1.3425320785018524e-05,8.95,175125
62,2005-02-28,3.28,8.09,6455.519197744526,1.40245,-5.963835218413948e-07,1.69,186923
63,2005-03-31,3.26,-4.64,8638.345101789573,1.35971,2.0418858420918704e-06,-3.06,189263
64,2005-04-30,3.29,-5.28,2249.1424855036635,1.1883,3.3700282317307607e-06,-11.59,177976
65,2005-05-31,3.29,6.17,1929.949868757136,1.34224,1.7827074585526432e-05,12.95,169914
66,2005-06-30,3.3,3.68,2267.4307956943485,1.24482,-4.155871842213038e-06,-6.3,169173
67,2005-07-31,3.27,11.61,8420.788321666594,1.311,-6.1502238424897365e-06,5.16,160999
68,2005-08-31,3.25,-2.25,5340.033807978348,1.23886,1.203408696993057e-05,-5.5,167002
69,2005-09-30,3.28,12.46,4534.219867108357,1.16487,-1.9272858229186887e-05,-7.72,156067
70,2005-10-31,3.51,-5.53,6496.9389556627375,1.19406,-3.406359496766145e-06,2.51,155084
71,2005-11-30,3.5,11.5,43968.07487379146,1.71422,-8.789528637423767e-07,44.5,184417
72,2005-12-31,3.76,8.39,14241.525327939693,1.71422,4.465663453354831e-06,-0.68,221001
