,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,7.6,7.6
1,2000-01-31,4.78,-3.99,-3.99
2,2000-02-29,5.07,39.75,39.75
3,2000-03-31,5.05,-12.53,-12.53
4,2000-04-30,5.06,-33.71,-33.71
5,2000-05-31,5.12,-11.02,-11.02
6,2000-06-30,5.16,1.6,1.6
7,2000-07-31,5.13,-15.75,-15.75
8,2000-08-31,5.12,1.29,1.29
9,2000-09-30,5.09,-21.82,-21.82
10,2000-10-31,5.37,-2.91,-2.91
11,2000-11-30,5.32,17.39,17.39
12,2000-12-31,6.08,0.26,0.26
13,2001-01-31,5.27,-5.37,-5.37
14,2001-02-28,5.06,23.56,23.56
15,2001-03-31,4.96,-7.32,-7.32
16,2001-04-30,5.01,-7.89,-7.89
17,2001-05-31,5.01,-8.05,-8.05
18,2001-06-30,4.99,-14.93,-14.93
19,2001-07-31,4.77,-25.39,-25.39
20,2001-08-31,4.54,-22.69,-22.69
21,2001-09-30,4.0,-26.26,-26.26
22,2001-10-31,4.02,23.39,23.39
23,2001-11-30,4.04,30.61,30.61
24,2001-12-31,4.01,3.45,3.45
25,2002-01-31,3.98,0.0,0.0
26,2002-02-28,4.01,14.16,14.16
27,2002-03-31,4.0,18.05,18.05
28,2002-04-30,4.04,-36.31,-36.31
29,2002-05-31,4.28,-13.1,-13.1
30,2002-06-30,4.26,-17.65,-17.65
31,2002-07-31,4.27,-10.39,-10.39
32,2002-08-31,4.28,-7.94,-7.94
33,2002-09-30,4.28,-36.21,-36.21
34,2002-10-31,4.28,27.29,27.29
35,2002-11-30,4.28,-12.55,-12.55
36,2002-12-31,4.52,-10.38,-10.38
37,2003-01-31,4.34,-12.01,-12.01
38,2003-02-28,4.27,4.82,4.82
39,2003-03-31,4.27,-8.65,-8.65
40,2003-04-30,4.26,4.35,4.35
41,2003-05-31,4.01,5.8,5.8
42,2003-06-30,4.1,6.33,6.33
43,2003-07-31,3.75,-9.79,-9.79
44,2003-08-31,3.72,-1.33,-1.33
45,2003-09-30,3.77,-4.05,-4.05
46,2003-10-31,3.84,-2.34,-2.34
47,2003-11-30,3.78,2.5,2.5
48,2003-12-31,3.97,0.61,0.61
49,2004-01-31,3.78,-2.12,-2.12
50,2004-02-29,3.78,12.87,12.87
51,2004-03-31,3.74,-15.8,-15.8
52,2004-04-30,3.76,6.5,6.5
53,2004-05-31,3.77,-10.71,-10.71
54,2004-06-30,3.78,0.0,0.0
55,2004-07-31,3.77,-7.53,-7.53
56,2004-08-31,3.52,1.99,1.99
57,2004-09-30,3.55,-4.47,-4.47
58,2004-10-31,3.53,-4.87,-4.87
59,2004-11-30,3.26,-8.86,-8.86
60,2004-12-31,3.29,4.1,4.1
61,2005-01-31,3.26,32.16,32.16
62,2005-02-28,3.28,13.06,13.06
63,2005-03-31,3.26,-8.81,-8.81
64,2005-04-30,3.29,-6.1,-6.1
65,2005-05-31,3.29,0.74,0.74
66,2005-06-30,3.3,3.87,3.87
67,2005-07-31,3.27,20.77,20.77
68,2005-08-31,3.25,15.07,15.07
69,2005-09-30,3.28,8.39,8.39
70,2005-10-31,3.51,11.25,11.25
71,2005-11-30,3.5,8.7,8.7
72,2005-12-31,3.76,6.72,6.72
73,2006-01-31,3.76,-15.55,-15.55
74,2006-02-28,3.99,-9.92,-9.92
75,2006-03-31,3.97,-1.01,-1.01
76,2006-04-30,3.97,10.63,10.63
77,2006-05-31,3.96,1.78,1.78
78,2006-06-30,4.21,-20.28,-20.28
79,2006-07-31,4.22,-1.32,-1.32
80,2006-08-31,4.49,3.56,3.56
81,2006-09-30,4.48,5.03,5.03
82,2006-10-31,4.48,-4.53,-4.53
83,2006-11-30,4.49,10.91,10.91
84,2006-12-31,4.6,0.76,0.76
85,2007-01-31,4.61,-7.5,-7.5
86,2007-02-28,4.55,14.59,14.59
87,2007-03-31,4.63,-3.47,-3.47
88,2007-04-30,4.88,-4.08,-4.08
89,2007-05-31,4.56,6.5,6.5
90,2007-06-30,4.52,7.53,7.53
91,2007-07-31,4.76,-3.78,-3.78
92,2007-08-31,4.98,-3.7,-3.7
93,2007-09-30,4.98,-4.9,-4.9
94,2007-10-31,5.02,3.8,3.8
95,2007-11-30,5.02,-16.88,-16.88
96,2007-12-31,5.02,8.11,8.11
97,2008-01-31,4.96,-7.89,-7.89
98,2008-02-29,4.94,4.22,4.22
99,2008-03-31,4.98,-0.52,-0.52
100,2008-04-30,4.95,4.81,4.81
101,2008-05-31,5.04,8.67,8.67
102,2008-06-30,5.01,0.11,0.11
103,2008-07-31,5.03,-8.88,-8.88
104,2008-08-31,5.25,-4.04,-4.04
105,2008-09-30,5.22,-5.53,-5.53
106,2008-10-31,4.14,-26.88,-26.88
107,2008-11-30,3.99,1.07,1.07
108,2008-12-31,3.02,12.74,12.74
109,2009-01-31,2.41,5.18,5.18
110,2009-02-28,1.87,12.72,12.72
111,2009-03-31,1.73,3.43,3.43
112,2009-04-30,1.85,16.29,16.29
113,2009-05-31,1.96,7.32,7.32
114,2009-06-30,1.96,4.05,4.05
115,2009-07-31,1.95,40.0,40.0
116,2009-08-31,1.99,-29.84,-29.84
117,2009-09-30,2.0,-9.03,-9.03
118,2009-10-31,2.01,-2.91,-2.91
119,2009-11-30,2.01,-5.24,-5.24
120,2009-12-31,2.01,10.66,10.66
121,2010-01-31,2.0,-7.37,-7.37
122,2010-02-28,2.01,8.86,8.86
123,2010-03-31,2.0,-4.6,-4.6
124,2010-04-30,2.0,12.78,12.78
125,2010-05-31,2.0,-8.03,-8.03
126,2010-06-30,2.03,3.26,3.26
127,2010-07-31,2.28,-1.05,-1.05
128,2010-08-31,2.28,0.71,0.71
129,2010-09-30,2.27,2.11,2.11
130,2010-10-31,2.26,-0.12,-0.12
131,2010-11-30,2.51,1.19,1.19
132,2010-12-31,2.51,1.77,1.77
133,2011-01-31,2.75,1.74,1.74
134,2011-02-28,2.76,-1.03,-1.03
135,2011-03-31,2.99,1.61,1.61
136,2011-04-30,3.02,23.29,23.29
137,2011-05-31,3.03,16.67,16.67
138,2011-06-30,3.28,-22.52,-22.52
139,2011-07-31,3.27,18.49,18.49
140,2011-08-31,3.27,-12.74,-12.74
141,2011-09-30,3.28,-9.45,-9.45
142,2011-10-31,3.26,1.81,1.81
143,2011-11-30,3.27,-5.47,-5.47
144,2011-12-31,3.29,47.93,47.93
145,2012-01-31,3.27,-16.62,-16.62
146,2012-02-29,3.26,9.77,9.77
147,2012-03-31,3.24,-7.39,-7.39
148,2012-04-30,3.26,-5.54,-5.54
149,2012-05-31,3.27,-13.79,-13.79
150,2012-06-30,3.26,9.55,9.55
151,2012-07-31,3.02,33.02,33.02
152,2012-08-31,3.01,1.53,1.53
153,2012-09-30,3.01,-13.08,-13.08
154,2012-10-31,2.75,-12.52,-12.52
155,2012-11-30,2.77,3.85,3.85
156,2012-12-31,2.77,-4.24,-4.24
157,2013-01-31,2.76,-3.55,-3.55
158,2013-02-28,2.76,-3.82,-3.82
159,2013-03-31,2.75,3.97,3.97
160,2013-04-30,2.78,10.91,10.91
161,2013-05-31,2.5,3.11,3.11
162,2013-06-30,2.5,21.05,21.05
163,2013-07-31,2.53,5.01,5.01
164,2013-08-31,2.51,-5.8,-5.8
165,2013-09-30,2.5,6.93,6.93
166,2013-10-31,2.52,-5.04,-5.04
167,2013-11-30,2.5,-16.98,-16.98
168,2013-12-31,2.52,-1.82,-1.82
169,2014-01-31,2.51,-5.4,-5.4
170,2014-02-28,2.49,-0.85,-0.85
171,2014-03-31,2.49,-0.51,-0.51
172,2014-04-30,2.5,1.86,1.86
173,2014-05-31,2.49,-0.33,-0.33
174,2014-06-30,2.49,2.83,2.83
175,2014-07-31,2.49,-5.19,-5.19
176,2014-08-31,2.24,-4.89,-4.89
177,2014-09-30,2.24,-7.8,-7.8
178,2014-10-31,1.97,0.96,0.96
179,2014-11-30,1.99,-1.15,-1.15
180,2014-12-31,2.03,-0.58,-0.58
181,2015-01-31,2.0,-10.33,-10.33
182,2015-02-28,1.99,34.12,34.12
183,2015-03-31,1.74,-6.08,-6.08
184,2015-04-30,1.74,-5.25,-5.25
185,2015-05-31,1.74,-2.93,-2.93
186,2015-06-30,1.5,17.55,17.55
187,2015-07-31,1.5,-1.28,-1.28
188,2015-08-31,1.52,-4.23,-4.23
189,2015-09-30,1.49,0.33,0.33
190,2015-10-31,1.5,5.45,5.45
191,2015-11-30,1.5,3.29,3.29
192,2015-12-31,1.52,-6.68,-6.68
193,2016-01-31,1.5,20.46,20.46
194,2016-02-29,1.52,-10.19,-10.19
195,2016-03-31,1.53,-2.72,-2.72
196,2016-04-30,1.5,14.11,14.11
197,2016-05-31,1.48,-11.41,-11.41
198,2016-06-30,1.23,-6.29,-6.29
199,2016-07-31,1.24,5.24,5.24
200,2016-08-31,1.25,-6.84,-6.84
201,2016-09-30,1.26,7.0,7.0
202,2016-10-31,1.24,-8.1,-8.1
203,2016-11-30,1.23,-11.29,-11.29
204,2016-12-31,1.27,-1.68,-1.68
205,2017-01-31,1.25,13.85,13.85
206,2017-02-28,1.26,-15.4,-15.4
207,2017-03-31,1.27,-1.37,-1.37
208,2017-04-30,1.21,-2.7,-2.7
209,2017-05-31,1.26,2.57,2.57
210,2017-06-30,1.29,-2.01,-2.01
211,2017-07-31,1.24,0.51,0.51
212,2017-08-31,1.27,0.41,0.41
213,2017-09-30,1.27,-6.17,-6.17
214,2017-10-31,1.26,-3.02,-3.02
215,2017-11-30,1.53,-6.25,-6.25
216,2017-12-31,1.58,-2.35,-2.35
217,2018-01-31,1.54,6.74,6.74
218,2018-02-28,1.51,13.3,13.3
219,2018-03-31,1.54,3.63,3.63
220,2018-04-30,1.51,-8.65,-8.65
221,2018-05-31,1.55,1.8,1.8
222,2018-06-30,1.57,2.35,2.35
223,2018-07-31,1.52,-2.63,-2.63
224,2018-08-31,1.55,1.12,1.12
225,2018-09-30,1.65,-0.92,-0.92
226,2018-10-31,1.57,-21.94,-21.94
227,2018-11-30,1.76,7.27,7.27
228,2018-12-31,1.89,0.98,0.98
229,2019-01-31,1.81,3.45,3.45
230,2019-02-28,1.8,4.38,4.38
231,2019-03-31,1.81,-6.29,-6.29
232,2019-04-30,1.79,14.55,14.55
233,2019-05-31,1.79,8.3,8.3
234,2019-06-30,1.83,-6.41,-6.41
235,2019-07-31,1.56,-4.31,-4.31
236,2019-08-31,1.54,-2.55,-2.55
237,2019-09-30,1.58,2.75,2.75
238,2019-10-31,1.29,-5.35,-5.35
239,2019-11-30,1.28,-7.98,-7.98
240,2019-12-31,1.39,1.61,1.61
