,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
85,2007-01-31,4.61,-5.07,13256.155025734332,1.44402,8.695771607069328e-06,2.86
86,2007-02-28,4.55,4.1,9913.729155040077,1.42397,6.897665886595236e-07,0.47
87,2007-03-31,4.63,2.4,6454.5413247259985,1.52759,1.8352524820146102e-05,7.28
88,2007-04-30,4.88,5.84,11668.06166855173,1.7248,1.1970532186818603e-05,12.91
89,2007-05-31,4.56,9.02,11008.866130176519,1.92536,1.2425064473497139e-05,11.63
90,2007-06-30,4.52,4.36,8562.863256543098,2.22954,9.557722282582157e-06,23.06
91,2007-07-31,4.76,10.4,7024.885455525312,2.11255,-1.5434962376828793e-05,-5.25
92,2007-08-31,4.98,-2.47,4879.2957322169905,1.86854,1.9075142497907775e-06,-11.55
93,2007-09-30,4.98,6.38,5612.480394580333,2.02898,8.100153602334172e-06,9.76
94,2007-10-31,5.02,5.35,10961.676373782364,2.35322,1.3459199812256313e-05,15.98
95,2007-11-30,5.02,-7.11,11209.242276049323,2.13595,-4.431836689542289e-06,-7.39
96,2007-12-31,5.02,3.61,5699.491482760118,2.01227,-7.407481010519352e-06,-8.23
97,2008-01-31,4.96,-13.88,4974.602717560948,1.63278,9.846461097527547e-07,-7.31
98,2008-02-29,4.94,4.37,3887.2895512861587,1.48647,2.2858732209838138e-06,-3.97
99,2008-03-31,4.98,0.37,4646.996547808056,1.48355,-6.070671431268856e-06,-0.2
100,2008-04-30,4.95,7.97,7516.703853136466,1.70593,1.3627676874033545e-05,15.67
101,2008-05-31,5.04,1.05,8728.650708054041,1.73812,7.770462452157586e-06,1.89
102,2008-06-30,5.01,-10.08,7015.2122480861635,1.66789,1.028962125404474e-05,-4.04
103,2008-07-31,5.03,-4.4,3515.851791749302,1.72642,8.219589269373265e-06,3.51
104,2008-08-31,5.25,-5.47,2891.9037031993416,1.67667,3.585149446778517e-06,4.37
105,2008-09-30,5.22,-1.24,3696.950863524631,1.60937,-2.1587142430971863e-06,-4.01
106,2008-10-31,4.14,-20.96,6712.429407331317,1.21727,-6.10896423864915e-06,-24.36
107,2008-11-30,3.99,6.22,9401.939702744527,1.19679,3.4805316294443764e-07,7.63
108,2008-12-31,3.02,4.05,9932.20393604323,1.25823,-2.5423315473683238e-06,5.13
109,2009-01-31,2.41,3.4,15012.129847201855,0.9538,-8.982747852563356e-06,-15.35
110,2009-02-28,1.87,-2.6,10172.4174235807,0.82802,-4.409297186603603e-06,-10.73
111,2009-03-31,1.73,13.72,8682.283816549181,0.9538,4.575509263261458e-06,15.19
112,2009-04-30,1.85,12.09,10499.773043473775,1.13722,4.784925644782091e-06,21.91
113,2009-05-31,1.96,3.85,8802.949870606704,1.18962,3.616785972818511e-06,7.08
114,2009-06-30,1.96,0.16,8865.21564376324,1.26823,6.30551988857479e-06,6.61
115,2009-07-31,1.95,13.39,6359.262460569638,1.26299,-4.189382290711939e-06,-0.41
116,2009-08-31,1.99,2.21,8401.486334384821,1.14508,-1.039939683650082e-06,-9.34
117,2009-09-30,2.0,5.93,7285.446505138883,1.39663,1.1366261696424834e-05,18.44
118,2009-10-31,2.01,-5.89,4942.7517498036805,1.42021,4.650356400695025e-06,1.69
119,2009-11-30,2.01,-1.0,4914.604416452565,1.53551,-2.9302876983488355e-06,8.12
120,2009-12-31,2.01,8.36,3806.76041832133,1.65342,9.46000101119887e-06,7.68
121,2010-01-31,2.0,-4.54,4247.544153368565,1.03545,-9.420805460885424e-06,-15.35
122,2010-02-28,2.01,-3.04,2760.9394184637813,1.14215,6.281722326208328e-06,2.66
123,2010-03-31,2.0,6.34,4522.149264511626,1.09868,-3.868283201079123e-06,-3.81
124,2010-04-30,2.0,2.87,7090.693783675559,1.04137,-1.1117642208761988e-05,-6.56
125,2010-05-31,2.0,-5.97,6118.570294925858,1.04137,7.762783402098124e-07,0.0
126,2010-06-30,2.03,3.04,7400.029470662629,1.1303,6.0688978237874246e-06,11.28
127,2010-07-31,2.28,3.8,5810.198477853384,1.1303,-4.348583664859461e-06,0.0
128,2010-08-31,2.28,-1.06,4923.446182567196,1.17772,-3.8714623962005305e-06,4.2
129,2010-09-30,2.27,7.12,5025.2637487763195,1.34371,9.19503471948253e-06,15.06
130,2010-10-31,2.26,0.29,4437.8201510745475,1.26862,4.538623824315798e-07,-7.36
131,2010-11-30,2.51,2.74,4571.87905793563,1.24095,-6.82729549444089e-06,-2.18
132,2010-12-31,2.51,8.63,5025.123864331172,1.23898,-6.676897516142118e-06,-0.16
133,2011-01-31,2.75,0.71,7141.931199192199,1.13698,9.204506950021807e-06,1.91
134,2011-02-28,2.76,-6.14,4617.115648761057,0.99997,-1.0287067434176283e-05,-13.67
135,2011-03-31,2.99,8.78,3908.957502609033,1.05335,-4.001977363722768e-06,5.34
136,2011-04-30,3.02,5.9,9534.88058574327,1.18146,-1.7292431966105317e-05,13.7
137,2011-05-31,3.03,-2.63,7935.11670372208,1.37184,1.2062149038910718e-05,16.11
138,2011-06-30,3.28,-2.68,6227.500436397641,1.49284,-5.727035610631154e-07,8.54
139,2011-07-31,3.27,0.91,9714.232121574485,1.67433,-2.8980334040299965e-06,14.34
140,2011-08-31,3.27,-12.61,11333.58399501891,1.73838,6.757629307828535e-06,3.83
141,2011-09-30,3.28,-4.85,6802.705369698998,1.43946,-2.687733691188174e-06,-15.46
142,2011-10-31,3.26,8.45,5873.481872881455,1.60493,2.231895419841912e-06,11.5
143,2011-11-30,3.27,-3.48,4991.263460602282,1.66009,2.463488235134709e-06,0.32
144,2011-12-31,3.29,-1.82,5890.880530263775,1.43768,-6.216161568612923e-06,-15.13
145,2012-01-31,3.27,7.9,6376.891584944936,1.53364,1.0227123197956255e-05,12.75
146,2012-02-29,3.26,3.98,4976.085969210319,1.41411,-5.291453405246581e-06,-6.46
147,2012-03-31,3.24,-0.21,4888.721604376175,1.34509,2.939048221825681e-06,-4.88
148,2012-04-30,3.26,-0.84,6981.421271046959,1.26597,1.655548051023991e-05,-5.88
149,2012-05-31,3.27,-7.68,7547.175521936842,1.06732,-1.5897687975072035e-06,-15.69
150,2012-06-30,3.26,-0.15,6545.1316563008995,0.96294,-6.266094437996071e-06,-15.76
151,2012-07-31,3.02,2.12,8581.631669525084,0.90739,-5.6426073029973716e-06,-5.77
152,2012-08-31,3.01,0.19,10516.970896711724,1.11614,1.6356195186289705e-05,23.01
153,2012-09-30,3.01,3.93,9009.66710058221,1.04543,-1.4257462732181327e-05,-4.17
154,2012-10-31,2.75,-4.69,10236.41411053073,1.02355,-5.899660501865815e-06,-2.09
155,2012-11-30,2.77,1.63,11781.99483306217,1.01345,5.404480048040304e-06,-4.44
156,2012-12-31,2.77,4.85,7189.720582164979,1.05385,8.164923538474567e-06,0.97
157,2013-01-31,2.76,-2.22,10200.734083409418,0.90811,-7.269954149719966e-06,-9.27
158,2013-02-28,2.76,3.85,5663.9153164493055,0.94968,4.276437439364611e-06,4.39
159,2013-03-31,2.75,-1.72,6271.0502577319585,0.98165,-1.310994224747994e-06,3.37
160,2013-04-30,2.78,-2.91,8158.298924329646,1.00883,6.306211601916266e-06,2.77
161,2013-05-31,2.5,2.25,5811.457863902173,0.99924,3.725583689404046e-06,-0.95
162,2013-06-30,2.5,-6.31,4084.7753869939897,0.90171,5.148141055562806e-06,-10.19
163,2013-07-31,2.53,2.36,2897.7509893425754,0.88093,-2.0107229523146104e-05,-2.3
164,2013-08-31,2.51,1.19,4006.105213258395,0.82657,-1.061451085505622e-05,-6.51
165,2013-09-30,2.5,3.64,5001.493290294155,0.96566,1.0213805724175478e-05,16.83
166,2013-10-31,2.52,2.3,5815.763145501865,1.03921,1.8254799014455628e-05,7.62
167,2013-11-30,2.5,-0.26,3778.143379115019,1.09836,6.589788809672053e-06,6.68
168,2013-12-31,2.52,-1.98,3881.3372746852915,1.07758,6.833049808296716e-06,-1.89
169,2014-01-31,2.51,-3.96,5870.103151466051,0.87205,-9.201011459417659e-06,-11.35
170,2014-02-28,2.49,2.18,4187.545420242343,0.82592,-6.359920471375585e-06,-3.81
171,2014-03-31,2.49,-0.12,5341.64514754407,0.83039,-1.067380472930677e-05,0.54
172,2014-04-30,2.5,-1.08,3715.558544168825,0.79765,-3.559083580843254e-06,-2.55
173,2014-05-31,2.49,1.81,3550.8782103040376,0.81253,-9.129666528433463e-06,1.87
174,2014-06-30,2.49,0.24,4399.332078794724,0.82294,4.179020341631073e-06,1.28
175,2014-07-31,2.49,3.5,3438.5249153696595,0.86164,7.5207423811529675e-06,4.7
176,2014-08-31,2.24,-0.97,4192.045816013969,0.90777,1.2363943660382134e-05,6.46
