,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-8.882186229249966e-06,-21.23,-21.23
1,2000-01-31,4.78,-3.434913635648372e-06,8.35,8.35
2,2000-02-29,5.07,-3.6672592722095315e-06,-32.5,-32.5
3,2000-03-31,5.05,-2.570521081754606e-06,0.0,0.0
4,2000-04-30,5.06,-2.425297244260557e-06,-4.6,-4.6
5,2000-05-31,5.12,-3.046306709990408e-06,-9.16,-9.16
6,2000-06-30,5.16,-2.0557319830609166e-06,46.26,46.26
7,2000-07-31,5.13,6.931963153921514e-06,5.89,5.89
8,2000-08-31,5.12,-8.373897078239272e-07,9.09,9.09
9,2000-09-30,5.09,1.6786863160593106e-05,-16.72,-16.72
10,2000-10-31,5.37,-1.4652947585425727e-05,-30.91,-30.91
11,2000-11-30,5.32,5.271463050677934e-07,20.67,20.67
12,2000-12-31,6.08,9.869967914122275e-08,13.3,13.3
13,2001-01-31,5.27,8.78131953544185e-06,24.37,24.37
14,2001-02-28,5.06,1.3585434523209473e-05,15.37,15.37
15,2001-03-31,4.96,2.6914353972471248e-05,-8.88,-8.88
16,2001-04-30,5.01,1.1507375955422127e-05,58.81,58.81
17,2001-05-31,5.01,1.1676283087247264e-05,21.78,21.78
18,2001-06-30,4.99,1.2247608266898836e-05,11.55,11.55
19,2001-07-31,4.77,7.987271610921596e-06,-13.93,-13.93
20,2001-08-31,4.54,9.452339609316646e-06,-2.9,-2.9
21,2001-09-30,4.0,1.3513882953380185e-05,-12.99,-12.99
22,2001-10-31,4.02,2.264857732001952e-05,31.22,31.22
23,2001-11-30,4.04,3.1295396215743204e-06,23.96,23.96
24,2001-12-31,4.01,8.678331652393725e-06,11.18,11.18
25,2002-01-31,3.98,-8.700499501042782e-07,0.53,0.53
26,2002-02-28,4.01,1.2357978023694763e-05,25.0,25.0
27,2002-03-31,4.0,-3.020031745029048e-07,28.69,28.69
28,2002-04-30,4.04,4.3854330835616136e-06,-0.47,-0.47
29,2002-05-31,4.28,-4.239848960362479e-06,-29.02,-29.02
30,2002-06-30,4.26,6.03278682954747e-07,-4.15,-4.15
31,2002-07-31,4.27,-1.5050581267039038e-06,-3.94,-3.94
32,2002-08-31,4.28,1.017819020162416e-05,18.96,18.96
33,2002-09-30,4.28,4.493179813439823e-06,-15.94,-15.94
34,2002-10-31,4.28,5.860982624825248e-06,13.96,13.96
35,2002-11-30,4.28,-6.228423262816752e-07,0.18,0.18
36,2002-12-31,4.52,-1.426926232855901e-06,-21.72,-21.72
37,2003-01-31,4.34,3.0092230913869644e-06,-1.83,-1.83
38,2003-02-28,4.27,1.0955564417320025e-05,1.61,1.61
39,2003-03-31,4.27,-9.741342501268644e-06,-13.09,-13.09
40,2003-04-30,4.26,7.821594834281808e-06,20.75,20.75
41,2003-05-31,4.01,1.6657522583402572e-06,15.32,15.32
42,2003-06-30,4.1,-5.839687407201725e-06,10.05,10.05
43,2003-07-31,3.75,9.589996908167493e-06,10.77,10.77
44,2003-08-31,3.72,6.668745991311814e-06,19.6,19.6
45,2003-09-30,3.77,-8.818094905718447e-06,-10.84,-10.84
46,2003-10-31,3.84,7.241704751616278e-06,23.51,23.51
47,2003-11-30,3.78,4.2389518425002637e-07,22.12,22.12
48,2003-12-31,3.97,-8.817718488011917e-06,20.94,20.94
49,2004-01-31,3.78,-1.480704164860018e-05,-9.36,-9.36
50,2004-02-29,3.78,-8.484996763664219e-06,-9.25,-9.25
51,2004-03-31,3.74,-2.42201967928276e-06,-0.94,-0.94
52,2004-04-30,3.76,-9.515997727154421e-07,-0.79,-0.79
53,2004-05-31,3.77,8.847563707351431e-06,-9.72,-9.72
54,2004-06-30,3.78,1.6476908307523836e-05,7.89,7.89
55,2004-07-31,3.77,5.099200823673759e-06,-4.09,-4.09
56,2004-08-31,3.52,2.4453805975196418e-05,15.04,15.04
57,2004-09-30,3.55,6.774892891047576e-06,1.75,1.75
58,2004-10-31,3.53,-8.046274274425043e-06,-3.2,-3.2
59,2004-11-30,3.26,2.0840306539186287e-05,8.71,8.71
60,2004-12-31,3.29,1.140591397771204e-05,4.97,4.97
61,2005-01-31,3.26,7.3298477157958765e-06,7.02,7.02
62,2005-02-28,3.28,-1.4974439188377395e-05,-0.59,-0.59
63,2005-03-31,3.26,-5.260156668373948e-07,-2.36,-2.36
64,2005-04-30,3.29,1.132713385223253e-05,-0.15,-0.15
65,2005-05-31,3.29,1.2287299703392696e-06,2.62,2.62
66,2005-06-30,3.3,1.8584452255602407e-05,3.73,3.73
67,2005-07-31,3.27,8.253718802651788e-06,6.84,6.84
68,2005-08-31,3.25,3.018977378379659e-06,-1.2,-1.2
69,2005-09-30,3.28,2.1211965391621653e-06,15.03,15.03
70,2005-10-31,3.51,1.7669966814582951e-06,-3.15,-3.15
71,2005-11-30,3.5,-8.857780134549365e-06,8.5,8.5
72,2005-12-31,3.76,5.429449367396508e-06,12.68,12.68
73,2006-01-31,3.76,-5.0916374900717275e-06,-9.63,-9.63
74,2006-02-28,3.99,4.3916374747967275e-06,0.12,0.12
75,2006-03-31,3.97,1.3253059389358018e-05,5.01,5.01
76,2006-04-30,3.97,-3.919752992539459e-06,-0.72,-0.72
77,2006-05-31,3.96,-1.1105595107977357e-05,-10.2,-10.2
