,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,-4.043177002504652e-07,-54.67,-54.67
1,2000-01-31,4.78,-4.094974072360087e-08,42.65,42.65
2,2000-02-29,5.07,-3.001636926355367e-07,-1.03,-1.03
3,2000-03-31,5.05,-4.685109291245693e-08,-4.17,-4.17
4,2000-04-30,5.06,1.7661259537680056e-08,-18.81,-18.81
5,2000-05-31,5.12,-1.0457213845722194e-07,-29.88,-29.88
6,2000-06-30,5.16,-2.2444477412887933e-08,4.59,4.59
7,2000-07-31,5.13,3.279098358129219e-08,-0.88,-0.88
8,2000-08-31,5.12,-7.99207442885202e-09,20.69,20.69
9,2000-09-30,5.09,-2.606707746215536e-09,31.3,31.3
10,2000-10-31,5.37,-1.79411911710289e-07,-40.07,-40.07
11,2000-11-30,5.32,-1.274987751830162e-09,-48.24,-48.24
12,2000-12-31,6.08,-4.858412414840056e-09,-25.48,-25.48
13,2001-01-31,5.27,-2.476900685643854e-06,35.48,35.48
14,2001-02-28,5.06,1.1591231425083918e-08,17.68,17.68
15,2001-03-31,4.96,-2.0248282824126817e-09,2.15,2.15
16,2001-04-30,5.01,-7.275572498500035e-08,-42.02,-42.02
17,2001-05-31,5.01,-1.1320867632645768e-06,23.19,23.19
18,2001-06-30,4.99,-1.3639958180427653e-06,16.48,16.48
19,2001-07-31,4.77,-1.1911299078842913e-07,-15.12,-15.12
20,2001-08-31,4.54,5.485809488019515e-09,8.62,8.62
21,2001-09-30,4.0,-8.80281690140845e-10,-36.0,-36.0
22,2001-10-31,4.02,-1.782788559033253e-07,17.19,17.19
23,2001-11-30,4.04,-1.4008125763552292e-08,53.33,53.33
24,2001-12-31,4.01,-3.7479960858098774e-08,3.91,3.91
25,2002-01-31,3.98,-5.4091682461151096e-09,8.37,8.37
26,2002-02-28,4.01,-3.4497025162833893e-09,-1.39,-1.39
27,2002-03-31,4.0,3.871327287841422e-06,19.25,19.25
28,2002-04-30,4.04,4.356905828187615e-07,3.15,3.15
29,2002-05-31,4.28,-1.3145530874979572e-09,20.61,20.61
30,2002-06-30,4.26,-5.8677902691483305e-09,-24.76,-24.76
31,2002-07-31,4.27,-6.92286378331612e-10,31.61,31.61
32,2002-08-31,4.28,-8.696341574500853e-10,-3.78,-3.78
33,2002-09-30,4.28,1.0278765860707733e-06,-12.88,-12.88
34,2002-10-31,4.28,-1.4840810979707462e-10,-4.26,-4.26
35,2002-11-30,4.28,-4.052229604341098e-06,61.76,61.76
36,2002-12-31,4.52,-8.773852387447044e-06,22.73,22.73
37,2003-01-31,4.34,3.2924066926050587e-06,-16.25,-16.25
38,2003-02-28,4.27,3.903903992744202e-06,-4.5,-4.5
39,2003-03-31,4.27,-4.743959692788422e-06,20.42,20.42
40,2003-04-30,4.26,-8.882160842999838e-07,-61.37,-61.37
41,2003-05-31,4.01,-4.4093651243608795e-07,-8.89,-8.89
42,2003-06-30,4.1,-2.1160865122009882e-07,23.17,23.17
43,2003-07-31,3.75,1.1052911755710687e-07,34.65,34.65
44,2003-08-31,3.72,-6.443687610372248e-08,-21.58,-21.58
45,2003-09-30,3.77,-1.026264260409264e-07,-15.6,-15.6
46,2003-10-31,3.84,5.699974736108902e-08,-6.52,-6.52
47,2003-11-30,3.78,-3.888649138924776e-07,4.71,4.71
48,2003-12-31,3.97,-1.5856714815231704e-07,-4.49,-4.49
49,2004-01-31,3.78,-1.8227968713786855e-07,-11.76,-11.76
50,2004-02-29,3.78,2.4055720767089034e-07,2.74,2.74
51,2004-03-31,3.74,1.3792948828880003e-06,2.67,2.67
52,2004-04-30,3.76,3.7939984674794444e-06,-6.75,-6.75
53,2004-05-31,3.77,7.382697363584217e-06,-28.97,-28.97
54,2004-06-30,3.78,-7.825270372028846e-07,-14.69,-14.69
55,2004-07-31,3.77,-3.0467304085140714e-07,-4.03,-4.03
56,2004-08-31,3.52,6.3278639572176295e-06,9.79,9.79
57,2004-09-30,3.55,3.1561714119002345e-07,11.91,11.91
58,2004-10-31,3.53,3.21226770225172e-06,2.57,2.57
59,2004-11-30,3.26,2.9115683222820025e-06,9.63,9.63
60,2004-12-31,3.29,-6.568035245409994e-08,-10.72,-10.72
61,2005-01-31,3.26,3.5334663919543433e-07,0.39,0.39
62,2005-02-28,3.28,1.4358109376539508e-06,28.76,28.76
63,2005-03-31,3.26,-1.1179406240910161e-06,-17.24,-17.24
64,2005-04-30,3.29,-6.912182561868387e-07,-10.39,-10.39
65,2005-05-31,3.29,-5.973467084853106e-06,13.0,13.0
66,2005-06-30,3.3,2.2625921051367528e-07,-0.89,-0.89
67,2005-07-31,3.27,2.952891725540102e-06,17.41,17.41
68,2005-08-31,3.25,2.588715160889452e-07,14.22,14.22
69,2005-09-30,3.28,-4.303873977005665e-06,9.09,9.09
70,2005-10-31,3.51,-1.7058388462587888e-06,4.17,4.17
71,2005-11-30,3.5,8.538867468615528e-07,15.11,15.11
72,2005-12-31,3.76,-1.6463736847764938e-06,3.16,3.16
73,2006-01-31,3.76,-2.572078199377757e-06,-9.39,-9.39
74,2006-02-28,3.99,-3.3550204158212724e-05,-7.38,-7.38
75,2006-03-31,3.97,-5.018017903350603e-06,4.23,4.23
76,2006-04-30,3.97,-3.8616051037132754e-06,-3.42,-3.42
77,2006-05-31,3.96,-1.0611545470993593e-05,-16.1,-16.1
78,2006-06-30,4.21,-2.633162273454084e-07,0.44,0.44
79,2006-07-31,4.22,-1.696567979833281e-08,-3.62,-3.62
80,2006-08-31,4.49,3.849250410156098e-06,23.12,23.12
81,2006-09-30,4.48,4.53857214048378e-06,6.93,6.93
82,2006-10-31,4.48,5.662502887935244e-06,20.77,20.77
83,2006-11-30,4.49,2.789167413985933e-07,17.81,17.81
84,2006-12-31,4.6,-9.051180147199788e-07,0.0,0.0
85,2007-01-31,4.61,-1.0479828705170387e-08,-2.96,-2.96
86,2007-02-28,4.55,5.796207677470832e-07,3.92,3.92
87,2007-03-31,4.63,-5.103722132075157e-09,-1.26,-1.26
88,2007-04-30,4.88,-6.964388834539593e-07,23.82,23.82
89,2007-05-31,4.56,-8.050454202699065e-06,12.04,12.04
90,2007-06-30,4.52,-8.453007177059721e-07,8.73,8.73
91,2007-07-31,4.76,7.648614615095878e-06,8.29,8.29
92,2007-08-31,4.98,2.50305034864495e-05,17.86,17.86
93,2007-09-30,4.98,1.8841082920399088e-05,13.68,13.68
94,2007-10-31,5.02,8.563330181206873e-06,-16.26,-16.26
95,2007-11-30,5.02,9.155498077578688e-07,-11.44,-11.44
96,2007-12-31,5.02,2.5908408781490947e-05,9.01,9.01
97,2008-01-31,4.96,8.726932181738996e-06,-8.67,-8.67
98,2008-02-29,4.94,-2.210379694557791e-06,20.23,20.23
99,2008-03-31,4.98,-2.2759797052007142e-05,-9.86,-9.86
100,2008-04-30,4.95,6.023391033351688e-07,-0.13,-0.13
101,2008-05-31,5.04,4.6531550098422774e-07,-3.5,-3.5
102,2008-06-30,5.01,-8.623389168113668e-07,-12.32,-12.32
103,2008-07-31,5.03,-7.759309771544915e-07,-9.47,-9.47
104,2008-08-31,5.25,-1.2746108845795251e-05,-4.97,-4.97
105,2008-09-30,5.22,-3.4270708903959984e-05,13.9,13.9
106,2008-10-31,4.14,3.842403848616689e-07,14.1,14.1
107,2008-11-30,3.99,5.211296790732148e-06,51.56,51.56
108,2008-12-31,3.02,4.012624051224262e-07,-13.99,-13.99
109,2009-01-31,2.41,-5.066181030774354e-06,-9.1,-9.1
110,2009-02-28,1.87,-7.6651507080987e-06,25.42,25.42
111,2009-03-31,1.73,-1.3774439021918366e-06,-5.41,-5.41
112,2009-04-30,1.85,-5.491957035249017e-07,32.67,32.67
113,2009-05-31,1.96,-6.472479443146075e-07,-6.98,-6.98
114,2009-06-30,1.96,1.2352544840409384e-05,17.13,17.13
115,2009-07-31,1.95,-1.2368814482812104e-08,-8.86,-8.86
116,2009-08-31,1.99,-7.5622859023438245e-06,-5.15,-5.15
117,2009-09-30,2.0,-5.807301161862272e-06,-2.24,-2.24
118,2009-10-31,2.01,-2.7520105638777577e-08,0.38,0.38
119,2009-11-30,2.01,0.0,1.27,1.27
120,2009-12-31,2.01,-2.1875479346441178e-10,5.25,5.25
121,2010-01-31,2.0,-1.1228977196880255e-07,-1.75,-1.75
122,2010-02-28,2.01,0.0,-9.14,-9.14
123,2010-03-31,2.0,-1.8972800662214447e-07,-0.28,-0.28
124,2010-04-30,2.0,2.4541598990447146e-07,2.51,2.51
125,2010-05-31,2.0,6.576036129265573e-05,-8.84,-8.84
126,2010-06-30,2.03,2.34563342751282e-06,-1.66,-1.66
127,2010-07-31,2.28,7.887416709416107e-08,11.69,11.69
128,2010-08-31,2.28,-4.6128914829279634e-05,1.24,1.24
129,2010-09-30,2.27,7.008152036930128e-08,-1.89,-1.89
130,2010-10-31,2.26,-1.67443243324155e-07,42.48,42.48
131,2010-11-30,2.51,4.666710325862997e-08,-10.19,-10.19
132,2010-12-31,2.51,-4.073289512956003e-07,15.98,15.98
133,2011-01-31,2.75,9.907712691323997e-07,7.56,7.56
134,2011-02-28,2.76,-3.2917807737026743e-07,-16.67,-16.67
135,2011-03-31,2.99,1.105397280551578e-06,-19.78,-19.78
136,2011-04-30,3.02,1.3819186594135214e-06,-6.69,-6.69
137,2011-05-31,3.03,-4.293918063119061e-06,-11.21,-11.21
138,2011-06-30,3.28,-4.701170837728974e-07,-7.07,-7.07
139,2011-07-31,3.27,-2.5504949841543766e-07,23.23,23.23
140,2011-08-31,3.27,4.807157147564573e-07,-9.5,-9.5
141,2011-09-30,3.28,-1.171656614417948e-06,-4.97,-4.97
142,2011-10-31,3.26,-2.673483695326419e-06,-8.11,-8.11
143,2011-11-30,3.27,2.654199692765723e-06,-7.59,-7.59
144,2011-12-31,3.29,9.544876747896364e-07,1.27,1.27
145,2012-01-31,3.27,-4.760713078940229e-06,6.46,6.46
146,2012-02-29,3.26,4.258285019154103e-08,10.6,10.6
147,2012-03-31,3.24,3.956723929432234e-07,-11.5,-11.5
148,2012-04-30,3.26,-1.1173247108796495e-07,42.32,42.32
149,2012-05-31,3.27,6.293794091101746e-07,31.12,31.12
150,2012-06-30,3.26,2.0084717389986316e-06,3.99,3.99
151,2012-07-31,3.02,2.9214392033544186e-06,-18.26,-18.26
152,2012-08-31,3.01,6.904437188516866e-07,0.63,0.63
153,2012-09-30,3.01,1.5975306774954172e-06,16.2,16.2
154,2012-10-31,2.75,-4.3125972450296066e-07,-12.18,-12.18
155,2012-11-30,2.77,3.921076059230711e-07,-10.32,-10.32
156,2012-12-31,2.77,-6.558143855867603e-06,2.73,2.73
157,2013-01-31,2.76,-6.593466005767348e-06,18.72,18.72
158,2013-02-28,2.76,-2.349693507577636e-06,3.43,3.43
159,2013-03-31,2.75,-1.7781234396315778e-07,15.62,15.62
160,2013-04-30,2.78,1.0930225342858492e-06,18.22,18.22
161,2013-05-31,2.5,4.340124309118328e-07,-23.81,-23.81
162,2013-06-30,2.5,-1.7335114317664501e-06,-11.23,-11.23
163,2013-07-31,2.53,-6.275963407060254e-07,14.85,14.85
164,2013-08-31,2.51,9.80813544997696e-07,-9.58,-9.58
165,2013-09-30,2.5,1.6673998085361903e-07,-2.25,-2.25
166,2013-10-31,2.52,-4.096019570400251e-07,-7.5,-7.5
167,2013-11-30,2.5,-3.285973508924045e-07,-13.61,-13.61
168,2013-12-31,2.52,4.587352435413074e-06,1.88,1.88
169,2014-01-31,2.51,3.245921653862878e-07,-13.8,-13.8
170,2014-02-28,2.49,-3.510930800173701e-06,-2.27,-2.27
171,2014-03-31,2.49,-2.876958076426754e-06,10.12,10.12
172,2014-04-30,2.5,-4.218938859679408e-06,-0.59,-0.59
173,2014-05-31,2.49,-3.4528170676040785e-06,-1.04,-1.04
174,2014-06-30,2.49,-1.23380318021882e-06,53.38,53.38
175,2014-07-31,2.49,-2.4640962711149507e-07,-23.53,-23.53
176,2014-08-31,2.24,-4.1376087657299176e-07,-12.92,-12.92
177,2014-09-30,2.24,-1.1762204161565876e-06,-2.12,-2.12
178,2014-10-31,1.97,-1.553923985713952e-06,2.71,2.71
179,2014-11-30,1.99,6.37133328176801e-07,-2.82,-2.82
180,2014-12-31,2.03,3.864018257933552e-07,3.43,3.43
181,2015-01-31,2.0,-1.1236923432670132e-06,-7.26,-7.26
182,2015-02-28,1.99,2.970096465744137e-06,4.29,4.29
183,2015-03-31,1.74,-1.7386361429020707e-07,-2.25,-2.25
184,2015-04-30,1.74,-4.227134848299553e-07,49.8,49.8
185,2015-05-31,1.74,1.9767138500489e-06,-14.8,-14.8
186,2015-06-30,1.5,2.3706390880601632e-07,-15.58,-15.58
187,2015-07-31,1.5,-1.0209771090967186e-06,19.95,19.95
188,2015-08-31,1.52,4.814395843562284e-07,-8.73,-8.73
