,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,8490,9900,8875,7610,15800,10120,6550,8490,7934,7610,-11.65,-23.51,-33.67,4.81,5.47,55388,0.042,0.0383,0.0455,0.04,4.79,-11.65
1,2000-01-31,6820,7720,6918,6280,15800,9992,6280,7100,6716,6300,-19.67,-28.96,-50.94,7.57,-14.75,79004,0.0417,0.0458,0.044,0.0427,4.78,-19.67
2,2000-02-29,6280,7220,6174,5100,15800,9861,5100,6380,5818,5300,-11.55,-31.14,-51.69,23.14,-6.27,52650,0.0444,0.0568,0.0457,0.0469,5.07,-11.55
3,2000-03-31,6950,7800,6918,6410,15800,9819,5100,7800,7258,6710,10.67,-18.14,-28.35,-7.09,-4.14,181980,0.0469,0.0586,0.0477,0.0519,5.05,10.67
4,2000-04-30,5590,6950,5986,5110,15800,9625,5100,6200,5700,5310,-27.21,-21.27,-37.96,-6.83,-41.77,18512,0.0495,0.0544,0.0487,0.0557,5.06,-27.21
5,2000-05-31,4765,5890,5038,4150,15800,9201,4150,4765,4525,4200,-14.76,-24.12,-49.84,9.79,-50.36,27042,0.0525,0.0634,0.0487,0.058,5.12,-14.76
6,2000-06-30,6840,7980,6879,5490,15800,8866,4150,6990,6868,6750,48.7,1.94,-19.43,-2.29,-47.38,96720,0.0577,0.0695,0.0509,0.063,5.16,48.7
7,2000-07-31,5790,7510,6505,5550,15300,8196,4150,6200,5854,5550,-15.35,3.58,-15.1,1.58,-58.35,6638,0.0573,0.0397,0.0503,0.0597,5.13,-15.35
8,2000-08-31,6610,7150,6611,5760,12300,7601,4150,7150,6948,6610,14.16,38.72,5.25,-2.94,-47.12,47628,0.0539,0.0363,0.0495,0.0468,5.12,14.16
9,2000-09-30,6770,7130,6539,5810,12300,7204,4150,6770,6440,6160,-4.51,0.3,-5.31,16.52,-28.74,18268,0.0526,0.0442,0.0497,0.0401,5.09,-4.51
10,2000-10-31,7250,7900,7041,6590,12300,7010,4150,7900,7332,6720,7.09,25.22,29.7,-1.36,-24.48,60768,0.0508,0.0417,0.0499,0.0401,5.37,7.09
11,2000-11-30,6400,6780,6460,6100,9900,6647,4150,6780,6460,6130,-4.76,-5.88,39.13,4.92,-32.63,59678,0.0412,0.0301,0.0492,0.0393,5.32,-4.76
12,2000-12-31,6340,7000,6448,5900,8490,6461,4150,6340,6182,5900,3.43,2.92,-7.85,0.63,-18.4,19180,0.0384,0.0378,0.0492,0.037,6.08,3.43
13,2001-01-31,6190,6340,6142,5880,7980,6382,4150,6280,6164,6060,-2.37,-14.62,6.91,0.32,-9.24,10600,0.0358,0.0272,0.0478,0.0328,5.27,-2.37
