,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-18.18,-18.18
1,2000-01-31,4.78,7.56,7.56
2,2000-02-29,5.07,-20.61,-20.61
3,2000-03-31,5.05,14.5,14.5
4,2000-04-30,5.06,-12.26,-12.26
5,2000-05-31,5.12,15.85,15.85
6,2000-06-30,5.16,26.72,26.72
7,2000-07-31,5.13,-18.53,-18.53
8,2000-08-31,5.12,16.34,16.34
9,2000-09-30,5.09,-4.27,-4.27
10,2000-10-31,5.37,11.42,11.42
11,2000-11-30,5.32,-8.61,-8.61
12,2000-12-31,6.08,-9.77,-9.77
13,2001-01-31,5.27,4.75,4.75
14,2001-02-28,5.06,-2.41,-2.41
15,2001-03-31,4.96,1.16,1.16
16,2001-04-30,5.01,-0.86,-0.86
17,2001-05-31,5.01,10.72,10.72
18,2001-06-30,4.99,0.93,0.93
19,2001-07-31,4.77,-10.25,-10.25
20,2001-08-31,4.54,-0.44,-0.44
21,2001-09-30,4.0,-13.28,-13.28
22,2001-10-31,4.02,1.3,1.3
23,2001-11-30,4.04,1.27,1.27
24,2001-12-31,4.01,-3.75,-3.75
25,2002-01-31,3.98,18.51,18.51
26,2002-02-28,4.01,-1.3,-1.3
27,2002-03-31,4.0,22.11,22.11
28,2002-04-30,4.04,-11.96,-11.96
29,2002-05-31,4.28,14.32,14.32
30,2002-06-30,4.26,-12.26,-12.26
31,2002-07-31,4.27,-6.37,-6.37
32,2002-08-31,4.28,0.52,0.52
33,2002-09-30,4.28,-5.97,-5.97
34,2002-10-31,4.28,-2.76,-2.76
35,2002-11-30,4.28,0.84,0.84
36,2002-12-31,4.52,-11.58,-11.58
37,2003-01-31,4.34,8.2,8.2
38,2003-02-28,4.27,-0.43,-0.43
39,2003-03-31,4.27,-3.49,-3.49
40,2003-04-30,4.26,12.97,12.97
41,2003-05-31,4.01,12.42,12.42
42,2003-06-30,4.1,-8.67,-8.67
43,2003-07-31,3.75,-3.77,-3.77
44,2003-08-31,3.72,-5.13,-5.13
45,2003-09-30,3.77,2.64,2.64
46,2003-10-31,3.84,1.62,1.62
47,2003-11-30,3.78,4.21,4.21
48,2003-12-31,3.97,9.52,9.52
49,2004-01-31,3.78,0.95,0.95
50,2004-02-29,3.78,-1.59,-1.59
51,2004-03-31,3.74,-4.09,-4.09
52,2004-04-30,3.76,3.9,3.9
53,2004-05-31,3.77,0.0,0.0
54,2004-06-30,3.78,0.61,0.61
55,2004-07-31,3.77,-5.84,-5.84
56,2004-08-31,3.52,-0.52,-0.52
57,2004-09-30,3.55,28.18,28.18
58,2004-10-31,3.53,11.41,11.41
59,2004-11-30,3.26,14.26,14.26
60,2004-12-31,3.29,5.6,5.6
61,2005-01-31,3.26,4.85,4.85
62,2005-02-28,3.28,57.5,57.5
63,2005-03-31,3.26,-17.45,-17.45
64,2005-04-30,3.29,-2.45,-2.45
65,2005-05-31,3.29,0.12,0.12
66,2005-06-30,3.3,7.65,7.65
67,2005-07-31,3.27,38.67,38.67
