,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,41337.81217961862,2.01688,5.554273893310555e-06,-47.47,-47.47,0.0549,-47.47,11.18
1,2000-01-31,4.78,-8.41,54920.07731260832,2.8766,-2.8844893446630783e-09,32.88,32.88,0.0848,32.88,-8.41
2,2000-02-29,5.07,-13.36,49262.11613647231,2.83081,2.1325601501936707e-08,-4.23,-4.23,0.0638,-4.23,-13.36
3,2000-03-31,5.05,4.71,84960.43399486454,2.74755,2.3248618993130042e-07,-2.94,-2.94,0.0756,-2.94,4.71
4,2000-04-30,5.06,-17.96,39015.146777665235,2.4603,-8.643662426999151e-07,-17.46,-17.46,0.0593,-17.46,-17.96
5,2000-05-31,5.12,1.68,40180.692684690475,1.54654,4.793955001703841e-07,-37.14,-37.14,0.0765,-37.14,1.68
6,2000-06-30,5.16,12.61,27924.587526576895,1.61522,-5.632736101734069e-07,9.6,9.6,0.0515,9.6,12.61
7,2000-07-31,5.13,-14.44,52248.76013513513,2.16473,5.608348954528189e-06,34.02,34.02,0.0892,34.02,-14.44
8,2000-08-31,5.12,-3.14,29116.743747758323,2.71008,-2.517715030727683e-06,25.19,25.19,0.0424,25.19,-3.14
9,2000-09-30,5.09,-17.36,53217.89468594242,3.79245,3.02613571423444e-08,44.6,44.6,0.0612,44.6,-17.36
10,2000-10-31,5.37,-16.2,69034.921315042,3.45525,1.9655612530764107e-06,-8.89,-8.89,0.0507,-8.89,-16.2
11,2000-11-30,5.32,-0.81,34922.773476410395,2.72673,-3.714840496364003e-06,-26.4,-26.4,0.0331,-26.4,-0.81
12,2000-12-31,6.08,-4.36,25759.990485103728,2.53524,4.9925721390313206e-08,-16.69,-16.69,0.0495,-16.69,-4.36
13,2001-01-31,5.27,23.09,70899.64886971372,3.72175,1.5929379924707282e-06,31.03,31.03,0.0581,31.03,23.09
14,2001-02-28,5.06,-7.49,36695.73763662206,3.07814,-3.4259239478141095e-08,-15.28,-15.28,0.0475,-15.28,-7.49
15,2001-03-31,4.96,-9.68,34620.418464528666,2.75167,-4.13994198535837e-08,-10.61,-10.61,0.0397,-10.61,-9.68
16,2001-04-30,5.01,11.19,41004.89262735705,2.63041,5.146044624167774e-07,-4.41,-4.41,0.0394,-4.41,11.19
17,2001-05-31,5.01,5.02,56785.86562725024,2.37856,-3.2768770784801533e-06,-9.57,-9.57,0.027,-9.57,5.02
18,2001-06-30,4.99,-7.17,46666.01080440791,1.79558,-5.944302645708113e-07,-28.31,-28.31,0.0302,-28.31,-7.17
19,2001-07-31,4.77,-8.5,58186.95498629128,1.80024,-1.0043466878846487e-07,0.26,0.26,0.0534,0.26,-8.5
20,2001-08-31,4.54,0.66,40030.95759717315,1.60903,-2.5839790942591306e-06,-10.62,-10.62,0.0466,-10.62,0.66
21,2001-09-30,4.0,-17.28,27336.026972909305,1.05636,-3.048480070117196e-08,-43.38,-43.38,0.0602,-43.38,-17.28
22,2001-10-31,4.02,12.78,23198.98898265354,1.35718,-1.1241133626898275e-08,28.48,28.48,0.0481,28.48,12.78
23,2001-11-30,4.04,20.45,20564.569404220107,1.41781,-5.269431025477551e-06,5.19,5.19,0.0287,5.19,20.45
24,2001-12-31,4.01,10.41,89910.5324981577,1.61136,-6.597752164645499e-07,10.74,10.74,0.0619,10.74,10.41
25,2002-01-31,3.98,6.92,78546.00688164454,2.67195,5.920509030417099e-07,7.38,7.38,0.0263,7.38,6.92
26,2002-02-28,4.01,10.36,169641.2752985045,2.97444,6.310154735179762e-07,7.27,7.27,0.046,7.27,10.36
27,2002-03-31,4.0,8.98,46254.15344173645,2.57833,-3.8272249037047094e-07,-13.32,-13.32,0.0196,-13.32,8.98
28,2002-04-30,4.04,-4.87,18201.61457828672,1.98056,-1.5924189171052667e-07,-23.18,-23.18,0.0301,-23.18,-4.87
29,2002-05-31,4.28,-5.25,34905.35724607281,1.96616,4.5525891894060496e-08,-0.73,-0.73,0.0533,-0.73,-5.25
30,2002-06-30,4.26,-12.73,19443.264492753624,1.48722,-1.0148680363327776e-07,-35.16,-35.16,0.0541,-35.16,-12.73
31,2002-07-31,4.27,-3.77,15333.240739653655,1.65647,-1.6845215990015732e-07,11.38,11.38,0.0458,11.38,-3.77
32,2002-08-31,4.28,1.76,30642.15761997983,1.74289,-5.688087130380481e-07,2.76,2.76,0.0433,2.76,1.76
33,2002-09-30,4.28,-12.08,39702.67474289698,1.36118,-8.05988110435108e-07,-21.9,-21.9,0.0307,-21.9,-12.08
34,2002-10-31,4.28,2.13,11183.657040472175,1.36839,0.0,0.53,0.53,0.0251,0.53,2.13
35,2002-11-30,4.28,8.38,20467.39929328622,1.39719,9.607440218356095e-08,1.04,1.04,0.0229,1.04,8.38
