,Date,riskfree,MA1M,actualreturn
203,2016-11-30,1.23,-2.6,-2.6
204,2016-12-31,1.27,4.44,4.44
205,2017-01-31,1.25,-4.58,-4.58
206,2017-02-28,1.26,10.67,10.67
207,2017-03-31,1.27,8.73,8.73
208,2017-04-30,1.21,-5.6,-5.6
209,2017-05-31,1.26,-0.85,-0.85
210,2017-06-30,1.29,-2.49,-2.49
211,2017-07-31,1.24,-12.18,-12.18
212,2017-08-31,1.27,8.06,8.06
213,2017-09-30,1.27,-3.37,-3.37
214,2017-10-31,1.26,14.29,14.29
215,2017-11-30,1.53,41.99,41.99
216,2017-12-31,1.58,-2.44,-2.44
217,2018-01-31,1.54,9.79,9.79
218,2018-02-28,1.51,-7.45,-7.45
219,2018-03-31,1.54,-6.99,-6.99
220,2018-04-30,1.51,-1.14,-1.14
221,2018-05-31,1.55,12.9,12.9
222,2018-06-30,1.57,-8.5,-8.5
223,2018-07-31,1.52,-3.1,-3.1
224,2018-08-31,1.55,27.85,27.85
225,2018-09-30,1.65,-1.73,-1.73
226,2018-10-31,1.57,-22.89,-22.89
227,2018-11-30,1.76,-5.15,-5.15
228,2018-12-31,1.89,-3.62,-3.62
229,2019-01-31,1.81,-13.33,-13.33
230,2019-02-28,1.8,16.21,16.21
231,2019-03-31,1.81,3.07,3.07
232,2019-04-30,1.79,15.32,15.32
233,2019-05-31,1.79,6.27,6.27
234,2019-06-30,1.83,-6.82,-6.82
235,2019-07-31,1.56,-9.41,-9.41
236,2019-08-31,1.54,1.56,1.56
237,2019-09-30,1.58,23.46,23.46
238,2019-10-31,1.29,-3.43,-3.43
239,2019-11-30,1.28,11.86,11.86
240,2019-12-31,1.39,2.73,2.73
241,2020-01-31,1.25,-6.78,-6.78
242,2020-02-29,1.26,-5.96,-5.96
243,2020-03-31,0.8,-27.67,-27.67
244,2020-04-30,0.76,18.4,18.4
245,2020-05-31,0.49,19.52,19.52
246,2020-06-30,0.57,-24.0,-24.0
247,2020-07-31,0.51,-2.19,-2.19
248,2020-08-31,0.55,4.48,4.48
249,2020-09-30,0.55,26.13,26.13
250,2020-10-31,0.52,-7.86,-7.86
251,2020-11-30,0.6,9.3,9.3
252,2020-12-31,0.61,0.71,0.71
253,2021-01-31,0.52,-6.16,-6.16
254,2021-02-28,0.59,15.73,15.73
255,2021-03-31,0.59,18.45,18.45
256,2021-04-30,0.49,1.93,1.93
257,2021-05-31,0.51,4.07,4.07
258,2021-06-30,0.63,-6.37,-6.37
259,2021-07-31,0.58,-8.22,-8.22
260,2021-08-31,0.9,-3.09,-3.09
261,2021-09-30,0.92,8.63,8.63
262,2021-10-31,0.76,4.24,4.24
263,2021-11-30,1.067,-12.5,-12.5
264,2021-12-31,1.437,11.96,11.96
265,2022-01-31,1.277,-15.93,-15.93
266,2022-02-28,1.39,14.04,14.04
267,2022-03-31,1.454,-5.54,-5.54
268,2022-04-30,1.53,8.2,8.2
269,2022-05-31,1.863,-4.24,-4.24
270,2022-06-30,2.337,-24.37,-24.37
271,2022-07-31,2.341,-1.63,-1.63
