,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
1,2000-01-31,4.79,11.18,35.00382710649562,0.01976,0.46403513108249594,-11.39,0.0686,-11.14,-8.41
2,2000-02-29,4.78,-8.41,72.96535009079076,0.0298,-0.11825527067233409,-11.14,0.0451,49.84,-13.36
3,2000-03-31,5.07,-13.36,51.94857066098642,0.02923,-0.1750364712040096,49.84,0.0684,-1.92,4.71
4,2000-04-30,5.05,4.71,39.90505601783061,0.019,-0.3491619664313429,-1.92,0.0701,-32.05,-17.96
5,2000-05-31,5.06,-17.96,50.199781064423476,0.01582,-0.11847242665210635,-32.05,0.0551,-16.72,1.68
6,2000-06-30,5.12,1.68,32.89266692916831,0.01544,-0.13606682906688958,-16.72,0.0801,2.97,12.61
7,2000-07-31,5.16,12.61,42.33956692408194,0.01411,-0.11808733665304315,2.97,0.0573,-8.64,-14.44
8,2000-08-31,5.13,-14.44,14.728700891684698,0.01401,0.24464416249520235,-8.64,0.0494,-0.68,-3.14
9,2000-09-30,5.12,-3.14,22.421844267849444,0.01068,-1.0745431616072012,-0.68,0.0224,-24.66,-17.36
10,2000-10-31,5.09,-17.36,28.767023177439356,0.01071,0.43516936709113613,-24.66,0.0617,0.3,-16.2
11,2000-11-30,5.37,-16.2,10.849885542582417,0.00928,0.1276242993831848,0.3,0.0596,-13.86,-0.81
12,2000-12-31,5.32,-0.81,14.825558642094306,0.00931,-0.6399476825731913,-13.86,0.0374,-4.25,-4.36
13,2001-01-31,6.08,-4.36,59.0852747877803,0.00874,-0.15942316052994557,-4.25,0.0234,21.84,23.09
14,2001-02-28,5.27,23.09,60.7413087338594,0.01143,0.1403481163262526,21.84,0.0597,38.99,-7.49
15,2001-03-31,5.06,-7.49,58.61178082147232,0.01518,0.5235324529190922,38.99,0.0295,32.76,-9.68
16,2001-04-30,4.96,-9.68,26.23558910792229,0.01567,1.324139689651122,32.76,0.0525,3.23,11.19
17,2001-05-31,5.01,11.19,20.684049183308822,0.01841,0.38336206450909155,3.23,0.0296,17.5,5.02
18,2001-06-30,5.01,5.02,25.987673011357224,0.02228,0.1049001027149856,17.5,0.0405,16.07,-7.17
19,2001-07-31,4.99,-7.17,14.713807219042579,0.02135,1.3895830671726357,16.07,0.036,-4.18,-8.5
20,2001-08-31,4.77,-8.5,17.48864839696292,0.02522,0.6893300692957528,-4.18,0.0285,18.12,0.66
21,2001-09-30,4.54,0.66,13.400155681739665,0.02228,1.7256679186371726,18.12,0.0304,-13.17,-17.28
22,2001-10-31,4.0,-17.28,16.501650502687497,0.02953,1.486307497616836,-13.17,0.0714,32.53,12.78
23,2001-11-30,4.02,12.78,14.60392518745261,0.02742,-0.6698301842910941,32.53,0.0411,2.38,20.45
24,2001-12-31,4.04,20.45,24.107034586658656,0.02972,0.21301245034022498,2.38,0.0338,-0.49,10.41
25,2002-01-31,4.01,10.41,38.48485250697176,0.02685,-0.34162346911813846,-0.49,0.0347,11.2,6.92
26,2002-02-28,3.98,6.92,38.44751601428806,0.03405,-0.2867638223527311,11.2,0.0346,25.88,10.36
27,2002-03-31,4.01,10.36,26.60233696022171,0.03886,-0.1231168028290201,25.88,0.0391,14.14,8.98
28,2002-04-30,4.0,8.98,19.25339211540933,0.03063,-0.3063446577374211,14.14,0.0417,-21.19,-4.87
29,2002-05-31,4.04,-4.87,11.690448867709232,0.02606,-0.07299612273343427,-21.19,0.0321,-14.94,-5.25
30,2002-06-30,4.28,-5.25,10.309133027600994,0.02248,-0.05422344414193704,-14.94,0.0373,-24.67,-12.73
31,2002-07-31,4.26,-12.73,20.778184614388397,0.02156,-0.6793308019900682,-24.67,0.0478,-4.07,-3.77
32,2002-08-31,4.27,-3.77,25.636024395500694,0.01987,-0.49689461381361943,-4.07,0.0437,-10.48,1.76
33,2002-09-30,4.28,1.76,19.40104795907917,0.01551,-0.3248815683971141,-10.48,0.0463,-21.92,-12.08
34,2002-10-31,4.28,-12.08,38.27638126290873,0.01591,-0.3771730391948325,-21.92,0.0411,2.56,2.13
35,2002-11-30,4.28,2.13,21.49129108447733,0.01496,-0.620310823777655,2.56,0.0451,0.4,8.38
36,2002-12-31,4.28,8.38,30.38013108982068,0.01343,-0.23893716761565206,0.4,0.0268,-10.24,-13.23
37,2003-01-31,4.52,-13.23,18.115206321583226,0.01317,-0.49567536257097844,-10.24,0.0481,-0.44,-5.82
38,2003-02-28,4.34,-5.82,29.567023843817292,0.01489,-0.72766450829607,-0.44,0.0414,21.02,-3.15
39,2003-03-31,4.27,-3.15,18.972889246364392,0.01315,-0.6015196587369745,21.02,0.0295,-11.71,-6.59
40,2003-04-30,4.27,-6.59,11.4682123613764,0.01544,0.8616234467666247,-11.71,0.05,10.99,12.34
41,2003-05-31,4.26,12.34,40.95453306916953,0.01975,0.6177201832205796,10.99,0.0282,27.92,5.34
42,2003-06-30,4.01,5.34,19.883376458259303,0.01767,-0.6558734552617863,27.92,0.0469,-10.52,6.13
43,2003-07-31,4.1,6.13,16.819447475428728,0.01583,-0.7209944507661818,-10.52,0.0192,-10.42,7.08
44,2003-08-31,3.75,7.08,14.23461829058254,0.01489,-1.2657791003780936,-10.42,0.0294,-11.63,5.24
45,2003-09-30,3.72,5.24,16.705680143928138,0.01176,-1.2249263315889052,-11.63,0.0238,-21.05,-8.24
46,2003-10-31,3.77,-8.24,13.477480929661818,0.01119,-0.5855225963469636,-21.05,0.0268,-4.83,13.28
47,2003-11-30,3.84,13.28,16.145787657966,0.01238,-0.053367908454569714,-4.83,0.0277,3.61,3.06
48,2003-12-31,3.78,3.06,17.92405029659127,0.01226,0.07287840607277242,3.61,0.0404,-0.95,1.54
49,2004-01-31,3.97,1.54,14.417865354330708,0.0109,-0.7441767421755486,-0.95,0.0224,-4.15,5.4
50,2004-02-29,3.78,5.4,16.48277163488661,0.01005,0.0440691181417985,-4.15,0.0234,-2.64,2.57
51,2004-03-31,3.78,2.57,11.61360869291735,0.00985,-0.45125108165297045,-2.64,0.0198,-1.99,0.05
52,2004-04-30,3.74,0.05,9.854983389337935,0.01079,1.8558982600959457,-1.99,0.0294,15.12,-3.09
53,2004-05-31,3.76,-3.09,9.821748799317298,0.00989,0.7617673870756698,15.12,0.0177,-8.42,-7.35
54,2004-06-30,3.77,-7.35,4.679738317940271,0.01052,-0.056853271095235296,-8.42,0.0533,4.51,-2.2
55,2004-07-31,3.78,-2.2,2.4320055164943177,0.00934,0.22292981212708185,4.51,0.0236,-11.23,-6.46
56,2004-08-31,3.77,-6.46,2.8707925045022007,0.00916,-1.2273061201115154,-11.23,0.0277,-1.95,8.0
57,2004-09-30,3.52,8.0,3.9178827727017507,0.00923,0.23641793630074381,-1.95,0.0102,0.2,4.67
58,2004-10-31,3.55,4.67,10.302670383165829,0.01107,0.37815981349833605,0.2,0.0141,19.88,0.61
59,2004-11-30,3.53,0.61,12.59185435276306,0.01334,1.7534900797812627,19.88,0.028,20.53,5.01
60,2004-12-31,3.26,5.01,7.534900045195957,0.01339,1.372427270235153,20.53,0.0272,0.41,1.63
61,2005-01-31,3.29,1.63,10.598142208867777,0.0134,-0.15452105053587722,0.41,0.0208,13.7,5.04
62,2005-02-28,3.26,5.04,17.69960940809153,0.01672,1.044933131268278,13.7,0.019,28.03,8.09
63,2005-03-31,3.28,8.09,7.446522230801667,0.01415,0.3311247003493949,28.03,0.0267,-15.39,-4.64
64,2005-04-30,3.26,-4.64,4.059428819239109,0.01461,-0.294552277513644,-15.39,0.0315,0.99,-5.28
65,2005-05-31,3.29,-5.28,8.52203460161958,0.01711,0.6542963085164063,0.99,0.0294,17.07,6.17
66,2005-06-30,3.29,6.17,20.21428824358213,0.02046,0.8564170397201787,17.07,0.0287,20.75,3.68
67,2005-07-31,3.3,3.68,15.52894099468012,0.02066,-0.8482178311550859,20.75,0.0212,0.94,11.61
68,2005-08-31,3.27,11.61,6.130806718455511,0.01822,-0.6961596321410116,0.94,0.0251,-11.76,-2.25
69,2005-09-30,3.25,-2.25,8.912447711006331,0.02113,0.13509766050164326,-11.76,0.0217,20.18,12.46
70,2005-10-31,3.28,12.46,15.135039703221548,0.02526,1.2610055671912295,20.18,0.0268,19.52,-5.53
71,2005-11-30,3.51,-5.53,20.341904272842058,0.03485,1.100052114654573,19.52,0.0367,39.92,11.5
72,2005-12-31,3.5,11.5,10.44713050727475,0.03501,0.9042869673789102,39.92,0.0437,-1.35,8.39
73,2006-01-31,3.76,8.39,16.04206781247225,0.03999,0.39825456960788314,-1.35,0.0374,9.59,1.81
74,2006-02-28,3.76,1.81,5.936824585083841,0.04065,0.2869505908023001,9.59,0.0418,0.0,-1.77
75,2006-03-31,3.99,-1.77,7.724153146274312,0.04765,0.4144652237748349,0.0,0.0229,17.21,-0.7
76,2006-04-30,3.97,-0.7,8.450498255295667,0.06065,-0.2657679639193179,17.21,0.0225,30.94,6.56
77,2006-05-31,3.97,6.56,8.715982405895932,0.06082,-0.833359244642815,30.94,0.0233,0.27,-7.11
78,2006-06-30,3.96,-7.11,5.675575801676118,0.05415,-0.009862177183157876,0.27,0.0306,-10.96,-2.08
79,2006-07-31,4.21,-2.08,4.826234794945925,0.05832,1.066812273027509,-10.96,0.0424,7.69,0.63
80,2006-08-31,4.22,0.63,3.675409461074185,0.05915,0.809036742087814,7.69,0.0313,1.43,4.11
81,2006-09-30,4.49,4.11,4.916161547353035,0.06565,0.11994485059613222,1.43,0.0213,10.06,1.87
82,2006-10-31,4.48,1.87,4.284455037310833,0.06265,0.8794913287642293,10.06,0.0148,-4.57,-0.68
83,2006-11-30,4.48,-0.68,3.3022181090222227,0.06332,-0.8275578306503886,-4.57,0.0153,0.26,4.59
84,2006-12-31,4.49,4.59,2.727489001429342,0.06565,3.785799333779128,0.26,0.0168,8.54,1.63
85,2007-01-31,4.6,1.63,3.790348956596397,0.01982,-1.0693153744090942,8.54,0.011,-18.78,-5.07
86,2007-02-28,4.61,-5.07,2.912952082049382,0.01945,-0.32829249805974237,-18.78,0.0256,-5.71,4.1
87,2007-03-31,4.55,4.1,4.1613561813186815,0.01933,-1.2701745887194245,-5.71,0.0242,-0.64,2.4
88,2007-04-30,4.63,2.4,9.654578923180196,0.02094,0.509214481263198,-0.64,0.0137,8.33,5.84
89,2007-05-31,4.88,5.84,1.0600155173184524,0.02403,-6.7079970327362926,8.33,0.0221,14.78,9.02
90,2007-06-30,4.56,9.02,48.606553864942526,0.03313,-0.41959450903729595,14.78,0.033,58.26,4.36
91,2007-07-31,4.52,4.36,31.72106545707623,0.03441,-1.746220121209092,58.26,0.0657,3.85,10.4
92,2007-08-31,4.76,10.4,22.141116892291958,0.03059,0.679676881564921,3.85,0.0342,-11.11,-2.47
93,2007-09-30,4.98,-2.47,13.035624339879313,0.03386,0.4991491436832951,-11.11,0.0499,10.06,6.38
94,2007-10-31,4.98,6.38,12.325313467213851,0.04843,0.0559661246731928,10.06,0.0361,43.01,5.35
95,2007-11-30,5.02,5.35,5.465846940129104,0.04278,-0.16801304710427972,43.01,0.06,-0.21,-7.11
96,2007-12-31,5.02,-7.11,2.6214119108333414,0.03805,0.34383804520216515,-0.21,0.0518,-3.46,3.61
97,2008-01-31,5.02,3.61,1.5272072823126335,0.03821,0.5322723400929222,-3.46,0.0442,-8.13,-13.88
98,2008-02-29,4.96,-13.88,1.8871293139985175,0.04627,1.5081346226521082,-8.13,0.0438,24.0,4.37
99,2008-03-31,4.94,4.37,1.6258787655128994,0.0404,0.0641838477091583,24.0,0.0395,-12.69,0.37
100,2008-04-30,4.98,0.37,1.6013675274469494,0.0415,0.21564927955384092,-12.69,0.0259,1.21,7.97
101,2008-05-31,4.95,7.97,3.928541051009547,0.04767,-0.02978856012513693,1.21,0.0288,14.87,1.05
102,2008-06-30,5.04,1.05,2.4716395831476894,0.0406,-0.9097194136290893,14.87,0.0444,-14.82,-10.08
103,2008-07-31,5.01,-10.08,4.848015125177198,0.03045,-1.1146451095784116,-14.82,0.0155,-25.0,-4.4
104,2008-08-31,5.03,-4.4,1.3913278339885287,0.02637,0.11346277822048513,-25.0,0.0489,-13.4,-5.47
105,2008-09-30,5.25,-5.47,1.3779654590504857,0.02746,0.2367754799559313,-13.4,0.0171,4.15,-1.24
106,2008-10-31,5.22,-1.24,1.6446594071020106,0.01463,-1.8276677937072172,4.15,0.046,-46.74,-20.96
107,2008-11-30,4.14,-20.96,1.0423983547806872,0.01296,-0.03137808292960526,-46.74,0.0833,4.33,6.22
108,2008-12-31,3.99,6.22,1.996543447334133,0.01552,0.020767195476278113,4.33,0.0579,19.82,4.05
109,2009-01-31,3.02,4.05,4.264122673658769,0.0232,-0.07067808649372824,19.82,0.0432,48.08,3.4
110,2009-02-28,2.41,3.4,2.911963718946978,0.0231,0.346649123082723,48.08,0.0611,5.5,-2.6
111,2009-03-31,1.87,-2.6,1.8837287800274387,0.0243,0.20733781669820928,5.5,0.05,5.22,13.72
112,2009-04-30,1.73,13.72,3.383695019091838,0.02551,-0.2624225520017533,5.22,0.0384,9.01,12.09
113,2009-05-31,1.85,12.09,2.225856444905789,0.0241,-0.3296632162753503,9.01,0.0325,-3.23,3.85
114,2009-06-30,1.96,3.85,1.2579095690314337,0.02209,0.24955427928872098,-3.23,0.0368,-8.33,0.16
115,2009-07-31,1.96,0.16,1.3751922245317567,0.02219,-0.8844460582187358,-8.33,0.0276,0.45,13.39
116,2009-08-31,1.95,13.39,1.214200291794808,0.0229,0.9329528550926914,0.45,0.0266,3.17,2.21
117,2009-09-30,1.99,2.21,1.3569953355648614,0.0233,1.041125957088055,3.17,0.0243,-0.85,5.93
118,2009-10-31,2.0,5.93,1.6377344916153558,0.02179,1.4000782103792793,-0.85,0.0212,-6.47,-5.89
119,2009-11-30,2.01,-5.89,0.7861352538972555,0.01868,-0.8119882683154329,-6.47,0.0205,-14.29,-1.0
120,2009-12-31,2.01,-1.0,0.6831746469434341,0.02039,0.516739496759424,-14.29,0.0239,9.14,8.36
121,2010-01-31,2.01,8.36,0.5509490748737366,0.01739,-0.581730246742128,9.14,0.0166,-4.63,-4.54
122,2010-02-28,2.0,-4.54,0.5521270506019917,0.01682,-0.8598784346001965,-4.63,0.0159,-1.58,-3.04
123,2010-03-31,2.01,-3.04,1.2814241872946588,0.01886,0.5973255381389369,-1.58,0.0144,12.18,6.34
124,2010-04-30,2.0,6.34,1.17278702460133,0.01913,0.27640068158916037,12.18,0.0224,2.4,2.87
125,2010-05-31,2.0,2.87,1.208586674934088,0.01851,-0.20899595197065404,2.4,0.0182,-3.29,-5.97
126,2010-06-30,2.0,-5.97,6.280459842235847,0.02111,0.019303983602288195,-3.29,0.0298,14.08,3.04
127,2010-07-31,2.03,3.04,4.743554715374748,0.0212,-0.1143339696555205,14.08,0.0465,0.43,3.8
128,2010-08-31,2.28,3.8,1.7085031179411654,0.01886,-0.7507706244142257,0.43,0.0332,-11.02,-1.06
129,2010-09-30,2.28,-1.06,1.712583331568005,0.02039,-0.5165695597893122,-11.02,0.0184,6.57,7.12
130,2010-10-31,2.27,7.12,3.0481212597891503,0.02066,-0.03362811480523683,6.57,0.0279,5.02,0.29
131,2010-11-30,2.26,0.29,1.3565957820396428,0.01922,0.2663500059926246,5.02,0.0176,-6.96,2.74
132,2010-12-31,2.51,2.74,0.9942096116777618,0.02003,-0.07847615018440728,-6.96,0.0179,4.21,8.63
133,2011-01-31,2.51,8.63,2.201605106605749,0.02313,-0.3128562102152344,4.21,0.0145,-5.38,0.71
134,2011-02-28,2.75,0.71,0.8653930390784834,0.02068,1.63705443786299,-5.38,0.0146,-10.19,-6.14
135,2011-03-31,2.76,-6.14,1.702384494720311,0.01952,-2.000255183723866,-10.19,0.0152,-5.62,8.78
136,2011-04-30,2.99,8.78,3.5145696622712186,0.01974,0.050440977650057894,-5.62,0.0209,0.9,5.9
137,2011-05-31,3.02,5.9,1.148324205011415,0.01969,1.8955358376147162,0.9,0.0279,-0.22,-2.63
138,2011-06-30,3.03,-2.63,1.1609966099770141,0.0166,-0.7361312657770085,-0.22,0.0193,-12.49,-2.68
139,2011-07-31,3.28,-2.68,0.8197606389686222,0.01721,0.7758620597610099,-12.49,0.0183,3.7,0.91
140,2011-08-31,3.27,0.91,1.0534002010075192,0.01425,-0.5816409539899786,3.7,0.0227,-17.2,-12.61
141,2011-09-30,3.27,-12.61,33.6884952550759,0.01351,-0.3821448357204837,-17.2,0.0293,-3.75,-4.85
142,2011-10-31,3.28,-4.85,49.01376427072752,0.01487,-0.03576065317673757,-3.75,0.0865,10.06,8.45
143,2011-11-30,3.26,8.45,13.048386286262158,0.01294,-0.05242463778514096,10.06,0.0972,-14.86,-3.48
144,2011-12-31,3.27,-3.48,4.299601817087502,0.0096,0.04780397632247679,-14.86,0.0396,-20.51,-1.82
157,2013-01-31,2.77,4.85,20.73762129696794,1.03643,-0.10970411096779281,-10.49,0.065,19.27,-2.22
158,2013-02-28,2.76,-2.22,14.531630711641991,0.8939,-0.03014360261935446,19.27,0.0662,-18.39,3.85
160,2013-04-30,2.75,-1.72,3.487617865299191,0.75981,-2.0873774274411256,0.0,0.0,-15.0,-2.91
161,2013-05-31,2.78,-2.91,25.450283202643746,0.86162,-0.60421624135048,-15.0,0.0335,13.4,2.25
162,2013-06-30,2.5,2.25,5.894043256559707,0.80699,-0.42032558752568555,13.4,0.0755,-15.8,-6.31
163,2013-07-31,2.5,-6.31,8.618128546965776,0.88273,-0.4483678940218834,-15.8,0.0412,9.38,2.36
164,2013-08-31,2.53,2.36,8.649113708166364,0.86907,-0.13952200735405976,9.38,0.0496,13.09,1.19
165,2013-09-30,2.51,1.19,10.392714072419611,0.93363,-0.07595264010080832,13.09,0.0202,7.43,3.64
166,2013-10-31,2.5,3.64,4.64941032899246,0.79334,-0.233409853846531,7.43,0.037,-15.03,2.3
167,2013-11-30,2.52,2.3,2.461675290686519,0.75237,-0.09915934116517584,-15.03,0.0191,-6.05,-0.26
168,2013-12-31,2.5,-0.26,9.933550855388456,0.75981,-0.7055568883335774,-6.05,0.016,0.99,-1.98
169,2014-01-31,2.52,-1.98,5.501285936290671,0.57888,-0.7117698442682165,0.99,0.0317,15.2,-3.96
170,2014-02-28,2.51,-3.96,3.789591027400502,0.48856,-0.31957964205032086,15.2,0.0202,-15.48,2.18
171,2014-03-31,2.49,2.18,2.0764180827813457,0.44504,0.06009948310465657,-15.48,0.024,-8.91,-0.12
172,2014-04-30,2.49,-0.12,2.9469494650614747,0.36129,-2.1055878622633823,-8.91,0.0158,-16.67,-1.08
173,2014-05-31,2.5,-1.08,15.294480219361718,0.42698,-0.45633238839661483,-16.67,0.0159,18.18,1.81
174,2014-06-30,2.49,1.81,3.191802242985145,0.40809,0.3736747762847516,18.18,0.0449,-4.42,0.24
175,2014-07-31,2.49,0.24,4.179194766752642,0.42533,0.2177763962882465,-4.42,0.0168,4.23,3.5
176,2014-08-31,2.49,3.5,1.889564838494364,0.3966,-0.5008480044542967,4.23,0.0307,-8.35,-0.97
177,2014-09-30,2.24,-0.97,1.8087790439827935,0.36211,-0.4182652010640761,-8.35,0.0097,-8.7,-3.26
178,2014-10-31,2.24,-3.26,1.5792169928767328,0.31941,-0.36319890073681044,-8.7,0.0125,-11.79,-2.46
179,2014-11-30,1.97,-2.46,1.3489047773444376,0.33337,-0.1934616905522434,-11.79,0.0195,8.85,4.27
180,2014-12-31,1.99,4.27,0.95541854864706,0.31613,-0.6875032639452546,8.85,0.0251,-5.17,-3.8
181,2015-01-31,2.03,-3.8,1.660703793373751,0.35304,-0.4882045683494241,-5.17,0.0166,8.31,2.39
182,2015-02-28,2.0,2.39,2.357912194989057,0.38437,0.08869373769528018,8.31,0.0318,12.66,-0.29
183,2015-03-31,1.99,-0.29,2.742560130385394,0.3886,-0.16125470853517024,12.66,0.0216,1.1,2.31
184,2015-04-30,1.74,2.31,6.334421162231243,0.40215,-0.2694242993908326,1.1,0.0208,5.56,3.55
185,2015-05-31,1.74,3.55,3.4039737893963062,0.39961,0.24518182840108868,5.56,0.0282,-2.88,-2.85
186,2015-06-30,1.74,-2.85,6.17467619371118,0.42754,0.06847178329055781,-2.88,0.0225,6.99,-3.12
187,2015-07-31,1.5,-3.12,8.879211929824562,0.50035,0.025346920099705975,6.99,0.0421,17.03,-3.16
188,2015-08-31,1.5,-3.16,3.252924075968794,0.49866,-0.5864154411189503,17.03,0.0265,-0.34,-4.71
189,2015-09-30,1.52,-4.71,4.5430267705500205,0.59772,0.34423352818761005,-0.34,0.0291,20.68,1.68
