,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,1.693230500946951e-06,2.35,2.35
1,2000-01-31,4.78,9.471932866864236e-06,-1.04,-1.04
2,2000-02-29,5.07,8.330387309884788e-06,-30.23,-30.23
3,2000-03-31,5.05,-1.3238365708617702e-05,-10.68,-10.68
4,2000-04-30,5.06,3.2942324312631856e-06,24.6,24.6
5,2000-05-31,5.12,9.007109133087165e-06,11.03,11.03
6,2000-06-30,5.16,4.52348448764282e-06,9.76,9.76
7,2000-07-31,5.13,1.6384728801929255e-05,24.51,24.51
8,2000-08-31,5.12,-2.357911521685393e-06,48.95,48.95
9,2000-09-30,5.09,-5.066126939547221e-06,-26.14,-26.14
10,2000-10-31,5.37,3.4642419373373455e-06,14.29,14.29
11,2000-11-30,5.32,6.40437506086079e-07,4.48,4.48
12,2000-12-31,6.08,-3.751293785776859e-06,-13.33,-13.33
13,2001-01-31,5.27,1.165446236117596e-05,24.44,24.44
14,2001-02-28,5.06,9.610026956238329e-06,5.35,5.35
15,2001-03-31,4.96,-2.5787652790699756e-06,-9.09,-9.09
16,2001-04-30,5.01,9.025242405844505e-06,18.53,18.53
17,2001-05-31,5.01,4.38240957111299e-06,24.07,24.07
18,2001-06-30,4.99,-6.970568250057191e-06,6.81,6.81
19,2001-07-31,4.77,-2.7929313854445625e-06,-27.75,-27.75
20,2001-08-31,4.54,-1.2527169833419648e-05,-18.18,-18.18
21,2001-09-30,4.0,1.0322371198002895e-05,-3.82,-3.82
22,2001-10-31,4.02,-2.7945312774111692e-06,6.61,6.61
23,2001-11-30,4.04,1.0882097687041447e-06,3.93,3.93
24,2001-12-31,4.01,-1.3002716616898052e-05,-16.12,-16.12
25,2002-01-31,3.98,1.3405110976716467e-05,41.16,41.16
26,2002-02-28,4.01,1.5253512547956918e-05,10.64,10.64
27,2002-03-31,4.0,1.1031381663739997e-05,29.78,29.78
28,2002-04-30,4.04,-2.1020242322494192e-05,-36.61,-36.61
29,2002-05-31,4.28,4.3476361977233666e-06,0.0,0.0
30,2002-06-30,4.26,-5.372782185175534e-06,-11.41,-11.41
