,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
191,2015-11-30,24200.0,24200.0,21235.0,19300.0,40950.0,29381.0,19300.0,24200.0,22860.0,21150.0,1.26,-37.47,11.78,-22.06,79371.0,0.0386,0.0361,0.0351,0.0383,1.5,13.62
192,2015-12-31,24900.0,25400.0,24428.0,23200.0,40950.0,29154.0,19300.0,25400.0,24520.0,23500.0,18.01,-22.07,-1.97,-5.86,56341.0,0.0382,0.0294,0.034,0.0302,1.52,2.89
193,2016-01-31,21200.0,24600.0,22475.0,19950.0,40950.0,28828.0,19300.0,21200.0,20980.0,20400.0,-2.53,-33.96,5.47,-22.63,51556.0,0.0379,0.029,0.0339,0.0306,1.5,-11.85
194,2016-02-29,19700.0,21450.0,19388.0,17300.0,40950.0,28247.0,17300.0,19700.0,18860.0,18000.0,-16.53,-17.57,8.84,-28.75,59486.0,0.0352,0.0374,0.0349,0.0322,1.52,-7.08
195,2016-03-31,20350.0,20350.0,19563.0,19000.0,40950.0,26966.0,17300.0,20350.0,19630.0,19050.0,-18.27,-3.55,4.9,-42.35,95306.0,0.0294,0.0154,0.0333,0.0286,1.53,3.3
196,2016-04-30,20650.0,20650.0,19355.0,18500.0,40950.0,25630.0,17300.0,20650.0,19600.0,18750.0,-2.59,-5.06,11.62,-43.58,121981.0,0.0284,0.0222,0.0332,0.0263,1.5,5.9
197,2016-05-31,20350.0,22650.0,20348.0,18750.0,38350.0,24237.0,17300.0,20550.0,19780.0,18750.0,3.3,-15.91,7.96,-47.42,101457.0,0.028,0.0318,0.0332,0.0237,1.48,-1.45
198,2016-06-30,19150.0,21300.0,19913.0,18700.0,34000.0,22834.0,17300.0,19300.0,18970.0,18700.0,-3.77,-23.09,-4.73,-40.06,62520.0,0.0279,0.0278,0.0335,0.0276,1.23,-6.81
199,2016-07-31,24250.0,25750.0,22628.0,19200.0,31150.0,21992.0,17300.0,25750.0,25030.0,24250.0,17.43,14.39,-1.82,-24.45,145948.0,0.0301,0.0388,0.0339,0.0322,1.24,25.65
200,2016-08-31,24400.0,27400.0,26163.0,24400.0,27400.0,21907.0,17300.0,26500.0,25260.0,24400.0,19.9,23.86,-9.12,1.46,92548.0,0.0286,0.0265,0.0316,0.032,1.25,0.62
201,2016-09-30,24650.0,25600.0,24208.0,23400.0,27400.0,21853.0,17300.0,24650.0,24100.0,23700.0,28.72,23.87,3.35,16.82,64078.0,0.0287,0.0191,0.0288,0.0298,1.26,-2.76
202,2016-10-31,24750.0,25850.0,24368.0,23200.0,27400.0,22004.0,17300.0,25850.0,25120.0,24600.0,2.06,19.85,-3.32,16.2,85365.0,0.0281,0.0238,0.0288,0.0234,1.24,0.41
203,2016-11-30,15950.0,24550.0,18795.0,15750.0,27400.0,21826.0,15750.0,16650.0,16270.0,15750.0,-37.08,-22.38,-5.62,-34.09,47507.0,0.0328,0.0462,0.0303,0.0328,1.23,-38.3
204,2016-12-31,17550.0,17550.0,16693.0,15400.0,27400.0,21178.0,15400.0,17550.0,17410.0,16950.0,-27.93,-9.07,6.36,-27.03,20270.0,0.0306,0.0191,0.0298,0.0338,1.27,11.43
205,2017-01-31,16450.0,17650.0,16978.0,16200.0,27400.0,20716.0,15400.0,16750.0,16420.0,16200.0,-33.54,-32.16,0.92,-22.41,18127.0,0.028,0.0181,0.029,0.0314,1.25,-6.27
206,2017-02-28,16500.0,17200.0,16645.0,16150.0,27400.0,20498.0,15400.0,17150.0,16810.0,16500.0,0.92,-33.6,-2.65,-14.51,27063.0,0.0264,0.0147,0.0272,0.0174,1.26,0.61
207,2017-03-31,18050.0,18200.0,17370.0,16000.0,27400.0,20293.0,15400.0,18200.0,18150.0,18050.0,2.85,-26.77,2.85,-11.3,32358.0,0.0266,0.0158,0.0273,0.0163,1.27,9.39
208,2017-04-30,19400.0,19650.0,19210.0,18400.0,27400.0,20282.0,15400.0,19600.0,19460.0,19350.0,18.29,-24.95,-1.27,-2.51,14780.0,0.024,0.0136,0.027,0.015,1.21,6.59
209,2017-05-31,23500.0,24550.0,22360.0,19400.0,27400.0,20447.0,15400.0,24250.0,23820.0,23450.0,42.42,47.34,-4.08,15.48,44533.0,0.0181,0.0242,0.0265,0.0186,1.26,21.13
210,2017-06-30,27550.0,28150.0,25143.0,22800.0,28150.0,20881.0,15400.0,28150.0,27690.0,27300.0,51.37,56.98,5.96,43.86,78418.0,0.0196,0.0267,0.0263,0.022,1.29,16.24
