,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,4.35,4.35
1,2000-01-31,4.78,-0.92,-0.92
2,2000-02-29,5.07,-37.03,-37.03
3,2000-03-31,5.05,6.7,6.7
4,2000-04-30,5.06,-18.45,-18.45
5,2000-05-31,5.12,7.89,7.89
6,2000-06-30,5.16,30.5,30.5
7,2000-07-31,5.13,-11.49,-11.49
8,2000-08-31,5.12,2.6,2.6
9,2000-09-30,5.09,2.72,2.72
10,2000-10-31,5.37,3.6,3.6
11,2000-11-30,5.32,-2.44,-2.44
12,2000-12-31,6.08,1.95,1.95
13,2001-01-31,5.27,12.26,12.26
14,2001-02-28,5.06,-5.85,-5.85
15,2001-03-31,4.96,-22.49,-22.49
16,2001-04-30,5.01,18.16,18.16
17,2001-05-31,5.01,12.57,12.57
18,2001-06-30,4.99,2.11,2.11
19,2001-07-31,4.77,0.17,0.17
20,2001-08-31,4.54,-2.57,-2.57
21,2001-09-30,4.0,-14.24,-14.24
