,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,600.0,980.0,789.0,580.0,2695.0,1235.0,580.0,665.0,612.0,580.0,-64.91,-60.0,-19.46,-24.05,33676.0,0.0772,0.0867,0.0721,0.0652,4.79,-39.09
1,2000-01-31,635.0,775.0,629.0,500.0,2695.0,1215.0,500.0,670.0,641.0,590.0,-47.95,-68.09,5.83,-29.44,19862.0,0.0746,0.0857,0.0722,0.0781,4.78,5.83
2,2000-02-29,620.0,640.0,558.0,490.0,2695.0,1186.0,490.0,620.0,545.0,500.0,-27.06,-65.36,22.77,-25.3,49420.0,0.0727,0.075,0.0731,0.0821,5.07,-7.46
3,2000-03-31,620.0,985.0,695.0,570.0,2695.0,1177.0,490.0,670.0,621.0,580.0,3.33,-61.96,-3.88,-20.51,28340.0,0.0805,0.1126,0.0795,0.0912,5.05,0.0
4,2000-04-30,740.0,790.0,634.0,530.0,2695.0,1167.0,490.0,740.0,663.0,620.0,10.45,-39.84,8.82,-6.92,39518.0,0.086,0.0877,0.0826,0.0934,5.06,10.45
5,2000-05-31,580.0,850.0,660.0,515.0,2695.0,1156.0,490.0,580.0,553.0,515.0,-6.45,-40.21,12.62,-28.83,11062.0,0.0881,0.0775,0.085,0.0944,5.12,-21.62
6,2000-06-30,525.0,590.0,531.0,500.0,2695.0,1073.0,490.0,530.0,517.0,500.0,-9.48,-12.5,-0.94,-61.11,25924.0,0.0826,0.0452,0.0796,0.0718,5.16,-7.89
7,2000-07-31,680.0,805.0,708.0,600.0,2695.0,978.0,490.0,790.0,726.0,680.0,-8.11,7.09,-4.9,-65.83,29800.0,0.082,0.0825,0.0794,0.0693,5.13,29.52
8,2000-08-31,1365.0,1365.0,916.0,700.0,2685.0,887.0,490.0,1365.0,1088.0,900.0,135.34,120.16,32.52,-31.58,135626.0,0.0873,0.1038,0.0805,0.0823,5.12,100.74
9,2000-09-30,1500.0,2350.0,1660.0,1190.0,2350.0,864.0,490.0,1500.0,1353.0,1210.0,200.0,150.0,-2.28,-6.83,147354.0,0.0882,0.1229,0.0839,0.1015,5.09,44.93
