,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,40.45,40.45
1,2000-01-31,4.78,-15.21,-15.21
2,2000-02-29,5.07,29.5,29.5
3,2000-03-31,5.05,-5.33,-5.33
4,2000-04-30,5.06,-22.62,-22.62
5,2000-05-31,5.12,-28.81,-28.81
6,2000-06-30,5.16,15.38,15.38
7,2000-07-31,5.13,-16.38,-16.38
8,2000-08-31,5.12,0.68,0.68
9,2000-09-30,5.09,6.23,6.23
10,2000-10-31,5.37,-2.32,-2.32
11,2000-11-30,5.32,-8.03,-8.03
12,2000-12-31,6.08,-14.97,-14.97
13,2001-01-31,5.27,23.95,23.95
14,2001-02-28,5.06,8.64,8.64
15,2001-03-31,4.96,-15.91,-15.91
16,2001-04-30,5.01,3.38,3.38
17,2001-05-31,5.01,4.58,4.58
18,2001-06-30,4.99,-5.32,-5.32
19,2001-07-31,4.77,-10.72,-10.72
20,2001-08-31,4.54,-13.76,-13.76
21,2001-09-30,4.0,-30.61,-30.61
22,2001-10-31,4.02,9.17,9.17
23,2001-11-30,4.04,9.78,9.78
24,2001-12-31,4.01,-5.45,-5.45
25,2002-01-31,3.98,21.75,21.75
26,2002-02-28,4.01,2.22,2.22
27,2002-03-31,4.0,7.97,7.97
28,2002-04-30,4.04,-2.01,-2.01
29,2002-05-31,4.28,9.04,9.04
30,2002-06-30,4.26,-32.97,-32.97
31,2002-07-31,4.27,-3.44,-3.44
32,2002-08-31,4.28,18.44,18.44
33,2002-09-30,4.28,34.29,34.29
34,2002-10-31,4.28,-23.4,-23.4
35,2002-11-30,4.28,-5.27,-5.27
36,2002-12-31,4.52,-2.71,-2.71
37,2003-01-31,4.34,-11.29,-11.29
38,2003-02-28,4.27,7.9,7.9
39,2003-03-31,4.27,-9.66,-9.66
40,2003-04-30,4.26,0.33,0.33
41,2003-05-31,4.01,12.4,12.4
42,2003-06-30,4.1,-3.68,-3.68
43,2003-07-31,3.75,-5.5,-5.5
44,2003-08-31,3.72,7.0,7.0
45,2003-09-30,3.77,-6.23,-6.23
46,2003-10-31,3.84,-5.32,-5.32
47,2003-11-30,3.78,-11.21,-11.21
48,2003-12-31,3.97,2.91,2.91
49,2004-01-31,3.78,-4.72,-4.72
50,2004-02-29,3.78,20.0,20.0
51,2004-03-31,3.74,-9.0,-9.0
52,2004-04-30,3.76,0.37,0.37
53,2004-05-31,3.77,10.2,10.2
54,2004-06-30,3.78,-0.86,-0.86
55,2004-07-31,3.77,-0.7,-0.7
56,2004-08-31,3.52,-4.9,-4.9
57,2004-09-30,3.55,1.32,1.32
58,2004-10-31,3.53,20.3,20.3
59,2004-11-30,3.26,-3.22,-3.22
60,2004-12-31,3.29,4.6,4.6
61,2005-01-31,3.26,82.58,82.58
62,2005-02-28,3.28,-12.92,-12.92
63,2005-03-31,3.26,45.93,45.93
64,2005-04-30,3.29,9.85,9.85
65,2005-05-31,3.29,-14.29,-14.29
66,2005-06-30,3.3,-11.49,-11.49
67,2005-07-31,3.27,10.34,10.34
68,2005-08-31,3.25,5.47,5.47
69,2005-09-30,3.28,18.08,18.08
70,2005-10-31,3.51,3.75,3.75
71,2005-11-30,3.5,81.52,81.52
72,2005-12-31,3.76,11.32,11.32
73,2006-01-31,3.76,-3.45,-3.45
74,2006-02-28,3.99,-2.41,-2.41
75,2006-03-31,3.97,-0.35,-0.35
76,2006-04-30,3.97,2.29,2.29
77,2006-05-31,3.96,50.34,50.34
