,Date,riskfree,MA1M,actualreturn
73,2006-01-31,3.76,2.38,2.38
74,2006-02-28,3.99,-13.09,-13.09
75,2006-03-31,3.97,10.84,10.84
76,2006-04-30,3.97,2.89,2.89
77,2006-05-31,3.96,-7.34,-7.34
78,2006-06-30,4.21,3.96,3.96
79,2006-07-31,4.22,-4.26,-4.26
80,2006-08-31,4.49,-2.93,-2.93
81,2006-09-30,4.48,4.21,4.21
82,2006-10-31,4.48,0.35,0.35
83,2006-11-30,4.49,7.34,7.34
84,2006-12-31,4.6,3.27,3.27
85,2007-01-31,4.61,-4.91,-4.91
86,2007-02-28,4.55,7.99,7.99
87,2007-03-31,4.63,-2.6,-2.6
88,2007-04-30,4.88,0.62,0.62
89,2007-05-31,4.56,-4.08,-4.08
90,2007-06-30,4.52,-3.43,-3.43
91,2007-07-31,4.76,10.99,10.99
92,2007-08-31,4.98,-11.2,-11.2
93,2007-09-30,4.98,-4.75,-4.75
94,2007-10-31,5.02,4.98,4.98
95,2007-11-30,5.02,-4.52,-4.52
96,2007-12-31,5.02,14.03,14.03
97,2008-01-31,4.96,-8.73,-8.73
98,2008-02-29,4.94,-8.4,-8.4
99,2008-03-31,4.98,-3.57,-3.57
100,2008-04-30,4.95,10.34,10.34
101,2008-05-31,5.04,-5.18,-5.18
102,2008-06-30,5.01,-6.4,-6.4
103,2008-07-31,5.03,-4.47,-4.47
104,2008-08-31,5.25,4.72,4.72
105,2008-09-30,5.22,-28.99,-28.99
106,2008-10-31,4.14,-27.4,-27.4
107,2008-11-30,3.99,-18.79,-18.79
108,2008-12-31,3.02,11.43,11.43
109,2009-01-31,2.41,18.72,18.72
110,2009-02-28,1.87,-7.5,-7.5
111,2009-03-31,1.73,12.43,12.43
112,2009-04-30,1.85,6.51,6.51
113,2009-05-31,1.96,43.75,43.75
114,2009-06-30,1.96,-8.36,-8.36
115,2009-07-31,1.95,27.74,27.74
116,2009-08-31,1.99,-6.43,-6.43
117,2009-09-30,2.0,20.65,20.65
118,2009-10-31,2.01,-10.84,-10.84
119,2009-11-30,2.01,-7.04,-7.04
120,2009-12-31,2.01,-2.23,-2.23
121,2010-01-31,2.0,-0.45,-0.45
122,2010-02-28,2.01,-0.15,-0.15
123,2010-03-31,2.0,4.63,4.63
124,2010-04-30,2.0,0.29,0.29
125,2010-05-31,2.0,-10.33,-10.33
126,2010-06-30,2.03,9.14,9.14
127,2010-07-31,2.28,7.31,7.31
128,2010-08-31,2.28,-12.48,-12.48
129,2010-09-30,2.27,5.63,5.63
130,2010-10-31,2.26,-6.72,-6.72
131,2010-11-30,2.51,18.94,18.94
