,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,80.6351839037756,1.61663,0.11015382230673532,-30.15,0.0592,-30.15,11.18
1,2000-01-31,4.78,-8.41,45.06087372224419,408.93906,0.1463914001428432,-4.68,0.0585,-4.68,-8.41
2,2000-02-29,5.07,-13.36,38.155057936389426,401.22106,0.5348842916671022,-1.52,0.061,-1.52,-13.36
3,2000-03-31,5.05,4.71,62.454701728563,398.13386,0.10313290784582603,-0.77,0.0667,-0.77,4.71
4,2000-04-30,5.06,-17.96,25.811528746271726,197.83435,-0.3210728448697282,-54.54,0.0582,-54.54,-17.96
5,2000-05-31,5.12,1.68,41.21112475547497,182.09884,-0.1629490403486481,-7.96,0.0919,-7.96,1.68
6,2000-06-30,5.16,12.61,44.89845813977232,189.80532,-0.5096066423326362,7.89,0.0766,7.89,12.61
7,2000-07-31,5.13,-14.44,43.36428850714698,151.22682,-0.025766922737286483,-20.33,0.0459,-20.33,-14.44
8,2000-08-31,5.12,-3.14,15.53519410380666,141.97673,0.0002142787386660766,-6.12,0.0283,-6.12,-3.14
9,2000-09-30,5.09,-17.36,48.764337108677076,171.90416,0.004936554211404178,11.4,0.0711,11.4,-17.36
10,2000-10-31,5.37,-16.2,63.53767793953813,89.50582,-0.006097981247528824,-47.94,0.067,-47.94,-16.2
11,2000-11-30,5.32,-0.81,39.504804772009734,72.52621,-0.000128037226698603,-26.79,0.042,-26.79,-0.81
12,2000-12-31,6.08,-4.36,51.03832393700323,67.8954,0.009293715128209533,-19.41,0.0859,-19.41,-4.36
25,2002-01-31,3.98,6.92,38.39222913517821,9.03955,0.0011257448480619708,5.99,0.0343,5.99,6.92
26,2002-02-28,4.01,10.36,151.16523279202403,11.45608,-0.002340496321777123,27.81,0.063,27.81,10.36
27,2002-03-31,4.0,8.98,145.53038567924307,8.03304,-0.005614480030928187,-29.88,0.0768,-29.88,8.98
28,2002-04-30,4.04,-4.87,56.86004511923143,5.16482,-0.004384943272473067,-35.7,0.0403,-35.7,-4.87
29,2002-05-31,4.28,-5.25,152.7384173931533,5.10541,0.0006441719830016955,-1.16,0.0638,-1.16,-5.25
30,2002-06-30,4.26,-12.73,69.1462223344318,3.76826,0.003284008228675788,-27.25,0.0739,-27.25,-12.73
31,2002-07-31,4.27,-3.77,173.1704675297773,5.13568,-0.0030602789678990817,36.25,0.0756,36.25,-3.77
32,2002-08-31,4.28,1.76,157.41157474965812,5.31501,0.0004657331015508242,0.85,0.0306,0.85,1.76
33,2002-09-30,4.28,-12.08,108.04491926798102,4.0395,7.391825063152094e-05,-24.01,0.0527,-24.01,-12.08
34,2002-10-31,4.28,2.13,29.58905092294169,3.94871,-0.001971442460491476,-2.23,0.0373,-2.23,2.13
35,2002-11-30,4.28,8.38,34.57488824095226,3.93414,-0.005961502346680816,-6.43,0.0229,-6.43,8.38
