,Date,riskfree,MA1M,actualreturn
20,2001-08-31,4.54,-2.6,-2.6
21,2001-09-30,4.0,-6.03,-6.03
22,2001-10-31,4.02,11.27,11.27
23,2001-11-30,4.04,11.31,11.31
24,2001-12-31,4.01,2.64,2.64
25,2002-01-31,3.98,11.98,11.98
26,2002-02-28,4.01,51.96,51.96
27,2002-03-31,4.0,12.9,12.9
28,2002-04-30,4.04,-25.14,-25.14
29,2002-05-31,4.28,9.92,9.92
30,2002-06-30,4.26,-22.55,-22.55
31,2002-07-31,4.27,41.77,41.77
32,2002-08-31,4.28,-6.06,-6.06
33,2002-09-30,4.28,-27.74,-27.74
34,2002-10-31,4.28,20.09,20.09
35,2002-11-30,4.28,15.99,15.99
36,2002-12-31,4.52,-12.82,-12.82
37,2003-01-31,4.34,15.07,15.07
38,2003-02-28,4.27,2.3,2.3
39,2003-03-31,4.27,7.4,7.4
40,2003-04-30,4.26,3.59,3.59
41,2003-05-31,4.01,16.18,16.18
42,2003-06-30,4.1,5.22,5.22
43,2003-07-31,3.75,13.48,13.48
44,2003-08-31,3.72,1.1,1.1
45,2003-09-30,3.77,-0.43,-0.43
46,2003-10-31,3.84,17.9,17.9
47,2003-11-30,3.78,1.98,1.98
48,2003-12-31,3.97,7.75,7.75
49,2004-01-31,3.78,1.44,1.44
50,2004-02-29,3.78,-1.35,-1.35
51,2004-03-31,3.74,-14.04,-14.04
52,2004-04-30,3.76,-6.92,-6.92
53,2004-05-31,3.77,-0.64,-0.64
54,2004-06-30,3.78,-0.22,-0.22
55,2004-07-31,3.77,6.05,6.05
56,2004-08-31,3.52,8.55,8.55
57,2004-09-30,3.55,-4.12,-4.12
58,2004-10-31,3.53,5.43,5.43
59,2004-11-30,3.26,-3.49,-3.49
60,2004-12-31,3.29,-0.95,-0.95
61,2005-01-31,3.26,-2.88,-2.88
62,2005-02-28,3.28,12.3,12.3
63,2005-03-31,3.26,-3.47,-3.47
64,2005-04-30,3.29,-9.94,-9.94
65,2005-05-31,3.29,2.5,2.5
66,2005-06-30,3.3,2.85,2.85
67,2005-07-31,3.27,5.78,5.78
68,2005-08-31,3.25,-3.01,-3.01
69,2005-09-30,3.28,9.27,9.27
70,2005-10-31,3.51,-0.72,-0.72
71,2005-11-30,3.5,3.21,3.21
72,2005-12-31,3.76,-7.35,-7.35
73,2006-01-31,3.76,-13.49,-13.49
74,2006-02-28,3.99,1.83,1.83
75,2006-03-31,3.97,-5.86,-5.86
76,2006-04-30,3.97,0.97,0.97
77,2006-05-31,3.96,-6.99,-6.99
78,2006-06-30,4.21,-4.15,-4.15
79,2006-07-31,4.22,5.95,5.95
80,2006-08-31,4.49,6.63,6.63
81,2006-09-30,4.48,-2.36,-2.36
82,2006-10-31,4.48,8.72,8.72
83,2006-11-30,4.49,6.39,6.39
84,2006-12-31,4.6,-2.08,-2.08
85,2007-01-31,4.61,25.53,25.53
86,2007-02-28,4.55,4.06,4.06
87,2007-03-31,4.63,-5.77,-5.77
88,2007-04-30,4.88,13.51,13.51
89,2007-05-31,4.56,30.48,30.48
90,2007-06-30,4.52,-13.55,-13.55
91,2007-07-31,4.76,21.91,21.91
92,2007-08-31,4.98,3.3,3.3
93,2007-09-30,4.98,5.81,5.81
