,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,1.968341150333251e-05,6.86,6.86
1,2000-01-31,4.78,2.265422534721981e-05,3.21,3.21
2,2000-02-29,5.07,-2.5887072681490334e-05,-8.51,-8.51
3,2000-03-31,5.05,1.2741535554160403e-06,65.81,65.81
4,2000-04-30,5.06,-4.262360649823741e-06,4.64,4.64
5,2000-05-31,5.12,1.1815230345621173e-05,5.97,5.97
6,2000-06-30,5.16,-2.1445462306095504e-05,-6.25,-6.25
7,2000-07-31,5.13,3.901211397372462e-05,-3.92,-3.92
8,2000-08-31,5.12,-9.301690236029131e-06,5.71,5.71
9,2000-09-30,5.09,3.452316208017597e-05,-1.92,-1.92
10,2000-10-31,5.37,-1.3702777262699004e-05,-7.84,-7.84
11,2000-11-30,5.32,3.650859076839634e-06,6.75,6.75
12,2000-12-31,6.08,-1.1374473387093828e-06,-0.79,-0.79
13,2001-01-31,5.27,-4.406882474936676e-06,0.0,0.0
14,2001-02-28,5.06,-7.7684785753887e-06,-1.99,-1.99
15,2001-03-31,4.96,1.8777438125288934e-05,19.72,19.72
16,2001-04-30,5.01,-2.4852889203039405e-05,20.54,20.54
17,2001-05-31,5.01,5.321560554577247e-06,-11.27,-11.27
18,2001-06-30,4.99,3.766089680985593e-05,2.97,2.97
19,2001-07-31,4.77,5.866508759240237e-05,-2.88,-2.88
20,2001-08-31,4.54,-5.327345790048498e-06,-5.31,-5.31
21,2001-09-30,4.0,7.121493911939048e-06,-6.86,-6.86
22,2001-10-31,4.02,5.63530908147131e-06,1.05,1.05
23,2001-11-30,4.04,3.900670573330743e-05,23.52,23.52
24,2001-12-31,4.01,1.8885862251891942e-07,4.17,4.17
25,2002-01-31,3.98,1.3314839849030654e-05,29.23,29.23
26,2002-02-28,4.01,2.8571968054262922e-05,9.88,9.88
27,2002-03-31,4.0,1.078285897789893e-05,8.76,8.76
28,2002-04-30,4.04,-9.293813409643227e-08,-4.96,-4.96
29,2002-05-31,4.28,2.1379101814857136e-05,-10.87,-10.87
30,2002-06-30,4.26,4.4455640384198095e-06,-22.05,-22.05
31,2002-07-31,4.27,-2.9493244974295034e-06,1.97,1.97
32,2002-08-31,4.28,4.711655736200355e-06,-5.37,-5.37
33,2002-09-30,4.28,-2.8519850103168177e-05,-3.37,-3.37
34,2002-10-31,4.28,1.6061134223933718e-06,-4.76,-4.76
35,2002-11-30,4.28,-1.3809709958611573e-05,-6.16,-6.16
36,2002-12-31,4.52,-1.3478482931859138e-06,-15.2,-15.2
37,2003-01-31,4.34,1.9899634540757748e-05,2.44,2.44
38,2003-02-28,4.27,-8.645400151363724e-06,-6.69,-6.69
39,2003-03-31,4.27,-1.1238759328179804e-05,-10.87,-10.87
40,2003-04-30,4.26,-1.4177750007438484e-05,8.25,8.25
41,2003-05-31,4.01,-9.682204518459675e-06,-1.79,-1.79
42,2003-06-30,4.1,-4.2188980622858526e-05,-12.79,-12.79
43,2003-07-31,3.75,-8.971204825211507e-06,-3.14,-3.14
44,2003-08-31,3.72,4.5262736680228654e-05,40.54,40.54
45,2003-09-30,3.77,3.41337621952712e-05,-9.62,-9.62
46,2003-10-31,3.84,3.079220855347887e-05,10.21,10.21
47,2003-11-30,3.78,1.2780071413881827e-05,6.5,6.5
48,2003-12-31,3.97,3.115432463670934e-05,14.5,14.5
49,2004-01-31,3.78,3.947493446327411e-05,5.0,5.0
50,2004-02-29,3.78,8.26591767000018e-05,1.62,1.62
51,2004-03-31,3.74,3.592005900741105e-05,-4.61,-4.61
52,2004-04-30,3.76,8.22091125894314e-05,1.33,1.33
53,2004-05-31,3.77,3.0073452269566153e-05,5.26,5.26
54,2004-06-30,3.78,3.130950758616041e-05,5.02,5.02
55,2004-07-31,3.77,2.3389580451821115e-05,-4.48,-4.48
56,2004-08-31,3.52,5.471285551010434e-06,-4.69,-4.69
57,2004-09-30,3.55,-2.954041924671931e-07,2.16,2.16
58,2004-10-31,3.53,1.832094835227797e-05,-4.4,-4.4
59,2004-11-30,3.26,1.9048816945468218e-05,13.82,13.82
60,2004-12-31,3.29,1.0335118620823727e-05,7.05,7.05
61,2005-01-31,3.26,1.3245814690497099e-05,11.76,11.76
62,2005-02-28,3.28,6.769642332069854e-06,11.23,11.23
63,2005-03-31,3.26,-2.8188617351353213e-07,17.61,17.61
64,2005-04-30,3.29,-5.277584598776588e-06,-8.88,-8.88
65,2005-05-31,3.29,1.3872227571544786e-05,0.7,0.7
66,2005-06-30,3.3,2.383881299229354e-05,12.41,12.41
67,2005-07-31,3.27,1.887752467402762e-05,3.56,3.56
68,2005-08-31,3.25,-2.734266411376847e-06,1.01,1.01
69,2005-09-30,3.28,2.711139853737462e-06,11.71,11.71
70,2005-10-31,3.51,-1.1292649321590744e-05,1.07,1.07
71,2005-11-30,3.5,-9.339310358829551e-07,6.62,6.62
72,2005-12-31,3.76,2.472226136128429e-05,1.41,1.41
