,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn,mktcap
0,1999-12-31,4.79,11.18,13277.8540628424,0.11895,-1.275017160621114e-06,-2.63,509274
1,2000-01-31,4.78,-8.41,9813.680843602087,0.13494,-9.166109517883728e-06,-19.78,396348
2,2000-02-29,5.07,-13.36,5783.79379291621,0.1109,5.726638845565703e-06,-15.49,353596
3,2000-03-31,5.05,4.71,11110.85368171572,0.13125,5.042368698568195e-07,18.33,345138
4,2000-04-30,5.06,-17.96,10346.973998558613,0.1294,1.2594370223625474e-05,5.26,371864
5,2000-05-31,5.12,1.68,9848.394766573509,0.07579,-8.776215724455694e-06,-41.43,285893
6,2000-06-30,5.16,12.61,22547.519531285718,0.07811,-1.1865567793039683e-05,8.33,218726
7,2000-07-31,5.13,-14.44,12633.560407304465,0.07439,8.340252587873162e-06,-4.73,230982
8,2000-08-31,5.12,-3.14,10647.202608185004,0.09659,1.4531634839418947e-05,29.81,246915
9,2000-09-30,5.09,-17.36,9329.90549980123,0.0818,1.0994614719714583e-05,-14.08,246518
10,2000-10-31,5.37,-16.2,8228.476449067242,0.08587,4.872440819807065e-06,4.97,226318
11,2000-11-30,5.32,-0.81,11356.118093727906,0.07523,1.8490043582157515e-06,-12.38,244687
12,2000-12-31,6.08,-4.36,6361.823761423761,0.06562,-3.701582180499516e-07,-15.38,218295
13,2001-01-31,5.27,23.09,12796.879791586103,0.08744,8.323762115200032e-06,39.18,245665
14,2001-02-28,5.06,-7.49,8926.495241599136,0.10826,3.3539681831772047e-06,23.16,307141
15,2001-03-31,4.96,-9.68,6146.184655737705,0.1138,1.870057610863594e-05,5.13,335500
16,2001-04-30,5.01,11.19,5186.488619318854,0.10732,-2.5744184253610814e-06,-5.69,312679
17,2001-05-31,5.01,5.02,10551.557431194582,0.14666,6.708754316468227e-06,36.64,382092
18,2001-06-30,4.99,-7.17,10704.66651993429,0.13879,2.583551846043701e-06,-1.64,406636
19,2001-07-31,4.77,-8.5,5381.161907083111,0.11566,2.533768028775969e-06,-16.67,385678
20,2001-08-31,4.54,0.66,3740.815378792365,0.12259,8.934388739706742e-06,6.0,388379
