,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,22838.396591053097,1.76408,5.468396246554035e-06,-8.59
1,2000-01-31,4.78,-8.41,17815.435268498823,1.31902,-4.9710136317221645e-06,-33.61
2,2000-02-29,5.07,-13.36,31775.36600824358,1.09731,-6.601369102449551e-06,-18.52
3,2000-03-31,5.05,4.71,40226.42474811083,1.17212,-6.1422300428942124e-06,6.82
4,2000-04-30,5.06,-17.96,36156.48326772831,0.79248,-7.216130705266897e-06,-33.8
5,2000-05-31,5.12,1.68,25322.63421323876,0.61237,-3.0760412725166114e-06,-22.73
6,2000-06-30,5.16,12.61,43666.85624530762,0.62346,-8.356344098756563e-06,14.21
7,2000-07-31,5.13,-14.44,94370.83143507973,0.58748,1.5211642047517916e-07,-5.78
8,2000-08-31,5.12,-3.14,35341.369518625615,0.60405,-4.4990332000975585e-06,2.83
9,2000-09-30,5.09,-17.36,26786.130133771414,0.48772,-1.6306125984788096e-06,-20.36
10,2000-10-31,5.37,-16.2,18889.945912310934,0.37298,-5.342303335138736e-07,-23.52
11,2000-11-30,5.32,-0.81,19157.30872775825,0.33139,8.036366218721467e-08,-12.32
12,2000-12-31,6.08,-4.36,22288.7352734571,0.26878,-5.441109283577331e-06,-23.26
13,2001-01-31,5.27,23.09,38651.933115329884,0.36518,-2.692273860488389e-07,35.46
14,2001-02-28,5.06,-7.49,41672.308109009085,0.3585,2.1248893995067556e-07,0.78
15,2001-03-31,4.96,-9.68,13692.7102195717,0.27235,-1.0656033352861184e-05,-24.03
16,2001-04-30,5.01,11.19,15972.8557492895,0.28014,-6.567304650893454e-06,2.86
17,2001-05-31,5.01,5.02,29594.292482649624,0.31907,4.077007742277808e-07,13.89
18,2001-06-30,4.99,-7.17,40245.98513126789,0.32402,5.806413531357296e-07,-3.64
19,2001-07-31,4.77,-8.5,11392.05586677922,0.26123,-6.93371746383634e-06,-19.38
20,2001-08-31,4.54,0.66,9812.661262189804,0.24232,1.4323090074470428e-07,-7.23
21,2001-09-30,4.0,-17.28,6779.408958178668,0.199,-2.4492991874258307e-07,-25.42
22,2001-10-31,4.02,12.78,8032.876400775451,0.23008,-9.924226090999355e-07,15.64
23,2001-11-30,4.04,20.45,17290.125545208062,0.30127,3.937869713101296e-07,33.66
24,2001-12-31,4.01,10.41,106145.31117543897,0.67813,1.0146442814461284e-06,144.0
25,2002-01-31,3.98,6.92,98055.35994689722,1.01453,1.0206214127361114e-06,50.41
26,2002-02-28,4.01,10.36,76004.94224813048,0.90395,-3.3033801636690444e-06,-12.1
27,2002-03-31,4.0,8.98,131263.3914441493,1.30757,-6.93486614281361e-08,44.65
28,2002-04-30,4.04,-4.87,54772.68053827576,0.97857,1.380101165030184e-06,-25.16
29,2002-05-31,4.28,-5.25,43527.918157631866,0.96474,7.503164464430923e-06,-1.41
30,2002-06-30,4.26,-12.73,28826.966565033246,0.94544,-1.3386390332562245e-06,-8.8
31,2002-07-31,4.27,-3.77,18379.155556290003,0.90671,2.1639723850372653e-06,-4.09
32,2002-08-31,4.28,1.76,18870.330384520494,0.96751,5.158446667957499e-06,4.48
33,2002-09-30,4.28,-12.08,9782.746905526372,0.84315,1.5362516152952488e-05,-12.86
34,2002-10-31,4.28,2.13,18624.14055394225,0.77953,-4.668760350869984e-06,-7.54
35,2002-11-30,4.28,8.38,42740.068893201074,1.02836,5.2828380728088865e-06,24.83
36,2002-12-31,4.52,-13.23,27499.099784348105,0.90118,3.1695105968240354e-06,-12.37
37,2003-01-31,4.34,-5.82,22946.17892068091,0.89736,1.8124583436091848e-06,10.12
38,2003-02-28,4.27,-3.15,16511.368911174784,0.96484,9.067391568005953e-06,9.04
39,2003-03-31,4.27,-6.59,66980.02701613859,0.7649,-4.371083197241061e-06,-20.73
40,2003-04-30,4.26,12.34,28836.873898666192,0.88736,6.626020705075458e-06,10.94
41,2003-05-31,4.01,5.34,46166.13069403318,1.43482,1.4616903658187525e-05,61.69
42,2003-06-30,4.1,6.13,36760.61874281387,1.54976,9.50782273989866e-06,8.01
43,2003-07-31,3.75,7.08,21770.423944827275,1.84225,3.913718791394625e-06,18.87
44,2003-08-31,3.72,5.24,49940.56284935766,2.21968,-4.47899574279331e-06,18.24
45,2003-09-30,3.77,-8.24,35307.886982106844,2.13719,1.0826381649644787e-05,-3.72
