,Date,riskfree,MA1M,actualreturn
174,2014-06-30,2.49,11.96,11.96
175,2014-07-31,2.49,3.19,3.19
176,2014-08-31,2.24,0.46,0.46
177,2014-09-30,2.24,-2.31,-2.31
178,2014-10-31,1.97,7.09,7.09
179,2014-11-30,1.99,9.45,9.45
180,2014-12-31,2.03,4.79,4.79
181,2015-01-31,2.0,5.49,5.49
182,2015-02-28,1.99,16.93,16.93
183,2015-03-31,1.74,25.84,25.84
184,2015-04-30,1.74,6.82,6.82
185,2015-05-31,1.74,30.9,30.9
186,2015-06-30,1.5,4.92,4.92
187,2015-07-31,1.5,24.38,24.38
188,2015-08-31,1.52,1.26,1.26
189,2015-09-30,1.49,-1.46,-1.46
190,2015-10-31,1.5,-15.84,-15.84
191,2015-11-30,1.5,5.59,5.59
192,2015-12-31,1.52,-4.46,-4.46
193,2016-01-31,1.5,31.1,31.1
194,2016-02-29,1.52,-24.42,-24.42
195,2016-03-31,1.53,0.92,0.92
196,2016-04-30,1.5,11.71,11.71
197,2016-05-31,1.48,18.01,18.01
198,2016-06-30,1.23,0.0,0.0
199,2016-07-31,1.24,-7.64,-7.64
200,2016-08-31,1.25,1.5,1.5
201,2016-09-30,1.26,-4.93,-4.93
202,2016-10-31,1.24,-9.84,-9.84
203,2016-11-30,1.23,-6.0,-6.0
204,2016-12-31,1.27,-4.77,-4.77
205,2017-01-31,1.25,12.1,12.1
206,2017-02-28,1.26,11.48,11.48
207,2017-03-31,1.27,2.94,2.94
208,2017-04-30,1.21,4.78,4.78
209,2017-05-31,1.26,27.4,27.4
210,2017-06-30,1.29,-27.34,-27.34
211,2017-07-31,1.24,-8.51,-8.51
212,2017-08-31,1.27,-1.3,-1.3
213,2017-09-30,1.27,-7.68,-7.68
214,2017-10-31,1.26,-4.7,-4.7
215,2017-11-30,1.53,0.0,0.0
216,2017-12-31,1.58,-62.58,-62.58
217,2018-01-31,1.54,0.66,0.66
218,2018-02-28,1.51,-19.81,-19.81
219,2018-03-31,1.54,4.38,4.38
220,2018-04-30,1.51,-3.05,-3.05
221,2018-05-31,1.55,-10.63,-10.63
222,2018-06-30,1.57,-7.69,-7.69
223,2018-07-31,1.52,-11.94,-11.94
224,2018-08-31,1.55,-0.74,-0.74
225,2018-09-30,1.65,-4.37,-4.37
226,2018-10-31,1.57,-20.85,-20.85
227,2018-11-30,1.76,10.41,10.41
228,2018-12-31,1.89,-1.59,-1.59
229,2019-01-31,1.81,-1.73,-1.73
230,2019-02-28,1.8,12.34,12.34
231,2019-03-31,1.81,-6.41,-6.41
232,2019-04-30,1.79,0.73,0.73
233,2019-05-31,1.79,-13.59,-13.59
234,2019-06-30,1.83,-3.77,-3.77
235,2019-07-31,1.56,-16.08,-16.08
236,2019-08-31,1.54,-9.45,-9.45
237,2019-09-30,1.58,4.35,4.35
238,2019-10-31,1.29,-4.17,-4.17
239,2019-11-30,1.28,-4.13,-4.13
240,2019-12-31,1.39,0.54,0.54
241,2020-01-31,1.25,-8.39,-8.39
242,2020-02-29,1.26,-14.49,-14.49
243,2020-03-31,0.8,-18.49,-18.49
244,2020-04-30,0.76,42.96,42.96
245,2020-05-31,0.49,-7.05,-7.05
246,2020-06-30,0.57,-5.46,-5.46
247,2020-07-31,0.51,-0.71,-0.71
248,2020-08-31,0.55,-2.61,-2.61
249,2020-09-30,0.55,-0.37,-0.37
250,2020-10-31,0.52,-1.59,-1.59
251,2020-11-30,0.6,16.56,16.56
252,2020-12-31,0.61,4.59,4.59
253,2021-01-31,0.52,39.05,39.05
254,2021-02-28,0.59,-18.88,-18.88
255,2021-03-31,0.59,27.45,27.45
256,2021-04-30,0.49,5.34,5.34
257,2021-05-31,0.51,1.59,1.59
258,2021-06-30,0.63,-3.9,-3.9
259,2021-07-31,0.58,-7.06,-7.06
260,2021-08-31,0.9,2.26,2.26
261,2021-09-30,0.92,-5.97,-5.97
262,2021-10-31,0.76,-7.2,-7.2
263,2021-11-30,1.067,-11.37,-11.37
264,2021-12-31,1.437,7.74,7.74
265,2022-01-31,1.277,-12.78,-12.78
266,2022-02-28,1.39,8.62,8.62
267,2022-03-31,1.454,5.56,5.56
268,2022-04-30,1.53,7.77,7.77
269,2022-05-31,1.863,-9.31,-9.31
270,2022-06-30,2.337,-20.13,-20.13
271,2022-07-31,2.341,-0.47,-0.47
