,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,2900,4070,3639,2900,12850,6589,2900,3080,2990,2900,-36.12,-50.34,-14.96,-17.9,1384320,0.0448,0.0394,0.0506,0.0462,4.79,-26.58
1,2000-01-31,2710,3055,2537,2105,12850,6155,2105,2735,2531,2160,-27.73,-55.21,22.07,-33.0,2528516,0.0462,0.0554,0.0492,0.0512,4.78,-6.55
2,2000-02-29,2260,2810,2380,2085,12850,5747,2085,2490,2311,2260,-38.75,-58.38,3.91,-47.32,1618902,0.0495,0.0555,0.05,0.05,5.07,-15.36
3,2000-03-31,2600,3040,2674,2470,12850,5244,2085,2850,2733,2600,-10.34,-41.18,-1.89,-50.18,4768402,0.0531,0.0636,0.0526,0.06,5.05,15.04
4,2000-04-30,2215,2810,2418,2165,12850,4682,2085,2390,2277,2210,-17.04,-41.63,-1.99,-66.99,3268178,0.0566,0.0612,0.0539,0.0619,5.06,-22.28
5,2000-05-31,1495,2230,1738,1340,8400,4036,1340,1610,1459,1375,-33.85,-61.27,1.7,-77.55,2634428,0.0592,0.0722,0.0537,0.0676,5.12,-32.51
6,2000-06-30,1585,2155,1671,1395,8400,3633,1340,1650,1573,1475,-43.59,-45.34,8.56,-73.8,4628860,0.0666,0.0847,0.0573,0.0732,5.16,10.07
7,2000-07-31,1395,1680,1513,1370,6300,3150,1340,1395,1384,1370,-37.02,-48.52,1.45,-76.94,1670650,0.0638,0.0275,0.055,0.0664,5.13,-11.99
8,2000-08-31,1385,1480,1378,1290,5470,2753,1290,1480,1433,1385,-7.36,-38.72,7.36,-73.67,4179158,0.0604,0.0406,0.0555,0.0525,5.12,-0.72
9,2000-09-30,1355,1590,1418,1320,4950,2485,1290,1475,1386,1350,-14.51,-50.73,-7.19,-70.35,3682248,0.059,0.0523,0.0563,0.0406,5.09,-3.9
