,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,12000,14600,13005,11600,25400,16585,11600,12800,12220,11600,-25.0,-25.47,-2.83,25.6,6858,0.0459,0.0596,0.0478,0.0409,4.79,-9.77
1,2000-01-31,10800,11400,10662,9450,25400,16194,9450,11000,10428,9790,-22.3,-28.0,14.29,7.46,4644,0.0448,0.0298,0.0467,0.0393,4.78,-10.0
2,2000-02-29,12600,12600,10908,9200,25400,15887,9200,12600,11370,10700,-7.35,-28.61,19.43,14.86,10658,0.0405,0.0511,0.0462,0.048,5.07,14.55
3,2000-03-31,13000,15100,12853,11300,25400,15601,9200,15100,13830,12550,8.33,-12.16,-3.35,9.34,38054,0.0465,0.0707,0.0494,0.0523,5.05,3.17
4,2000-04-30,12800,13500,12608,11500,23550,14986,9200,12800,12360,12200,16.36,-5.19,0.79,-25.74,6288,0.0468,0.0376,0.0483,0.0532,5.06,-15.23
5,2000-05-31,12800,13700,12698,12000,23100,14301,9200,12800,12430,12200,1.59,-3.03,6.67,-28.97,4894,0.0472,0.025,0.0446,0.0467,5.12,0.0
6,2000-06-30,21600,21600,14815,13200,21750,13927,9200,21600,18000,15300,72.11,80.0,48.97,30.91,45666,0.045,0.0437,0.046,0.0366,5.16,74.19
7,2000-07-31,22350,24200,22513,20850,24200,14367,9200,22500,22320,21950,74.61,106.94,2.05,49.0,10516,0.0448,0.0271,0.0448,0.0344,5.13,3.47
8,2000-08-31,29200,29200,24383,21700,29200,14990,9200,29200,27400,25400,128.13,131.75,23.21,72.78,38084,0.0423,0.0353,0.0414,0.037,5.12,30.65
9,2000-09-30,43000,43000,36165,28000,43000,16461,9200,43000,40380,38000,128.72,218.52,21.81,177.42,13086,0.0376,0.0495,0.0429,0.0389,5.09,59.85
10,2000-10-31,44900,48800,44110,41000,48800,19048,9200,46000,44460,43000,100.89,250.78,5.9,223.02,5372,0.0382,0.0382,0.0427,0.0416,5.37,4.42
11,2000-11-30,54000,54000,47058,43500,54000,22014,9200,54000,52660,50000,92.86,335.48,17.14,309.09,18520,0.0388,0.0304,0.0432,0.0399,5.32,20.27
12,2000-12-31,35950,61800,51770,31500,61800,24742,9200,46000,37160,31500,-9.9,134.97,-21.85,198.34,68804,0.046,0.0732,0.0456,0.0515,6.08,-28.1
