,Date,riskfree,activity,MA1M,actualreturn
63,2005-03-31,3.26,2.0214197061891253e-05,-10.5,-10.5
64,2005-04-30,3.29,2.481564437843751e-06,8.57,8.57
65,2005-05-31,3.29,-9.481996555321172e-07,-14.13,-14.13
66,2005-06-30,3.3,-3.756937551119488e-06,-3.46,-3.46
67,2005-07-31,3.27,-1.5622985562641393e-05,-48.03,-48.03
68,2005-08-31,3.25,1.4183790861437846e-05,28.57,28.57
69,2005-09-30,3.28,7.731481758540005e-06,-9.12,-9.12
70,2005-10-31,3.51,3.4314997406368705e-06,11.78,11.78
71,2005-11-30,3.5,-4.851082027446865e-07,-16.87,-16.87
72,2005-12-31,3.76,8.266342195330231e-07,-1.92,-1.92
73,2006-01-31,3.76,-4.9466252918273265e-06,-28.91,-28.91
74,2006-02-28,3.99,-3.6205877736626975e-06,3.11,3.11
75,2006-03-31,3.97,-3.8915403155784165e-06,-16.27,-16.27
76,2006-04-30,3.97,5.168477817785642e-06,31.14,31.14
77,2006-05-31,3.96,-8.389391267280925e-06,-33.8,-33.8
78,2006-06-30,4.21,-4.89000060985512e-06,-32.24,-32.24
79,2006-07-31,4.22,-3.874395652235384e-06,-16.69,-16.69
80,2006-08-31,4.49,1.703676810149953e-06,6.88,6.88
81,2006-09-30,4.48,-2.935932178160405e-06,13.01,13.01
82,2006-10-31,4.48,-7.067551865187052e-07,27.18,27.18
83,2006-11-30,4.49,-6.206968960375747e-07,-19.61,-19.61
84,2006-12-31,4.6,2.042355516564662e-06,-9.25,-9.25
85,2007-01-31,4.61,1.2914884787758504e-06,-13.77,-13.77
86,2007-02-28,4.55,-4.0374190354285675e-06,-2.93,-2.93
87,2007-03-31,4.63,-8.688476052216953e-06,-6.83,-6.83
88,2007-04-30,4.88,-3.9671162680346485e-06,10.22,10.22
89,2007-05-31,4.56,1.7428344381813297e-06,28.75,28.75
90,2007-06-30,4.52,2.870152388914829e-06,-9.67,-9.67
91,2007-07-31,4.76,-3.247269229040487e-06,-5.47,-5.47
92,2007-08-31,4.98,-5.88590713178412e-06,-11.84,-11.84
93,2007-09-30,4.98,1.499594373846782e-07,-18.81,-18.81
94,2007-10-31,5.02,-2.6800613829403928e-06,-21.16,-21.16
95,2007-11-30,5.02,1.6511148368938633e-06,13.18,13.18
96,2007-12-31,5.02,2.229851152317975e-06,-13.38,-13.38
97,2008-01-31,4.96,7.789692267715044e-07,-15.74,-15.74
98,2008-02-29,4.94,-2.6751465149959344e-05,-11.68,-11.68
99,2008-03-31,4.98,-1.1971759716054532e-05,1.12,1.12
100,2008-04-30,4.95,-1.2495075506993639e-05,19.17,19.17
101,2008-05-31,5.04,-2.997835359177282e-06,-2.52,-2.52
102,2008-06-30,5.01,-1.0682325720227515e-06,19.42,19.42
103,2008-07-31,5.03,-3.177716733823241e-05,-19.38,-19.38
104,2008-08-31,5.25,1.1219475857212949e-07,21.71,21.71
105,2008-09-30,5.22,-2.1666175241701894e-08,-19.19,-19.19
106,2008-10-31,4.14,1.7541259746218654e-06,-26.42,-26.42
107,2008-11-30,3.99,-1.6607095534952288e-07,32.93,32.93
108,2008-12-31,3.02,0.0,38.2,38.2
109,2009-01-31,2.41,3.988431501014813e-07,18.91,18.91
110,2009-02-28,1.87,0.0,45.89,45.89
111,2009-03-31,1.73,-1.7407834475504292e-05,45.34,45.34
112,2009-04-30,1.85,1.5169534489544929e-05,105.65,105.65
113,2009-05-31,1.96,4.688099265948302e-06,-23.17,-23.17
114,2009-06-30,1.96,-3.819431454103698e-06,-8.14,-8.14
115,2009-07-31,1.95,1.730234147476564e-06,14.33,14.33
116,2009-08-31,1.99,1.162715852486908e-05,24.88,24.88
117,2009-09-30,2.0,-5.371576663026601e-06,-7.03,-7.03
118,2009-10-31,2.01,8.3892819557459e-06,17.65,17.65
119,2009-11-30,2.01,1.3009361218552276e-05,17.14,17.14
120,2009-12-31,2.01,-3.136623757528751e-06,10.15,10.15
121,2010-01-31,2.0,-1.54645112777018e-05,-13.61,-13.61
122,2010-02-28,2.01,-2.279766092466301e-05,0.37,0.37
123,2010-03-31,2.0,1.1749063118494583e-05,8.79,8.79
124,2010-04-30,2.0,1.1659681725281906e-05,4.0,4.0
125,2010-05-31,2.0,3.9068425685615823e-07,-7.37,-7.37
126,2010-06-30,2.03,1.4271999385706263e-05,28.13,28.13
127,2010-07-31,2.28,5.178455988288188e-06,3.79,3.79
128,2010-08-31,2.28,-1.1225232499812724e-05,-21.15,-21.15
129,2010-09-30,2.27,5.168239127220204e-07,23.91,23.91
130,2010-10-31,2.26,2.5084090512709365e-06,32.69,32.69
131,2010-11-30,2.51,8.62691950749461e-06,2.07,2.07
132,2010-12-31,2.51,-2.0570196219074733e-06,14.18,14.18
133,2011-01-31,2.75,-1.5352628878850242e-07,-14.4,-14.4
134,2011-02-28,2.76,-2.4251316693711155e-06,-2.0,-2.0
135,2011-03-31,2.99,7.157392948124125e-06,2.26,2.26
136,2011-04-30,3.02,5.602597202843252e-06,29.91,29.91
137,2011-05-31,3.03,1.542499710261598e-05,-2.86,-2.86
138,2011-06-30,3.28,2.729595248595935e-06,-8.3,-8.3
139,2011-07-31,3.27,-4.881382610453238e-06,-6.49,-6.49
140,2011-08-31,3.27,6.096190514694992e-06,2.45,2.45
141,2011-09-30,3.28,2.62232460133717e-06,-7.11,-7.11
142,2011-10-31,3.26,-5.386051944269165e-06,12.16,12.16
143,2011-11-30,3.27,9.753053323214207e-07,-0.58,-0.58
144,2011-12-31,3.29,8.28092004435248e-06,17.57,17.57
145,2012-01-31,3.27,1.8206569989327135e-05,15.92,15.92
146,2012-02-29,3.26,8.90683522234452e-06,16.47,16.47
147,2012-03-31,3.24,-2.857015070915354e-06,26.43,26.43
148,2012-04-30,3.26,-4.833957350744267e-06,27.01,27.01
149,2012-05-31,3.27,3.729515422197308e-06,-1.25,-1.25
150,2012-06-30,3.26,3.358096080546783e-06,3.26,3.26
151,2012-07-31,3.02,-3.39752144960681e-08,8.25,8.25
152,2012-08-31,3.01,1.0702698687616984e-05,28.2,28.2
153,2012-09-30,3.01,-3.000725142398406e-06,22.72,22.72
