,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,20.0,20.0
1,2000-01-31,4.78,22.22,22.22
2,2000-02-29,5.07,-17.43,-17.43
3,2000-03-31,5.05,1.11,1.11
4,2000-04-30,5.06,0.0,0.0
5,2000-05-31,5.12,2.19,2.19
6,2000-06-30,5.16,-8.51,-8.51
7,2000-07-31,5.13,-14.73,-14.73
8,2000-08-31,5.12,2.73,2.73
9,2000-09-30,5.09,-14.78,-14.78
10,2000-10-31,5.37,-5.1,-5.1
11,2000-11-30,5.32,14.75,14.75
12,2000-12-31,6.08,4.25,4.25
13,2001-01-31,5.27,-2.26,-2.26
14,2001-02-28,5.06,21.21,21.21
15,2001-03-31,4.96,8.33,8.33
16,2001-04-30,5.01,3.85,3.85
17,2001-05-31,5.01,0.74,0.74
18,2001-06-30,4.99,30.86,30.86
19,2001-07-31,4.77,1.7,1.7
20,2001-08-31,4.54,13.41,13.41
21,2001-09-30,4.0,-3.3,-3.3
22,2001-10-31,4.02,29.76,29.76
23,2001-11-30,4.04,3.72,3.72
24,2001-12-31,4.01,22.26,22.26
25,2002-01-31,3.98,37.04,37.04
26,2002-02-28,4.01,-10.37,-10.37
27,2002-03-31,4.0,44.58,44.58
28,2002-04-30,4.04,8.33,8.33
29,2002-05-31,4.28,-3.85,-3.85
30,2002-06-30,4.26,2.83,2.83
31,2002-07-31,4.27,-18.38,-18.38
32,2002-08-31,4.28,13.38,13.38
33,2002-09-30,4.28,-3.77,-3.77
34,2002-10-31,4.28,-17.04,-17.04
35,2002-11-30,4.28,2.81,2.81
36,2002-12-31,4.52,-6.84,-6.84
37,2003-01-31,4.34,-10.06,-10.06
38,2003-02-28,4.27,-7.79,-7.79
39,2003-03-31,4.27,-0.88,-0.88
40,2003-04-30,4.26,12.36,12.36
41,2003-05-31,4.01,24.72,24.72
42,2003-06-30,4.1,-10.55,-10.55
43,2003-07-31,3.75,-2.44,-2.44
44,2003-08-31,3.72,14.79,14.79
45,2003-09-30,3.77,-3.99,-3.99
46,2003-10-31,3.84,-1.7,-1.7
47,2003-11-30,3.78,-4.8,-4.8
48,2003-12-31,3.97,-9.58,-9.58
