,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
251,2020-11-30,12350.0,12350.0,11500.0,10750.0,12950.0,9608.0,4730.0,12350.0,12060.0,11650.0,23.5,40.02,4.66,22.28,864368.0,0.0302,0.0194,0.0329,0.0291,0.6,17.62
252,2020-12-31,17300.0,17300.0,14493.0,12150.0,17300.0,9941.0,4730.0,17300.0,16320.0,14450.0,51.75,95.26,19.72,67.15,3000814.0,0.0327,0.0451,0.0352,0.0307,0.61,40.08
253,2021-01-31,16300.0,20250.0,18070.0,16300.0,20250.0,10602.0,4730.0,18500.0,17420.0,16300.0,51.63,62.19,-10.68,79.91,1851979.0,0.0348,0.0351,0.0356,0.0352,0.52,-5.78
254,2021-02-28,21000.0,22000.0,19330.0,16300.0,22000.0,11365.0,4730.0,21000.0,20390.0,19150.0,73.55,108.96,-0.24,143.34,3044674.0,0.0373,0.0518,0.0379,0.0438,0.59,18.31
255,2021-03-31,22100.0,22100.0,19415.0,18000.0,22100.0,12539.0,7250.0,22100.0,20100.0,19000.0,27.75,93.86,13.33,212.15,5192232.0,0.0366,0.0394,0.0341,0.0419,0.59,5.24
256,2021-04-30,17300.0,21550.0,19788.0,17300.0,22100.0,13571.0,8060.0,18850.0,17920.0,17300.0,18.7,84.27,-9.19,121.89,822442.0,0.037,0.0186,0.0336,0.0376,0.49,-3.74
257,2021-05-31,17300.0,18300.0,17458.0,16700.0,22100.0,14269.0,8730.0,18300.0,17930.0,17300.0,-7.86,56.67,-3.89,119.37,948805.0,0.0371,0.0207,0.0333,0.0274,0.51,0.0
258,2021-06-30,17050.0,17900.0,17380.0,17000.0,22100.0,14994.0,8840.0,17100.0,17050.0,17000.0,-5.13,10.23,-0.29,115.23,709471.0,0.0323,0.0111,0.0321,0.0179,0.63,-4.75
259,2021-07-31,16950.0,18000.0,17110.0,16750.0,22100.0,15695.0,9630.0,16950.0,16880.0,16750.0,-2.02,16.3,-0.29,88.63,593229.0,0.0284,0.0157,0.032,0.016,0.58,-0.59
260,2021-08-31,19750.0,19750.0,18135.0,16800.0,22100.0,16366.0,10500.0,19750.0,19230.0,18550.0,14.16,5.18,4.77,102.65,2160758.0,0.0237,0.0285,0.0313,0.0202,0.9,16.52
261,2021-09-30,17500.0,19750.0,18655.0,17500.0,22100.0,16909.0,10500.0,18650.0,18100.0,17500.0,2.64,-2.63,-7.89,71.69,1245308.0,0.02,0.0183,0.0295,0.022,0.92,-11.17
262,2021-10-31,16400.0,17550.0,16903.0,16200.0,22100.0,17330.0,10500.0,17100.0,16590.0,16250.0,-2.96,-6.82,-1.2,70.62,962289.0,0.0211,0.0244,0.0298,0.0245,0.76,-7.08
263,2021-11-30,14100.0,16250.0,15648.0,14100.0,22100.0,17712.0,12150.0,15800.0,15070.0,14100.0,-28.43,-21.23,-11.04,27.69,641891.0,0.021,0.0212,0.03,0.0213,1.067,-14.02
264,2021-12-31,16000.0,16100.0,15433.0,14750.0,22100.0,17782.0,14100.0,16100.0,15840.0,15550.0,-8.57,-6.16,3.23,3.44,746895.0,0.0215,0.0189,0.0273,0.021,1.437,13.48
265,2022-01-31,14700.0,17350.0,16303.0,14300.0,22100.0,17634.0,14100.0,15450.0,14970.0,14300.0,-14.04,-12.24,-9.82,-3.0,826780.0,0.0242,0.0297,0.0269,0.0239,1.277,-6.07
266,2022-02-28,15700.0,15700.0,14990.0,14300.0,22100.0,17307.0,14100.0,15700.0,14980.0,14550.0,3.63,-18.23,3.63,-16.38,704628.0,0.0227,0.025,0.0235,0.0236,1.39,6.8
267,2022-03-31,16400.0,16800.0,16320.0,15850.0,22100.0,17027.0,14100.0,16800.0,16560.0,16350.0,2.5,-6.29,-2.09,-17.0,566460.0,0.0224,0.0165,0.0211,0.0228,1.454,4.46
268,2022-04-30,15700.0,16350.0,15953.0,15600.0,19750.0,16677.0,14100.0,15800.0,15690.0,15600.0,6.8,-4.27,-0.63,-10.8,438327.0,0.0205,0.0109,0.0206,0.0165,1.53,-3.98
269,2022-05-31,15850.0,16000.0,15548.0,14750.0,19750.0,16520.0,14100.0,15850.0,15780.0,15650.0,0.96,12.41,3.59,-8.38,383911.0,0.0197,0.0178,0.0204,0.0147,1.863,0.96
270,2022-06-30,13950.0,16500.0,14888.0,12950.0,19750.0,16307.0,12950.0,14150.0,13970.0,13700.0,-15.45,-12.81,7.72,-18.18,442548.0,0.0212,0.0292,0.0216,0.0207,2.337,-11.99
271,2022-07-31,14550.0,14550.0,13190.0,12200.0,19750.0,15977.0,12200.0,14550.0,14170.0,14000.0,-7.32,-1.02,7.78,-13.91,1056988.0,0.0208,0.0255,0.0224,0.0245,2.341,2.83
