,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,680,1175,920,680,4625,2607,680,800,761,680,-68.37,-78.48,-11.69,-72.58,317536,0.0515,0.0686,0.0572,0.0506,4.79,-54.67
1,2000-01-31,970,1125,921,675,4625,2409,675,980,932,840,-47.28,-67.88,4.3,-71.47,427104,0.0637,0.094,0.058,0.0744,4.78,42.65
2,2000-02-29,960,1040,851,665,4625,2241,665,960,860,800,-25.29,-56.46,26.32,-65.71,436424,0.0674,0.0752,0.06,0.0811,5.07,-1.03
3,2000-03-31,920,1400,1105,920,4625,2091,665,1100,994,920,35.29,-52.58,-15.6,-65.41,488950,0.0732,0.0972,0.0652,0.0873,5.05,-4.17
4,2000-04-30,820,1055,858,730,4625,1946,665,820,772,740,-15.46,-55.31,1.86,-69.63,344198,0.0782,0.074,0.0675,0.0823,5.06,-18.81
5,2000-05-31,575,880,681,530,3620,1721,530,610,563,535,-40.1,-52.08,2.68,-82.58,315088,0.08,0.064,0.0646,0.0795,5.12,-29.88
6,2000-06-30,570,690,593,510,3620,1486,510,585,576,570,-40.63,-16.18,-7.32,-81.46,356640,0.08,0.0728,0.0668,0.0697,5.16,4.59
7,2000-07-31,565,580,565,555,3020,1249,510,565,565,565,-31.1,-41.75,0.0,-81.29,0,0.0699,0.0092,0.0661,0.0557,5.13,-0.88
8,2000-08-31,2275,3280,2256,565,3280,1206,510,2400,2332,2275,18.59,-28.97,-11.48,-68.72,367196,0.072,0.0933,0.0697,0.0671,5.12,20.69
9,2000-09-30,3020,3850,2692,2125,3850,1251,510,3850,3413,3020,56.07,-7.63,11.85,-53.82,2436734,0.073,0.095,0.0723,0.0759,5.09,31.3
10,2000-10-31,1810,2900,2096,1710,3850,1266,510,2125,1883,1810,-3.98,-33.84,-1.9,-70.52,662188,0.0748,0.0826,0.0759,0.0905,5.37,-40.07
11,2000-11-30,1100,1285,1156,1030,3850,1216,510,1195,1121,1040,-53.59,-39.5,6.8,-72.52,287936,0.0783,0.0802,0.079,0.09,5.32,-48.24
12,2000-12-31,775,1285,1113,775,3850,1229,510,1080,923,775,-78.29,-60.29,-28.24,-70.6,165838,0.0773,0.0548,0.0786,0.0764,6.08,-25.48
13,2001-01-31,1050,1110,975,775,3850,1239,510,1050,1007,985,-41.99,-44.3,3.96,-67.55,877180,0.0818,0.0661,0.076,0.0776,5.27,35.48
