,Date,riskfree,activity,MA1M,actualreturn
0,1999-12-31,4.79,7.304347365047191e-07,-11.08,-11.08
1,2000-01-31,4.78,-1.135900016063006e-06,-28.99,-28.99
2,2000-02-29,5.07,2.285986309805082e-06,-0.4,-0.4
3,2000-03-31,5.05,1.1135832696382635e-06,-14.16,-14.16
4,2000-04-30,5.06,-7.6149351791347845e-06,-38.26,-38.26
5,2000-05-31,5.12,-2.5774627224708863e-06,-24.92,-24.92
6,2000-06-30,5.16,-8.694380592115426e-07,12.09,12.09
7,2000-07-31,5.13,5.425581548112451e-07,-4.15,-4.15
8,2000-08-31,5.12,-3.3191980344213046e-06,-4.76,-4.76
9,2000-09-30,5.09,-2.8702386450463576e-06,-20.72,-20.72
10,2000-10-31,5.37,-1.4191777656506897e-06,-19.45,-19.45
11,2000-11-30,5.32,-9.928088216179014e-07,-20.2,-20.2
12,2000-12-31,6.08,-8.106765650386047e-07,-37.96,-37.96
13,2001-01-31,5.27,-1.2196971320598355e-07,122.39,122.39
14,2001-02-28,5.06,1.2433762632451304e-07,4.47,4.47
15,2001-03-31,4.96,-1.4810073571466671e-06,-16.32,-16.32
16,2001-04-30,5.01,1.0951251815151083e-06,-1.14,-1.14
17,2001-05-31,5.01,5.222251379843981e-07,2.49,2.49
18,2001-06-30,4.99,-3.252613441029581e-06,-17.97,-17.97
19,2001-07-31,4.77,-1.2571336380658212e-07,-17.35,-17.35
20,2001-08-31,4.54,-6.043260884561149e-07,-9.19,-9.19
21,2001-09-30,4.0,-3.202661502695892e-07,-29.29,-29.29
22,2001-10-31,4.02,-1.2092412553753622e-08,23.13,23.13
23,2001-11-30,4.04,-8.580650948759348e-09,14.98,14.98
24,2001-12-31,4.01,7.730272363281103e-07,19.44,19.44
25,2002-01-31,3.98,1.4922051872538945e-06,78.3,78.3
26,2002-02-28,4.01,1.0819833828338775e-06,14.29,14.29
27,2002-03-31,4.0,-4.045841906225481e-07,-26.63,-26.63
28,2002-04-30,4.04,-8.73070583797991e-07,-25.19,-25.19
29,2002-05-31,4.28,3.730354548181958e-07,8.66,8.66
30,2002-06-30,4.26,-1.7042416482540378e-07,-17.98,-17.98
31,2002-07-31,4.27,2.561027117554137e-06,4.01,4.01
32,2002-08-31,4.28,-2.3564788045362278e-06,8.27,8.27
33,2002-09-30,4.28,5.834872643212625e-08,-26.16,-26.16
34,2002-10-31,4.28,2.3833014170835006e-06,9.4,9.4
35,2002-11-30,4.28,-1.6335196422834834e-09,2.69,2.69
36,2002-12-31,4.52,-1.4701533001112162e-07,-8.9,-8.9
37,2003-01-31,4.34,-3.433268160703556e-07,3.45,3.45
38,2003-02-28,4.27,-8.783679122179587e-07,-4.26,-4.26
39,2003-03-31,4.27,-2.836861078453724e-07,-16.91,-16.91
40,2003-04-30,4.26,-2.110297199712666e-09,8.61,8.61
41,2003-05-31,4.01,-1.3168769151611735e-08,30.49,30.49
42,2003-06-30,4.1,1.2962505693180167e-08,-7.71,-7.71
43,2003-07-31,3.75,-4.127668439339839e-06,-14.94,-14.94
44,2003-08-31,3.72,-6.50085154257389e-06,-5.44,-5.44
45,2003-09-30,3.77,-3.392610570028513e-07,-17.27,-17.27
46,2003-10-31,3.84,-3.1852488445640246e-06,-4.03,-4.03
47,2003-11-30,3.78,-2.429491218538148e-07,1.07,1.07
48,2003-12-31,3.97,3.1053914195997244e-07,-0.35,-0.35
49,2004-01-31,3.78,-4.893868663186694e-07,-7.09,-7.09
50,2004-02-29,3.78,-9.360791693471057e-08,-14.45,-14.45
51,2004-03-31,3.74,3.876051613800052e-07,-4.89,-4.89
52,2004-04-30,3.76,1.652697328810386e-07,7.44,7.44
53,2004-05-31,3.77,-3.871528229653862e-07,-17.32,-17.32
54,2004-06-30,3.78,8.548825878123275e-06,4.84,4.84
55,2004-07-31,3.77,1.9405299735373976e-06,-0.51,-0.51
56,2004-08-31,3.52,5.505220800663947e-07,9.79,9.79
57,2004-09-30,3.55,8.056756133124384e-07,-4.74,-4.74
58,2004-10-31,3.53,2.2927925353676182e-06,3.5,3.5
59,2004-11-30,3.26,3.0025330502550753e-07,21.74,21.74
60,2004-12-31,3.29,9.264370486584579e-07,25.79,25.79
61,2005-01-31,3.26,-2.5434141821122926e-07,0.95,0.95
62,2005-02-28,3.28,-1.797365969120689e-06,2.79,2.79
63,2005-03-31,3.26,-3.901199776201026e-06,-18.37,-18.37
64,2005-04-30,3.29,2.901077245892467e-06,9.23,9.23
65,2005-05-31,3.29,5.131902650079421e-07,-2.03,-2.03
66,2005-06-30,3.3,1.14622775822119e-05,45.91,45.91
67,2005-07-31,3.27,1.9460324997461292e-06,23.43,23.43
68,2005-08-31,3.25,-1.3424247779136816e-06,6.53,6.53
69,2005-09-30,3.28,4.235685139974149e-06,89.6,89.6
70,2005-10-31,3.51,3.6348378762728264e-06,-7.95,-7.95
71,2005-11-30,3.5,-5.174752336274807e-07,41.85,41.85
72,2005-12-31,3.76,-1.926480883272351e-06,-11.93,-11.93
73,2006-01-31,3.76,-1.030157146705865e-07,-5.38,-5.38
74,2006-02-28,3.99,-6.4069577219766155e-06,-5.36,-5.36
75,2006-03-31,3.97,-1.0117320996071884e-05,-16.86,-16.86
76,2006-04-30,3.97,-2.5379279752094105e-06,13.19,13.19
77,2006-05-31,3.96,-1.969769759183966e-06,-8.4,-8.4
78,2006-06-30,4.21,-6.352316798975353e-06,-16.27,-16.27
79,2006-07-31,4.22,-4.902546695313894e-06,-1.06,-1.06
80,2006-08-31,4.49,-9.778255011790537e-06,0.36,0.36
81,2006-09-30,4.48,3.4799856445645794e-06,32.24,32.24
82,2006-10-31,4.48,2.3592321564748983e-07,2.63,2.63
83,2006-11-30,4.49,4.298660791210309e-06,22.42,22.42
84,2006-12-31,4.6,-4.024543453136583e-06,3.7,3.7
85,2007-01-31,4.61,-3.965816315242874e-06,-17.98,-17.98
86,2007-02-28,4.55,-7.184097559943495e-06,-5.68,-5.68
87,2007-03-31,4.63,8.403345168162467e-06,17.62,17.62
88,2007-04-30,4.88,-2.706299302346435e-06,-8.96,-8.96
89,2007-05-31,4.56,-1.5339307993857188e-06,6.61,6.61
90,2007-06-30,4.52,5.785203316577114e-06,13.33,13.33
91,2007-07-31,4.76,-8.31023174269156e-06,-5.88,-5.88
92,2007-08-31,4.98,-3.513296722206853e-06,-17.0,-17.0
93,2007-09-30,4.98,2.616277379575585e-06,-0.47,-0.47
94,2007-10-31,5.02,3.8429328478414725e-06,-12.15,-12.15
95,2007-11-30,5.02,-2.2597849103676903e-06,-16.13,-16.13
96,2007-12-31,5.02,-3.94570686509756e-06,2.59,2.59
97,2008-01-31,4.96,1.2091912523059293e-06,-11.03,-11.03
98,2008-02-29,4.94,-2.6381313937681497e-08,-4.51,-4.51
99,2008-03-31,4.98,4.633517682357472e-06,-2.36,-2.36
100,2008-04-30,4.95,-6.479309414676938e-06,1.6,1.6
101,2008-05-31,5.04,1.6481859259394477e-06,8.42,8.42
102,2008-06-30,5.01,-3.606751726019959e-06,-18.93,-18.93
103,2008-07-31,5.03,-2.8325655192818457e-06,-15.57,-15.57
104,2008-08-31,5.25,-8.820402931982575e-07,-0.72,-0.72
105,2008-09-30,5.22,4.443104973050347e-06,-1.82,-1.82
106,2008-10-31,4.14,-1.1486695111810863e-06,-34.81,-34.81
107,2008-11-30,3.99,-5.053992716719173e-07,7.24,7.24
108,2008-12-31,3.02,-2.4826544550326095e-06,0.61,0.61
109,2009-01-31,2.41,-8.687205877798826e-07,10.37,10.37
110,2009-02-28,1.87,-6.832393018798842e-07,-5.71,-5.71
111,2009-03-31,1.73,-2.821414621804173e-07,10.91,10.91
112,2009-04-30,1.85,2.1183147272918756e-07,49.16,49.16
113,2009-05-31,1.96,-6.238549165143828e-07,-5.04,-5.04
114,2009-06-30,1.96,-2.896704049364148e-06,-6.94,-6.94
115,2009-07-31,1.95,5.512147340686716e-07,19.74,19.74
116,2009-08-31,1.99,1.9171940592196727e-06,17.95,17.95
117,2009-09-30,2.0,-1.7961183604149292e-06,1.98,1.98
118,2009-10-31,2.01,-3.650023891345252e-07,-14.56,-14.56
119,2009-11-30,2.01,-2.377657928832535e-06,5.3,5.3
120,2009-12-31,2.01,-2.1765580448929014e-06,5.76,5.76
121,2010-01-31,2.0,5.748860071576292e-07,0.34,0.34
122,2010-02-28,2.01,2.2052442460534205e-06,-8.75,-8.75
123,2010-03-31,2.0,-9.683976020371141e-07,7.88,7.88
124,2010-04-30,2.0,4.502206956854732e-08,44.48,44.48
125,2010-05-31,2.0,1.87375851295278e-07,37.12,37.12
126,2010-06-30,2.03,-5.217326072139297e-07,-12.6,-12.6
127,2010-07-31,2.28,1.9457523306258144e-08,-26.78,-26.78
128,2010-08-31,2.28,-7.018396992215726e-08,8.95,8.95
129,2010-09-30,2.27,8.439649580460962e-07,4.48,4.48
130,2010-10-31,2.26,1.5094937992374153e-07,2.35,2.35
131,2010-11-30,2.51,8.673334782188057e-07,-8.54,-8.54
132,2010-12-31,2.51,5.2409254603184634e-08,-1.82,-1.82
133,2011-01-31,2.75,1.5040063099491066e-07,-7.66,-7.66
