,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,2898.658709656844,0.8023,-6.31744786306642e-06,7.14,7.14,0.0294,7.14,11.18
1,2000-01-31,4.78,-8.41,2784.672328379335,0.42775,1.9971131525269e-05,-4.0,-4.0,0.0567,-4.0,-8.41
2,2000-02-29,5.07,-13.36,5441.244996719161,0.44133,6.861536626228362e-06,5.26,5.26,0.0477,5.26,-13.36
3,2000-03-31,5.05,4.71,7763.16105247276,0.41162,-4.663605409630174e-06,-6.73,-6.73,0.0349,-6.73,4.71
4,2000-04-30,5.06,-17.96,3760.3880687294195,0.35476,-3.302722383223707e-06,-12.92,-12.92,0.0262,-12.92,-17.96
5,2000-05-31,5.12,1.68,3888.891345404063,0.36155,-1.03026760838929e-06,1.91,1.91,0.0357,1.91,1.68
6,2000-06-30,5.16,12.61,4533.7276941195305,0.32887,-9.067085637278793e-06,-6.17,-6.17,0.0377,-6.17,12.61
7,2000-07-31,5.13,-14.44,3986.6331013137733,0.35222,1.3105036471721657e-05,7.1,7.1,0.039,7.1,-14.44
8,2000-08-31,5.12,-3.14,2408.4444417820323,0.39465,4.206823273720559e-06,12.05,12.05,0.0349,12.05,-3.14
9,2000-09-30,5.09,-17.36,3479.5011325390174,0.42436,4.443926904612832e-06,1.21,1.21,0.0307,1.21,-17.36
10,2000-10-31,5.37,-16.2,1761.5888435512077,0.34118,1.1869569749571735e-06,-19.6,-19.6,0.0359,-19.6,-16.2
11,2000-11-30,5.32,-0.81,1822.0173787625417,0.35306,5.40764535266414e-06,-4.37,-4.37,0.0199,-4.37,-0.81
12,2000-12-31,6.08,-4.36,2588.3767660654657,0.3692,5.727170264939788e-06,4.82,4.82,0.0299,4.82,-4.36
13,2001-01-31,5.27,23.09,2682.8729249929193,0.38981,5.679375407223733e-06,9.08,9.08,0.0363,9.08,23.09
14,2001-02-28,5.06,-7.49,1829.2610368697326,0.39022,3.4279373542564744e-06,7.95,7.95,0.0184,7.95,-7.49
15,2001-03-31,4.96,-9.68,2268.0598922170607,0.40254,4.383883058150391e-06,3.16,3.16,0.0234,3.16,-9.68
16,2001-04-30,5.01,11.19,1908.788500010992,0.40748,5.198671754483333e-07,1.22,1.22,0.0173,1.22,11.19
17,2001-05-31,5.01,5.02,3305.1226887250496,0.57507,2.4128481851061093e-06,41.13,41.13,0.0306,41.13,5.02
18,2001-06-30,4.99,-7.17,2701.999532810634,0.60711,6.163693218045265e-07,5.57,5.57,0.0171,5.57,-7.17
19,2001-07-31,4.77,-8.5,1605.2461937612131,0.52742,4.721298716326277e-06,-13.13,-13.13,0.0231,-13.13,-8.5
20,2001-08-31,4.54,0.66,1679.587619913396,0.5422,2.946024601174531e-06,2.8,2.8,0.0269,2.8,0.66
21,2001-09-30,4.0,-17.28,2752.856630127153,0.58411,1.4972032500064194e-06,1.72,1.72,0.024,1.72,-17.28
