,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
181,2015-01-31,2.0,2.39,28704.51170268648,1.4363,-5.34181997139951e-06,34.46,34.46,0.038,34.46,2.39
182,2015-02-28,1.99,-0.29,15277.214024133207,1.53391,-1.7927315127435833e-06,10.89,10.89,0.0308,10.89,-0.29
183,2015-03-31,1.74,2.31,12682.239813157466,1.51996,4.024229209074649e-06,-0.91,-0.91,0.0214,-0.91,2.31
184,2015-04-30,1.74,3.55,23880.236122419657,1.95225,-6.065371568606706e-07,32.08,32.08,0.0339,32.08,3.55
185,2015-05-31,1.74,-2.85,12631.204486049926,1.84069,-2.7655979301029528e-06,-3.65,-3.65,0.0289,-3.65,-2.85
186,2015-06-30,1.5,-3.12,9887.344450970742,1.6873,4.374582310827031e-06,-8.33,-8.33,0.0304,-8.33,-3.12
187,2015-07-31,1.5,-3.16,8406.441969455704,1.47116,-3.0339024581072904e-06,-12.81,-12.81,0.032,-12.81,-3.16
188,2015-08-31,1.52,-4.71,7488.365693000878,1.54785,-5.797124656864614e-06,5.21,5.21,0.034,5.21,-4.71
189,2015-09-30,1.49,1.68,5071.864710302478,1.58969,-9.38324017294125e-07,3.64,3.64,0.0264,3.64,1.68
190,2015-10-31,1.5,5.37,5157.899712647956,1.4851,-1.104794378077268e-05,-6.58,-6.58,0.0181,-6.58,5.37
191,2015-11-30,1.5,-2.07,6422.66446920261,1.54785,3.873779515596377e-06,4.23,4.23,0.0202,4.23,-2.07
192,2015-12-31,1.52,-1.58,5155.03433179511,1.45024,-4.334372970933988e-06,-6.31,-6.31,0.0176,-6.31,-1.58
193,2016-01-31,1.5,-3.78,5161.900186906012,1.29132,1.901823608557731e-06,-5.19,-5.19,0.0195,-5.19,-3.78
194,2016-02-29,1.52,1.09,4003.600436453606,1.32986,1.132099144334191e-05,2.99,2.99,0.018,2.99,1.09
195,2016-03-31,1.53,4.79,3147.637243479103,1.31701,-2.5369360413706417e-06,-0.97,-0.97,0.0162,-0.97,4.79
196,2016-04-30,1.5,-0.13,9500.931579759334,1.32344,-5.235291442653467e-06,3.0,3.0,0.0285,3.0,-0.13
197,2016-05-31,1.48,-0.64,4401.3408852658,1.22322,-1.390304330039225e-05,-7.57,-7.57,0.0159,-7.57,-0.64
198,2016-06-30,1.23,1.0,2674.577599276723,1.2669,-2.8129198339732807e-06,3.57,3.57,0.0125,3.57,1.0
199,2016-07-31,1.24,3.78,12009.263899570795,1.54187,2.9635038162923517e-06,22.7,22.7,0.0185,22.7,3.78
200,2016-08-31,1.25,2.14,16510.952459357108,1.63824,1.931025639976942e-06,6.25,6.25,0.0219,6.25,2.14
201,2016-09-30,1.26,0.0,10416.929169356752,1.69606,1.8182446706209046e-06,3.13,3.13,0.0212,3.13,0.0
202,2016-10-31,1.24,-0.61,9585.638737725767,1.59327,4.211581299796647e-06,-6.06,-6.06,0.0251,-6.06,-0.61
203,2016-11-30,1.23,-0.88,9013.1372831938,1.57399,-1.8372016413778121e-06,-2.78,-2.78,0.0183,-2.78,-0.88
204,2016-12-31,1.27,2.81,12283.42052815526,1.79885,6.317513325575887e-06,14.75,14.75,0.0213,14.75,2.81
205,2017-01-31,1.25,3.11,16030.749491815171,1.82194,3.8694182498246e-06,10.0,10.0,0.0256,10.0,3.11
206,2017-02-28,1.26,-0.16,13212.32018262326,1.66222,-3.2276300125110093e-06,-9.65,-9.65,0.0236,-9.65,-0.16
207,2017-03-31,1.27,3.92,8383.880889487013,1.81602,5.832695409747197e-06,9.25,9.25,0.0169,9.25,3.92
208,2017-04-30,1.21,2.12,15697.502725244402,2.01123,7.370542215137688e-06,11.11,11.11,0.0214,11.11,2.12
209,2017-05-31,1.26,6.08,13288.572936303317,2.34249,4.934728436551225e-06,16.47,16.47,0.0255,16.47,6.08
210,2017-06-30,1.29,2.35,10781.235397801238,2.59094,-2.7524509811139254e-06,8.96,8.96,0.0144,8.96,2.35
211,2017-07-31,1.24,0.91,18260.119894054616,3.22389,-1.9549102895564656e-06,24.43,24.43,0.0374,24.43,0.91
212,2017-08-31,1.27,-2.01,14267.535409610118,3.91599,-3.631489153660945e-07,21.47,21.47,0.0213,21.47,-2.01
213,2017-09-30,1.27,2.47,18114.965612540556,4.01063,-1.7565567709636973e-06,7.96,7.96,0.0361,7.96,2.47
214,2017-10-31,1.26,5.47,22363.677196397184,4.15852,5.445662358435331e-06,3.69,3.69,0.0408,3.69,5.47
215,2017-11-30,1.53,-1.55,30282.173723681546,6.38862,4.42387250940449e-06,44.77,44.77,0.0466,44.77,-1.55
216,2017-12-31,1.58,-1.89,19077.813605117095,5.59004,-4.773464288792449e-06,0.32,0.32,0.0433,0.32,-1.89
217,2018-01-31,1.54,2.66,21871.150465072624,4.97736,-4.5649827680221e-06,-7.2,-7.2,0.0286,-7.2,2.66
218,2018-02-28,1.51,-6.71,17713.741591832437,4.52332,-7.69790134877012e-06,-8.5,-8.5,0.0328,-8.5,-6.71
219,2018-03-31,1.54,0.56,12628.111142226911,5.18167,1.3313717627460798e-05,14.55,14.55,0.029,14.55,0.56
220,2018-04-30,1.51,2.84,13265.178015111853,4.9206,8.271343482382866e-06,-5.04,-5.04,0.0324,-5.04,2.84
221,2018-05-31,1.55,-3.91,7725.794695506004,5.03978,-1.057917803918254e-08,2.42,2.42,0.0244,2.42,-3.91
222,2018-06-30,1.57,-5.23,15122.897902074066,5.61868,1.10138177934788e-05,7.61,7.61,0.0358,7.61,-5.23
223,2018-07-31,1.52,-0.74,11516.260790873654,5.80029,2.439377997760236e-06,3.23,3.23,0.031,3.23,-0.74
224,2018-08-31,1.55,0.88,5640.400558813155,6.01596,3.5109896829988517e-06,3.72,3.72,0.0245,3.72,0.88
225,2018-09-30,1.65,1.11,9436.61349951033,5.33491,2.409995167676088e-06,-4.37,-4.37,0.0247,-4.37,1.11
226,2018-10-31,1.57,-12.15,13252.861824425967,3.79686,-1.7089423530402866e-05,-28.83,-28.83,0.0369,-28.83,-12.15
227,2018-11-30,1.76,3.38,21809.258388733568,3.80822,-1.440072866962913e-05,0.9,0.9,0.0358,0.9,3.38
228,2018-12-31,1.89,-4.19,11371.179817494567,3.76849,4.415953950749897e-06,0.15,0.15,0.0317,0.15,-4.19
229,2019-01-31,1.81,9.13,16292.867407561063,3.07588,1.7970045182796204e-06,3.92,3.92,0.0293,3.92,9.13
230,2019-02-28,1.8,0.77,17663.331391621658,3.07588,1.3091896639731002e-06,-2.95,-2.95,0.0262,-2.95,0.77
231,2019-03-31,1.81,-2.58,10080.37381565181,2.71034,-1.0632153611374313e-05,-11.88,-11.88,0.0231,-11.88,-2.58
232,2019-04-30,1.79,3.05,8900.183340390067,2.70142,-1.7905657755318572e-06,-0.33,-0.33,0.0222,-0.33,3.05
233,2019-05-31,1.79,-7.38,7097.095602594759,2.45624,-9.94800458958363e-06,-9.08,-9.08,0.0222,-9.08,-7.38
234,2019-06-30,1.83,4.84,4744.654452786084,2.57214,1.221188955271377e-05,7.85,7.85,0.0183,7.85,4.84
235,2019-07-31,1.56,-4.02,26062.550032724488,2.58106,-3.299941645912991e-06,0.35,0.35,0.044,0.35,-4.02
236,2019-08-31,1.54,-3.7,15230.206477994378,2.73708,7.619183216527016e-06,12.04,12.04,0.0316,12.04,-3.7
237,2019-09-30,1.58,5.62,7424.371074681569,2.50974,-9.312843784330077e-06,-8.31,-8.31,0.0167,-8.31,5.62
238,2019-10-31,1.29,0.83,13763.13586782318,3.06696,2.355750220791488e-05,22.2,22.2,0.0207,22.2,0.83
239,2019-11-30,1.28,-0.28,9189.223937705778,3.03576,1.2758367378884643e-05,-1.02,-1.02,0.0195,-1.02,-0.28
240,2019-12-31,1.39,6.14,4057.161558734483,3.12045,1.597776864323936e-05,2.79,2.79,0.0162,2.79,6.14
241,2020-01-31,1.25,-3.15,13478.695056861216,4.04338,8.153062547129595e-06,11.29,11.29,0.0365,11.29,-3.15
242,2020-02-29,1.26,-8.45,12490.51187848513,3.47762,-2.366682511710346e-06,-16.04,-16.04,0.0269,-16.04,-8.45
243,2020-03-31,0.8,-11.64,10870.114208101906,2.71462,1.2560602779797877e-06,-21.94,-21.94,0.0714,-21.94,-11.64
244,2020-04-30,0.76,10.42,11529.702222319831,3.40495,-5.664021851661363e-07,24.71,24.71,0.0367,24.71,10.42
245,2020-05-31,0.49,3.94,6945.682680797851,3.27,-5.244591932349346e-06,-3.96,-3.96,0.0225,-3.96,3.94
246,2020-06-30,0.57,4.39,9843.404121554062,2.98452,-1.8043637135256595e-05,-8.73,-8.73,0.0351,-8.73,4.39
247,2020-07-31,0.51,6.87,14085.189790973776,3.52952,4.748903118235444e-06,18.26,18.26,0.0317,18.26,6.87
248,2020-08-31,0.55,2.61,11460.315808254505,2.96376,-9.074880085461142e-06,-16.03,-16.03,0.0297,-16.03,2.61
249,2020-09-30,0.55,-0.9,9321.275192002044,3.01567,-6.800801021166164e-06,1.4,1.4,0.0299,1.4,-0.9
250,2020-10-31,0.52,-2.53,5077.278499044718,2.96895,-7.736185729818513e-06,-1.55,-1.55,0.0186,-1.55,-2.53
251,2020-11-30,0.6,14.74,8383.260877145512,3.38938,5.436374187203184e-06,14.16,14.16,0.016,14.16,14.74
252,2020-12-31,0.61,12.5,14992.479179515843,3.84095,9.918418476695983e-06,13.32,13.32,0.0286,13.32,12.5
253,2021-01-31,0.52,6.11,17026.49017770447,3.5594,1.4154668295828884e-06,7.78,7.78,0.0205,7.78,6.11
254,2021-02-28,0.59,-3.94,15831.136604768351,3.84776,4.212761106532394e-06,1.07,1.07,0.0342,1.07,-3.94
255,2021-03-31,0.59,1.25,9260.780272786604,4.11809,4.300172007787999e-06,7.03,7.03,0.0241,7.03,1.25
256,2021-04-30,0.49,1.38,9349.992494990729,4.33436,5.0739172152405575e-06,5.83,5.83,0.0211,5.83,1.38
257,2021-05-31,0.51,1.31,5748.849680768393,4.05952,-1.079427879454919e-05,-6.34,-6.34,0.0154,-6.34,1.31
258,2021-06-30,0.63,3.03,8294.312572347333,4.95613,2.031581848346235e-05,21.01,21.01,0.0165,21.01,3.03
259,2021-07-31,0.58,-3.4,7847.354028966843,4.82096,-5.520651480596084e-07,-2.73,-2.73,0.0187,-2.73,-3.4
260,2021-08-31,0.9,-0.97,17205.76244555318,5.29855,-9.669536280949744e-07,9.91,9.91,0.0352,9.91,-0.97
261,2021-09-30,0.92,-2.48,5943.892314670984,5.02822,9.676133871502541e-07,-3.13,-3.13,0.0181,-3.13,-2.48
262,2021-10-31,0.76,-2.9,7287.7758121726865,4.07304,-1.4979903527687832e-05,-20.7,-20.7,0.0312,-20.7,-2.9
263,2021-11-30,1.067,-3.92,13746.74676996632,4.15414,1.394681712235846e-06,1.99,1.99,0.0539,1.99,-3.92
264,2021-12-31,1.437,5.61,8925.427722422774,4.96514,8.894848643697826e-06,19.52,19.52,0.0231,19.52,5.61
265,2022-01-31,1.277,-10.77,7305.438420954534,3.66754,-7.2629948294869384e-06,-23.64,-23.64,0.0343,-23.64,-10.77
266,2022-02-28,1.39,0.99,5485.905283231758,3.90633,-5.019545652263979e-06,6.51,6.51,0.0219,6.51,0.99
267,2022-03-31,1.454,1.13,4566.564394205538,4.15414,-6.3267964957524e-06,6.34,6.34,0.0213,6.34,1.13
268,2022-04-30,1.53,-2.39,7515.071308388694,4.32084,5.622467078077581e-07,4.69,4.69,0.0269,4.69,-2.39
269,2022-05-31,1.863,-0.15,4462.514606967758,4.50557,1.2679403884510615e-05,4.28,4.28,0.0208,4.28,-0.15
270,2022-06-30,2.337,-12.85,8328.028255008328,2.87455,-7.08756224617937e-06,-35.56,-35.56,0.035,-35.56,-12.85
271,2022-07-31,2.341,3.34,4316.446876199003,3.35215,-8.352836270443725e-06,13.24,13.24,0.0227,13.24,3.34
