,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,20000.0,22000.0,19978.0,17000.0,42700.0,29935.0,17000.0,20000.0,18220.0,17000.0,0.9081821547574972,-24.53,-43.18,5.26,-27.01,27134.0,0.0404,0.0481,0.0361,0.0456,4.79,-10.31
1,2000-01-31,19600.0,20000.0,18075.0,16800.0,42700.0,29124.0,16800.0,20000.0,18570.0,17000.0,0.8027456647398844,-22.22,-48.28,15.29,-27.68,12832.0,0.0429,0.0475,0.0375,0.044,4.78,-2.0
2,2000-02-29,22500.0,22500.0,19045.0,16500.0,42700.0,28478.0,16500.0,22500.0,19090.0,16850.0,-0.3046536796536796,5.63,-25.0,36.36,-18.48,38242.0,0.0444,0.0478,0.0394,0.0472,5.07,12.5
3,2000-03-31,19700.0,23400.0,21663.0,19400.0,42700.0,27956.0,16500.0,20300.0,19750.0,19400.0,0.05060728744939271,-1.5,-24.08,-6.19,-29.64,13556.0,0.0433,0.0261,0.0397,0.0398,5.05,-12.44
4,2000-04-30,19600.0,22900.0,19228.0,17200.0,42700.0,26985.0,16500.0,21200.0,20320.0,19600.0,0.044652824291136414,-2.0,-22.83,-14.41,-44.79,16270.0,0.0441,0.0553,0.0406,0.0444,5.06,1.03
5,2000-05-31,19200.0,20400.0,18783.0,17750.0,42500.0,25433.0,16500.0,19200.0,18440.0,17900.0,0.3031618102913825,-14.67,-11.11,7.56,-48.39,11682.0,0.0426,0.0263,0.0397,0.0378,5.12,-2.04
6,2000-06-30,19050.0,20000.0,19193.0,18400.0,42500.0,23975.0,16500.0,20000.0,19390.0,19050.0,0.09401144870101276,-4.27,-4.75,-0.52,-45.42,9328.0,0.0383,0.022,0.0397,0.037,5.16,0.79
7,2000-07-31,17250.0,21000.0,19058.0,17250.0,37800.0,22283.0,16500.0,17800.0,17470.0,17250.0,0.2200403743806203,-11.99,-11.99,-1.43,-54.49,6452.0,0.0358,0.026,0.0391,0.0247,5.13,-9.45
8,2000-08-31,19100.0,19700.0,18525.0,17150.0,29000.0,21017.0,16500.0,19700.0,19310.0,19100.0,0.01448064605959343,-0.52,-15.11,2.69,-35.91,8336.0,0.0312,0.0214,0.0383,0.0234,5.12,10.72
9,2000-09-30,19400.0,19800.0,18805.0,17200.0,28900.0,20353.0,16500.0,19400.0,18830.0,18500.0,-0.04243166054671563,1.04,-0.26,7.18,-24.51,11780.0,0.0318,0.0286,0.0382,0.0258,5.09,-1.52
10,2000-10-31,17900.0,19300.0,18390.0,17850.0,28900.0,19752.0,16500.0,18000.0,17940.0,17850.0,-0.1301346220227822,3.77,-8.67,-1.65,-28.97,10398.0,0.0237,0.0164,0.0359,0.0224,5.37,-7.73
11,2000-11-30,18300.0,18500.0,18193.0,17800.0,23400.0,19072.0,16500.0,18500.0,18340.0,18100.0,0.4024869109947644,-6.15,-3.17,1.1,-15.28,11568.0,0.0214,0.0103,0.0335,0.0197,5.32,2.52
12,2000-12-31,18500.0,18600.0,18040.0,17300.0,23400.0,18920.0,16500.0,18500.0,18230.0,18000.0,-0.12131519274376418,-1.07,-3.14,2.21,8.82,12196.0,0.0213,0.0194,0.0323,0.0158,6.08,2.21
13,2001-01-31,18850.0,19100.0,18635.0,18200.0,23400.0,18968.0,16500.0,18850.0,18660.0,18500.0,-1.3864229765013054,5.31,9.28,1.07,-3.83,7448.0,0.0195,0.016,0.0288,0.0154,5.27,1.89
14,2001-02-28,21250.0,21250.0,19853.0,18450.0,23400.0,19035.0,17150.0,21250.0,20660.0,19700.0,5.93984962406015,15.8,10.97,5.2,2.66,18404.0,0.0189,0.0177,0.0259,0.0178,5.06,14.86
15,2001-03-31,20350.0,22200.0,21305.0,19900.0,22900.0,18994.0,17150.0,20700.0,20260.0,19900.0,4.424778761061948,10.0,4.9,-3.1,2.26,9764.0,0.0164,0.0171,0.0252,0.0171,4.96,-4.24
16,2001-04-30,19700.0,20400.0,19903.0,19500.0,22200.0,19054.0,17150.0,20050.0,19750.0,19500.0,12.725490196078432,6.49,10.36,-1.01,0.51,22270.0,0.0157,0.0125,0.0202,0.016,5.01,-3.19
17,2001-05-31,22500.0,22700.0,20923.0,19500.0,22700.0,19235.0,17150.0,22700.0,22440.0,22100.0,0.3420593368237347,5.88,22.95,6.89,17.19,44936.0,0.0178,0.0224,0.0198,0.0181,5.01,14.21
18,2001-06-30,24450.0,26100.0,24313.0,23100.0,26100.0,19658.0,17150.0,24450.0,23970.0,23700.0,0.8361375274323336,22.86,32.16,3.6,27.34,17470.0,0.0184,0.0231,0.0198,0.02,4.99,7.71
19,2001-07-31,23000.0,23600.0,21800.0,20900.0,26100.0,19904.0,17150.0,23000.0,22290.0,21750.0,0.5025502550255025,16.75,22.02,5.5,33.33,5232.0,0.0203,0.0261,0.0198,0.024,4.77,-5.93
20,2001-08-31,22650.0,23500.0,22940.0,22500.0,26100.0,20309.0,17200.0,23200.0,22990.0,22650.0,0.03604088219472835,0.67,6.59,-1.52,18.59,3346.0,0.0199,0.0149,0.0192,0.021,4.54,-1.52
21,2001-09-30,21800.0,22000.0,20978.0,18900.0,26100.0,20473.0,17300.0,21800.0,21460.0,21000.0,-0.5140134529147982,-9.17,8.73,3.07,17.84,4760.0,0.0232,0.0346,0.0201,0.0256,4.0,-5.63
22,2001-10-31,22300.0,23700.0,22655.0,21500.0,26100.0,20833.0,17300.0,23700.0,23360.0,22300.0,-0.12367778681855168,-3.04,13.2,-4.7,24.58,4942.0,0.0238,0.018,0.02,0.0237,4.02,2.29
23,2001-11-30,27900.0,27900.0,25165.0,23500.0,27900.0,21448.0,17300.0,27900.0,26650.0,26000.0,0.3861990087685856,20.26,26.24,5.28,52.46,28284.0,0.0235,0.02,0.0208,0.025,4.04,18.72
24,2001-12-31,26350.0,29700.0,27835.0,26350.0,29700.0,22181.0,18200.0,27200.0,26880.0,26350.0,0.4918689606410559,20.87,9.79,-3.13,42.43,4734.0,0.0227,0.0185,0.0206,0.0193,4.01,1.35
25,2002-01-31,28300.0,29800.0,28330.0,26700.0,29800.0,22984.0,18450.0,29000.0,28610.0,28300.0,0.5368043087971275,26.91,23.04,-3.74,50.13,2694.0,0.0225,0.024,0.0211,0.0208,3.98,7.4
26,2002-02-28,32000.0,32100.0,29328.0,26550.0,32100.0,23687.0,18900.0,32100.0,31840.0,31500.0,0.45621664360545555,23.08,38.53,0.0,50.59,7158.0,0.0241,0.0261,0.0219,0.0234,4.01,11.5
27,2002-03-31,48500.0,51000.0,38238.0,30500.0,51000.0,25059.0,18900.0,51000.0,48170.0,46000.0,0.5848872808238241,84.06,122.48,5.21,143.72,41131.0,0.0303,0.055,0.0268,0.0382,4.0,51.56
28,2002-04-30,36000.0,48500.0,42090.0,36000.0,51000.0,26967.0,18900.0,39000.0,37600.0,36000.0,0.32608170171621953,26.98,53.19,-7.69,82.74,12825.0,0.0331,0.032,0.0285,0.0421,4.04,-25.77
29,2002-05-31,40000.0,41600.0,39350.0,35500.0,51000.0,28605.0,18900.0,40700.0,40020.0,39400.0,0.3214193880174852,25.0,43.37,-1.23,77.78,12130.0,0.0332,0.0215,0.0285,0.0413,4.28,11.11
30,2002-06-30,37200.0,40000.0,36828.0,31500.0,51000.0,29519.0,18900.0,37300.0,35340.0,31500.0,-0.4149090909090909,-22.82,41.18,0.54,55.0,6990.0,0.0378,0.0483,0.031,0.0359,4.26,-8.6
