,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
138,2011-06-30,12900.0,13950.0,13165.0,12750.0,22800.0,17168.0,12300.0,13450.0,13130.0,12900.0,4.345092024539877,-28.33,-31.38,-0.39,-6.52,328976.0,0.0284,0.024,0.0328,0.0278,3.28,2.79
139,2011-07-31,13650.0,13750.0,13005.0,12350.0,22800.0,16851.0,12300.0,13750.0,13290.0,12900.0,1.1043478260869566,-16.51,-24.79,3.8,-14.95,657966.0,0.0282,0.0191,0.0289,0.0253,3.27,4.2
140,2011-08-31,10600.0,13600.0,10924.0,9860.0,22800.0,16409.0,9860.0,11100.0,10454.0,9900.0,0.6192592592592592,-20.9,-30.94,6.11,-33.75,462244.0,0.0336,0.0508,0.0306,0.0346,3.27,-22.34
141,2011-09-30,5850.0,10050.0,7638.0,5310.0,22800.0,15728.0,5310.0,5850.0,5580.0,5310.0,0.8033220637953844,-54.65,-67.5,-12.56,-68.03,1688687.0,0.0378,0.0546,0.0337,0.0455,3.28,-45.58
142,2011-10-31,6900.0,7400.0,5891.0,4700.0,22800.0,14547.0,4700.0,7400.0,6600.0,5990.0,0.7274198293615769,-49.45,-57.8,12.56,-67.98,2054145.0,0.0465,0.071,0.0379,0.0606,3.26,17.95
143,2011-11-30,4570.0,6950.0,5526.0,4490.0,20450.0,13287.0,4490.0,4935.0,4653.0,4490.0,0.7662268425962948,-57.49,-63.59,-7.68,-75.03,2102908.0,0.0472,0.0378,0.0388,0.0574,3.27,-38.24
144,2011-12-31,4245.0,5360.0,4773.0,4210.0,19350.0,12058.0,4210.0,4840.0,4403.0,4210.0,0.33104253112033194,-25.53,-67.6,-12.29,-77.12,2348289.0,0.0529,0.0632,0.0418,0.0564,3.29,-7.01
145,2012-01-31,5460.0,5480.0,4771.0,4045.0,18700.0,10879.0,4045.0,5480.0,5288.0,4920.0,0.29814285714285715,-20.87,-60.0,13.75,-70.0,6436398.0,0.0544,0.0359,0.043,0.0481,3.27,28.62
146,2012-02-29,7240.0,9180.0,7629.0,6590.0,18000.0,10164.0,4045.0,7240.0,7014.0,6830.0,-1.1092182472080259,58.6,-34.77,-7.06,-52.83,3957383.0,0.0579,0.0681,0.0469,0.0584,3.26,32.12
147,2012-03-31,7080.0,7430.0,6962.0,6620.0,17850.0,9373.0,4045.0,7120.0,6936.0,6700.0,-1.100708752266359,66.78,21.03,6.95,-60.67,2078578.0,0.0523,0.0299,0.0464,0.0489,3.24,-2.21
148,2012-04-30,6830.0,7200.0,6926.0,6610.0,16500.0,8514.0,4045.0,6950.0,6798.0,6640.0,-0.43877726257942645,25.55,-7.7,0.0,-58.23,1349661.0,0.0475,0.0253,0.0464,0.0438,3.26,-3.53
149,2012-05-31,5370.0,7250.0,6182.0,5170.0,14050.0,7843.0,4045.0,5510.0,5384.0,5180.0,0.43100283664274985,-25.83,17.51,3.67,-59.93,1234914.0,0.0449,0.0371,0.0468,0.0318,3.27,-21.38
150,2012-06-30,5380.0,5380.0,5195.0,4850.0,14050.0,7205.0,4045.0,5380.0,5274.0,5160.0,0.3660274902426608,-21.57,26.74,1.51,-58.93,731635.0,0.041,0.0272,0.0469,0.0311,3.26,-2.36
