,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,33392.32010718667,0.37595,-1.7074453432158388e-07,-22.92,-22.92,0.0534,-22.92,11.18
1,2000-01-31,4.78,-8.41,93443.77204681546,0.51008,6.74677021746498e-08,35.46,35.46,0.0813,35.46,-8.41
2,2000-02-29,5.07,-13.36,108082.34299459524,0.46109,6.217776337211778e-08,-11.11,-11.11,0.0817,-11.11,-13.36
3,2000-03-31,5.05,4.71,223893.8877730614,0.68202,-5.611954959955471e-08,47.92,47.92,0.1029,47.92,4.71
4,2000-04-30,5.06,-17.96,104710.55153701571,0.47357,-1.4283030346684106e-08,-39.8,-39.8,0.0626,-39.8,-17.96
5,2000-05-31,5.12,1.68,35330.60378410675,0.36262,-2.198484087159375e-09,-23.43,-23.43,0.0708,-23.43,1.68
6,2000-06-30,5.16,12.61,43131.90149493923,0.36647,-1.4026592755375184e-08,4.81,4.81,0.0504,4.81,12.61
7,2000-07-31,5.13,-14.44,39238.39360778183,0.32852,4.3349703527509634e-07,-10.35,-10.35,0.0375,-10.35,-14.44
8,2000-08-31,5.12,-3.14,39931.18969680709,0.35878,-9.671816039941302e-09,9.21,9.21,0.0469,9.21,-3.14
9,2000-09-30,5.09,-17.36,290699.32891640416,0.47742,-8.654299890993841e-08,32.71,32.71,0.0774,32.71,-17.36
10,2000-10-31,5.37,-16.2,141656.6363775784,0.32852,1.4112924185234658e-08,-31.19,-31.19,0.0483,-31.19,-16.2
11,2000-11-30,5.32,-0.81,67118.64294820341,0.317,7.962107721801558e-09,-0.9,-0.9,0.0428,-0.9,-0.81
12,2000-12-31,6.08,-4.36,46607.288551639846,0.24975,-1.0541151750150639e-08,-24.64,-24.64,0.028,-24.64,-4.36
13,2001-01-31,5.27,23.09,46281.79856351774,0.31241,-2.107423644510801e-08,22.12,22.12,0.0369,22.12,23.09
14,2001-02-28,5.06,-7.49,111024.69202130166,0.35325,-8.572339598919099e-08,12.72,12.72,0.051,12.72,-7.49
15,2001-03-31,4.96,-9.68,26936.458004081847,0.28486,2.590360972629848e-08,-19.36,-19.36,0.0237,-19.36,-9.68
16,2001-04-30,5.01,11.19,25928.742069357588,0.29273,-2.5214511220893265e-09,2.76,2.76,0.0202,2.76,11.19
17,2001-05-31,5.01,5.02,37355.44754412297,0.32078,-3.778722720869295e-09,9.58,9.58,0.0218,9.58,5.02
18,2001-06-30,4.99,-7.17,51289.072245801806,0.32668,-2.8603760586775747e-08,-1.63,-1.63,0.0479,-1.63,-7.17
19,2001-07-31,4.77,-8.5,46748.82442247554,0.3193,7.758037178163382e-09,-2.26,-2.26,0.0487,-2.26,-8.5
20,2001-08-31,4.54,0.66,28197.870243352438,0.33947,2.737405987149232e-06,6.32,6.32,0.0301,6.32,0.66
21,2001-09-30,4.0,-17.28,32230.00260213375,0.29568,8.44066562301439e-06,-17.67,-17.67,0.0667,-17.67,-17.28
22,2001-10-31,4.02,12.78,21869.336985189693,0.36112,1.7838429598030767e-06,22.13,22.13,0.0247,22.13,12.78
