,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-19.43,-19.43
1,2000-01-31,4.78,0.0,0.0
2,2000-02-29,5.07,-29.51,-29.51
3,2000-03-31,5.05,20.73,20.73
4,2000-04-30,5.06,-19.23,-19.23
5,2000-05-31,5.12,-28.17,-28.17
6,2000-06-30,5.16,11.1,11.1
7,2000-07-31,5.13,7.18,7.18
8,2000-08-31,5.12,-2.43,-2.43
9,2000-09-30,5.09,-26.67,-26.67
10,2000-10-31,5.37,-18.18,-18.18
11,2000-11-30,5.32,-5.8,-5.8
12,2000-12-31,6.08,-18.25,-18.25
13,2001-01-31,5.27,38.45,38.45
14,2001-02-28,5.06,4.69,4.69
15,2001-03-31,4.96,-20.0,-20.0
16,2001-04-30,5.01,9.27,9.27
17,2001-05-31,5.01,28.0,28.0
18,2001-06-30,4.99,-7.06,-7.06
19,2001-07-31,4.77,-11.47,-11.47
20,2001-08-31,4.54,-3.31,-3.31
21,2001-09-30,4.0,-15.94,-15.94
22,2001-10-31,4.02,0.34,0.34
23,2001-11-30,4.04,30.86,30.86
24,2001-12-31,4.01,-3.58,-3.58
25,2002-01-31,3.98,33.24,33.24
26,2002-02-28,4.01,10.29,10.29
27,2002-03-31,4.0,8.89,8.89
28,2002-04-30,4.04,-24.0,-24.0
29,2002-05-31,4.28,-8.38,-8.38
30,2002-06-30,4.26,-21.31,-21.31
31,2002-07-31,4.27,2.08,2.08
32,2002-08-31,4.28,12.32,12.32
33,2002-09-30,4.28,-24.76,-24.76
34,2002-10-31,4.28,8.15,8.15
35,2002-11-30,4.28,13.37,13.37
36,2002-12-31,4.52,-17.95,-17.95
37,2003-01-31,4.34,-0.94,-0.94
38,2003-02-28,4.27,-1.44,-1.44
39,2003-03-31,4.27,-3.24,-3.24
40,2003-04-30,4.26,4.07,4.07
41,2003-05-31,4.01,7.67,7.67
42,2003-06-30,4.1,3.78,3.78
43,2003-07-31,3.75,14.29,14.29
44,2003-08-31,3.72,3.79,3.79
45,2003-09-30,3.77,-11.18,-11.18
46,2003-10-31,3.84,15.76,15.76
47,2003-11-30,3.78,16.76,16.76
48,2003-12-31,3.97,-1.98,-1.98
49,2004-01-31,3.78,10.1,10.1
50,2004-02-29,3.78,6.42,6.42
51,2004-03-31,3.74,18.1,18.1
52,2004-04-30,3.76,5.66,5.66
53,2004-05-31,3.77,4.64,4.64
54,2004-06-30,3.78,-3.75,-3.75
55,2004-07-31,3.77,-10.99,-10.99
56,2004-08-31,3.52,10.76,10.76
