,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-12.44,-12.44
1,2000-01-31,4.78,-5.29,-5.29
2,2000-02-29,5.07,11.73,11.73
3,2000-03-31,5.05,3.59,3.59
4,2000-04-30,5.06,-18.18,-18.18
5,2000-05-31,5.12,-15.03,-15.03
6,2000-06-30,5.16,8.4,8.4
7,2000-07-31,5.13,-14.44,-14.44
8,2000-08-31,5.12,0.82,0.82
9,2000-09-30,5.09,8.73,8.73
10,2000-10-31,5.37,0.0,0.0
11,2000-11-30,5.32,-4.04,-4.04
12,2000-12-31,6.08,12.6,12.6
13,2001-01-31,5.27,34.92,34.92
14,2001-02-28,5.06,45.03,45.03
15,2001-03-31,4.96,20.58,20.58
16,2001-04-30,5.01,-12.87,-12.87
17,2001-05-31,5.01,-5.5,-5.5
18,2001-06-30,4.99,8.36,8.36
19,2001-07-31,4.77,-5.03,-5.03
20,2001-08-31,4.54,-8.13,-8.13
21,2001-09-30,4.0,-9.11,-9.11
22,2001-10-31,4.02,-6.34,-6.34
23,2001-11-30,4.04,10.62,10.62
24,2001-12-31,4.01,3.63,3.63
25,2002-01-31,3.98,-3.11,-3.11
26,2002-02-28,4.01,14.29,14.29
27,2002-03-31,4.0,54.79,54.79
28,2002-04-30,4.04,-32.74,-32.74
29,2002-05-31,4.28,-9.21,-9.21
30,2002-06-30,4.26,-0.7,-0.7
31,2002-07-31,4.27,-0.71,-0.71
32,2002-08-31,4.28,7.97,7.97
33,2002-09-30,4.28,-4.36,-4.36
34,2002-10-31,4.28,11.75,11.75
35,2002-11-30,4.28,-3.23,-3.23
36,2002-12-31,4.52,-13.17,-13.17
37,2003-01-31,4.34,-5.95,-5.95
38,2003-02-28,4.27,5.65,5.65
39,2003-03-31,4.27,-7.72,-7.72
40,2003-04-30,4.26,21.11,21.11
41,2003-05-31,4.01,1.58,1.58
42,2003-06-30,4.1,-6.41,-6.41
43,2003-07-31,3.75,-3.33,-3.33
44,2003-08-31,3.72,1.92,1.92
45,2003-09-30,3.77,-0.19,-0.19
46,2003-10-31,3.84,1.69,1.69
47,2003-11-30,3.78,5.46,5.46
48,2003-12-31,3.97,0.54,0.54
49,2004-01-31,3.78,-0.18,-0.18
50,2004-02-29,3.78,-7.03,-7.03
51,2004-03-31,3.74,5.23,5.23
52,2004-04-30,3.76,5.65,5.65
53,2004-05-31,3.77,-5.34,-5.34
54,2004-06-30,3.78,-1.8,-1.8
55,2004-07-31,3.77,-3.48,-3.48
56,2004-08-31,3.52,3.61,3.61
57,2004-09-30,3.55,5.19,5.19
58,2004-10-31,3.53,3.7,3.7
59,2004-11-30,3.26,7.81,7.81
60,2004-12-31,3.29,21.42,21.42
61,2005-01-31,3.26,31.0,31.0
62,2005-02-28,3.28,17.12,17.12
63,2005-03-31,3.26,5.54,5.54
64,2005-04-30,3.29,-14.75,-14.75
65,2005-05-31,3.29,-3.46,-3.46
66,2005-06-30,3.3,3.95,3.95
67,2005-07-31,3.27,10.66,10.66
68,2005-08-31,3.25,5.95,5.95
69,2005-09-30,3.28,16.39,16.39
70,2005-10-31,3.51,7.04,7.04
71,2005-11-30,3.5,11.79,11.79
72,2005-12-31,3.76,-4.97,-4.97
73,2006-01-31,3.76,1.53,1.53
74,2006-02-28,3.99,-3.09,-3.09
75,2006-03-31,3.97,7.64,7.64
76,2006-04-30,3.97,-5.56,-5.56
77,2006-05-31,3.96,1.47,1.47
78,2006-06-30,4.21,-7.28,-7.28
79,2006-07-31,4.22,24.81,24.81
80,2006-08-31,4.49,-12.17,-12.17
81,2006-09-30,4.48,8.08,8.08
82,2006-10-31,4.48,-1.26,-1.26
83,2006-11-30,4.49,1.97,1.97
84,2006-12-31,4.6,-14.8,-14.8
85,2007-01-31,4.61,14.97,14.97
86,2007-02-28,4.55,-1.27,-1.27
87,2007-03-31,4.63,-4.72,-4.72
88,2007-04-30,4.88,10.25,10.25
89,2007-05-31,4.56,48.11,48.11
90,2007-06-30,4.52,-3.85,-3.85
91,2007-07-31,4.76,30.55,30.55
92,2007-08-31,4.98,26.31,26.31
93,2007-09-30,4.98,-10.46,-10.46
94,2007-10-31,5.02,-15.12,-15.12
95,2007-11-30,5.02,-19.03,-19.03
96,2007-12-31,5.02,14.71,14.71
97,2008-01-31,4.96,-18.38,-18.38
98,2008-02-29,4.94,-9.7,-9.7
99,2008-03-31,4.98,-19.01,-19.01
100,2008-04-30,4.95,16.45,16.45
101,2008-05-31,5.04,2.38,2.38
102,2008-06-30,5.01,-9.65,-9.65
103,2008-07-31,5.03,-4.32,-4.32
104,2008-08-31,5.25,-6.96,-6.96
105,2008-09-30,5.22,-1.09,-1.09
106,2008-10-31,4.14,-18.11,-18.11
107,2008-11-30,3.99,-25.36,-25.36
108,2008-12-31,3.02,33.97,33.97
109,2009-01-31,2.41,18.61,18.61
110,2009-02-28,1.87,35.25,35.25
111,2009-03-31,1.73,-5.76,-5.76
112,2009-04-30,1.85,-7.2,-7.2
113,2009-05-31,1.96,-8.53,-8.53
114,2009-06-30,1.96,0.97,0.97
115,2009-07-31,1.95,10.0,10.0
116,2009-08-31,1.99,0.87,0.87
117,2009-09-30,2.0,2.24,2.24
118,2009-10-31,2.01,-0.51,-0.51
119,2009-11-30,2.01,-6.78,-6.78
120,2009-12-31,2.01,7.27,7.27
121,2010-01-31,2.0,-14.29,-14.29
122,2010-02-28,2.01,0.99,0.99
123,2010-03-31,2.0,2.55,2.55
124,2010-04-30,2.0,3.0,3.0
125,2010-05-31,2.0,-9.56,-9.56
126,2010-06-30,2.03,-0.9,-0.9
127,2010-07-31,2.28,2.63,2.63
128,2010-08-31,2.28,6.1,6.1
129,2010-09-30,2.27,13.53,13.53
130,2010-10-31,2.26,15.85,15.85
131,2010-11-30,2.51,-6.32,-6.32
132,2010-12-31,2.51,-4.49,-4.49
133,2011-01-31,2.75,0.84,0.84
134,2011-02-28,2.76,-6.17,-6.17
135,2011-03-31,2.99,13.68,13.68
136,2011-04-30,3.02,-3.63,-3.63
137,2011-05-31,3.03,11.31,11.31
138,2011-06-30,3.28,0.88,0.88
139,2011-07-31,3.27,22.24,22.24
140,2011-08-31,3.27,-4.7,-4.7
141,2011-09-30,3.28,-12.17,-12.17
142,2011-10-31,3.26,2.14,2.14
143,2011-11-30,3.27,-6.44,-6.44
144,2011-12-31,3.29,0.88,0.88
145,2012-01-31,3.27,2.33,2.33
146,2012-02-29,3.26,17.03,17.03
147,2012-03-31,3.24,-4.85,-4.85
148,2012-04-30,3.26,-6.41,-6.41
149,2012-05-31,3.27,3.63,3.63
150,2012-06-30,3.26,3.97,3.97
