,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-24.85,-24.85
1,2000-01-31,4.78,-21.26,-21.26
2,2000-02-29,5.07,42.16,42.16
3,2000-03-31,5.05,-0.69,-0.69
4,2000-04-30,5.06,-36.6,-36.6
5,2000-05-31,5.12,-22.68,-22.68
6,2000-06-30,5.16,27.39,27.39
7,2000-07-31,5.13,-17.29,-17.29
8,2000-08-31,5.12,2.48,2.48
9,2000-09-30,5.09,4.25,4.25
10,2000-10-31,5.37,-4.57,-4.57
11,2000-11-30,5.32,-4.46,-4.46
12,2000-12-31,6.08,3.21,3.21
13,2001-01-31,5.27,-7.7,-7.7
14,2001-02-28,5.06,2.34,2.34
15,2001-03-31,4.96,-10.5,-10.5
16,2001-04-30,5.01,3.01,3.01
17,2001-05-31,5.01,6.57,6.57
18,2001-06-30,4.99,-6.01,-6.01
19,2001-07-31,4.77,-3.84,-3.84
20,2001-08-31,4.54,-0.59,-0.59
21,2001-09-30,4.0,-9.75,-9.75
22,2001-10-31,4.02,8.29,8.29
23,2001-11-30,4.04,12.94,12.94
24,2001-12-31,4.01,0.66,0.66
25,2002-01-31,3.98,12.42,12.42
26,2002-02-28,4.01,17.59,17.59
27,2002-03-31,4.0,-4.71,-4.71
28,2002-04-30,4.04,-13.87,-13.87
29,2002-05-31,4.28,-2.62,-2.62
30,2002-06-30,4.26,-8.79,-8.79
31,2002-07-31,4.27,6.75,6.75
32,2002-08-31,4.28,11.57,11.57
33,2002-09-30,4.28,-12.35,-12.35
34,2002-10-31,4.28,1.73,1.73
35,2002-11-30,4.28,4.65,4.65
36,2002-12-31,4.52,-14.81,-14.81
37,2003-01-31,4.34,0.43,0.43
38,2003-02-28,4.27,-1.0,-1.0
39,2003-03-31,4.27,2.32,2.32
40,2003-04-30,4.26,3.72,3.72
41,2003-05-31,4.01,7.59,7.59
42,2003-06-30,4.1,-1.41,-1.41
43,2003-07-31,3.75,0.39,0.39
44,2003-08-31,3.72,0.39,0.39
45,2003-09-30,3.77,-1.42,-1.42
46,2003-10-31,3.84,0.92,0.92
47,2003-11-30,3.78,-2.35,-2.35
48,2003-12-31,3.97,2.41,2.41
49,2004-01-31,3.78,-5.88,-5.88
50,2004-02-29,3.78,-1.81,-1.81
51,2004-03-31,3.74,-1.84,-1.84
52,2004-04-30,3.76,2.33,2.33
53,2004-05-31,3.77,-13.92,-13.92
54,2004-06-30,3.78,-1.64,-1.64
55,2004-07-31,3.77,20.4,20.4
56,2004-08-31,3.52,-12.5,-12.5
57,2004-09-30,3.55,-1.09,-1.09
58,2004-10-31,3.53,-1.61,-1.61
59,2004-11-30,3.26,4.1,4.1
60,2004-12-31,3.29,-2.99,-2.99
61,2005-01-31,3.26,7.95,7.95
62,2005-02-28,3.28,20.46,20.46
63,2005-03-31,3.26,-9.58,-9.58
64,2005-04-30,3.29,-4.87,-4.87
65,2005-05-31,3.29,0.9,0.9
66,2005-06-30,3.3,4.72,4.72
67,2005-07-31,3.27,8.85,8.85
68,2005-08-31,3.25,-6.13,-6.13
69,2005-09-30,3.28,7.05,7.05
70,2005-10-31,3.51,23.66,23.66
71,2005-11-30,3.5,0.8,0.8
72,2005-12-31,3.76,-1.11,-1.11
73,2006-01-31,3.76,-12.58,-12.58
74,2006-02-28,3.99,2.15,2.15
75,2006-03-31,3.97,5.83,5.83
76,2006-04-30,3.97,1.1,1.1
77,2006-05-31,3.96,-4.82,-4.82
78,2006-06-30,4.21,1.27,1.27
79,2006-07-31,4.22,3.25,3.25
80,2006-08-31,4.49,2.91,2.91
81,2006-09-30,4.48,6.74,6.74
82,2006-10-31,4.48,0.22,0.22
83,2006-11-30,4.49,3.26,3.26
84,2006-12-31,4.6,-0.84,-0.84
85,2007-01-31,4.61,5.94,5.94
86,2007-02-28,4.55,9.87,9.87
87,2007-03-31,4.63,4.63,4.63
88,2007-04-30,4.88,6.19,6.19
89,2007-05-31,4.56,23.75,23.75
90,2007-06-30,4.52,-3.7,-3.7
91,2007-07-31,4.76,16.78,16.78
92,2007-08-31,4.98,-2.1,-2.1
93,2007-09-30,4.98,0.31,0.31
94,2007-10-31,5.02,-1.23,-1.23
95,2007-11-30,5.02,-13.66,-13.66
96,2007-12-31,5.02,-1.71,-1.71
97,2008-01-31,4.96,-8.01,-8.01
98,2008-02-29,4.94,6.83,6.83
99,2008-03-31,4.98,0.0,0.0
100,2008-04-30,4.95,4.55,4.55
101,2008-05-31,5.04,-12.04,-12.04
102,2008-06-30,5.01,19.3,19.3
103,2008-07-31,5.03,3.53,3.53
104,2008-08-31,5.25,-20.83,-20.83
105,2008-09-30,5.22,-3.38,-3.38
106,2008-10-31,4.14,-36.81,-36.81
107,2008-11-30,3.99,7.8,7.8
108,2008-12-31,3.02,9.77,9.77
109,2009-01-31,2.41,-1.87,-1.87
110,2009-02-28,1.87,2.38,2.38
111,2009-03-31,1.73,3.1,3.1
