,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-18.75,-18.75
1,2000-01-31,4.78,-11.83,-11.83
2,2000-02-29,5.07,-11.92,-11.92
3,2000-03-31,5.05,28.24,28.24
4,2000-04-30,5.06,-39.68,-39.68
5,2000-05-31,5.12,-21.05,-21.05
6,2000-06-30,5.16,2.84,2.84
7,2000-07-31,5.13,-9.14,-9.14
8,2000-08-31,5.12,7.21,7.21
9,2000-09-30,5.09,30.56,30.56
10,2000-10-31,5.37,-40.46,-40.46
11,2000-11-30,5.32,25.0,25.0
12,2000-12-31,6.08,0.74,0.74
13,2001-01-31,5.27,7.3,7.3
14,2001-02-28,5.06,15.27,15.27
15,2001-03-31,4.96,27.98,27.98
16,2001-04-30,5.01,-27.21,-27.21
17,2001-05-31,5.01,1.92,1.92
18,2001-06-30,4.99,0.15,0.15
19,2001-07-31,4.77,-16.92,-16.92
20,2001-08-31,4.54,6.55,6.55
21,2001-09-30,4.0,-19.38,-19.38
22,2001-10-31,4.02,8.59,8.59
23,2001-11-30,4.04,7.41,7.41
24,2001-12-31,4.01,-2.32,-2.32
25,2002-01-31,3.98,18.64,18.64
26,2002-02-28,4.01,26.22,26.22
27,2002-03-31,4.0,-10.82,-10.82
28,2002-04-30,4.04,-16.32,-16.32
29,2002-05-31,4.28,5.0,5.0
30,2002-06-30,4.26,-22.97,-22.97
31,2002-07-31,4.27,-0.74,-0.74
32,2002-08-31,4.28,2.62,2.62
33,2002-09-30,4.28,-15.88,-15.88
34,2002-10-31,4.28,5.64,5.64
35,2002-11-30,4.28,1.43,1.43
36,2002-12-31,4.52,-17.47,-17.47
37,2003-01-31,4.34,-6.08,-6.08
38,2003-02-28,4.27,-10.88,-10.88
39,2003-03-31,4.27,-13.37,-13.37
40,2003-04-30,4.26,7.89,7.89
41,2003-05-31,4.01,3.51,3.51
42,2003-06-30,4.1,7.63,7.63
43,2003-07-31,3.75,-9.97,-9.97
44,2003-08-31,3.72,-1.73,-1.73
45,2003-09-30,3.77,-2.05,-2.05
46,2003-10-31,3.84,-0.6,-0.6
47,2003-11-30,3.78,3.4,3.4
48,2003-12-31,3.97,2.99,2.99
49,2004-01-31,3.78,-3.48,-3.48
50,2004-02-29,3.78,-9.85,-9.85
51,2004-03-31,3.74,-11.26,-11.26
52,2004-04-30,3.76,-6.77,-6.77
53,2004-05-31,3.77,-2.42,-2.42
54,2004-06-30,3.78,25.52,25.52
55,2004-07-31,3.77,-17.33,-17.33
56,2004-08-31,3.52,3.63,3.63
57,2004-09-30,3.55,1.52,1.52
58,2004-10-31,3.53,1.49,1.49
59,2004-11-30,3.26,-1.47,-1.47
60,2004-12-31,3.29,-2.24,-2.24
61,2005-01-31,3.26,8.78,8.78
62,2005-02-28,3.28,22.61,22.61
63,2005-03-31,3.26,-9.8,-9.8
64,2005-04-30,3.29,-7.26,-7.26
65,2005-05-31,3.29,6.8,6.8
66,2005-06-30,3.3,8.23,8.23
67,2005-07-31,3.27,54.07,54.07
68,2005-08-31,3.25,-8.68,-8.68
69,2005-09-30,3.28,15.53,15.53
70,2005-10-31,3.51,17.38,17.38
71,2005-11-30,3.5,-3.42,-3.42
72,2005-12-31,3.76,-3.94,-3.94
73,2006-01-31,3.76,-14.51,-14.51
74,2006-02-28,3.99,-3.52,-3.52
75,2006-03-31,3.97,35.02,35.02
76,2006-04-30,3.97,19.46,19.46
77,2006-05-31,3.96,-23.92,-23.92
78,2006-06-30,4.21,-2.16,-2.16
79,2006-07-31,4.22,-1.0,-1.0
80,2006-08-31,4.49,19.47,19.47
81,2006-09-30,4.48,7.55,7.55
82,2006-10-31,4.48,-8.03,-8.03
83,2006-11-30,4.49,15.64,15.64
84,2006-12-31,4.6,6.47,6.47
85,2007-01-31,4.61,-12.61,-12.61
86,2007-02-28,4.55,1.03,1.03
87,2007-03-31,4.63,5.8,5.8
88,2007-04-30,4.88,-7.1,-7.1
89,2007-05-31,4.56,5.73,5.73
90,2007-06-30,4.52,-1.68,-1.68
91,2007-07-31,4.76,8.05,8.05
92,2007-08-31,4.98,-9.03,-9.03
93,2007-09-30,4.98,-1.63,-1.63
94,2007-10-31,5.02,4.78,4.78
95,2007-11-30,5.02,-13.74,-13.74
96,2007-12-31,5.02,-5.44,-5.44
97,2008-01-31,4.96,5.54,5.54
98,2008-02-29,4.94,-8.22,-8.22
99,2008-03-31,4.98,-6.11,-6.11
100,2008-04-30,4.95,7.01,7.01
101,2008-05-31,5.04,-0.44,-0.44
102,2008-06-30,5.01,-3.29,-3.29
103,2008-07-31,5.03,-7.26,-7.26
104,2008-08-31,5.25,-8.64,-8.64
105,2008-09-30,5.22,-3.24,-3.24
106,2008-10-31,4.14,-37.43,-37.43
107,2008-11-30,3.99,33.33,33.33
108,2008-12-31,3.02,-8.82,-8.82
109,2009-01-31,2.41,9.68,9.68
110,2009-02-28,1.87,13.25,13.25
111,2009-03-31,1.73,12.06,12.06
112,2009-04-30,1.85,35.8,35.8
113,2009-05-31,1.96,-5.84,-5.84
114,2009-06-30,1.96,-4.06,-4.06
115,2009-07-31,1.95,10.7,10.7
116,2009-08-31,1.99,9.66,9.66
117,2009-09-30,2.0,-4.12,-4.12
118,2009-10-31,2.01,-1.94,-1.94
119,2009-11-30,2.01,-7.46,-7.46
120,2009-12-31,2.01,2.61,2.61
121,2010-01-31,2.0,-6.71,-6.71
122,2010-02-28,2.01,2.15,2.15
123,2010-03-31,2.0,78.45,78.45
124,2010-04-30,2.0,3.88,3.88
125,2010-05-31,2.0,-22.89,-22.89
126,2010-06-30,2.03,34.92,34.92
127,2010-07-31,2.28,-3.53,-3.53
128,2010-08-31,2.28,4.88,4.88
129,2010-09-30,2.27,-9.09,-9.09
130,2010-10-31,2.26,-8.46,-8.46
131,2010-11-30,2.51,-4.76,-4.76
132,2010-12-31,2.51,2.65,2.65
133,2011-01-31,2.75,97.71,97.71
134,2011-02-28,2.76,41.58,41.58
135,2011-03-31,2.99,-13.58,-13.58
136,2011-04-30,3.02,-2.68,-2.68
137,2011-05-31,3.03,-0.72,-0.72
138,2011-06-30,3.28,7.62,7.62
139,2011-07-31,3.27,23.39,23.39
140,2011-08-31,3.27,-16.74,-16.74
141,2011-09-30,3.28,-7.12,-7.12
142,2011-10-31,3.26,4.66,4.66
143,2011-11-30,3.27,0.61,0.61
144,2011-12-31,3.29,26.9,26.9
145,2012-01-31,3.27,-12.34,-12.34
146,2012-02-29,3.26,48.32,48.32
147,2012-03-31,3.24,-8.14,-8.14
148,2012-04-30,3.26,-9.56,-9.56
149,2012-05-31,3.27,12.2,12.2
150,2012-06-30,3.26,14.58,14.58
151,2012-07-31,3.02,-8.64,-8.64
152,2012-08-31,3.01,4.98,4.98
153,2012-09-30,3.01,54.46,54.46
154,2012-10-31,2.75,-11.54,-11.54
155,2012-11-30,2.77,-10.04,-10.04
156,2012-12-31,2.77,-33.31,-33.31
157,2013-01-31,2.76,5.79,5.79
158,2013-02-28,2.76,-2.94,-2.94
159,2013-03-31,2.75,-2.48,-2.48
160,2013-04-30,2.78,-3.99,-3.99
161,2013-05-31,2.5,7.38,7.38
162,2013-06-30,2.5,-8.78,-8.78
163,2013-07-31,2.53,1.73,1.73
164,2013-08-31,2.51,-10.31,-10.31
165,2013-09-30,2.5,0.27,0.27
166,2013-10-31,2.52,-5.33,-5.33
167,2013-11-30,2.5,-0.7,-0.7
168,2013-12-31,2.52,-6.52,-6.52
169,2014-01-31,2.51,-1.8,-1.8
170,2014-02-28,2.49,0.15,0.15
171,2014-03-31,2.49,7.76,7.76
172,2014-04-30,2.5,-2.69,-2.69
173,2014-05-31,2.49,-3.78,-3.78
174,2014-06-30,2.49,-4.68,-4.68
175,2014-07-31,2.49,-0.79,-0.79
176,2014-08-31,2.24,-2.87,-2.87
177,2014-09-30,2.24,5.25,5.25
178,2014-10-31,1.97,20.44,20.44
179,2014-11-30,1.99,12.7,12.7
180,2014-12-31,2.03,-15.11,-15.11
181,2015-01-31,2.0,22.93,22.93
182,2015-02-28,1.99,-4.53,-4.53
183,2015-03-31,1.74,-3.65,-3.65
184,2015-04-30,1.74,17.25,17.25
185,2015-05-31,1.74,-7.67,-7.67
186,2015-06-30,1.5,-3.48,-3.48
187,2015-07-31,1.5,22.67,22.67
188,2015-08-31,1.52,-7.01,-7.01
189,2015-09-30,1.49,13.78,13.78
190,2015-10-31,1.5,-1.79,-1.79
191,2015-11-30,1.5,3.65,3.65
192,2015-12-31,1.52,-11.01,-11.01
193,2016-01-31,1.5,-7.41,-7.41
194,2016-02-29,1.52,-1.37,-1.37
195,2016-03-31,1.53,-3.31,-3.31
196,2016-04-30,1.5,8.0,8.0
197,2016-05-31,1.48,9.05,9.05
198,2016-06-30,1.23,-12.22,-12.22
199,2016-07-31,1.24,12.36,12.36
200,2016-08-31,1.25,-9.09,-9.09
201,2016-09-30,1.26,10.11,10.11
202,2016-10-31,1.24,-7.73,-7.73
203,2016-11-30,1.23,-12.37,-12.37
204,2016-12-31,1.27,-0.98,-0.98
205,2017-01-31,1.25,-3.84,-3.84
206,2017-02-28,1.26,-3.54,-3.54
207,2017-03-31,1.27,-11.36,-11.36
208,2017-04-30,1.21,-3.46,-3.46
209,2017-05-31,1.26,15.59,15.59
210,2017-06-30,1.29,-9.7,-9.7
211,2017-07-31,1.24,-9.7,-9.7
212,2017-08-31,1.27,0.0,0.0
213,2017-09-30,1.27,-4.73,-4.73
214,2017-10-31,1.26,3.31,3.31
215,2017-11-30,1.53,-4.08,-4.08
216,2017-12-31,1.58,-4.1,-4.1
217,2018-01-31,1.54,7.59,7.59
218,2018-02-28,1.51,38.19,38.19
219,2018-03-31,1.54,-5.44,-5.44
220,2018-04-30,1.51,2.7,2.7
221,2018-05-31,1.55,-5.26,-5.26
