,Date,riskfree,activity,MA1M,actualreturn
17,2001-05-31,5.01,1.7719187621274424e-05,46.09,46.09
18,2001-06-30,4.99,5.196691034535017e-06,-8.47,-8.47
19,2001-07-31,4.77,-2.037537104688754e-06,-16.18,-16.18
20,2001-08-31,4.54,1.2226955578421258e-05,10.34,10.34
21,2001-09-30,4.0,2.2978720486316036e-06,-16.17,-16.17
22,2001-10-31,4.02,4.977641726900712e-06,14.29,14.29
23,2001-11-30,4.04,4.704889295587446e-06,36.91,36.91
24,2001-12-31,4.01,4.632876383383992e-06,8.75,8.75
25,2002-01-31,3.98,5.5241656610226355e-06,37.01,37.01
26,2002-02-28,4.01,2.2455191061803685e-06,17.54,17.54
27,2002-03-31,4.0,2.915359608231764e-07,17.47,17.47
28,2002-04-30,4.04,-6.965428351069433e-06,-10.53,-10.53
29,2002-05-31,4.28,5.937775408004005e-06,2.05,2.05
30,2002-06-30,4.26,7.246144619246938e-06,7.67,7.67
31,2002-07-31,4.27,3.969159827794017e-06,0.0,0.0
32,2002-08-31,4.28,-2.5436786938455184e-05,-0.34,-0.34
33,2002-09-30,4.28,-2.013334169131183e-05,-25.29,-25.29
34,2002-10-31,4.28,4.264246786965492e-06,12.0,12.0
35,2002-11-30,4.28,7.445923287705861e-06,17.13,17.13
36,2002-12-31,4.52,1.2603822713067625e-05,-7.94,-7.94
37,2003-01-31,4.34,7.055590200725277e-06,5.91,5.91
38,2003-02-28,4.27,-1.8420691157784854e-05,-9.42,-9.42
39,2003-03-31,4.27,-6.109364065892782e-06,4.05,4.05
40,2003-04-30,4.26,-3.966988172043625e-06,2.81,2.81
41,2003-05-31,4.01,1.2353399669233772e-05,11.41,11.41
42,2003-06-30,4.1,3.970308469708483e-08,6.9,6.9
43,2003-07-31,3.75,-6.638713310918179e-06,-3.12,-3.12
44,2003-08-31,3.72,1.9707226720821505e-06,7.71,7.71
45,2003-09-30,3.77,-8.42977491194493e-06,-11.41,-11.41
46,2003-10-31,3.84,-4.4895581007686894e-07,3.71,3.71
47,2003-11-30,3.78,-1.0016983100650089e-05,-2.49,-2.49
48,2003-12-31,3.97,7.196454118125178e-06,17.02,17.02
49,2004-01-31,3.78,1.285632955523829e-05,8.18,8.18
50,2004-02-29,3.78,1.308645676012664e-07,-5.74,-5.74
51,2004-03-31,3.74,-1.1258222733747803e-05,-6.61,-6.61
52,2004-04-30,3.76,-9.901247345032648e-06,-12.22,-12.22
53,2004-05-31,3.77,1.285009332024231e-06,-6.54,-6.54
54,2004-06-30,3.78,-4.229979813055278e-06,-4.63,-4.63
55,2004-07-31,3.77,1.9068664971250534e-06,-0.38,-0.38
56,2004-08-31,3.52,1.4335514159569672e-05,12.45,12.45
57,2004-09-30,3.55,-3.168700565152836e-06,-0.68,-0.68
58,2004-10-31,3.53,-1.5322431037974592e-06,-5.31,-5.31
59,2004-11-30,3.26,4.077908088149613e-06,3.82,3.82
60,2004-12-31,3.29,-2.0071686337633525e-08,-5.17,-5.17
61,2005-01-31,3.26,-1.6557270077908e-05,-6.06,-6.06
62,2005-02-28,3.28,1.0867503299632391e-05,23.2,23.2
63,2005-03-31,3.26,-6.244369378081111e-06,-12.77,-12.77
64,2005-04-30,3.29,-5.309432084423074e-06,-7.68,-7.68
65,2005-05-31,3.29,-1.486918112186498e-05,-2.91,-2.91
66,2005-06-30,3.3,2.7738832641083504e-06,2.16,2.16
67,2005-07-31,3.27,3.195244415208993e-06,-1.17,-1.17
68,2005-08-31,3.25,7.315180036759538e-06,11.32,11.32
69,2005-09-30,3.28,2.8429656162862484e-06,7.16,7.16
70,2005-10-31,3.51,2.666116217786191e-06,1.78,1.78
71,2005-11-30,3.5,5.579377412715808e-06,14.38,14.38
72,2005-12-31,3.76,7.974500945518737e-06,7.55,7.55
73,2006-01-31,3.76,4.900478240501638e-06,-5.44,-5.44
74,2006-02-28,3.99,-4.866316446733482e-06,-8.13,-8.13
75,2006-03-31,3.97,-5.1541190483123646e-06,-10.17,-10.17
76,2006-04-30,3.97,-1.8723333742631994e-05,-3.93,-3.93
77,2006-05-31,3.96,-4.160308529818978e-06,-7.57,-7.57
78,2006-06-30,4.21,-1.1273003520253679e-05,-14.17,-14.17
79,2006-07-31,4.22,-7.440929392277007e-06,3.79,3.79
80,2006-08-31,4.49,-1.8912975955718278e-06,14.31,14.31
81,2006-09-30,4.48,-7.77661205600438e-06,-2.34,-2.34
82,2006-10-31,4.48,2.850741901333344e-06,2.26,2.26
83,2006-11-30,4.49,2.1333067631968255e-06,11.72,11.72
84,2006-12-31,4.6,1.3116782783966666e-05,3.23,3.23
85,2007-01-31,4.61,4.957564397310399e-06,1.86,1.86
86,2007-02-28,4.55,9.75778221203951e-07,0.35,0.35
87,2007-03-31,4.63,6.360710267555394e-06,8.85,8.85
88,2007-04-30,4.88,4.874313708289923e-06,15.1,15.1
89,2007-05-31,4.56,5.498684838009789e-06,25.69,25.69
90,2007-06-30,4.52,1.2114826767711455e-07,23.19,23.19
91,2007-07-31,4.76,-9.149975454425175e-07,19.08,19.08
92,2007-08-31,4.98,-5.879685888208435e-07,5.05,5.05
93,2007-09-30,4.98,-3.2126199027564465e-06,2.67,2.67
94,2007-10-31,5.02,-8.572276166441048e-07,16.15,16.15
95,2007-11-30,5.02,-7.573072714436121e-06,-6.03,-6.03
96,2007-12-31,5.02,-1.1595201831351313e-05,-7.34,-7.34
97,2008-01-31,4.96,-3.378901558943854e-06,-13.17,-13.17
98,2008-02-29,4.94,1.2140475945108754e-06,13.15,13.15
99,2008-03-31,4.98,-5.706956055630747e-06,-7.5,-7.5
100,2008-04-30,4.95,1.0055795338323698e-05,34.77,34.77
101,2008-05-31,5.04,5.546584790752142e-07,-2.1,-2.1
102,2008-06-30,5.01,3.577148403819157e-07,2.15,2.15
103,2008-07-31,5.03,3.713361512013875e-06,4.0,4.0
104,2008-08-31,5.25,1.8960665275869572e-06,-5.37,-5.37
105,2008-09-30,5.22,-3.076114883113756e-06,-3.36,-3.36
106,2008-10-31,4.14,2.1019886309127563e-06,-16.21,-16.21
107,2008-11-30,3.99,2.7737009324867126e-06,-1.14,-1.14
108,2008-12-31,3.02,3.2503146025870614e-06,2.16,2.16
109,2009-01-31,2.41,6.487730872828531e-07,13.38,13.38
110,2009-02-28,1.87,7.172223144570797e-07,13.27,13.27
111,2009-03-31,1.73,-8.4787394134216e-06,6.51,6.51
112,2009-04-30,1.85,1.7746946003555893e-06,10.55,10.55
113,2009-05-31,1.96,1.6287647411328467e-09,9.68,9.68
114,2009-06-30,1.96,-7.696246917309762e-06,-8.82,-8.82
115,2009-07-31,1.95,1.091384560834364e-06,8.96,8.96
116,2009-08-31,1.99,4.160395572677851e-06,24.01,24.01
117,2009-09-30,2.0,-6.7307543970569465e-06,14.96,14.96
118,2009-10-31,2.01,-1.1512759372589311e-06,-5.25,-5.25
119,2009-11-30,2.01,1.6698775740875913e-06,0.96,0.96
120,2009-12-31,2.01,6.325062288897485e-06,9.07,9.07
121,2010-01-31,2.0,-1.279336010373221e-06,-10.71,-10.71
122,2010-02-28,2.01,4.3683827995900494e-06,2.63,2.63
123,2010-03-31,2.0,1.3008126471847189e-05,11.86,11.86
124,2010-04-30,2.0,2.953394382535521e-06,18.16,18.16
125,2010-05-31,2.0,-3.1448828684482933e-06,-3.53,-3.53
126,2010-06-30,2.03,8.3563576556493e-06,14.63,14.63
127,2010-07-31,2.28,-2.677798815690957e-06,6.3,6.3
128,2010-08-31,2.28,3.0008716032018555e-06,4.86,4.86
129,2010-09-30,2.27,-3.8350756749698404e-06,-3.61,-3.61
130,2010-10-31,2.26,5.8115589466506606e-06,4.2,4.2
131,2010-11-30,2.51,-2.9684268413044286e-07,11.82,11.82
132,2010-12-31,2.51,-4.465516211531114e-06,0.77,0.77
133,2011-01-31,2.75,-4.610552022411155e-06,7.42,7.42
134,2011-02-28,2.76,-1.1808035901025933e-05,-8.82,-8.82
135,2011-03-31,2.99,1.626478357224963e-05,23.66,23.66
136,2011-04-30,3.02,-3.2071523914488997e-06,19.64,19.64
137,2011-05-31,3.03,-1.1365780599796621e-05,0.94,0.94
138,2011-06-30,3.28,-6.622455680818269e-06,-4.31,-4.31
139,2011-07-31,3.27,-5.439192507627136e-06,-2.59,-2.59
140,2011-08-31,3.27,-3.7911098519094977e-06,-19.47,-19.47
141,2011-09-30,3.28,-6.672571911619766e-06,-13.01,-13.01
142,2011-10-31,3.26,8.485483080519384e-06,13.4,13.4
143,2011-11-30,3.27,-8.112436262375373e-06,-15.13,-15.13
144,2011-12-31,3.29,-2.1674597449638664e-06,-4.22,-4.22
