,Date,riskfree,kospi200,professionalism,pbr,activity,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,6393.523038181428,3.27992,5.194555677112672e-06,17.7,0.035,17.7,11.18
1,2000-01-31,4.78,-8.41,6048.715704782074,2.72056,7.4363892951105025e-06,4.89,0.0477,4.89,-8.41
2,2000-02-29,5.07,-13.36,7309.088544457679,2.49628,4.760436563188831e-06,-12.03,0.0369,-12.03,-13.36
3,2000-03-31,5.05,4.71,7982.6136850562425,3.26662,6.984936188758166e-06,30.86,0.0498,30.86,4.71
4,2000-04-30,5.06,-17.96,6447.847461417248,2.92533,-5.611086459902688e-06,-14.65,0.0598,-14.65,-17.96
5,2000-05-31,5.12,1.68,7016.89991348512,3.00334,-1.116231558751639e-06,2.67,0.0407,2.67,1.68
6,2000-06-30,5.16,12.61,6831.027481543789,3.59816,4.761038477128748e-06,27.24,0.0406,27.24,12.61
7,2000-07-31,5.13,-14.44,5621.078043401587,2.87658,-7.153033505499648e-06,-20.05,0.0348,-20.05,-14.44
8,2000-08-31,5.12,-3.14,4487.574591553582,2.66693,-3.851353893619295e-06,-7.29,0.0399,-7.29,-3.14
9,2000-09-30,5.09,-17.36,9845.372473560874,1.96972,-1.4565803196714456e-05,-35.05,0.0584,-35.05,-17.36
10,2000-10-31,5.37,-16.2,11639.943096311095,1.38953,-4.39915901018601e-06,-29.46,0.0648,-29.46,-16.2
11,2000-11-30,5.32,-0.81,7627.821353078469,1.57968,5.934926681763342e-06,17.82,0.0467,17.82,-0.81
12,2000-12-31,6.08,-4.36,8220.256089699855,1.54067,-4.7728507452466645e-06,-7.06,0.0425,-7.06,-4.36
13,2001-01-31,5.27,23.09,7164.909628509884,1.80642,1.3256573472174716e-05,39.24,0.0496,39.24,23.09
14,2001-02-28,5.06,-7.49,4435.0055694823095,1.53546,-6.766783758559961e-06,-6.03,0.026,-6.03,-7.49
15,2001-03-31,4.96,-9.68,4753.16580932511,1.70789,1.4515600628325907e-05,11.23,0.0344,11.23,-9.68
16,2001-04-30,5.01,11.19,5968.0714198821815,1.88032,7.808049183865826e-06,10.1,0.0458,10.1,11.19
17,2001-05-31,5.01,5.02,3688.9221324579803,1.74073,-6.218583500797743e-06,-7.42,0.0289,-7.42,5.02
18,2001-06-30,4.99,-7.17,4440.195018836723,1.57651,-1.7265983778151046e-05,-17.24,0.0251,-17.24,-7.17
19,2001-07-31,4.77,-8.5,4114.691405093825,1.55598,2.032294796280574e-06,-1.3,0.0295,-1.3,-8.5
20,2001-08-31,4.54,0.66,2902.2115848943185,1.56009,8.268373296435687e-06,0.26,0.0231,0.26,0.66
21,2001-09-30,4.0,-17.28,4538.500449638953,1.14954,-1.5296458545966647e-05,-28.93,0.044,-28.93,-17.28
22,2001-10-31,4.02,12.78,4554.861991191192,1.42461,1.4454388577011348e-05,23.93,0.0308,23.93,12.78
