,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
109,2009-01-31,9380.0,10150.0,9181.0,8000.0,25700.0,16557.0,6550.0,10150.0,9626.0,9380.0,2.7785547785547786,-11.92,-55.96,-3.3,-4.29,175674.0,0.0568,0.0493,0.0481,0.0519,2.41,17.25
110,2009-02-28,8890.0,11200.0,9912.0,8860.0,25700.0,16185.0,6550.0,9700.0,9100.0,8860.0,-0.3961941415437246,18.53,-55.55,-8.35,-46.77,191628.0,0.0575,0.041,0.047,0.0429,1.87,-8.35
111,2009-03-31,12350.0,12800.0,10261.0,8750.0,25700.0,15507.0,6550.0,12800.0,12430.0,12100.0,-1.7015018773466835,54.38,-32.7,17.06,-31.96,669791.0,0.0614,0.0575,0.049,0.0518,1.73,38.92
112,2009-04-30,22800.0,23000.0,17743.0,13800.0,25700.0,15363.0,6550.0,23000.0,22410.0,21800.0,10.219285714285714,143.07,114.08,14.29,14.0,627457.0,0.0527,0.0495,0.0517,0.0551,1.85,85.37
113,2009-05-31,23250.0,27000.0,24048.0,22300.0,27000.0,15449.0,6550.0,24500.0,23820.0,23000.0,148.1926605504587,161.53,218.49,-0.21,1.09,328886.0,0.0493,0.0439,0.052,0.0531,1.96,1.09
114,2009-06-30,18800.0,26400.0,23130.0,18800.0,27000.0,15470.0,6550.0,21000.0,19870.0,18800.0,-3.1088235294117648,52.85,135.0,-10.48,-17.0,148885.0,0.0505,0.0405,0.0526,0.0464,1.96,-19.14
115,2009-07-31,19200.0,20800.0,18360.0,16400.0,27000.0,15267.0,6550.0,20400.0,19060.0,17750.0,1.6362694300518132,-15.79,104.69,7.87,-9.65,243759.0,0.0511,0.0505,0.0533,0.0444,1.95,2.13
116,2009-08-31,15350.0,19000.0,16640.0,14600.0,27000.0,14929.0,6550.0,15700.0,15390.0,15300.0,1.2166129609738632,-33.98,72.67,5.14,-27.93,133471.0,0.0483,0.0395,0.0538,0.0425,1.99,-20.05
117,2009-09-30,13150.0,15450.0,14288.0,13000.0,27000.0,14517.0,6550.0,13950.0,13400.0,13000.0,1.0603387438249823,-30.05,6.91,-7.07,-28.34,85900.0,0.0424,0.0279,0.0531,0.0392,2.0,-14.05
118,2009-10-31,12100.0,14850.0,13993.0,11900.0,27000.0,14594.0,6550.0,14300.0,12910.0,11900.0,-2.8208516886930988,-38.42,-46.93,-14.79,13.62,103459.0,0.0399,0.043,0.0477,0.0367,2.01,-7.98
119,2009-11-30,13450.0,13450.0,11250.0,10250.0,27000.0,14775.0,7130.0,13450.0,12830.0,11400.0,-0.14350148367952523,-12.09,-42.15,23.96,84.25,699257.0,0.0405,0.0444,0.0456,0.0395,2.01,11.16
120,2009-12-31,14200.0,14850.0,13945.0,13100.0,27000.0,15270.0,8000.0,14200.0,13550.0,13250.0,0.10296774193548387,7.98,-24.47,4.03,77.5,138649.0,0.0385,0.032,0.0452,0.0407,2.01,5.58
121,2010-01-31,12500.0,16950.0,14713.0,12500.0,27000.0,15652.0,8000.0,15150.0,13650.0,12500.0,0.15613382899628253,5.04,-38.73,-23.31,32.28,434379.0,0.0398,0.0479,0.045,0.0417,2.0,-5.66
122,2010-02-28,11050.0,12900.0,11735.0,10900.0,27000.0,15806.0,8000.0,11700.0,11430.0,11050.0,-0.6589805825242718,-16.29,-29.62,-3.07,24.72,122557.0,0.0379,0.0316,0.0443,0.0365,2.01,-18.75
123,2010-03-31,12400.0,12600.0,11773.0,11200.0,27000.0,15979.0,10250.0,12600.0,12350.0,12000.0,-31.7,-12.68,-5.7,1.64,0.4,191797.0,0.0349,0.022,0.041,0.0341,2.0,12.22
124,2010-04-30,11250.0,11600.0,11285.0,10850.0,27000.0,15454.0,10250.0,11250.0,11030.0,10850.0,0.19739439399921044,-10.0,-7.02,2.27,-50.66,77126.0,0.0338,0.0206,0.0372,0.0233,2.0,-10.71
125,2010-05-31,9470.0,11250.0,9638.0,8350.0,26400.0,14360.0,8350.0,9470.0,8768.0,8350.0,0.24126877003543107,-14.3,-29.59,6.52,-59.27,77118.0,0.031,0.0355,0.0365,0.0265,2.0,-15.82
126,2010-06-30,10550.0,10700.0,9889.0,9200.0,20800.0,13207.0,8350.0,10700.0,10520.0,10350.0,0.3707839562443026,-16.27,-25.7,0.96,-43.88,50508.0,0.0295,0.0196,0.0349,0.0258,2.03,18.81
127,2010-07-31,9080.0,10400.0,9424.0,8720.0,19600.0,12431.0,8350.0,9080.0,8896.0,8720.0,0.35861684327941995,-19.29,-27.36,0.67,-53.79,66573.0,0.024,0.0162,0.0324,0.0251,2.28,-13.93
128,2010-08-31,7530.0,9250.0,8466.0,7530.0,16950.0,11698.0,7530.0,8120.0,7768.0,7530.0,0.4022379269729093,-20.49,-31.86,-10.25,-50.94,64053.0,0.023,0.0201,0.0309,0.0197,2.28,-17.07
129,2010-09-30,8270.0,8550.0,8080.0,7530.0,16950.0,11192.0,7530.0,8380.0,8306.0,8260.0,0.5823228240366478,-21.61,-34.37,-2.71,-37.11,36408.0,0.0227,0.0225,0.0307,0.0199,2.27,7.12
130,2010-10-31,12750.0,14300.0,11983.0,8710.0,16950.0,11017.0,7530.0,13850.0,13550.0,12750.0,6.0588235294117645,43.26,17.51,-10.84,7.14,697402.0,0.0327,0.0602,0.0334,0.0401,2.26,54.36
131,2010-11-30,9050.0,12900.0,10314.0,8850.0,16950.0,10949.0,7530.0,9590.0,9208.0,8850.0,-0.5267502292876796,17.23,1.91,-9.32,-32.71,181011.0,0.0355,0.0411,0.0331,0.0461,2.51,-29.02
132,2010-12-31,12400.0,12700.0,10642.0,8990.0,16950.0,10661.0,7530.0,12450.0,11960.0,11300.0,-3.9384858044164037,49.94,17.54,-2.36,-12.68,404045.0,0.0394,0.0468,0.0346,0.0509,2.51,37.02
133,2011-01-31,12450.0,12650.0,11800.0,10800.0,14300.0,10437.0,7530.0,12450.0,12100.0,11600.0,5.875,-2.35,37.11,10.18,-0.4,523240.0,0.0408,0.0335,0.0332,0.0381,2.75,0.4
134,2011-02-28,6440.0,12800.0,8904.0,6150.0,14300.0,10196.0,6150.0,6460.0,6366.0,6250.0,2.8647594278283486,44.06,65.57,1.9,15.38,107773.0,0.0422,0.0364,0.0337,0.0382,2.76,4.93
135,2011-03-31,5700.0,5930.0,5445.0,4930.0,14300.0,9649.0,4930.0,5790.0,5566.0,5230.0,1.0,-9.0,36.45,6.34,-9.0,242625.0,0.0436,0.0389,0.0349,0.035,2.99,-11.49
136,2011-04-30,5550.0,6660.0,6117.0,5550.0,14300.0,9206.0,4930.0,5910.0,5810.0,5550.0,-7.595238095238096,-9.57,-13.83,-6.09,1.26,243805.0,0.0367,0.0353,0.0358,0.0355,3.02,-2.8
137,2011-05-31,4930.0,5670.0,5138.0,4730.0,14300.0,8846.0,4730.0,4970.0,4867.0,4730.0,-7.663398692810457,-23.45,7.84,2.07,3.06,87956.0,0.0355,0.0195,0.0348,0.0307,3.03,-11.17
138,2011-06-30,4830.0,4925.0,4644.0,4250.0,14300.0,8408.0,4250.0,4830.0,4698.0,4560.0,1.7694770544290288,-16.58,-22.89,6.5,-9.37,86300.0,0.0312,0.026,0.0351,0.0267,3.28,-1.43
139,2011-07-31,5120.0,5280.0,5052.0,4800.0,14300.0,8027.0,4250.0,5280.0,5172.0,5060.0,-0.5579553635709144,-7.75,-16.58,0.99,13.89,102767.0,0.0294,0.0218,0.0352,0.0224,3.27,6.33
140,2011-08-31,4905.0,4975.0,4537.0,3530.0,14300.0,7677.0,3530.0,4905.0,4825.0,4625.0,-0.01761658031088083,-0.51,-23.84,5.83,28.95,124354.0,0.0358,0.0632,0.0389,0.0405,3.27,-4.2
141,2011-09-30,4440.0,5100.0,4702.0,3950.0,14300.0,7406.0,3530.0,4440.0,4240.0,3950.0,-1.285031847133758,-8.07,-23.32,-0.67,6.28,127024.0,0.0367,0.0414,0.0401,0.0447,3.28,-9.3
142,2011-10-31,4315.0,4365.0,4214.0,4050.0,12900.0,6777.0,3530.0,4315.0,4255.0,4170.0,0.4763636363636364,-15.72,-22.25,2.74,-33.0,79755.0,0.0352,0.0214,0.0364,0.0446,3.26,-2.82
143,2011-11-30,4015.0,4580.0,4229.0,3950.0,12800.0,6221.0,3530.0,4030.0,4005.0,3950.0,1.4774034511092853,-17.98,-18.06,-1.47,-12.17,57030.0,0.0363,0.0313,0.0354,0.0321,3.27,-6.63
144,2011-12-31,3755.0,4080.0,3889.0,3600.0,12800.0,5670.0,3530.0,3800.0,3769.0,3740.0,0.3638620004964011,-14.66,-22.01,-0.92,-40.29,52854.0,0.0359,0.0217,0.0332,0.0234,3.29,-6.59
145,2012-01-31,4145.0,4150.0,3929.0,3770.0,12800.0,4978.0,3530.0,4150.0,4055.0,3965.0,0.11557641537107655,-3.94,-19.04,5.61,-34.09,131927.0,0.0345,0.0167,0.0323,0.024,3.27,10.39
146,2012-02-29,5320.0,5380.0,4681.0,4075.0,6660.0,4726.0,3530.0,5320.0,5093.0,4910.0,-1.8596894767107535,32.34,8.57,6.4,-17.39,675047.0,0.0308,0.0421,0.0332,0.0293,3.26,32.17
147,2012-03-31,4920.0,5530.0,5136.0,4675.0,6660.0,4696.0,3530.0,4920.0,4780.0,4675.0,-2.0645375914836994,31.03,10.81,0.31,-15.03,93942.0,0.0285,0.0329,0.0326,0.0326,3.24,-7.52
