,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,3370,5100,4172,3170,9610,6684,3170,3920,3602,3170,0.7714230321830167,-39.79,-52.26,-18.8,-51.58,524780,0.0474,0.0693,0.0466,0.0537,4.79,-27.68
1,2000-01-31,3260,3400,2988,2540,9610,6290,2540,3260,2959,2760,0.6158645276292335,-34.55,-55.75,10.51,-56.1,591268,0.0492,0.0506,0.0457,0.0531,4.78,-3.26
2,2000-02-29,2480,3155,2644,2225,9610,5952,2225,2560,2496,2400,0.7770096463022508,-48.33,-63.85,11.21,-62.2,272620,0.0495,0.0477,0.0468,0.0561,5.07,-16.78
3,2000-03-31,2735,3250,2860,2700,9610,5575,2225,3050,2875,2735,0.3121272365805169,-18.84,-47.1,-7.13,-60.36,364460,0.0522,0.0586,0.0481,0.0519,5.05,10.28
4,2000-04-30,2585,2845,2619,2440,9610,5176,2225,2585,2529,2490,0.18483412322274884,-13.26,-44.68,0.98,-71.74,272976,0.0499,0.0299,0.0469,0.0468,5.06,-12.37
5,2000-05-31,2100,2620,2202,1715,8400,4700,1715,2150,2073,1855,0.21848260125499144,-15.32,-56.88,7.69,-70.12,445754,0.0558,0.072,0.0496,0.0557,5.12,-18.76
6,2000-06-30,2150,2655,2179,1990,8400,4238,1715,2170,2133,2065,0.32467720876251266,-22.38,-36.2,6.44,-68.93,349928,0.0531,0.0551,0.0502,0.0543,5.16,0.94
7,2000-07-31,2200,2840,2370,2190,7620,3803,1715,2250,2226,2190,0.21228970630168237,-14.89,-32.52,-2.65,-70.14,183208,0.0524,0.0466,0.0504,0.0581,5.13,2.33
8,2000-08-31,2325,2470,2360,2225,6900,3396,1715,2470,2373,2320,-0.16573816155988857,10.71,-6.25,0.22,-64.62,359424,0.0485,0.0288,0.0498,0.0422,5.12,5.68
9,2000-09-30,1875,2400,2049,1750,5630,3070,1715,1900,1871,1850,0.2056598062953995,-13.59,-34.67,7.14,-66.08,212714,0.0465,0.0332,0.0501,0.0376,5.09,-24.09
10,2000-10-31,1620,1885,1747,1620,5630,2790,1620,1705,1671,1620,0.39063426200355655,-26.36,-37.33,-5.81,-67.48,133272,0.0467,0.0317,0.0479,0.0321,5.37,-13.6
11,2000-11-30,1675,1800,1701,1625,5100,2477,1620,1680,1664,1635,0.4604481024234111,-30.21,-21.36,3.08,-65.61,187408,0.0342,0.023,0.0475,0.0308,5.32,1.21
12,2000-12-31,1700,1820,1694,1610,3400,2290,1610,1700,1660,1610,0.15004625346901018,-8.11,-17.68,0.0,-54.05,213288,0.0329,0.024,0.0449,0.0277,6.08,3.98
13,2001-01-31,1860,1980,1831,1665,3250,2188,1610,1915,1871,1840,-0.3448998602701444,14.81,-15.45,-2.87,-42.94,577098,0.031,0.038,0.0431,0.0298,5.27,9.41
14,2001-02-28,1825,1830,1763,1710,3250,2114,1610,1825,1779,1740,-0.3065719360568384,8.63,-22.34,3.69,-28.15,427076,0.0305,0.0252,0.0414,0.0291,5.06,-0.82
15,2001-03-31,1480,1690,1578,1480,2845,2005,1480,1570,1515,1480,0.27786128408846894,-12.94,-21.07,-4.52,-46.57,189048,0.0289,0.0244,0.0386,0.0302,4.96,-18.9
16,2001-04-30,1515,1530,1450,1360,2840,1912,1360,1515,1495,1480,0.4534911814447934,-18.77,-8.46,-0.98,-41.39,143100,0.0273,0.0222,0.0382,0.0247,5.01,2.36
17,2001-05-31,1720,1920,1637,1500,2840,1862,1360,1870,1821,1720,0.3176795580110497,-5.75,2.69,-10.42,-18.1,598956,0.0292,0.0372,0.0339,0.0287,5.01,13.53
18,2001-06-30,1675,1915,1784,1660,2840,1830,1360,1730,1677,1660,-0.5278386672512057,12.04,-1.47,-5.1,-22.81,269742,0.0294,0.0254,0.031,0.0284,4.99,-9.95
19,2001-07-31,1480,1750,1551,1390,2470,1760,1360,1480,1457,1430,0.07057745187901009,-2.31,-20.43,4.96,-32.73,137138,0.0272,0.028,0.0292,0.0305,4.77,-11.64
