,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,25895.431907399052,0.59387,-4.0677991405883844e-08,5.62
1,2000-01-31,4.78,-8.41,19386.767965096064,0.49123,-2.1359211174209927e-06,-19.68
2,2000-02-29,5.07,-13.36,21257.267675217015,0.37362,-5.940348320316805e-06,-21.74
3,2000-03-31,5.05,4.71,33408.735098176716,0.47601,2.927726627690301e-06,27.41
4,2000-04-30,5.06,-17.96,21891.963288845327,0.45663,3.5395361906035033e-06,-16.67
5,2000-05-31,5.12,1.68,24949.303148126546,0.50785,3.2689123396262933e-06,11.21
6,2000-06-30,5.16,12.61,72277.68422416865,0.52236,-1.9527524870283886e-06,2.03
7,2000-07-31,5.13,-14.44,43677.960493507715,0.38468,-2.754320246387479e-06,-26.36
8,2000-08-31,5.12,-3.14,11365.168955322852,0.40406,-1.1401219772495358e-06,5.04
9,2000-09-30,5.09,-17.36,11267.595950448525,0.27536,-1.3619886881542836e-05,-33.56
10,2000-10-31,5.37,-16.2,22539.05376884422,0.21103,-2.347896200576922e-06,-23.37
11,2000-11-30,5.32,-0.81,9243.782601530313,0.22348,-1.539734531127942e-08,9.49
12,2000-12-31,6.08,-4.36,7061.61632202658,0.24147,-6.494415906371225e-08,11.5
13,2001-01-31,5.27,23.09,69603.2265485522,0.33812,-2.9329661898748184e-07,50.14
14,2001-02-28,5.06,-7.49,23719.22810045741,0.28458,-8.79437725722956e-08,-11.45
15,2001-03-31,4.96,-9.68,9724.509836571076,0.23553,-5.82442700664194e-07,-17.23
16,2001-04-30,5.01,11.19,7956.938361893323,0.24845,1.0552328410346441e-07,5.48
17,2001-05-31,5.01,5.02,36721.68114266281,0.33554,9.806941390328316e-07,35.06
18,2001-06-30,4.99,-7.17,24558.332828064096,0.342,2.3730925772424073e-07,-1.12
19,2001-07-31,4.77,-8.5,7326.7503482012435,0.29037,6.127975149322063e-07,-15.09
20,2001-08-31,4.54,0.66,100645.4603127165,0.39363,-1.0286334988644526e-06,35.56
21,2001-09-30,4.0,-17.28,98104.58470273881,0.38717,-2.4936920054424786e-07,-7.98
22,2001-10-31,4.02,12.78,41839.051521684,0.38848,-2.235236195033317e-08,0.33
23,2001-11-30,4.04,20.45,59221.06517792924,0.56142,2.3041714711989952e-07,45.0
24,2001-12-31,4.01,10.41,33340.72103169132,0.51237,-2.994674488412962e-07,2.32
25,2002-01-31,3.98,6.92,29282.601982181972,0.52594,-8.343266258385771e-08,-2.27
26,2002-02-28,4.01,10.36,18346.48999708855,0.55168,-9.801595431826026e-08,-0.73
27,2002-03-31,4.0,8.98,28781.48283220362,0.53814,1.549928297683413e-07,-2.46
28,2002-04-30,4.04,-4.87,14520.287581767536,0.41477,7.981875738252939e-07,-22.92
29,2002-05-31,4.28,-5.25,8408.505968649735,0.3687,-7.046431162308724e-06,-11.11
30,2002-06-30,4.26,-12.73,9132.212296078305,0.32804,-2.0407087917816913e-05,-19.33
31,2002-07-31,4.27,-3.77,11486.044658220988,0.36057,-1.6014804361520914e-07,9.92
32,2002-08-31,4.28,1.76,23180.41956298045,0.40056,-7.49443132865356e-07,11.51
33,2002-09-30,4.28,-12.08,32026.57059308595,0.31785,3.725498421099406e-08,-20.64
34,2002-10-31,4.28,2.13,11256.0480805644,0.33346,4.6614385010831053e-08,4.9
35,2002-11-30,4.28,8.38,10395.888808938196,0.37412,2.4558004916645624e-07,9.09
36,2002-12-31,4.52,-13.23,14546.945247100353,0.28873,-3.3826854119936405e-07,-22.83
37,2003-01-31,4.34,-5.82,6052.402116751018,0.24833,-8.882218151669626e-07,-11.97
38,2003-02-28,4.27,-3.15,7500.4661108029395,0.26753,-2.634699664582048e-08,9.19
39,2003-03-31,4.27,-6.59,9389.44965897445,0.25496,-1.8693235651050807e-07,-4.7
40,2003-04-30,4.26,12.34,21318.296859469803,0.29732,-1.1917763719438165e-06,12.81
41,2003-05-31,4.01,5.34,8081.090570197705,0.31255,-6.22564368063667e-08,5.12
42,2003-06-30,4.1,6.13,6132.843289192158,0.3033,4.5023698500684086e-07,-2.97
43,2003-07-31,3.75,7.08,4978.422010612779,0.30859,-6.780203960614198e-07,1.75
44,2003-08-31,3.72,5.24,6798.267381383556,0.31389,1.928607814566281e-08,0.21
45,2003-09-30,3.77,-8.24,3437.2799224088217,0.27877,6.504978030098975e-07,-11.18
46,2003-10-31,3.84,13.28,2217.870187700806,0.27217,1.0177450687767703e-06,-2.38
47,2003-11-30,3.78,3.06,3376.0847185387174,0.27348,1.687298477610054e-08,-1.2
48,2003-12-31,3.97,1.54,3378.167371912168,0.26952,-1.6389585806767003e-08,-1.45
49,2004-01-31,3.78,5.4,3281.3555546724424,0.4052,-2.3548931176923166e-08,-2.7
50,2004-02-29,3.78,2.57,4258.8431035180765,0.42463,-2.3455839746356772e-07,4.8
51,2004-03-31,3.74,0.05,30189.88066739209,0.51059,1.996549945453456e-06,20.24
52,2004-04-30,3.76,-3.09,21378.478293392815,0.58524,4.4309849403673095e-06,14.86
53,2004-05-31,3.77,-7.35,5835.064626613422,0.54229,1.6439516287752276e-06,-7.34
54,2004-06-30,3.78,-2.2,4973.056829081143,0.47168,-3.3176117460720365e-05,-12.69
55,2004-07-31,3.77,-6.46,603.257,0.44613,-5.939081066734308e-06,-5.42
56,2004-08-31,3.52,8.0,1567.9314595745411,0.50135,-1.6823765629614246e-07,12.39
57,2004-09-30,3.55,4.67,2225.6404544478755,0.4635,-2.0075882383648683e-06,-5.23
58,2004-10-31,3.53,0.61,13643.530324621432,0.53204,-4.646460848422108e-06,14.29
59,2004-11-30,3.26,5.01,5504.527983882173,0.59346,3.623413166763355e-06,11.54
60,2004-12-31,3.29,1.63,5923.891358873483,0.6446,-6.957977365891009e-06,8.62
61,2005-01-31,3.26,5.04,7451.625539101427,0.49828,-3.21148982042951e-06,27.94
62,2005-02-28,3.28,8.09,32467.115061645458,0.80368,2.4897801739045957e-05,62.7
63,2005-03-31,3.26,-4.64,14496.07211609382,0.68004,-1.621103128337718e-06,-15.38
64,2005-04-30,3.29,-5.28,14025.50308400752,0.50323,-1.5097638107010587e-05,-22.62
65,2005-05-31,3.29,6.17,8682.426277869177,0.63677,3.565646087765446e-06,26.54
66,2005-06-30,3.3,3.68,25663.16677782086,0.94463,8.637465899552794e-06,58.34
67,2005-07-31,3.27,11.61,18370.71436104881,1.04109,5.0894492692442435e-06,13.78
68,2005-08-31,3.25,-2.25,13203.912481403273,0.91621,-1.0469743628472484e-05,-12.0
69,2005-09-30,3.28,12.46,11236.33381231961,1.07571,8.063055412137424e-06,20.5
70,2005-10-31,3.51,-5.53,24144.927033447286,1.56411,1.6967017210079748e-05,45.4
71,2005-11-30,3.5,11.5,11854.174262217166,1.99067,6.123066686190346e-06,19.26
72,2005-12-31,3.76,8.39,30088.29559993473,1.50229,-1.0487096117193934e-05,-21.1
73,2006-01-31,3.76,1.81,22804.508195093244,1.01319,3.4718516702383093e-06,4.12
74,2006-02-28,3.99,-1.77,6436.644421487604,0.9411,2.853192764509696e-06,-7.48
75,2006-03-31,3.97,-0.7,8189.610350137786,1.07326,1.9818827709041144e-05,14.04
76,2006-04-30,3.97,6.56,15439.797354733244,1.26548,1.2796416804631439e-05,24.9
77,2006-05-31,3.96,-7.11,34994.338961758054,1.1974,7.3110268290805196e-06,-5.38
