,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,586.801189948143,0.50058,1.2701603248685001e-05,4.58,4.58,0.0219,4.58,11.18
1,2000-01-31,4.78,-8.41,136.0221362041853,0.26158,2.7022796899941753e-05,-9.89,-9.89,0.0242,-9.89,-8.41
2,2000-02-29,5.07,-13.36,322.14619423657336,0.27829,4.311120925413192e-06,4.08,4.08,0.0519,4.08,-13.36
3,2000-03-31,5.05,4.71,544.9448626533169,0.34877,-9.574564949775282e-06,25.33,25.33,0.0342,25.33,4.71
4,2000-04-30,5.06,-17.96,643.4605543761055,0.24269,-2.0474609461171157e-05,-24.94,-24.94,0.0571,-24.94,-17.96
5,2000-05-31,5.12,1.68,1605.4505894629337,0.14823,-1.7806789986994686e-05,-38.92,-38.92,0.0538,-38.92,1.68
6,2000-06-30,5.16,12.61,1780.491076422608,0.21072,-4.282942361579066e-06,20.83,20.83,0.0529,20.83,12.61
7,2000-07-31,5.13,-14.44,1422.9198653244503,0.17657,-9.983665203054506e-06,-16.21,-16.21,0.0324,-16.21,-14.44
8,2000-08-31,5.12,-3.14,1088.1242499613058,0.18056,-1.6504890134551063e-05,2.26,2.26,0.0397,2.26,-3.14
9,2000-09-30,5.09,-17.36,1170.913896201377,0.1871,-6.134693342012306e-06,-0.19,-0.19,0.0197,-0.19,-17.36
10,2000-10-31,5.37,-16.2,737.334909918907,0.15259,-1.61553389241504e-06,-18.45,-18.45,0.0131,-18.45,-16.2
11,2000-11-30,5.32,-0.81,1408.9372486344325,0.17657,-1.2174162420980171e-05,14.35,14.35,0.0459,14.35,-0.81
12,2000-12-31,6.08,-4.36,951.127474562918,0.13769,-8.82564243979913e-06,-18.49,-18.49,0.0273,-18.49,-4.36
13,2001-01-31,5.27,23.09,1038.4753685724559,0.16587,-1.1021437029503696e-05,10.29,10.29,0.0175,10.29,23.09
14,2001-02-28,5.06,-7.49,370.1262414975571,0.16468,-5.027135639545473e-06,0.48,0.48,0.0108,0.48,-7.49
15,2001-03-31,4.96,-9.68,741.0170771005282,0.15317,-4.565547622007266e-07,-6.99,-6.99,0.0108,-6.99,-9.68
16,2001-04-30,5.01,11.19,268.8759087299889,0.15079,3.1043187253814085e-06,-1.55,-1.55,0.0116,-1.55,11.19
