,Date,riskfree,MA1M,actualreturn
0,1999-12-31,4.79,-20.0,-20.0
1,2000-01-31,4.78,-5.72,-5.72
2,2000-02-29,5.07,-27.21,-27.21
3,2000-03-31,5.05,24.62,24.62
4,2000-04-30,5.06,10.5,10.5
5,2000-05-31,5.12,-7.13,-7.13
6,2000-06-30,5.16,22.43,22.43
7,2000-07-31,5.13,-7.85,-7.85
8,2000-08-31,5.12,0.41,0.41
9,2000-09-30,5.09,-17.42,-17.42
10,2000-10-31,5.37,0.45,0.45
11,2000-11-30,5.32,8.33,8.33
12,2000-12-31,6.08,-0.84,-0.84
13,2001-01-31,5.27,28.72,28.72
14,2001-02-28,5.06,10.52,10.52
15,2001-03-31,4.96,-15.76,-15.76
16,2001-04-30,5.01,1.3,1.3
17,2001-05-31,5.01,12.07,12.07
18,2001-06-30,4.99,-2.79,-2.79
19,2001-07-31,4.77,-15.47,-15.47
20,2001-08-31,4.54,0.0,0.0
21,2001-09-30,4.0,-22.73,-22.73
22,2001-10-31,4.02,22.35,22.35
23,2001-11-30,4.04,13.06,13.06
24,2001-12-31,4.01,0.87,0.87
25,2002-01-31,3.98,-6.9,-6.9
26,2002-02-28,4.01,19.27,19.27
27,2002-03-31,4.0,67.39,67.39
28,2002-04-30,4.04,-2.17,-2.17
29,2002-05-31,4.28,-14.93,-14.93
30,2002-06-30,4.26,-13.7,-13.7
31,2002-07-31,4.27,-3.86,-3.86
32,2002-08-31,4.28,8.52,8.52
33,2002-09-30,4.28,-13.93,-13.93
34,2002-10-31,4.28,-7.91,-7.91
35,2002-11-30,4.28,9.38,9.38
36,2002-12-31,4.52,-21.71,-21.71
37,2003-01-31,4.34,-5.99,-5.99
38,2003-02-28,4.27,9.15,9.15
39,2003-03-31,4.27,14.71,14.71
40,2003-04-30,4.26,-2.56,-2.56
41,2003-05-31,4.01,1.71,1.71
42,2003-06-30,4.1,17.08,17.08
43,2003-07-31,3.75,20.99,20.99
44,2003-08-31,3.72,-2.64,-2.64
45,2003-09-30,3.77,-12.22,-12.22
46,2003-10-31,3.84,25.77,25.77
47,2003-11-30,3.78,5.63,5.63
48,2003-12-31,3.97,15.16,15.16
49,2004-01-31,3.78,17.44,17.44
50,2004-02-29,3.78,0.0,0.0
51,2004-03-31,3.74,3.07,3.07
52,2004-04-30,3.76,-10.71,-10.71
53,2004-05-31,3.77,-15.67,-15.67
54,2004-06-30,3.78,-5.45,-5.45
55,2004-07-31,3.77,-9.88,-9.88
56,2004-08-31,3.52,7.76,7.76
57,2004-09-30,3.55,-7.72,-7.72
58,2004-10-31,3.53,-12.17,-12.17
59,2004-11-30,3.26,6.44,6.44
60,2004-12-31,3.29,5.12,5.12
61,2005-01-31,3.26,-0.88,-0.88
62,2005-02-28,3.28,11.26,11.26
63,2005-03-31,3.26,-15.38,-15.38
64,2005-04-30,3.29,-7.68,-7.68
65,2005-05-31,3.29,-1.03,-1.03
66,2005-06-30,3.3,0.73,0.73
67,2005-07-31,3.27,6.14,6.14
68,2005-08-31,3.25,-4.61,-4.61
69,2005-09-30,3.28,10.49,10.49
70,2005-10-31,3.51,-5.53,-5.53
71,2005-11-30,3.5,6.93,6.93
72,2005-12-31,3.76,9.91,9.91
73,2006-01-31,3.76,-16.91,-16.91
74,2006-02-28,3.99,-10.74,-10.74
75,2006-03-31,3.97,-8.56,-8.56
76,2006-04-30,3.97,1.04,1.04
77,2006-05-31,3.96,2.31,2.31
78,2006-06-30,4.21,-18.3,-18.3
79,2006-07-31,4.22,-2.15,-2.15
80,2006-08-31,4.49,24.76,24.76
81,2006-09-30,4.48,0.13,0.13
82,2006-10-31,4.48,-12.82,-12.82
83,2006-11-30,4.49,-0.45,-0.45
84,2006-12-31,4.6,-2.58,-2.58
85,2007-01-31,4.61,-6.84,-6.84
86,2007-02-28,4.55,2.77,2.77
87,2007-03-31,4.63,-4.75,-4.75
88,2007-04-30,4.88,-8.82,-8.82
89,2007-05-31,4.56,-0.55,-0.55
90,2007-06-30,4.52,8.7,8.7
91,2007-07-31,4.76,7.17,7.17
92,2007-08-31,4.98,-4.04,-4.04
93,2007-09-30,4.98,0.33,0.33
94,2007-10-31,5.02,17.26,17.26
95,2007-11-30,5.02,-12.45,-12.45
96,2007-12-31,5.02,5.72,5.72
97,2008-01-31,4.96,4.66,4.66
98,2008-02-29,4.94,-6.08,-6.08
99,2008-03-31,4.98,17.32,17.32
100,2008-04-30,4.95,-1.15,-1.15
101,2008-05-31,5.04,2.84,2.84
102,2008-06-30,5.01,4.89,4.89
103,2008-07-31,5.03,1.2,1.2
104,2008-08-31,5.25,2.21,2.21
105,2008-09-30,5.22,3.48,3.48
106,2008-10-31,4.14,-17.05,-17.05
107,2008-11-30,3.99,-12.65,-12.65
108,2008-12-31,3.02,-7.41,-7.41
