,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,relativeMA1M,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
40,2003-04-30,17350.0,22500.0,19188.0,15800.0,84000.0,43878.0,15800.0,17400.0,16860.0,16050.0,0.6807213284898807,-52.47,-49.86,2.97,-77.08,3179481.0,0.0513,0.0683,0.0478,0.0625,4.26,-9.64
41,2003-05-31,16150.0,19150.0,16060.0,12800.0,82000.0,38853.0,12800.0,16150.0,14660.0,12800.0,0.5771158129175946,-41.46,-56.98,25.19,-71.84,6012946.0,0.0541,0.0499,0.0493,0.0665,4.01,11.34
42,2003-06-30,17450.0,19100.0,17378.0,14900.0,65000.0,34984.0,12800.0,19100.0,18360.0,17450.0,-0.14316239316239318,8.71,-38.61,-5.16,-60.84,3085704.0,0.0544,0.0393,0.0465,0.0538,4.1,8.05
43,2003-07-31,20200.0,22200.0,20733.0,18700.0,55000.0,31734.0,12800.0,22100.0,20800.0,20000.0,-0.7297397769516729,39.26,-33.8,-4.72,-53.8,2303106.0,0.0557,0.0521,0.0471,0.0458,3.75,15.76
44,2003-08-31,21050.0,21050.0,19205.0,17050.0,55000.0,29114.0,12800.0,21050.0,20220.0,19300.0,-0.6267446246699357,33.23,-23.7,8.51,-53.02,1955314.0,0.0567,0.0451,0.0485,0.0449,3.72,-4.75
45,2003-09-30,18000.0,21850.0,20290.0,18000.0,44900.0,27063.0,12800.0,20000.0,19030.0,18000.0,-0.06632975363234364,3.15,12.14,-6.98,-47.49,911984.0,0.0483,0.0381,0.0484,0.0435,3.77,-14.49
46,2003-10-31,12050.0,19950.0,16725.0,12050.0,44900.0,25411.0,12050.0,14300.0,13670.0,12050.0,0.6845945028842891,-40.35,-16.92,-11.4,-58.94,3600618.0,0.0443,0.0461,0.048,0.0421,3.84,-33.06
47,2003-11-30,6300.0,13900.0,10707.0,5880.0,44900.0,22998.0,5880.0,7570.0,6692.0,5880.0,0.7929168716182982,-64.48,-55.05,-29.21,-81.32,27355252.0,0.0528,0.0832,0.0528,0.0578,3.78,-52.07
48,2003-12-31,3045.0,7720.0,6134.0,3045.0,40650.0,20024.0,3045.0,5030.0,3867.0,3045.0,0.9235906724020828,-81.59,-81.01,-39.46,-88.34,21227220.0,0.0607,0.0728,0.0571,0.0721,3.97,-51.67
49,2004-01-31,860.0,3500.0,1520.0,510.0,40650.0,17297.0,510.0,860.0,676.0,545.0,0.9634787991333952,-93.39,-95.32,68.63,-96.93,53750027.0,0.077,0.1246,0.0673,0.0996,3.78,-71.76
50,2004-02-29,1470.0,2275.0,1472.0,985.0,33000.0,14537.0,510.0,1710.0,1506.0,1405.0,0.7954183900731785,-75.0,-92.18,-16.0,-94.29,59219556.0,0.0929,0.128,0.0767,0.1192,3.78,157.89
51,2004-03-31,1330.0,1990.0,1800.0,1330.0,22500.0,12645.0,510.0,1830.0,1676.0,1330.0,0.6250138719343026,-56.32,-91.96,-27.32,-90.11,106498.0,0.0959,0.0533,0.0758,0.1148,3.74,-9.52
52,2004-04-30,490.0,1145.0,777.0,490.0,22200.0,11090.0,490.0,695.0,559.0,490.0,0.4466362126245848,-43.02,-96.23,-30.5,-96.32,47487382.0,0.1019,0.0947,0.0788,0.0996,3.76,-68.59
53,2004-05-31,13850.0,17550.0,6420.0,490.0,22200.0,10366.0,490.0,15500.0,14780.0,13850.0,0.7721402214022139,-75.33,-94.24,-7.67,-97.56,667129.0,0.0995,0.0608,0.0792,0.0755,3.77,-25.99
54,2004-06-30,9200.0,13650.0,10747.0,8200.0,22200.0,9856.0,490.0,9200.0,8776.0,8350.0,0.8584771573604061,-84.56,-92.09,12.2,-98.5,917070.0,0.0956,0.0616,0.08,0.0728,3.78,-35.21
55,2004-07-31,5550.0,8600.0,6957.0,5230.0,21850.0,8706.0,490.0,5900.0,5606.0,5230.0,0.7090011087591978,-70.34,-83.1,-9.02,-99.21,773341.0,0.0817,0.0695,0.0806,0.0598,3.77,-39.67
56,2004-08-31,16900.0,18700.0,11619.0,6370.0,21850.0,8022.0,490.0,18700.0,17470.0,16300.0,-0.22536076143690514,22.02,-69.9,19.01,-97.71,1941899.0,0.0774,0.0865,0.0854,0.081,3.52,204.5
57,2004-09-30,14600.0,19050.0,16613.0,13400.0,19950.0,7741.0,490.0,16300.0,14840.0,13400.0,-0.6008803357559628,58.7,-75.49,0.69,-97.69,316569.0,0.0762,0.0535,0.0863,0.0777,3.55,-15.36
