,Date,riskfree,kospi200,professionalism,pbr,activity,actualreturn
0,1999-12-31,4.79,11.18,7525.428022254701,0.97766,-9.13578478863884e-06,-6.7
1,2000-01-31,4.78,-8.41,3607.0022463939467,0.83939,3.833417600778811e-06,-6.67
2,2000-02-29,5.07,-13.36,18073.33757900555,1.27753,-2.168580226052894e-05,56.5
3,2000-03-31,5.05,4.71,13242.942601943441,0.9529,-5.3509971991377045e-06,-25.41
4,2000-04-30,5.06,-17.96,5378.368572069043,0.71122,-9.951399824478955e-06,-28.97
5,2000-05-31,5.12,1.68,8626.906484093046,0.78027,-7.339474052990546e-07,9.71
6,2000-06-30,5.16,12.61,18880.667822819567,0.83894,-9.339756761008513e-07,11.98
7,2000-07-31,5.13,-14.44,13991.865363436124,0.7492,4.373263610631217e-06,-10.7
8,2000-08-31,5.12,-3.14,9153.716996687523,0.8217,3.4889611025248675e-06,9.68
9,2000-09-30,5.09,-17.36,5231.12769914573,0.7181,1.028724973424005e-05,-18.11
10,2000-10-31,5.37,-16.2,29643.379997475844,0.9805,-4.123952352052308e-06,36.54
11,2000-11-30,5.32,-0.81,25135.542506448095,0.99433,-1.1932993343178126e-05,-4.0
12,2000-12-31,6.08,-4.36,15125.228638806626,0.72502,-9.460938967399006e-07,-41.99
13,2001-01-31,5.27,23.09,15968.865688597038,0.93702,4.275617128987936e-06,27.14
14,2001-02-28,5.06,-7.49,9564.79139188214,1.05285,7.505684796818823e-06,22.95
15,2001-03-31,4.96,-9.68,8019.822475113929,0.88438,2.0007413960474725e-05,-16.0
16,2001-04-30,5.01,11.19,6113.378451665386,0.7756,-9.823633310163747e-06,-12.3
17,2001-05-31,5.01,5.02,18145.501657073084,0.94757,-3.6666207935500565e-06,22.17
18,2001-06-30,4.99,-7.17,14241.765611107312,0.94404,2.2891159825087644e-06,8.47
19,2001-07-31,4.77,-8.5,10588.671347753743,0.64503,-5.659623952390586e-06,-31.67
20,2001-08-31,4.54,0.66,10005.681297315186,0.42045,-9.297452293226075e-06,-34.82
21,2001-09-30,4.0,-17.28,18143.42556671355,0.33339,-4.343000102336977e-06,-30.15
22,2001-10-31,4.02,12.78,21733.99408887077,0.4408,-2.51718666875807e-06,32.21
23,2001-11-30,4.04,20.45,14723.088966202784,0.50747,1.4055486426397333e-07,14.94
24,2001-12-31,4.01,10.41,22151.724830119816,0.49204,8.593431197850943e-07,-2.64
25,2002-01-31,3.98,6.92,21742.855664247396,0.6681,-1.1530904135642483e-06,25.39
26,2002-02-28,4.01,10.36,35323.80243923687,0.91205,3.4521013352538213e-06,38.73
27,2002-03-31,4.0,8.98,23238.44098843474,0.94246,3.0078917173324777e-06,3.33
28,2002-04-30,4.04,-4.87,16414.568310252747,0.75244,3.407346895939248e-06,-20.16
29,2002-05-31,4.28,-5.25,4504.4798415990945,0.58675,7.55252449686724e-07,-22.02
30,2002-06-30,4.26,-12.73,2642.381825395168,0.61185,2.1883513050738555e-05,-1.59
