,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
0,1999-12-31,52500,55300,52260,49300,73700,51710,25750,52500,51860,51200,-21.05,-27.08,0.96,87.5,12966,0.0341,0.0294,0.0359,0.0354,4.79,7.14
1,2000-01-31,50400,52000,47100,42200,73700,53003,25750,50400,47860,44500,-22.46,-11.11,2.65,83.27,18948,0.0391,0.0567,0.0374,0.0422,4.78,-4.0
2,2000-02-29,52000,55500,50800,45000,73700,54545,28900,55500,54080,52000,2.97,-23.53,-5.63,82.46,27400,0.0398,0.0477,0.0384,0.0452,5.07,5.26
3,2000-03-31,48500,56900,50445,44500,73700,56290,33500,49000,48000,47000,-7.62,-26.52,1.78,49.23,29890,0.0414,0.0349,0.0392,0.0464,5.05,-6.73
4,2000-04-30,41800,49300,45533,41800,73700,56733,41000,44900,43080,41800,-15.38,-35.19,-6.9,-12.73,46872,0.0396,0.0262,0.0386,0.0373,5.06,-12.92
5,2000-05-31,42600,42600,39440,36300,73700,56066,36300,42600,40600,39000,-18.08,-22.55,17.36,-29.7,51812,0.0393,0.0357,0.0371,0.0326,5.12,1.91
6,2000-06-30,38750,44350,38703,35500,73700,53476,35500,39100,38580,38000,-20.92,-26.19,7.04,-46.92,69884,0.0404,0.0377,0.0371,0.0326,5.16,-6.17
7,2000-07-31,41500,45900,41298,37500,72000,51430,35500,42300,41780,41300,-0.72,-17.66,1.97,-26.81,33644,0.0368,0.039,0.038,0.0369,5.13,7.1
8,2000-08-31,46500,49800,44795,40300,68500,50006,35500,49800,47820,46400,9.15,-10.58,2.31,-29.01,31920,0.0343,0.0349,0.0369,0.0367,5.12,12.05
9,2000-09-30,50000,52000,49740,46500,68500,48787,35500,52000,50640,49200,30.72,6.38,-2.91,-23.66,29996,0.0333,0.0307,0.0373,0.0337,5.09,1.21
10,2000-10-31,40200,51000,45420,40200,68500,47263,35500,44000,42590,40200,-3.13,-3.83,-8.22,-38.15,21234,0.035,0.0359,0.0373,0.0334,5.37,-19.6
11,2000-11-30,41600,44000,42480,41300,56900,45651,35500,43600,42380,41500,-11.49,0.73,0.73,-24.36,20858,0.0334,0.0199,0.0362,0.0298,5.32,-4.37
12,2000-12-31,43500,46700,43495,41600,56900,45016,35500,44600,43920,43500,-14.71,14.47,-2.47,-16.35,15182,0.0319,0.0299,0.0362,0.0298,6.08,4.82
13,2001-01-31,47450,47500,45108,43100,56900,44800,35500,47450,45650,44000,18.03,14.34,6.63,-5.85,26780,0.0314,0.0363,0.0342,0.0311,5.27,9.08
14,2001-02-28,47500,47800,46753,45350,56900,44463,35500,47600,47200,46000,10.47,-4.62,2.37,-11.87,22576,0.0293,0.0184,0.0319,0.0287,5.06,7.95
15,2001-03-31,49000,51000,47905,45000,52000,44190,35500,49000,48750,48400,12.64,-2.0,-1.8,0.0,14432,0.0284,0.0234,0.0309,0.027,4.96,3.16
16,2001-04-30,49600,50500,48518,46000,52000,44458,35500,50500,49600,49000,7.36,14.02,1.22,18.66,16158,0.026,0.0173,0.0304,0.02,5.01,1.22
17,2001-05-31,70000,71500,62875,56400,71500,46440,35500,71500,70100,69000,47.37,68.27,1.45,64.32,31846,0.0272,0.0306,0.0302,0.0253,5.01,41.13
18,2001-06-30,73900,75000,70775,67800,75000,49065,37500,75000,73420,70800,51.43,69.89,4.38,93.2,23062,0.0252,0.0171,0.0286,0.0236,4.99,5.57
19,2001-07-31,64200,74500,69210,63800,75000,51505,40200,65400,64580,63800,29.44,35.3,-4.18,54.7,14416,0.0232,0.0231,0.0274,0.0232,4.77,-13.13
20,2001-08-31,66000,71000,67990,64000,75000,53610,40200,70900,69000,66000,-5.71,38.95,-4.35,41.94,15451,0.0235,0.0269,0.0267,0.0227,4.54,2.8
21,2001-09-30,71100,71100,64885,60500,75000,54771,40200,71100,67500,63500,-5.2,45.7,11.62,44.51,59150,0.0243,0.024,0.0262,0.0246,4.0,1.72
22,2001-10-31,84000,88000,79110,73000,88000,57575,41300,88000,86320,84000,30.84,69.35,0.36,108.96,12058,0.0233,0.0212,0.0248,0.024,4.02,18.14
23,2001-11-30,96000,96000,83295,79900,96000,61250,42100,96000,87400,83100,40.15,39.13,15.38,130.77,41783,0.0236,0.0285,0.0252,0.0245,4.04,12.28
24,2001-12-31,109000,125000,105775,92500,125000,65946,43100,109500,106600,101500,53.31,45.33,-0.46,150.57,36359,0.0352,0.0697,0.0304,0.0431,4.01,29.92
25,2002-01-31,119500,131500,114875,102000,131500,71896,45000,131500,127100,119500,42.26,86.14,-2.45,151.84,21925,0.0383,0.0372,0.0311,0.0487,3.98,9.63
26,2002-02-28,119000,130000,121775,116000,131500,77358,45000,122000,120200,117000,41.84,70.24,-2.46,150.53,44778,0.0389,0.0345,0.0321,0.0511,4.01,-9.51
27,2002-03-31,155000,171000,153800,126500,171000,85979,46000,160000,157000,155000,42.2,118.0,-9.36,217.62,41489,0.046,0.0651,0.0364,0.0493,4.0,30.25
28,2002-04-30,146000,161000,151825,143000,171000,94781,49700,148500,146400,143000,18.7,70.76,-1.35,194.35,23588,0.0465,0.0235,0.0368,0.0451,4.04,-5.81
29,2002-05-31,118000,148500,124975,118000,171000,100562,60500,120500,119200,118000,-0.84,22.92,-3.67,68.57,25797,0.0514,0.0588,0.0395,0.0488,4.28,-19.18
30,2002-06-30,116000,120000,109215,97800,171000,103441,60500,116000,104460,97800,-25.64,6.42,12.08,54.67,41671,0.0473,0.0451,0.0413,0.045,4.26,-2.52
31,2002-07-31,121000,137500,127125,113000,171000,108504,60500,124500,120300,113000,-17.12,1.26,-2.81,88.47,26363,0.0475,0.0456,0.0427,0.0505,4.27,4.31
32,2002-08-31,121000,129500,120225,112000,171000,113005,60500,124500,120300,117000,0.83,1.68,-4.72,76.64,16834,0.0442,0.0253,0.0428,0.0395,4.28,-2.81
33,2002-09-30,117000,129000,118125,111500,171000,117581,73000,117000,114100,111500,0.86,-24.52,3.08,64.56,16972,0.0403,0.033,0.0433,0.0351,4.28,-3.31
34,2002-10-31,120000,122000,113925,99000,171000,120459,79900,122000,120400,119500,-0.83,-17.81,5.73,42.86,15907,0.0419,0.0436,0.0444,0.0346,4.28,2.56
35,2002-11-30,120000,125000,116250,110000,171000,123332,92500,120000,117400,115000,2.56,-0.41,3.9,36.36,29072,0.0374,0.0286,0.0448,0.0353,4.28,-1.64
36,2002-12-31,117000,143000,122650,117000,171000,124729,97800,124500,121200,117000,0.0,0.86,-6.02,7.34,13096,0.0392,0.0548,0.0432,0.0432,4.52,-2.5
37,2003-01-31,112000,124000,115850,111000,171000,124780,97800,116000,113300,112000,-6.28,-10.04,-5.08,-8.94,19972,0.0368,0.0293,0.0421,0.0389,4.34,-4.27
38,2003-02-28,105000,112500,107250,101000,171000,123613,97800,110000,108000,105000,-10.64,-11.76,-2.33,-11.76,24046,0.0361,0.0205,0.0413,0.0372,4.27,-7.49
39,2003-03-31,97400,103000,95865,86600,161000,118843,86600,100000,98760,97400,-16.75,-16.75,-3.56,-37.16,78309,0.0362,0.0357,0.0381,0.0287,4.27,-7.24
40,2003-04-30,103500,107000,102025,96000,148500,114529,86600,103500,101300,98000,-7.59,-13.39,1.47,-29.11,23786,0.0323,0.0241,0.038,0.0274,4.26,6.15
41,2003-05-31,127000,130500,121525,102000,143000,114093,86600,130000,129000,127000,20.95,5.83,3.25,5.83,29578,0.0351,0.0374,0.0359,0.0329,4.01,22.71
42,2003-06-30,111000,126000,117125,107500,143000,114757,86600,111500,109300,107500,13.85,-5.13,1.83,-4.31,37329,0.0296,0.0273,0.0345,0.0305,4.1,-12.6
43,2003-07-31,111000,111000,106475,102000,143000,113046,86600,111000,109300,106000,7.25,-0.89,7.25,-8.26,55530,0.0287,0.0225,0.0325,0.03,3.75,0.0
