,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
38,2003-02-28,1940.0,1980.0,1917.0,1830.0,34500.0,7473.0,1790.0,1950.0,1916.0,1880.0,-7.62,-19.17,-0.51,-33.0,8583.0,0.0292,0.0226,0.0378,0.0259,4.27,6.59
39,2003-03-31,1910.0,1990.0,1857.0,1740.0,34400.0,5095.0,1740.0,1990.0,1898.0,1840.0,0.53,-5.91,0.53,-38.01,3680.0,0.0302,0.0333,0.0377,0.027,4.27,-1.55
40,2003-04-30,2150.0,2760.0,2089.0,1800.0,25450.0,2779.0,1740.0,2430.0,2186.0,2050.0,9.14,4.37,-22.1,-13.82,335869.0,0.0355,0.0663,0.038,0.044,4.26,8.04
41,2003-05-31,1990.0,2500.0,2215.0,1990.0,2760.0,2130.0,1740.0,2110.0,2070.0,1990.0,2.58,-5.69,-5.69,-10.76,84318.0,0.0397,0.0472,0.039,0.05,4.01,-7.44
42,2003-06-30,1930.0,2030.0,1961.0,1870.0,2760.0,2092.0,1740.0,2030.0,1988.0,1930.0,-3.02,1.58,-4.46,-19.25,32845.0,0.0388,0.0208,0.0367,0.0479,4.1,-3.02
43,2003-07-31,2000.0,2415.0,2121.0,1950.0,2760.0,2079.0,1740.0,2050.0,2003.0,1950.0,-6.98,1.52,-0.5,-9.91,39503.0,0.0433,0.048,0.0379,0.0402,3.75,3.63
44,2003-08-31,1960.0,2090.0,1989.0,1930.0,2760.0,2057.0,1740.0,1980.0,1954.0,1930.0,-3.92,1.03,0.0,-16.24,4258.0,0.0427,0.0154,0.0362,0.0345,3.72,-0.76
45,2003-09-30,1830.0,1965.0,1890.0,1755.0,2760.0,2037.0,1740.0,1840.0,1799.0,1755.0,-5.18,-8.04,0.83,-9.85,3446.0,0.0414,0.0185,0.0362,0.0304,3.77,-6.63
46,2003-10-31,1840.0,1890.0,1821.0,1740.0,2760.0,2010.0,1670.0,1840.0,1822.0,1775.0,-8.0,-14.42,0.55,-12.38,3392.0,0.0337,0.0303,0.0354,0.0267,3.84,0.55
47,2003-11-30,1700.0,1900.0,1827.0,1700.0,2760.0,1984.0,1670.0,1840.0,1792.0,1700.0,-11.92,-19.05,-7.86,-19.05,3971.0,0.0315,0.0229,0.0354,0.0284,3.78,-7.1
48,2003-12-31,1670.0,1835.0,1770.0,1670.0,2760.0,1951.0,1670.0,1820.0,1754.0,1670.0,-8.74,-13.47,-8.24,-12.11,4627.0,0.0303,0.0241,0.0354,0.0267,3.97,-1.76
49,2004-01-31,1635.0,1830.0,1706.0,1635.0,2760.0,1931.0,1635.0,1700.0,1675.0,1635.0,-11.14,-19.85,-0.91,-17.01,10000.0,0.0261,0.0293,0.0355,0.0256,3.78,-2.1
50,2004-02-29,1450.0,1750.0,1624.0,1450.0,2760.0,1907.0,1450.0,1680.0,1544.0,1450.0,-16.67,-24.87,-9.94,-22.87,14272.0,0.0313,0.046,0.0372,0.0343,3.78,-14.71
51,2004-03-31,2035.0,2035.0,1801.0,1570.0,2760.0,1900.0,1450.0,2035.0,1982.0,1855.0,21.86,11.2,12.12,6.54,27846.0,0.0359,0.0489,0.0391,0.0433,3.74,40.34
52,2004-04-30,2110.0,2390.0,2183.0,1970.0,2500.0,1907.0,1450.0,2365.0,2259.0,2110.0,29.05,14.67,-8.26,-1.86,18542.0,0.036,0.0304,0.0355,0.043,3.76,3.94
53,2004-05-31,1940.0,2110.0,1994.0,1870.0,2415.0,1889.0,1450.0,2015.0,1947.0,1870.0,33.79,14.12,-3.72,-2.51,6123.0,0.0374,0.0352,0.0344,0.0395,3.77,-8.06
54,2004-06-30,1795.0,2070.0,1882.0,1730.0,2415.0,1883.0,1450.0,1845.0,1826.0,1795.0,-11.58,7.49,-2.97,-6.99,7548.0,0.0419,0.0533,0.037,0.0407,3.78,-7.24
55,2004-07-31,1760.0,1940.0,1796.0,1725.0,2390.0,1854.0,1450.0,1790.0,1762.0,1750.0,-16.59,7.65,1.15,-13.73,15112.0,0.043,0.0411,0.0355,0.043,3.77,-1.95
56,2004-08-31,1650.0,2075.0,1802.0,1615.0,2390.0,1838.0,1450.0,1680.0,1650.0,1615.0,-14.95,13.79,0.3,-15.82,99067.0,0.0414,0.0432,0.0372,0.0445,3.52,-6.25
57,2004-09-30,1555.0,1745.0,1652.0,1555.0,2390.0,1819.0,1450.0,1590.0,1570.0,1555.0,-13.37,-23.4,-1.58,-15.03,61352.0,0.0381,0.0228,0.0374,0.036,3.55,-6.04
58,2004-10-31,1030.0,1645.0,1358.0,1005.0,2390.0,1782.0,1005.0,1080.0,1049.0,1005.0,-27.18,-41.24,-9.65,-28.0,43456.0,0.0378,0.0259,0.0366,0.0318,3.53,-18.34
59,2004-11-30,1020.0,1090.0,1048.0,1015.0,2390.0,1713.0,1005.0,1045.0,1025.0,1015.0,-23.53,-34.59,-3.77,-25.55,45285.0,0.0348,0.015,0.0362,0.0225,3.26,-0.97
60,2004-12-31,980.0,1035.0,996.0,960.0,2390.0,1645.0,960.0,980.0,968.0,960.0,-21.8,-32.26,0.0,-27.19,83820.0,0.0279,0.0133,0.0356,0.0189,3.29,-3.92
61,2005-01-31,1975.0,1975.0,1311.0,1045.0,2390.0,1611.0,960.0,1975.0,1647.0,1425.0,91.75,39.24,38.11,49.88,216219.0,0.0331,0.0431,0.0379,0.0326,3.26,101.53
62,2005-02-28,1500.0,2210.0,1766.0,1500.0,2390.0,1621.0,960.0,1830.0,1715.0,1500.0,46.34,10.79,-17.13,28.36,799798.0,0.0388,0.0775,0.0403,0.0496,3.28,-15.01
63,2005-03-31,1385.0,1550.0,1458.0,1385.0,2390.0,1593.0,960.0,1490.0,1449.0,1385.0,41.33,10.52,-10.65,-15.55,23930.0,0.0395,0.03,0.0384,0.0523,3.26,-7.67
64,2005-04-30,1390.0,1665.0,1460.0,1365.0,2210.0,1537.0,960.0,1665.0,1505.0,1380.0,-21.25,34.95,-15.76,-20.7,363853.0,0.0411,0.0398,0.039,0.0498,3.29,-4.47
65,2005-05-31,2040.0,2370.0,1946.0,1470.0,2370.0,1532.0,960.0,2040.0,1985.0,1925.0,36.0,100.0,-11.3,30.48,753876.0,0.0542,0.088,0.0452,0.0585,3.29,46.76
66,2005-06-30,2710.0,2830.0,2430.0,2070.0,2830.0,1575.0,960.0,2830.0,2622.0,2400.0,84.98,176.53,12.92,87.33,431441.0,0.0579,0.0542,0.0455,0.0636,3.3,36.87
67,2005-07-31,4480.0,4480.0,3218.0,2665.0,4480.0,1692.0,960.0,4480.0,4057.0,3450.0,222.3,153.82,42.68,216.74,758916.0,0.0571,0.048,0.0466,0.0656,3.27,67.16
68,2005-08-31,5010.0,5480.0,4404.0,3750.0,5480.0,1921.0,960.0,5480.0,5152.0,4950.0,145.59,234.0,-6.36,276.76,774137.0,0.0575,0.0644,0.0485,0.0565,3.25,11.83
69,2005-09-30,6260.0,6420.0,6019.0,5680.0,6420.0,2280.0,960.0,6350.0,6272.0,6170.0,131.0,327.3,-1.11,399.52,256394.0,0.0579,0.0379,0.049,0.051,3.28,19.92
70,2005-10-31,5780.0,7240.0,6458.0,5780.0,7240.0,2691.0,960.0,6170.0,5958.0,5780.0,29.02,315.83,-4.46,461.17,392997.0,0.0583,0.0467,0.05,0.0492,3.51,-7.67
71,2005-11-30,6450.0,6530.0,6261.0,5950.0,7240.0,3148.0,960.0,6450.0,6272.0,6020.0,23.56,225.76,8.4,532.35,300895.0,0.0463,0.0236,0.0503,0.0329,3.5,6.44
72,2005-12-31,7900.0,8090.0,7413.0,6150.0,8090.0,3682.0,980.0,8070.0,7866.0,7580.0,25.8,194.78,2.46,718.65,332898.0,0.0473,0.0534,0.0522,0.0389,3.76,23.44
73,2006-01-31,7030.0,8650.0,7799.0,6340.0,8650.0,4243.0,1365.0,7300.0,7242.0,7030.0,21.63,56.92,-3.57,255.95,176893.0,0.0473,0.0539,0.0527,0.0459,3.76,-11.01
74,2006-02-28,6370.0,7110.0,6472.0,6250.0,8650.0,4587.0,1365.0,6590.0,6420.0,6300.0,0.47,24.9,-2.15,324.67,221842.0,0.0399,0.0242,0.0495,0.0461,3.99,-12.74
75,2006-03-31,5480.0,5930.0,5433.0,5060.0,8650.0,4939.0,1365.0,5480.0,5392.0,5330.0,-30.63,-12.46,3.98,295.67,188205.0,0.0379,0.025,0.0493,0.0364,3.97,-13.97
76,2006-04-30,7100.0,7190.0,6731.0,5850.0,8650.0,5342.0,1390.0,7100.0,6840.0,6450.0,-2.74,17.16,10.25,414.49,614345.0,0.0396,0.042,0.0493,0.0319,3.97,32.71
77,2006-05-31,4895.0,7480.0,6545.0,4895.0,8650.0,5725.0,1985.0,5900.0,5341.0,4895.0,-23.16,-24.11,-19.09,147.22,425653.0,0.0419,0.0511,0.0456,0.0421,3.96,-31.06
78,2006-06-30,4925.0,5100.0,4721.0,3990.0,8650.0,5935.0,2600.0,5100.0,4955.0,4895.0,-8.8,-37.66,-1.3,81.73,167795.0,0.0432,0.0512,0.0452,0.0485,4.21,0.61
79,2006-07-31,4850.0,5770.0,5156.0,4760.0,8650.0,6103.0,3750.0,5080.0,4957.0,4850.0,-31.69,-31.01,-2.32,8.26,53534.0,0.0399,0.0364,0.0438,0.0469,4.22,-1.52
80,2006-08-31,5220.0,5410.0,5053.0,4690.0,8650.0,6160.0,3990.0,5220.0,5132.0,5060.0,6.64,-18.05,0.97,4.19,166465.0,0.0399,0.025,0.0405,0.0385,4.49,7.63
81,2006-09-30,5030.0,5650.0,5287.0,4950.0,8650.0,6102.0,3990.0,5140.0,5015.0,4950.0,2.76,-6.85,-3.82,-19.9,82588.0,0.0386,0.0252,0.0395,0.0284,4.48,-0.59
82,2006-10-31,4920.0,5460.0,4791.0,4200.0,8650.0,5972.0,3990.0,5460.0,5005.0,4755.0,1.44,-30.7,0.61,-14.88,321688.0,0.0423,0.0548,0.0404,0.0371,4.48,-2.19
83,2006-11-30,5160.0,5830.0,5342.0,4795.0,8650.0,5889.0,3990.0,5490.0,5350.0,5160.0,4.36,7.88,-4.97,-18.13,270190.0,0.0368,0.0386,0.0412,0.0407,4.49,4.16
84,2006-12-31,4775.0,5160.0,4882.0,4640.0,8650.0,5694.0,3990.0,4950.0,4847.0,4755.0,-1.57,-0.27,-2.75,-35.53,53369.0,0.0344,0.0187,0.0387,0.0397,4.6,-11.74
85,2007-01-31,4620.0,5030.0,4824.0,4620.0,7480.0,5430.0,3990.0,4715.0,4677.0,4620.0,-3.9,-2.51,-2.01,-32.74,27452.0,0.0322,0.013,0.0359,0.0267,4.61,-3.25
86,2007-02-28,3980.0,4620.0,4383.0,3980.0,7480.0,5264.0,3980.0,4430.0,4258.0,3980.0,-26.43,-20.29,-8.82,-36.06,52921.0,0.0319,0.0216,0.0359,0.0194,4.55,-15.41
87,2007-03-31,4150.0,4310.0,4081.0,3870.0,7480.0,5143.0,3870.0,4245.0,4167.0,4110.0,-13.09,-15.56,-0.84,-21.35,42658.0,0.0314,0.0217,0.0357,0.0193,4.63,4.27
88,2007-04-30,4300.0,4550.0,4348.0,4145.0,7480.0,4944.0,3870.0,4375.0,4303.0,4270.0,-7.63,-13.2,-1.38,-38.02,99238.0,0.0248,0.0252,0.0342,0.0221,4.88,3.61
89,2007-05-31,4340.0,4855.0,4538.0,4340.0,5830.0,4780.0,3870.0,4410.0,4374.0,4340.0,9.05,-15.89,-1.7,-9.26,57245.0,0.0211,0.0221,0.0313,0.0222,4.56,0.93
90,2007-06-30,3985.0,4440.0,4181.0,3790.0,5830.0,4736.0,3790.0,3985.0,3871.0,3790.0,-4.55,-16.54,-2.09,-16.68,664311.0,0.021,0.0221,0.0285,0.0229,4.52,-8.5
91,2007-07-31,4765.0,4765.0,4295.0,3860.0,5830.0,4663.0,3790.0,4765.0,4585.0,4440.0,10.81,3.14,2.69,0.55,279495.0,0.0223,0.024,0.0276,0.0231,4.76,19.57
92,2007-08-31,4710.0,4980.0,4655.0,4200.0,5830.0,4630.0,3790.0,4715.0,4668.0,4600.0,8.53,18.34,-1.88,-7.66,29685.0,0.0242,0.027,0.028,0.0259,4.98,-1.15
93,2007-09-30,4220.0,4710.0,4437.0,4210.0,5830.0,4560.0,3790.0,4345.0,4257.0,4210.0,7.93,2.68,-2.88,-13.01,39341.0,0.0237,0.014,0.0275,0.0246,4.98,-9.15
94,2007-10-31,3890.0,4160.0,3997.0,3780.0,5830.0,4493.0,3780.0,3930.0,3907.0,3890.0,-18.36,-9.53,-1.27,-19.08,26086.0,0.0227,0.0199,0.0235,0.0226,5.02,-7.82
95,2007-11-30,3400.0,3865.0,3493.0,3330.0,5080.0,4335.0,3330.0,3440.0,3382.0,3330.0,-27.19,-22.2,-1.02,-34.11,24711.0,0.0222,0.0185,0.0215,0.017,5.02,-13.15
96,2007-12-31,2930.0,3485.0,3081.0,2750.0,5030.0,4199.0,2750.0,2930.0,2862.0,2830.0,-30.57,-25.06,3.53,-38.64,23043.0,0.0232,0.0267,0.0222,0.0214,5.02,-12.01
97,2008-01-31,2695.0,2945.0,2780.0,2570.0,5020.0,4017.0,2570.0,2795.0,2702.0,2570.0,-30.72,-43.44,-3.58,-41.67,68603.0,0.0275,0.049,0.0256,0.0332,4.96,-8.02
98,2008-02-29,2495.0,2695.0,2500.0,2360.0,5020.0,3877.0,2360.0,2530.0,2471.0,2415.0,-26.4,-45.76,0.4,-37.31,52878.0,0.0288,0.0404,0.0266,0.0372,4.94,-10.57
99,2008-03-31,2510.0,2595.0,2461.0,2350.0,5020.0,3738.0,2350.0,2510.0,2426.0,2350.0,-14.33,-40.52,5.02,-39.52,46662.0,0.0294,0.0198,0.0265,0.0358,4.98,0.6
100,2008-04-30,2920.0,3090.0,2894.0,2650.0,5020.0,3613.0,2350.0,2920.0,2868.0,2845.0,13.62,-25.42,-2.18,-32.09,64227.0,0.0303,0.0233,0.0265,0.0268,4.95,17.74
101,2008-05-31,2560.0,2920.0,2684.0,2545.0,5020.0,3464.0,2350.0,2560.0,2550.0,2545.0,2.61,-24.71,-2.29,-41.42,44319.0,0.0298,0.0131,0.0261,0.0199,5.04,-12.33
102,2008-06-30,2800.0,3115.0,2846.0,2630.0,5020.0,3351.0,2350.0,2970.0,2888.0,2800.0,12.9,-4.44,-5.25,-29.74,208501.0,0.0324,0.0411,0.028,0.0286,5.01,9.38
103,2008-07-31,2440.0,2600.0,2452.0,2350.0,5020.0,3188.0,2350.0,2445.0,2430.0,2405.0,-16.44,-9.46,0.41,-48.79,25258.0,0.0281,0.021,0.028,0.0299,5.03,-12.86
104,2008-08-31,2570.0,2940.0,2540.0,2380.0,4710.0,3014.0,2350.0,2645.0,2530.0,2460.0,0.98,3.01,0.78,-44.13,73776.0,0.0306,0.0456,0.0296,0.0382,5.25,5.98
105,2008-09-30,2395.0,2700.0,2429.0,2300.0,4260.0,2856.0,2300.0,2700.0,2528.0,2395.0,-14.46,-3.43,1.7,-43.25,247203.0,0.0355,0.0487,0.0323,0.0401,5.22,-6.81
106,2008-10-31,1470.0,2320.0,1785.0,1075.0,3875.0,2662.0,1075.0,1470.0,1286.0,1075.0,-39.75,-49.66,16.67,-62.21,145367.0,0.0483,0.0839,0.0398,0.062,4.14,-38.62
