,Date,riskfree,kospi200,professionalism,pbr,activity,MA1M,indireturn,indistd,actualreturn,indexreturn
0,1999-12-31,4.79,11.18,3118.111438663586,0.47355,1.8990641469257387e-05,20.0,20.0,0.0334,20.0,11.18
1,2000-01-31,4.78,-8.41,4646.587585237132,0.50802,1.8871094225498903e-05,22.22,22.22,0.0426,22.22,-8.41
2,2000-02-29,5.07,-13.36,989.5296092228497,0.41563,-1.2754283962323631e-05,-17.43,-17.43,0.052,-17.43,-13.36
3,2000-03-31,5.05,4.71,664.3019979494866,0.42025,1.0174633923992936e-05,1.11,1.11,0.0277,1.11,4.71
4,2000-04-30,5.06,-17.96,1051.8075469133155,0.42177,-2.1070262746549276e-05,0.0,0.0,0.0486,0.0,-17.96
5,2000-05-31,5.12,1.68,1311.8181347820464,0.43103,1.041623733220952e-05,2.19,2.19,0.0254,2.19,1.68
6,2000-06-30,5.16,12.61,2386.7825202386025,0.39712,-1.3769542581501538e-05,-8.51,-8.51,0.0246,-8.51,12.61
7,2000-07-31,5.13,-14.44,1195.4367372411243,0.33863,-1.8784304721393096e-05,-14.73,-14.73,0.0119,-14.73,-14.44
8,2000-08-31,5.12,-3.14,3136.054018801178,0.34788,-7.592692018416329e-06,2.73,2.73,0.0213,2.73,-3.14
9,2000-09-30,5.09,-17.36,905.9335178706801,0.30169,2.1653633897315885e-05,-14.78,-14.78,0.0228,-14.78,-17.36
10,2000-10-31,5.37,-16.2,2107.673391378212,0.28629,-2.145334411712292e-06,-5.1,-5.1,0.0208,-5.1,-16.2
11,2000-11-30,5.32,-0.81,2421.0838586768273,0.32323,-1.4406976738136647e-06,14.75,14.75,0.0298,14.75,-0.81
12,2000-12-31,6.08,-4.36,4492.304325597137,0.34022,3.690267756802897e-06,4.25,4.25,0.04,4.25,-4.36
13,2001-01-31,5.27,23.09,2625.4372520138413,0.25948,1.4910797573391316e-06,-2.26,-2.26,0.0456,-2.26,23.09
14,2001-02-28,5.06,-7.49,1395.766700487677,0.28831,1.2942239697820558e-05,21.21,21.21,0.0298,21.21,-7.49
15,2001-03-31,4.96,-9.68,2266.0811746908785,0.31234,5.395617338905486e-06,8.33,8.33,0.0181,8.33,-9.68
16,2001-04-30,5.01,11.19,2900.579492660129,0.32436,1.6122173429340925e-07,3.85,3.85,0.0164,3.85,11.19
17,2001-05-31,5.01,5.02,1111.1883192223268,0.32679,-1.0026670087279064e-06,0.74,0.74,0.0116,0.74,5.02
18,2001-06-30,4.99,-7.17,1651.5895160648374,0.42287,2.187783989117648e-05,30.86,30.86,0.0355,30.86,-7.17
19,2001-07-31,4.77,-8.5,2062.211912584522,0.43009,7.526522362149011e-06,1.7,1.7,0.0209,1.7,-8.5
20,2001-08-31,4.54,0.66,2587.15573100635,0.48776,3.8904707481920825e-05,13.41,13.41,0.0399,13.41,0.66
21,2001-09-30,4.0,-17.28,606.2070207329411,0.49255,1.676108034710288e-06,-3.3,-3.3,0.0374,-3.3,-17.28
22,2001-10-31,4.02,12.78,1013.0429935470332,0.63913,5.758271948750913e-06,29.76,29.76,0.0396,29.76,12.78
23,2001-11-30,4.04,20.45,2763.6665118940923,0.67033,-1.2185099295914272e-05,3.72,3.72,0.0494,3.72,20.45
24,2001-12-31,4.01,10.41,3634.48497150692,0.77849,-7.3557421910737655e-06,22.26,22.26,0.0583,22.26,10.41
25,2002-01-31,3.98,6.92,2606.8108341191014,0.90537,1.2935841463491488e-05,37.04,37.04,0.053,37.04,6.92
26,2002-02-28,4.01,10.36,890.4572603202553,0.84623,1.4018178134732462e-06,-10.37,-10.37,0.0261,-10.37,10.36
27,2002-03-31,4.0,8.98,1659.1656273793312,1.22345,1.7149380857180792e-05,44.58,44.58,0.0586,44.58,8.98
28,2002-04-30,4.04,-4.87,2206.429161168071,1.32539,3.1476811609531105e-06,8.33,8.33,0.0352,8.33,-4.87
29,2002-05-31,4.28,-5.25,1037.3466823117294,1.27445,3.6549394857499066e-06,-3.85,-3.85,0.0193,-3.85,-5.25
30,2002-06-30,4.26,-12.73,972.5627589989326,1.33152,1.2884271284775597e-06,2.83,2.83,0.0176,2.83,-12.73
31,2002-07-31,4.27,-3.77,1439.2608191560732,1.08684,-1.10541622038252e-05,-18.38,-18.38,0.0181,-18.38,-3.77
32,2002-08-31,4.28,1.76,1710.677973119386,1.24385,1.2001500933839239e-05,13.38,13.38,0.036,13.38,1.76
33,2002-09-30,4.28,-12.08,441.8876199081465,1.19692,4.226321481984333e-06,-3.77,-3.77,0.0152,-3.77,-12.08
34,2002-10-31,4.28,2.13,987.2305258033106,0.99304,-4.490206926196721e-07,-17.04,-17.04,0.0512,-17.04,2.13
35,2002-11-30,4.28,8.38,417.7522593876065,1.04404,4.773560368841027e-07,2.81,2.81,0.0217,2.81,8.38
36,2002-12-31,4.52,-13.23,477.4857108852512,0.97264,-1.0644988396237165e-05,-6.84,-6.84,0.0134,-6.84,-13.23
37,2003-01-31,4.34,-5.82,797.3535178961968,0.74723,-1.3572960933923255e-05,-10.06,-10.06,0.009,-10.06,-5.82
38,2003-02-28,4.27,-3.15,1033.4623920835727,0.69062,2.2965874503704045e-05,-7.79,-7.79,0.012,-7.79,-3.15
39,2003-03-31,4.27,-6.59,1097.8958026207295,0.68453,5.88448057946075e-06,-0.88,-0.88,0.0151,-0.88,-6.59
40,2003-04-30,4.26,12.34,1031.3122498719645,0.76813,-7.736963817408007e-06,12.36,12.36,0.0235,12.36,12.34
41,2003-05-31,4.01,5.34,742.9194791346475,0.958,1.2661118514428761e-05,24.72,24.72,0.025,24.72,5.34
42,2003-06-30,4.1,6.13,1147.3265074742876,0.85697,-1.6325609054514082e-06,-10.55,-10.55,0.0174,-10.55,6.13
43,2003-07-31,3.75,7.08,659.0266331672913,0.83607,1.1970022014894672e-05,-2.44,-2.44,0.0106,-2.44,7.08
44,2003-08-31,3.72,5.24,594.8686646626036,0.95971,2.5957114436601832e-05,14.79,14.79,0.059,14.79,5.24
45,2003-09-30,3.77,-8.24,1767.2852336217254,0.92143,-2.1691017536071566e-05,-3.99,-3.99,0.0415,-3.99,-8.24
46,2003-10-31,3.84,13.28,475.3114986161192,0.90572,1.3395013843843033e-06,-1.7,-1.7,0.0089,-1.7,13.28
47,2003-11-30,3.78,3.06,210.42257365093323,0.86392,6.9776886897509464e-06,-4.8,-4.8,0.0158,-4.8,3.06
48,2003-12-31,3.97,1.54,1350.035167323211,0.78118,-1.015790434460208e-05,-9.58,-9.58,0.012,-9.58,1.54
49,2004-01-31,3.78,5.4,404.2714279615669,0.57337,2.0526702120267186e-05,10.7,10.7,0.0079,10.7,5.4
50,2004-02-29,3.78,2.57,1753.9981340547236,0.6294,4.705291916513355e-06,10.77,10.77,0.0177,10.77,2.57
51,2004-03-31,3.74,0.05,725.7840634673558,0.57744,3.5525482474859577e-06,-8.26,-8.26,0.0092,-8.26,0.05
52,2004-04-30,3.76,-3.09,662.4093287658854,0.60168,2.9650826918168017e-06,3.37,3.37,0.0106,3.37,-3.09
53,2004-05-31,3.77,-7.35,515.2644090811602,0.59821,5.734037926168453e-06,-0.58,-0.58,0.012,-0.58,-7.35
54,2004-06-30,3.78,-2.2,674.2906428843125,0.67214,-2.4483005012614015e-06,13.01,13.01,0.0488,13.01,-2.2
55,2004-07-31,3.77,-6.46,600.3320970879029,0.68136,2.794175632534222e-06,1.37,1.37,0.0325,1.37,-6.46
56,2004-08-31,3.52,8.0,421.31454824719026,0.65134,6.165269372027374e-06,-4.41,-4.41,0.0244,-4.41,8.0
57,2004-09-30,3.55,4.67,2543.5025807284105,0.87306,1.1558391187294782e-06,36.22,36.22,0.0294,36.22,4.67
58,2004-10-31,3.53,0.61,1108.9893711768552,0.81532,-3.766859131238636e-07,-7.11,-7.11,0.0545,-7.11,0.61
59,2004-11-30,3.26,5.01,1183.8230906763329,0.74026,-3.0410740444746944e-05,-9.21,-9.21,0.0474,-9.21,5.01
60,2004-12-31,3.29,1.63,1106.0831588346384,0.9158,2.721747993690411e-05,23.71,23.71,0.0211,23.71,1.63
61,2005-01-31,3.26,5.04,1092.1685460713468,0.80015,-1.9450045882320084e-06,-6.43,-6.43,0.0231,-6.43,5.04
62,2005-02-28,3.28,8.09,675.4941242369185,0.77642,-1.6004736177091954e-05,-1.37,-1.37,0.0132,-1.37,8.09
63,2005-03-31,3.26,-4.64,1212.8769012890284,0.74515,9.923825892064163e-07,-4.03,-4.03,0.0208,-4.03,-4.64
64,2005-04-30,3.29,-5.28,553.1513222913518,0.69233,-1.4502129363122361e-05,-6.14,-6.14,0.0178,-6.14,-5.28
