,Date,closingprice,closingpricemax20d,closingpriceavg20d,closingpricemin20d,closingpricemax52w,closingpriceavg52w,closingpricemin52w,closingpricemax5d,closingpriceavg5d,closingpricemin5d,MA3M,MA6M,MAweek,MAyear,tradingvolavg5d,vol120d,vol20d,vol52w,vol60d,riskfree,actualreturn
44,2003-08-31,20500.0,21750.0,20580.0,19900.0,23700.0,19225.0,14900.0,20500.0,20130.0,19900.0,0.0,24.24,2.24,-8.69,28538.0,0.0208,0.0116,0.0243,0.0158,3.72,-7.03
45,2003-09-30,19250.0,20500.0,19735.0,19150.0,23700.0,19230.0,14900.0,19300.0,19230.0,19150.0,-13.29,2.94,0.26,18.1,6088.0,0.0161,0.0132,0.0216,0.0134,3.77,-6.1
46,2003-10-31,18250.0,19200.0,18568.0,18050.0,23700.0,19332.0,14900.0,18450.0,18360.0,18250.0,-15.9,-3.69,1.11,-6.41,2720.0,0.0153,0.0107,0.0193,0.0109,3.84,-5.19
47,2003-11-30,18850.0,19700.0,18850.0,18200.0,23700.0,19234.0,14900.0,18900.0,18650.0,18450.0,-5.28,-8.94,2.17,-9.59,4205.0,0.0137,0.0139,0.0183,0.0117,3.78,2.45
48,2003-12-31,18700.0,19150.0,18760.0,18400.0,23700.0,19157.0,14900.0,19150.0,18890.0,18650.0,-2.86,-15.77,-1.32,-2.86,28602.0,0.0126,0.0115,0.0178,0.012,3.97,-0.8
49,2004-01-31,17000.0,18800.0,18060.0,16950.0,23700.0,19168.0,14900.0,17600.0,17180.0,16950.0,-7.1,-20.56,-4.23,-0.87,8719.0,0.0115,0.0116,0.0172,0.0122,3.78,-9.09
50,2004-02-29,15800.0,17150.0,16333.0,15550.0,23700.0,19131.0,14900.0,15800.0,15660.0,15550.0,-16.4,-21.2,0.32,-4.24,13000.0,0.0112,0.0095,0.0167,0.0105,3.78,-8.93
51,2004-03-31,16900.0,16900.0,16168.0,15850.0,23700.0,19119.0,15550.0,16900.0,16330.0,15950.0,-9.63,-12.21,6.62,-12.44,9315.0,0.0113,0.0104,0.0139,0.0107,3.74,6.96
52,2004-04-30,15800.0,16850.0,16373.0,15600.0,23700.0,18921.0,15550.0,16400.0,16020.0,15600.0,-7.06,-13.66,-2.77,-16.62,8617.0,0.0119,0.0138,0.0136,0.0117,3.76,-4.24
53,2004-05-31,14800.0,15850.0,15235.0,14800.0,23700.0,18558.0,14800.0,15100.0,14940.0,14800.0,-6.33,-21.49,-1.99,-28.16,7772.0,0.0111,0.0102,0.0129,0.0116,3.77,-6.33
